sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,vout_max_v,vout_min_v,vin_max_v,vin_min_v,indrv_max_v,indrv_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
18,20340222,1,ok,6.519795e-09,6.519784e-09,5.410789e-09,5.414378e-09,1.0152781682,0.88317979453,6.0051948465,-0.003270183522,3.3,0.0,6.0021643524,-0.001074967039,6.1070560615,-0.05302943948,6.0837854326,-0.04624175647,6.0603980238,-0.03376162787,6.0570514789,-0.0327436481,6.0569864475,-0.03272168864
19,20340223,1,ok,6.511779e-09,6.549291e-09,5.407736e-09,5.429001e-09,1.0148348065,0.87990826686,6.005215941,-0.003294827916,3.3,0.0,6.0026538896,-0.0008315992899,6.1091093774,-0.05310200863,6.0834796167,-0.04561735317,6.0602482827,-0.03373299376,6.0557699427,-0.03215206711,6.0569718221,-0.03245929481
20,20340224,1,ok,6.544476e-09,6.551428e-09,5.42976e-09,5.431205e-09,1.0080995226,0.87977190281,6.0052131531,-0.003297707166,3.3,0.0,6.0026427116,-0.0008212244978,6.1069989728,-0.05312641523,6.0840630695,-0.04634257522,6.059905739,-0.03392053777,6.0566046203,-0.03298575357,6.0575041431,-0.03254212023
21,20340225,1,ok,6.513765e-09,6.531106e-09,5.408832e-09,5.421888e-09,1.0132097801,0.88284949649,6.0051887515,-0.003270762772,3.3,0.0,6.0016141787,-0.0008166863436,6.107216773,-0.05347056921,6.0834080202,-0.04641969047,6.060324625,-0.03352745371,6.0566383965,-0.03273537281,6.0573298171,-0.03270760964
22,20340226,1,ok,6.530364e-09,6.538452e-09,5.414683e-09,5.424696e-09,1.0141650077,0.88159672521,6.0052012199,-0.003250248391,3.3,0.0,6.0026535909,-0.0008216039424,6.1067382987,-0.05280508669,6.0836735149,-0.0463593446,6.0604369322,-0.03390424018,6.056890226,-0.03316597341,6.0570727467,-0.03273268571
23,20340227,1,ok,6.504689e-09,6.546754e-09,5.403157e-09,5.431192e-09,1.0181721934,0.88090867809,6.0052107638,-0.003276246161,3.3,0.0,6.0025425082,-0.00112717129,6.1088331692,-0.05274638772,6.0830078869,-0.04635471177,6.0604461622,-0.03379562862,6.0574576248,-0.03281480739,6.0567758718,-0.03236348276
24,20340228,1,ok,6.544483e-09,6.536528e-09,5.427109e-09,5.42298e-09,1.0114573199,0.88170231208,6.0052078556,-0.003276407459,3.3,0.0,6.0017839603,-0.0008142876113,6.1097505031,-0.05317445824,6.0835119586,-0.04646017921,6.0602947995,-0.03362093752,6.0572111636,-0.03275560228,6.0573821629,-0.03263667046
25,20340229,1,ok,6.516075e-09,6.531028e-09,5.410847e-09,5.421303e-09,1.0153772141,0.88241857066,6.005199799,-0.003275997541,3.3,0.0,6.0021152618,-0.0008397090823,6.1099518049,-0.05279284434,6.0836147024,-0.04632619037,6.0600829489,-0.03377187671,6.0565439807,-0.03276871512,6.0569501164,-0.03263560194
26,20340230,1,ok,6.515266e-09,6.540472e-09,5.405546e-09,5.42457e-09,1.015425684,0.88008758054,6.0052076137,-0.00328112311,3.3,0.0,6.0019985379,-0.0008438534133,6.1066786018,-0.05293643893,6.0838598634,-0.04615818798,6.0601497756,-0.0338193476,6.0571299737,-0.0327085829,6.0565907876,-0.03248627497
27,20340231,1,ok,6.533304e-09,6.554833e-09,5.416492e-09,5.434133e-09,1.013285892,0.87825769767,6.0053317569,-0.00327183791,3.3,0.0,6.0012716172,-0.0009685967908,6.1111741853,-0.05335781997,6.0828326287,-0.04600392048,6.0600984485,-0.03350022348,6.0566838826,-0.03288582234,6.0569072359,-0.03257883952
28,20340232,1,ok,6.528566e-09,6.542747e-09,5.413873e-09,5.42913e-09,1.0103898002,0.87982373845,6.0052248794,-0.003297424697,3.3,0.0,6.0026491385,-0.0008422495506,6.1055813567,-0.05209581938,6.0831413761,-0.04614846697,6.0604523314,-0.03358737876,6.0569923994,-0.03283127909,6.0568684916,-0.03247772337
29,20340233,1,ok,6.559899e-09,6.529442e-09,5.435536e-09,5.420157e-09,1.0048585731,0.88254625366,6.005192976,-0.003334945595,3.3,0.0,6.0016195467,-0.0009248539846,6.1086135377,-0.05292673878,6.0835575543,-0.04639916408,6.0603152096,-0.03378564039,6.0565574017,-0.03269554384,6.0568755732,-0.03260226764
30,20340234,1,ok,6.532022e-09,6.535431e-09,5.41799e-09,5.423994e-09,1.0096317455,0.88027445845,6.0052213028,-0.003307486322,3.3,0.0,6.0026519599,-0.001054033717,6.1059298197,-0.05300479442,6.0839012029,-0.0463948754,6.060510076,-0.03395572985,6.0564860228,-0.03291595384,6.0569343721,-0.03219531114
31,20340235,1,ok,6.555394e-09,6.531006e-09,5.42454e-09,5.419422e-09,1.0062828599,0.88141841898,6.0052115417,-0.003320081273,3.3,0.0,6.0026593555,-0.0009962557481,6.1102620765,-0.0526138688,6.0835426006,-0.04590013495,6.0599722819,-0.03387422044,6.0564808882,-0.03275712073,6.0570575894,-0.03253137125
32,20340236,1,ok,6.508604e-09,6.545178e-09,5.404267e-09,5.426632e-09,1.017325207,0.88104153909,6.0052278186,-0.003255864161,3.3,0.0,6.0021402397,-0.0008385815433,6.1065751423,-0.05287790435,6.0832577202,-0.04637249729,6.0606903698,-0.03359625893,6.0567905586,-0.03288663069,6.0576168432,-0.032721534
33,20340237,1,ok,6.540276e-09,6.540457e-09,5.418266e-09,5.430968e-09,1.0116438142,0.88070271172,6.0052164593,-0.003288728513,3.3,0.0,6.0020858892,-0.0008672894706,6.1116325565,-0.05187341704,6.0829715334,-0.04593998618,6.0600914958,-0.03385584553,6.0572662182,-0.03262048548,6.0569890057,-0.03265039723
34,20340238,1,ok,6.518777e-09,6.535661e-09,5.410735e-09,5.421206e-09,1.0118281393,0.88202195414,6.0051911647,-0.003292742731,3.3,0.0,6.0026146373,-0.001072496716,6.1096715987,-0.05266001294,6.0844524071,-0.04636553355,6.0603374901,-0.03357591927,6.0563182794,-0.03269353284,6.0572242631,-0.03275143293
35,20340239,1,ok,6.503086e-09,6.550895e-09,5.402462e-09,5.4309e-09,1.0142251517,0.87855263551,6.005231896,-0.003289924244,3.3,0.0,6.0026551104,-0.0008223372011,6.1063270822,-0.05259006193,6.0832227907,-0.04598122039,6.0602290831,-0.03389098618,6.0568275597,-0.03289539793,6.0566438912,-0.03271437863
36,20340240,1,ok,6.532984e-09,6.53269e-09,5.414583e-09,5.422158e-09,1.0118117732,0.88189751557,6.005207682,-0.003281984549,3.3,0.0,6.0016878114,-0.001004457171,6.1067030867,-0.05258607014,6.0831237052,-0.04600553005,6.0593471578,-0.03371643968,6.0566538386,-0.03264033239,6.0566791182,-0.03266975842
37,20340241,1,ok,6.525501e-09,6.535116e-09,5.413508e-09,5.423907e-09,1.013847644,0.87992805645,6.0052090449,-0.003282905414,3.3,0.0,6.0024028042,-0.000877587204,6.1102839108,-0.0528263607,6.0832974057,-0.04608814663,6.0604225368,-0.03373907811,6.0569907735,-0.03310345971,6.0565922141,-0.03254375226
38,20340242,1,ok,6.539226e-09,6.549253e-09,5.42114e-09,5.434028e-09,1.0117035185,0.87903035407,6.0052336755,-0.003293048626,3.3,0.0,6.0024217579,-0.0008273551475,6.1072439418,-0.05344244752,6.0828108921,-0.04597296014,6.0599855831,-0.03369558709,6.0571445452,-0.03289080654,6.0569569311,-0.03266879142
39,20340243,1,ok,6.518223e-09,6.532839e-09,5.407638e-09,5.423833e-09,1.0151706731,0.88237056044,6.0051869574,-0.003272796313,3.3,0.0,6.0026457058,-0.0009730042436,6.10552689,-0.05227255725,6.0834856783,-0.04642263243,6.0604479959,-0.03358085343,6.0564965318,-0.03303087853,6.0572532324,-0.03255612068
40,20340244,1,ok,6.534449e-09,6.538551e-09,5.416358e-09,5.424592e-09,1.0123581949,0.88140116031,6.0052180715,-0.003288675649,3.3,0.0,6.0025092597,-0.001322616322,6.1100689547,-0.05263205214,6.0836464125,-0.04611473879,6.0603500313,-0.03374326388,6.056926447,-0.03274726414,6.0574861462,-0.03260177603
41,20340245,1,ok,6.544935e-09,6.542068e-09,5.417307e-09,5.425695e-09,1.0113027124,0.87872888286,6.0052408139,-0.003277157758,3.3,0.0,6.0016275579,-0.000812293316,6.1079552888,-0.05244540837,6.0829556315,-0.04633003016,6.0601437756,-0.03391076397,6.0571194227,-0.03263609082,6.0568142064,-0.03246418451
42,20340246,1,ok,6.525601e-09,6.52202e-09,5.412527e-09,5.416883e-09,1.014195322,0.88390233578,6.0051910698,-0.003271887265,3.3,0.0,6.0020025044,-0.0009602841038,6.1088706235,-0.05312988125,6.0828627922,-0.04616826186,6.06023005,-0.03374255448,6.0569209617,-0.03264971844,6.0572428995,-0.03283933286
43,20340247,1,ok,6.562974e-09,6.529883e-09,5.436229e-09,5.417786e-09,1.0054493085,0.88259192987,6.0051943486,-0.00329914319,3.3,0.0,6.002656263,-0.001022524847,6.1108755561,-0.05297122306,6.0830993239,-0.04596488581,6.0602015052,-0.03363256342,6.0567490608,-0.03263401621,6.0572418006,-0.03246808081
44,20340248,1,ok,6.542104e-09,6.522836e-09,5.418479e-09,5.416299e-09,1.0085604094,0.88081743277,6.0052072342,-0.003297188934,3.3,0.0,6.0026158948,-0.0008150177581,6.1047996785,-0.05299658203,6.0831784244,-0.04626275651,6.0607429592,-0.03373132992,6.0565536923,-0.03287247958,6.0567620294,-0.03253745751
45,20340249,1,ok,6.517561e-09,6.527063e-09,5.411529e-09,5.416162e-09,1.0152844672,0.88174547065,6.0052050794,-0.003272389142,3.3,0.0,6.0022946842,-0.0008130351688,6.1065149381,-0.05330270695,6.0831728092,-0.04615438239,6.0599106458,-0.03387636238,6.0567530162,-0.0326759958,6.0566068583,-0.0325713001
46,20340250,1,ok,6.530484e-09,6.52583e-09,5.41554e-09,5.419305e-09,1.0099859054,0.88325075872,6.0051746279,-0.003301962524,3.3,0.0,6.0026513214,-0.0008193451743,6.1063718489,-0.05270594481,6.0837605894,-0.04600208848,6.0601571233,-0.03386534517,6.0569862916,-0.03284880812,6.0572827553,-0.03266831161
47,20340251,1,ok,6.53809e-09,6.528415e-09,5.420843e-09,5.421517e-09,1.0120245316,0.88262047383,6.0051954002,-0.003284804479,3.3,0.0,6.0026024198,-0.0008290169012,6.1106613888,-0.05316222259,6.083629717,-0.04626887331,6.0603949991,-0.03376185452,6.0566074197,-0.03268332836,6.0570196064,-0.03264869005
48,20340252,1,ok,6.516375e-09,6.538889e-09,5.408194e-09,5.425013e-09,1.0149290421,0.88151414779,6.0052083405,-0.003289114045,3.3,0.0,6.002225015,-0.0008109950659,6.1057101421,-0.05237054129,6.0835390536,-0.04589807079,6.0594734623,-0.03369092514,6.0568383876,-0.03264044939,6.0572913707,-0.0325297669
49,20340253,1,ok,6.527221e-09,6.538971e-09,5.418601e-09,5.424203e-09,1.0138370282,0.88075274401,6.0052259698,-0.003274887766,3.3,0.0,6.0022229655,-0.001039481138,6.1093439437,-0.05313885468,6.083415845,-0.04622362595,6.0605381198,-0.03370873541,6.0572108538,-0.03292231296,6.0569809298,-0.03242425805
50,20340254,1,ok,6.54819e-09,6.521869e-09,5.423416e-09,5.417793e-09,1.007652146,0.88379779488,6.0051793555,-0.003303792828,3.3,0.0,6.0026556036,-0.0008399012527,6.1077482588,-0.05221334705,6.0837081688,-0.0465322723,6.0603178686,-0.03372592194,6.0561177815,-0.03265608291,6.0573943777,-0.03252135344
51,20340255,1,ok,6.536323e-09,6.512674e-09,5.419563e-09,5.411411e-09,1.0096625964,0.8845633985,6.0051742316,-0.003290555769,3.3,0.0,6.0026564182,-0.0008157689041,6.1056491996,-0.05289393073,6.0834266451,-0.0461884704,6.0601359541,-0.03384838161,6.0565488719,-0.03285734132,6.0572013487,-0.03253858618
52,20340256,1,ok,6.534554e-09,6.549543e-09,5.422881e-09,5.432011e-09,1.0092821466,0.88002026251,6.0052252358,-0.003315500763,3.3,0.0,6.0025978318,-0.0008653281246,6.1092330143,-0.05256278311,6.0836234149,-0.04647459776,6.0602675318,-0.03363440186,6.0562717221,-0.03267439154,6.0572033495,-0.03276865933
53,20340257,1,ok,6.531546e-09,6.536221e-09,5.414762e-09,5.423313e-09,1.0131239789,0.8814657702,6.0052185774,-0.003282756795,3.3,0.0,6.002610239,-0.0008201981033,6.1067364892,-0.05274159775,6.0833776274,-0.04628304861,6.060354232,-0.03372890586,6.0565737083,-0.03283363666,6.0572196346,-0.03267571629
54,20340258,1,ok,6.524293e-09,6.541862e-09,5.412593e-09,5.425559e-09,1.0114724592,0.88113738389,6.0052019107,-0.003281173063,3.3,0.0,6.0026600328,-0.0009271646055,6.1085563642,-0.05248501333,6.083244444,-0.0462074189,6.0604723148,-0.0338038228,6.0569668489,-0.03280268696,6.0571290321,-0.03273924519
55,20340259,1,ok,6.548585e-09,6.534362e-09,5.425552e-09,5.422208e-09,1.0072797019,0.88162321082,6.005195803,-0.003310486403,3.3,0.0,6.0026578498,-0.0008296043676,6.1063339635,-0.0527306175,6.0833199241,-0.04615991288,6.0601385663,-0.03344082421,6.0569313491,-0.03293417528,6.057071762,-0.03268643803
56,20340260,1,ok,6.508204e-09,6.526952e-09,5.407216e-09,5.419732e-09,1.017294567,0.88228017963,6.0051927395,-0.003247602604,3.3,0.0,6.0018004791,-0.0008092507235,6.1071882702,-0.05318551265,6.0837251011,-0.04597036454,6.0599909384,-0.03347999867,6.0568353063,-0.03281078667,6.0567914077,-0.03232072009
57,20340261,1,ok,6.522344e-09,6.54534e-09,5.413707e-09,5.428957e-09,1.0146481405,0.88087746147,6.0052118369,-0.003272905023,3.3,0.0,6.0023419995,-0.00101426473,6.1067992977,-0.05335338056,6.0834100869,-0.04633470656,6.0603065529,-0.03346058751,6.0574070593,-0.0328796514,6.0566539207,-0.03243486417
58,20340262,1,ok,6.542446e-09,6.535485e-09,5.424581e-09,5.420317e-09,1.008577751,0.88125769314,6.0052259124,-0.003298657339,3.3,0.0,6.0026481806,-0.0008326347941,6.1063992943,-0.05297782528,6.0835411322,-0.04615473084,6.0600674015,-0.03383873021,6.0560090347,-0.03265250321,6.0570470338,-0.03242297078
59,20340263,1,ok,6.539251e-09,6.520248e-09,5.419217e-09,5.412439e-09,1.0086701828,0.88384566397,6.0051819608,-0.003304402468,3.3,0.0,6.0026498254,-0.0008133578358,6.1093188866,-0.05247586746,6.0837272567,-0.04623025676,6.0603561019,-0.03384385718,6.0564387895,-0.03271053426,6.0572783093,-0.03252878831
60,20340264,1,ok,6.540288e-09,6.520231e-09,5.418358e-09,5.415391e-09,1.0089306181,0.88266016397,6.0051916537,-0.003291109846,3.3,0.0,6.0026558438,-0.0008862011403,6.1068774347,-0.05290616552,6.0838605863,-0.04644328163,6.0602303764,-0.03384818093,6.0561122758,-0.03290638611,6.0568106644,-0.03234652437
61,20340265,1,ok,6.5303e-09,6.532509e-09,5.412334e-09,5.42355e-09,1.0104313674,0.88149360347,6.0052026553,-0.003289603408,3.3,0.0,6.0026580139,-0.0009828654068,6.1072294028,-0.05288588561,6.0836960287,-0.04592562837,6.0597723852,-0.03374846057,6.0565989725,-0.0328761094,6.0568244237,-0.03262564497
62,20340266,1,ok,6.529285e-09,6.536513e-09,5.416807e-09,5.425649e-09,1.0136543079,0.88213240201,6.0051937984,-0.003269967436,3.3,0.0,6.0019984758,-0.0008812157862,6.1069850012,-0.05288392878,6.0837080908,-0.04638261878,6.0602533717,-0.03375931828,6.0565874945,-0.03294764762,6.0572639578,-0.03232070927
63,20340267,1,ok,6.526313e-09,6.523581e-09,5.413011e-09,5.41817e-09,1.0138244143,0.88324998263,6.0051951248,-0.003272537378,3.3,0.0,6.0021873771,-0.000841996328,6.1082311317,-0.05268908861,6.0831597496,-0.04645299053,6.0603214849,-0.03383830089,6.0565001826,-0.0327247397,6.0569538492,-0.03255393044
64,20340268,1,ok,6.544873e-09,6.533576e-09,5.422212e-09,5.420601e-09,1.0115024017,0.88145765079,6.0051968885,-0.003274680723,3.3,0.0,6.001530286,-0.0008908216913,6.1092534769,-0.05292159657,6.0833797622,-0.04618014744,6.0601550504,-0.03385156387,6.0563595487,-0.03276887449,6.0566532014,-0.03254664768
65,20340269,1,ok,6.539333e-09,6.535795e-09,5.426346e-09,5.423997e-09,1.008041346,0.88131738424,6.0051978713,-0.003322158047,3.3,0.0,6.0026496733,-0.0008102737737,6.1098059407,-0.05280845049,6.0837102566,-0.04642818068,6.0602660548,-0.03369570412,6.05731543,-0.03289297513,6.0572147113,-0.03259906308
66,20340270,1,ok,6.537814e-09,6.521798e-09,5.413294e-09,5.418678e-09,1.0124994366,0.88178576211,6.0051983323,-0.003274573479,3.3,0.0,6.0010182555,-0.001129557892,6.1061428435,-0.05270577831,6.0836679083,-0.04640301194,6.0606848655,-0.0338273099,6.0569946752,-0.03276081239,6.0567319239,-0.03264919071
67,20340271,1,ok,6.529452e-09,6.537322e-09,5.41807e-09,5.421388e-09,1.0131137262,0.88090512739,6.0052284432,-0.003286536346,3.3,0.0,6.0026610572,-0.001020471172,6.1071964291,-0.05247232764,6.0836832006,-0.04658298267,6.0605508867,-0.03390162777,6.0560558696,-0.03277587988,6.0570666602,-0.03264379262
68,20340272,1,ok,6.528419e-09,6.528208e-09,5.41995e-09,5.419353e-09,1.0103562241,0.88214192348,6.0052029064,-0.003307012422,3.3,0.0,6.0026211678,-0.000815996438,6.1076858639,-0.0529238388,6.08348059,-0.04578986801,6.0596476992,-0.03382151346,6.0561666606,-0.03265544691,6.0569081295,-0.0325728302
69,20340273,1,ok,6.541621e-09,6.544676e-09,5.428043e-09,5.426031e-09,1.0083130703,0.88083856862,6.0051958157,-0.003310551438,3.3,0.0,6.0025291117,-0.0008379282028,6.1051341258,-0.05249178585,6.0835194211,-0.0464251006,6.0604879263,-0.03384530697,6.05666356,-0.03301829103,6.0570631814,-0.03260923969
70,20340274,1,ok,6.520408e-09,6.544912e-09,5.408874e-09,5.426926e-09,1.0139364541,0.88065624377,6.0052206852,-0.003285734017,3.3,0.0,6.0022885255,-0.000813839271,6.106334251,-0.05312355824,6.0834058971,-0.04633947437,6.0603435982,-0.03367673164,6.0564150137,-0.03249094763,6.0566934824,-0.03281313891
71,20340275,1,ok,6.516545e-09,6.530503e-09,5.4094e-09,5.422907e-09,1.0156030601,0.88148024983,6.0052059574,-0.003269139912,3.3,0.0,6.0026544021,-0.001043899739,6.1069348385,-0.05284677256,6.0834788238,-0.04635587102,6.0603439209,-0.03370860476,6.0569901759,-0.03276098172,6.0568643605,-0.03253594546
72,20340276,1,ok,6.528254e-09,6.53941e-09,5.418556e-09,5.426489e-09,1.0100757595,0.87998424064,6.0052225412,-0.003318538786,3.3,0.0,6.0026550041,-0.000983076948,6.1067086894,-0.052430951,6.0834281953,-0.04617141995,6.0603174551,-0.03375200377,6.0565742073,-0.03280502308,6.0568426888,-0.03252465147
73,20340277,1,ok,6.505666e-09,6.539735e-09,5.414672e-09,5.423767e-09,1.0170630783,0.88148009533,6.0052337696,-0.003274364586,3.3,0.0,6.0011721002,-0.0008355419365,6.1080264469,-0.05271078253,6.0839535544,-0.04638597576,6.0603946423,-0.0337685501,6.0566198237,-0.03297725975,6.0575988913,-0.03244741425
74,20340278,1,ok,6.556664e-09,6.542612e-09,5.427188e-09,5.427738e-09,1.006239388,0.87936415341,6.0052396252,-0.003304988381,3.3,0.0,6.00264578,-0.0008405759538,6.1063874851,-0.05298407613,6.0836679401,-0.04587441734,6.0586927652,-0.03370366944,6.0563071367,-0.03278234553,6.0567320298,-0.03260356706
75,20340279,1,ok,6.530316e-09,6.526885e-09,5.415452e-09,5.419037e-09,1.009978629,0.88343357267,6.0051849649,-0.003300783434,3.3,0.0,6.0026102185,-0.0008129872672,6.1090955691,-0.05250445676,6.0839727968,-0.04626349652,6.0605410553,-0.03361237982,6.0573441536,-0.03307940199,6.0568342669,-0.03252203284
76,20340280,1,ok,6.535587e-09,6.535793e-09,5.418043e-09,5.425226e-09,1.0122197804,0.88136541453,6.0052086413,-0.003285986176,3.3,0.0,6.0025894132,-0.0008327821207,6.1065602523,-0.05328317746,6.0830956626,-0.04619993818,6.0603118441,-0.03382235155,6.0571240987,-0.03293985634,6.0571914528,-0.0326793046
77,20340281,1,ok,6.549486e-09,6.524978e-09,5.419942e-09,5.418806e-09,1.0075272033,0.88106242019,6.0052081578,-0.003302142929,3.3,0.0,6.0026511332,-0.00100754798,6.1099825142,-0.05293505784,6.083301247,-0.04628145141,6.0600855234,-0.03362705894,6.0572662553,-0.03278245072,6.0568185447,-0.03256095031
