sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,vout_max_v,vout_min_v,vin_max_v,vin_min_v,indrv_max_v,indrv_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
8,20310212,1,ok,4.545482e-09,4.8709e-09,3.635755e-09,3.799522e-09,1.4853458508,1.2137880531,6.0033581675,-0.002011473338,3.3,0.0,6.0001247575,-0.0003896930692,6.0734863295,-0.03293335981,6.0658980889,-0.03774828952,6.0409555907,-0.02493677845,6.0361132518,-0.02265553762,6.0365135681,-0.02225301119
9,20310213,1,ok,4.568274e-09,4.851224e-09,3.650282e-09,3.787873e-09,1.476958457,1.2165368117,6.0033596559,-0.002045230731,3.3,0.0,6.0001730298,-0.0003947814629,6.0748271178,-0.03299091998,6.0676250636,-0.03773500758,6.0401397567,-0.02495685424,6.0362257035,-0.02292070459,6.0361712071,-0.02208933646
10,20310214,1,ok,4.54865e-09,4.867882e-09,3.636129e-09,3.798636e-09,1.4849176021,1.2111037835,6.0034066169,-0.002002291273,3.3,0.0,6.0001918949,-0.000394914227,6.0765712562,-0.03340039597,6.0660940109,-0.03753947069,6.0408181106,-0.02481558211,6.0364693128,-0.02324088255,6.0355638857,-0.02223288085
11,20310215,1,ok,4.563994e-09,4.867702e-09,3.644407e-09,3.797692e-09,1.4787119432,1.2123917672,6.0033736236,-0.002014318717,3.3,0.0,6.0001723409,-0.0003918679517,6.0741781112,-0.03356522981,6.0667690947,-0.03794440192,6.0411832576,-0.02503885216,6.0361545093,-0.02309547383,6.0354234021,-0.02269892421
12,20310216,1,ok,4.553579e-09,4.871247e-09,3.638664e-09,3.80046e-09,1.4819920689,1.2119545974,6.0033833452,-0.002022154746,3.3,0.0,6.0001576536,-0.000393020524,6.073977659,-0.03293821539,6.066502768,-0.03727406876,6.0402560031,-0.0248497497,6.0361734859,-0.02290081027,6.0366229188,-0.02241043447
13,20310217,1,ok,4.554492e-09,4.858646e-09,3.637643e-09,3.791471e-09,1.4802529096,1.2147737296,6.0033827489,-0.00204968135,3.3,0.0,6.000095252,-0.0003937201784,6.0734790529,-0.03319476118,6.0660037745,-0.03756334583,6.0405894203,-0.02486545779,6.0366353525,-0.02308433507,6.0359195774,-0.02211367941
14,20310218,1,ok,4.557567e-09,4.869362e-09,3.643524e-09,3.798343e-09,1.4820459871,1.2142022064,6.0034233542,-0.0020346539,3.3,0.0,6.0002245514,-0.0003903573912,6.0766106025,-0.0334366183,6.0665840745,-0.03734821215,6.0411954304,-0.02486940442,6.0362623403,-0.02288170632,6.0362774703,-0.02239750157
15,20310219,1,ok,4.565097e-09,4.86809e-09,3.646252e-09,3.79987e-09,1.4776078978,1.2141841492,6.003354319,-0.002042199026,3.3,0.0,6.0001964108,-0.0003893054807,6.0737874535,-0.03355638361,6.0672193553,-0.03726068947,6.0403636014,-0.02477742696,6.0363459484,-0.02291252505,6.0365833113,-0.02224768175
16,20310220,1,ok,4.542539e-09,4.873713e-09,3.636676e-09,3.801727e-09,1.4859200615,1.2113003084,6.0034274701,-0.002005504385,3.3,0.0,6.0001465224,-0.0003921409343,6.075420587,-0.03334857686,6.0666313338,-0.03779795386,6.040525565,-0.02493718871,6.036191671,-0.02285528728,6.036296278,-0.02217250448
17,20310221,1,ok,4.578758e-09,4.859348e-09,3.653269e-09,3.790852e-09,1.4731577026,1.2068692557,6.0033493962,-0.002048992529,3.3,0.0,6.0002106785,-0.0003930022936,6.0746283721,-0.03284560592,6.0661600792,-0.03762680858,6.0408243495,-0.02496645318,6.0364735729,-0.02291310963,6.0363831003,-0.02194639646
18,20310222,1,ok,4.541289e-09,4.86574e-09,3.634717e-09,3.797748e-09,1.4860664875,1.2135539404,6.0034107959,-0.002009494202,3.3,0.0,6.0004052504,-0.0003923494078,6.0743337334,-0.0334692727,6.0668545705,-0.03755735478,6.0405626822,-0.02493967898,6.0365286143,-0.02304289754,6.0369573721,-0.0223407625
19,20310223,1,ok,4.557287e-09,4.857877e-09,3.645038e-09,3.790048e-09,1.4805826385,1.2171711407,6.0033827712,-0.002026482937,3.3,0.0,6.0002290885,-0.0003954936119,6.0765541529,-0.03292303748,6.0661784068,-0.037729101,6.0407812329,-0.02496111672,6.0362000859,-0.0230046918,6.036375904,-0.02209839329
20,20310224,1,ok,4.557986e-09,4.858044e-09,3.645501e-09,3.791544e-09,1.4796864404,1.2173238069,6.0033819877,-0.002040623542,3.3,0.0,6.000162443,-0.0003958616766,6.0771200851,-0.03420684332,6.0663710439,-0.03775033003,6.0405706552,-0.0247822452,6.0360096487,-0.02314742285,6.0364055585,-0.02215387349
21,20310225,1,ok,4.554473e-09,4.875247e-09,3.637466e-09,3.805643e-09,1.4813504871,1.2120723283,6.0034302401,-0.002034323209,3.3,0.0,6.0002271757,-0.0003953928887,6.0739173485,-0.03322777159,6.0660803137,-0.03764987729,6.0406307901,-0.02491203459,6.0364463438,-0.02332935758,6.0360282739,-0.02197680332
22,20310226,1,ok,4.568766e-09,4.858271e-09,3.648375e-09,3.791602e-09,1.476047016,1.2148396389,6.0033814358,-0.002047702696,3.3,0.0,6.0002306292,-0.0003943228581,6.0725680449,-0.03284287067,6.0654892793,-0.03753591889,6.040877953,-0.02477816332,6.0362276105,-0.0231933044,6.0363074098,-0.02206474618
23,20310227,1,ok,4.555228e-09,4.857869e-09,3.64253e-09,3.791935e-09,1.4801824011,1.2162274284,6.0033225995,-0.00203871347,3.3,0.0,6.0001813229,-0.0003935969982,6.0751947229,-0.03339477193,6.0665867747,-0.03743551669,6.0403981612,-0.02489016902,6.0368727765,-0.02335549627,6.0365656314,-0.02224378272
24,20310228,1,ok,4.565596e-09,4.859733e-09,3.647788e-09,3.79337e-09,1.4786888085,1.21628343,6.0033246545,-0.002032629276,3.3,0.0,6.000139015,-0.0003933172499,6.0763478517,-0.03239167266,6.0664216709,-0.03716844388,6.0402254977,-0.02486969468,6.0359061504,-0.02283551625,6.0361591804,-0.02230815261
25,20310229,1,ok,4.556198e-09,4.867366e-09,3.641857e-09,3.795874e-09,1.4804644791,1.2127487596,6.003363168,-0.002027268683,3.3,0.0,6.0001655889,-0.0003919118162,6.076566306,-0.03278343256,6.0668196806,-0.03753548909,6.0401867493,-0.02497129615,6.0361163813,-0.02308486145,6.0360046617,-0.02258546393
26,20310230,1,ok,4.556395e-09,4.864938e-09,3.635698e-09,3.799677e-09,1.4800909833,1.2130653722,6.0033454218,-0.002042329053,3.3,0.0,6.0002005019,-0.0003939764202,6.071198061,-0.0333245277,6.065853728,-0.03740016423,6.0402365642,-0.02490056618,6.0367103919,-0.02326924807,6.0360672511,-0.02251136461
27,20310231,1,ok,4.547373e-09,4.870974e-09,3.634185e-09,3.800942e-09,1.483761006,1.2130062391,6.0034184356,-0.002020068427,3.3,0.0,6.0001670965,-0.0003942386527,6.0734900911,-0.0333691568,6.0665066011,-0.03767028225,6.0407228674,-0.02487671494,6.0361485615,-0.02319067183,6.0357318274,-0.02219027323
28,20310232,1,ok,4.551652e-09,4.869541e-09,3.640199e-09,3.799118e-09,1.4820701731,1.2141190462,6.0033466805,-0.002025116093,3.3,0.0,6.0000886175,-0.0003892613711,6.0762355631,-0.03251873342,6.06700335,-0.03729031023,6.0405193955,-0.02489709509,6.0364410416,-0.02313415729,6.0360276382,-0.02235375318
29,20310233,1,ok,4.550088e-09,4.860362e-09,3.636648e-09,3.794827e-09,1.4831348725,1.2138702322,6.0033868028,-0.002018331225,3.3,0.0,6.0001009922,-0.0003935440444,6.0724920097,-0.03251006304,6.0673084793,-0.03781431116,6.0410155753,-0.02489312048,6.0364812858,-0.02295208889,6.0359755323,-0.02217667583
30,20310234,1,ok,4.539154e-09,4.863073e-09,3.632837e-09,3.795447e-09,1.4862344069,1.2159929498,6.0033353237,-0.002011690595,3.3,0.0,6.0002007023,-0.00039158748,6.0752859633,-0.03342724749,6.0660146929,-0.03737533026,6.0404494184,-0.02482079121,6.036499609,-0.02289682151,6.0362627391,-0.02248724141
31,20310235,1,ok,4.561488e-09,4.869614e-09,3.644977e-09,3.798968e-09,1.4793176999,1.2108683544,6.0034042714,-0.002028061257,3.3,0.0,6.0001850947,-0.0003933718374,6.0736623593,-0.03295663306,6.0669757935,-0.03758913677,6.0403286026,-0.02481564809,6.0367996327,-0.02320021653,6.036431702,-0.022240964
32,20310236,1,ok,4.565944e-09,4.875999e-09,3.643143e-09,3.803799e-09,1.4779090722,1.2115367359,6.0033795049,-0.00203457268,3.3,0.0,6.0003984621,-0.0003875892765,6.072543042,-0.0322846166,6.0660191782,-0.03766932989,6.0410566543,-0.02508914966,6.0368799559,-0.0231406214,6.0361490728,-0.02200144775
33,20310237,1,ok,4.561243e-09,4.859808e-09,3.642039e-09,3.793708e-09,1.4791447869,1.2142226652,6.003363314,-0.002042545529,3.3,0.0,6.0002230775,-0.0003918317758,6.0736974337,-0.03331718435,6.0665444454,-0.03771391863,6.0408937793,-0.0248416467,6.0363507664,-0.02291436654,6.0360093737,-0.0220571926
34,20310238,1,ok,4.566952e-09,4.8694e-09,3.648383e-09,3.798302e-09,1.4765301686,1.2116278509,6.0034190524,-0.002051258729,3.3,0.0,6.000217024,-0.0003919773964,6.0742651692,-0.0333010443,6.0663667479,-0.03749048971,6.0406929275,-0.02484299888,6.0364182435,-0.02308879878,6.0357794566,-0.02215822742
35,20310239,1,ok,4.566533e-09,4.876969e-09,3.645723e-09,3.80453e-09,1.4783205795,1.2100876535,6.0033904091,-0.002018899475,3.3,0.0,6.000219414,-0.0003940491785,6.0774786561,-0.03362523036,6.0660125302,-0.03756224425,6.040200891,-0.02484436037,6.0369506844,-0.02321723603,6.0361665781,-0.0221195488
36,20310240,1,ok,4.552653e-09,4.872682e-09,3.641688e-09,3.800772e-09,1.4817587577,1.2108262523,6.003425508,-0.002025969059,3.3,0.0,6.0001944358,-0.0003931140366,6.0747822456,-0.03355658257,6.0670957025,-0.03762444163,6.0412621242,-0.02483573626,6.0361830902,-0.02312038766,6.036211436,-0.02209729775
37,20310241,1,ok,4.570953e-09,4.862341e-09,3.648773e-09,3.796854e-09,1.4749032594,1.2124137302,6.0033799601,-0.002039079689,3.3,0.0,6.0001922622,-0.0003936816176,6.0753884933,-0.03396917273,6.0666063167,-0.03766454601,6.0412463993,-0.0247727804,6.036771901,-0.02336256265,6.0358479658,-0.02187934218
38,20310242,1,ok,4.566045e-09,4.865635e-09,3.643785e-09,3.800231e-09,1.4775964699,1.2080995698,6.003400415,-0.00204977145,3.3,0.0,6.0001073493,-0.0003911561833,6.0732102513,-0.033848417,6.0675211092,-0.03768119128,6.0406637388,-0.02480144261,6.0358546237,-0.02320753541,6.0366530967,-0.02233883962
39,20310243,1,ok,4.558015e-09,4.864015e-09,3.643925e-09,3.796704e-09,1.4813509163,1.2137044519,6.0034029614,-0.002029254539,3.3,0.0,6.0001166404,-0.0003914649015,6.0774900387,-0.03324392322,6.0663944744,-0.03780788208,6.0408700239,-0.0248946369,6.0365259113,-0.02268832251,6.036241898,-0.02241850611
40,20310244,1,ok,4.567865e-09,4.877257e-09,3.644438e-09,3.804064e-09,1.4774378009,1.2102655149,6.0034390832,-0.002043194736,3.3,0.0,6.0002090608,-0.0003922028851,6.0734278094,-0.03299817862,6.0661992818,-0.03774258282,6.040745363,-0.02494468701,6.0364270613,-0.0232127165,6.0361062975,-0.02198915549
41,20310245,1,ok,4.567606e-09,4.868611e-09,3.646557e-09,3.798756e-09,1.4769543973,1.2124994053,6.0033562744,-0.002039164197,3.3,0.0,6.0001417706,-0.0003930012611,6.0746203245,-0.03317671738,6.0664374795,-0.03755553945,6.0399046005,-0.02490373776,6.0363767607,-0.02302712774,6.0356731907,-0.02217406931
42,20310246,1,ok,4.567805e-09,4.863351e-09,3.650347e-09,3.797666e-09,1.4769935363,1.2078860572,6.0033644327,-0.002036258516,3.3,0.0,6.0002404431,-0.0003911852949,6.078539422,-0.03368906793,6.0663800773,-0.03782134331,6.0402811338,-0.02482412614,6.0363925309,-0.02320676242,6.0360880475,-0.02254920514
43,20310247,1,ok,4.565747e-09,4.871212e-09,3.643397e-09,3.801345e-09,1.4797431228,1.2115251798,6.0034226499,-0.00203755404,3.3,0.0,6.0002314287,-0.0003928641339,6.0734579957,-0.03351450388,6.0662464345,-0.03742257748,6.0408826543,-0.02478745811,6.0361397298,-0.02274793162,6.0365307705,-0.02234024959
44,20310248,1,ok,4.549705e-09,4.857477e-09,3.634096e-09,3.794015e-09,1.4829091996,1.2172358709,6.0033802993,-0.002025336106,3.3,0.0,6.0000994472,-0.0003897917423,6.0747906484,-0.03288570687,6.0662681074,-0.03719548069,6.0401230643,-0.02474773201,6.0361907736,-0.02294562719,6.0364008199,-0.02215665957
45,20310249,1,ok,4.549085e-09,4.875893e-09,3.637814e-09,3.802866e-09,1.4852143925,1.2114599792,6.0033859764,-0.001994519821,3.3,0.0,6.0002186723,-0.0003908203111,6.0754429558,-0.03318843152,6.0664422188,-0.03779539851,6.0405912906,-0.02487241863,6.0357861755,-0.02312676089,6.035113347,-0.02217961347
46,20310250,1,ok,4.541443e-09,4.876495e-09,3.635568e-09,3.802882e-09,1.4850217089,1.210320585,6.0034285612,-0.002024120061,3.3,0.0,6.0002122072,-0.0003924556762,6.074350019,-0.03282718635,6.0661578228,-0.03767378146,6.0407008405,-0.0249886698,6.0362257054,-0.02305545193,6.0362928762,-0.02210424266
47,20310251,1,ok,4.5685e-09,4.867503e-09,3.648999e-09,3.798826e-09,1.4755268593,1.2128598959,6.0033587179,-0.002062294656,3.3,0.0,6.0001365743,-0.0003946656998,6.0752652193,-0.03301600387,6.0662325107,-0.03763700758,6.0408033398,-0.02493155265,6.0366117857,-0.02306106415,6.0364432489,-0.02237198195
48,20310252,1,ok,4.559406e-09,4.867326e-09,3.639563e-09,3.799165e-09,1.480003708,1.2136841392,6.0034034444,-0.002026208342,3.3,0.0,6.000149342,-0.0003909905152,6.0762387289,-0.03383396063,6.0665496081,-0.03762006422,6.039900317,-0.02474173899,6.0362301265,-0.02286470187,6.0356533918,-0.02175179428
49,20310253,1,ok,4.554895e-09,4.873967e-09,3.641449e-09,3.804452e-09,1.4806598691,1.2121367103,6.0033943651,-0.002038095806,3.3,0.0,6.000246327,-0.0003930796359,6.0739247843,-0.03326506532,6.0670152331,-0.03776698928,6.0406598762,-0.02482579947,6.0362876676,-0.02309100355,6.0361267816,-0.02221971372
50,20310254,1,ok,4.564093e-09,4.842071e-09,3.642359e-09,3.783099e-09,1.4781245805,1.2199063088,6.0032636573,-0.002028884175,3.3,0.0,6.0000960319,-0.0003903085411,6.0741649216,-0.03398282268,6.0663341178,-0.03765643946,6.0402861064,-0.02485786827,6.0362171921,-0.02308505342,6.0357322064,-0.02233394345
51,20310255,1,ok,4.576957e-09,4.880074e-09,3.653628e-09,3.804505e-09,1.4750021417,1.2094616172,6.0034486886,-0.002038491426,3.3,0.0,6.000126702,-0.0003932304373,6.0769484715,-0.03301005009,6.0665160796,-0.03758081353,6.0407131115,-0.02483448743,6.035751223,-0.02294913088,6.0358236089,-0.02228523751
52,20310256,1,ok,4.540857e-09,4.872087e-09,3.635786e-09,3.802222e-09,1.4857005241,1.2134669006,6.0033782813,-0.002014565928,3.3,0.0,6.0002158723,-0.000389439854,6.0763553361,-0.03341652173,6.0669483857,-0.03778076276,6.0402552989,-0.02489961969,6.0354856973,-0.023142809,6.036310063,-0.02246174316
53,20310257,1,ok,4.533887e-09,4.856385e-09,3.629695e-09,3.791866e-09,1.4884457917,1.2130902795,6.0033597887,-0.002001536713,3.3,0.0,6.0001984007,-0.0003937364191,6.0717000785,-0.0329593058,6.0659434951,-0.03763692594,6.04090563,-0.02485268072,6.0360838566,-0.02302426051,6.0364250498,-0.02219037975
54,20310258,1,ok,4.547955e-09,4.871578e-09,3.630757e-09,3.801817e-09,1.4845551422,1.2103759974,6.003417942,-0.002001584434,3.3,0.0,6.0001524346,-0.0003943509292,6.0723508418,-0.03262518138,6.0662398932,-0.03746036741,6.040128618,-0.0248094966,6.0367211959,-0.02319581511,6.0358230736,-0.02246762428
55,20310259,1,ok,4.540991e-09,4.8659e-09,3.632922e-09,3.798787e-09,1.4883038971,1.2125735425,6.0033617417,-0.001985652153,3.3,0.0,6.0002317387,-0.000392577038,6.0762155363,-0.03274658902,6.0664612983,-0.03767866955,6.0406559427,-0.02485606957,6.0365502533,-0.02297069599,6.0362990261,-0.0222858783
56,20310260,1,ok,4.551149e-09,4.858684e-09,3.638261e-09,3.791824e-09,1.4825500502,1.2135479651,6.0033604611,-0.002026840223,3.3,0.0,6.0001021449,-0.0003907793091,6.0748854056,-0.0337900893,6.0668313166,-0.0377416946,6.0402670414,-0.02474217204,6.0361083457,-0.02301182556,6.0363294234,-0.02214370801
57,20310261,1,ok,4.550225e-09,4.852983e-09,3.638894e-09,3.790321e-09,1.4821227349,1.2160984869,6.0033618778,-0.002030693241,3.3,0.0,6.0001691973,-0.0003934849977,6.0719535772,-0.03310000157,6.0662843056,-0.03783171451,6.0411044547,-0.02483278693,6.0366149622,-0.02308473531,6.0365729017,-0.02253419486
58,20310262,1,ok,4.571515e-09,4.874993e-09,3.649148e-09,3.801721e-09,1.4776560939,1.2120370736,6.0034385968,-0.002040955991,3.3,0.0,6.0002206598,-0.0003910838727,6.0754101677,-0.0330360809,6.0667932948,-0.03760737828,6.0409148581,-0.02484375034,6.0362206889,-0.02314270981,6.036299001,-0.0220664401
59,20310263,1,ok,4.574856e-09,4.850411e-09,3.648185e-09,3.788278e-09,1.4739393209,1.2192922775,6.0033506309,-0.002059483206,3.3,0.0,6.0001456461,-0.0003932990304,6.0721668899,-0.0331894009,6.0668814411,-0.03774256799,6.0408359824,-0.02477779932,6.0365715209,-0.02336732708,6.0358517535,-0.02231495007
60,20310264,1,ok,4.539109e-09,4.871662e-09,3.634561e-09,3.801661e-09,1.4861820298,1.2081204872,6.0034181668,-0.002017753933,3.3,0.0,6.0001881872,-0.000389409578,6.075096925,-0.03390857558,6.0661961471,-0.03769474255,6.0405311983,-0.02483486904,6.0358593955,-0.02331337892,6.0361329611,-0.02226298351
61,20310265,1,ok,4.566214e-09,4.871376e-09,3.642301e-09,3.799328e-09,1.4784054206,1.2112319681,6.0034224595,-0.00201620992,3.3,0.0,6.0000893016,-0.0003914480532,6.0735300496,-0.03258313325,6.066002541,-0.03752097759,6.0405598704,-0.02488229473,6.0363361292,-0.02307801871,6.0362126636,-0.02216653268
62,20310266,1,ok,4.561623e-09,4.870585e-09,3.645245e-09,3.799875e-09,1.4808575874,1.211996149,6.0034178243,-0.002030666885,3.3,0.0,6.0002416359,-0.0003922264506,6.0729567889,-0.03240858535,6.0675547923,-0.03771863834,6.0410096184,-0.02481120483,6.036811942,-0.02321438817,6.0359480416,-0.0220950997
63,20310267,1,ok,4.547494e-09,4.872478e-09,3.637776e-09,3.799057e-09,1.4839975479,1.211884949,6.0034242717,-0.001998793477,3.3,0.0,6.0001858151,-0.0003959065999,6.0736554097,-0.0331817496,6.0671443105,-0.03786571773,6.0404277134,-0.02487247144,6.0360157807,-0.02309711804,6.0358138226,-0.0219745812
64,20310268,1,ok,4.556913e-09,4.868539e-09,3.642601e-09,3.799052e-09,1.4809715321,1.2123520605,6.0033783688,-0.002025890161,3.3,0.0,6.0002087577,-0.0003910614583,6.0747234792,-0.03339035469,6.0661988094,-0.03745131466,6.040482257,-0.02494251391,6.0363639929,-0.02322933052,6.036798916,-0.02228032087
65,20310269,1,ok,4.558472e-09,4.866937e-09,3.641893e-09,3.798949e-09,1.4798613773,1.2111015237,6.0034049048,-0.002039041094,3.3,0.0,6.0002344332,-0.0003943540934,6.0739325327,-0.03335611129,6.0661735539,-0.03749892658,6.0404342344,-0.02488887524,6.035966445,-0.02283672931,6.0363725313,-0.02236674731
66,20310270,1,ok,4.560755e-09,4.867353e-09,3.643825e-09,3.797608e-09,1.4810324798,1.2138264135,6.0033616775,-0.002035241667,3.3,0.0,6.0002239676,-0.0003928400611,6.0755460341,-0.03359919239,6.066161737,-0.03745313697,6.0409228782,-0.02489746018,6.0363770888,-0.0229314207,6.0363846377,-0.02204218334
67,20310271,1,ok,4.56356e-09,4.875417e-09,3.645949e-09,3.801539e-09,1.4784263941,1.2113093424,6.003437864,-0.002038650338,3.3,0.0,6.0002683395,-0.0003939292961,6.0724324146,-0.03333321937,6.0663732972,-0.0373693666,6.0404860619,-0.02480635279,6.0367893367,-0.0231163988,6.036067317,-0.02202890777
68,20310272,1,ok,4.571937e-09,4.86447e-09,3.648335e-09,3.795095e-09,1.475595856,1.2132027728,6.003400782,-0.002045445505,3.3,0.0,6.0001932804,-0.0003931896433,6.0730309518,-0.03263383741,6.0663918914,-0.03772391836,6.040479071,-0.02489876578,6.0360713581,-0.02324073985,6.0362581245,-0.02216674605
69,20310273,1,ok,4.564417e-09,4.871038e-09,3.651576e-09,3.793501e-09,1.4784623512,1.2114635372,6.0034115631,-0.002039310029,3.3,0.0,6.0001916372,-0.0003930925323,6.074527934,-0.03283016024,6.0663154568,-0.03749061859,6.0407717851,-0.02496404266,6.0361961771,-0.02309299502,6.0364079569,-0.0223839233
70,20310274,1,ok,4.55724e-09,4.873546e-09,3.640106e-09,3.803397e-09,1.4800371206,1.211865969,6.0033826784,-0.002034304438,3.3,0.0,6.0002033499,-0.0003924970683,6.0764221072,-0.03334172503,6.0660353945,-0.03758986993,6.0404235395,-0.02495040783,6.0357227077,-0.02305434857,6.0358057053,-0.02225169172
71,20310275,1,ok,4.566459e-09,4.855046e-09,3.646797e-09,3.792566e-09,1.4766464436,1.2165871317,6.0033561224,-0.002049001222,3.3,0.0,6.000222397,-0.0003944019378,6.0744880008,-0.03217430517,6.0661133278,-0.03755100054,6.040563708,-0.02500980355,6.0365904072,-0.02305002144,6.035995556,-0.02180657612
72,20310276,1,ok,4.558699e-09,4.8646e-09,3.640654e-09,3.797744e-09,1.4803793705,1.213283911,6.0034041286,-0.00202688026,3.3,0.0,6.0002722114,-0.0003920212418,6.0733826885,-0.03287008146,6.0667436555,-0.03757372047,6.0405627006,-0.02485696451,6.0366049846,-0.02315822223,6.0358013965,-0.02221010967
73,20310277,1,ok,4.556367e-09,4.854973e-09,3.64081e-09,3.792936e-09,1.4801925102,1.2176429228,6.0032989348,-0.002040282197,3.3,0.0,6.0002127126,-0.0003946470036,6.0744006549,-0.03327383035,6.0659539347,-0.03748330819,6.0409658031,-0.02483501311,6.0365269201,-0.02286711873,6.0365945189,-0.02191237871
74,20310278,1,ok,4.562437e-09,4.856032e-09,3.643831e-09,3.791934e-09,1.4777716483,1.2161298994,6.0033779044,-0.002047471993,3.3,0.0,6.0002101312,-0.0003930852531,6.0755424796,-0.03287217139,6.0658914161,-0.03757047491,6.0405324062,-0.0249308645,6.0361929703,-0.02311994062,6.0360312717,-0.02226749141
75,20310279,1,ok,4.55472e-09,4.872831e-09,3.639217e-09,3.80208e-09,1.4824236342,1.2104629288,6.0034303969,-0.002013892914,3.3,0.0,6.0001592953,-0.0003908190296,6.0753583302,-0.03305882774,6.0674535038,-0.03756866538,6.0399903004,-0.02490966502,6.0363705636,-0.02295215829,6.0355579496,-0.02243709143
76,20310280,1,ok,4.569551e-09,4.87097e-09,3.646384e-09,3.801743e-09,1.4761981011,1.2115022184,6.0034184401,-0.002041367914,3.3,0.0,6.0002453722,-0.0003946190116,6.0736603061,-0.03333374045,6.0659640743,-0.03776194143,6.0405955271,-0.02482195876,6.0359130692,-0.02302406134,6.03623249,-0.02186851931
77,20310281,1,ok,4.556292e-09,4.861893e-09,3.641063e-09,3.795578e-09,1.4808817971,1.2139729077,6.0033748314,-0.002033913437,3.3,0.0,6.0002016794,-0.000393601293,6.0748405882,-0.03365733948,6.0662547128,-0.03744933598,6.040548128,-0.02476439627,6.0359989317,-0.02300942984,6.0361181849,-0.02218694473
