sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,vout_max_v,vout_min_v,vin_max_v,vin_min_v,indrv_max_v,indrv_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
23,20270227,1,ok,4.489394e-09,4.483664e-09,3.707827e-09,3.769004e-09,1.4283535157,1.2383219304,6.004789341,-0.002903077031,3.3,0.0,6.0000785879,-0.0004727090589,6.1054826013,-0.04621787314,6.0769968204,-0.0427990969,6.0544495734,-0.02980582508,6.0514991113,-0.02902002239,6.0505604141,-0.02882840267
24,20270228,1,ok,4.477672e-09,4.472882e-09,3.700973e-09,3.763806e-09,1.4341705778,1.2356732466,6.0047201203,-0.002876167063,3.3,0.0,6.0000803273,-0.0004520029699,6.1028792582,-0.04627298399,6.0774356097,-0.04284373509,6.0547548687,-0.02980786442,6.0516348799,-0.02926023165,6.0502725229,-0.02892589562
25,20270229,1,ok,4.490931e-09,4.487725e-09,3.705949e-09,3.773184e-09,1.4305848827,1.2353355239,6.0047861046,-0.002909350748,3.3,0.0,6.0000817002,-0.0004270476525,6.0995841695,-0.04629932242,6.0775315876,-0.04273313259,6.055070829,-0.03026758566,6.0508729268,-0.02912655116,6.0510423862,-0.02884229209
26,20270230,1,ok,4.482164e-09,4.472561e-09,3.704134e-09,3.76612e-09,1.4331120841,1.241925371,6.0046744161,-0.002870557919,3.3,0.0,6.000078823,-0.0004723956735,6.1032952608,-0.04683733368,6.0767365464,-0.04264397748,6.0547977024,-0.03001710921,6.0510862994,-0.02899531155,6.0506251396,-0.02904928968
27,20270231,1,ok,4.470451e-09,4.470066e-09,3.695279e-09,3.761442e-09,1.4368901921,1.2432581108,6.0046387464,-0.002884325732,3.3,0.0,6.0000808726,-0.0004731226345,6.1009727921,-0.04653260981,6.0773145937,-0.04276125413,6.0542768626,-0.02981889987,6.051048396,-0.02911135946,6.051292509,-0.02897003189
28,20270232,1,ok,4.501497e-09,4.476861e-09,3.712407e-09,3.768223e-09,1.4269756131,1.2364985862,6.0047610171,-0.00291926328,3.3,0.0,6.0000807497,-0.0004732136843,6.1021947439,-0.04628101302,6.0770152805,-0.04276738747,6.0547954604,-0.03020183472,6.0510292013,-0.0292129122,6.0513262923,-0.02889835402
29,20270233,1,ok,4.488249e-09,4.470456e-09,3.705782e-09,3.762981e-09,1.4287633766,1.2419899563,6.0047492623,-0.002901653186,3.3,0.0,6.0000814768,-0.0004718945433,6.1003168727,-0.04600688978,6.0772177839,-0.04300073599,6.0544382676,-0.0299302942,6.0510160499,-0.02915962295,6.0507824825,-0.02865536872
30,20270234,1,ok,4.476347e-09,4.476478e-09,3.701385e-09,3.76449e-09,1.4349402134,1.2389116414,6.00475145,-0.002897054257,3.3,0.0,6.000081899,-0.0004724430039,6.1017105981,-0.04624141476,6.076873642,-0.04268252125,6.0545281895,-0.02998926384,6.0513127252,-0.02943171438,6.0512732817,-0.02866156545
31,20270235,1,ok,4.490682e-09,4.469556e-09,3.705334e-09,3.762635e-09,1.4304879291,1.24158863,6.0047276559,-0.002902868313,3.3,0.0,6.0000804334,-0.0004730145347,6.1026501693,-0.04613803006,6.0765616438,-0.04258627019,6.0545610874,-0.03020594821,6.0508103242,-0.02919924923,6.0509891229,-0.02897248013
32,20270236,1,ok,4.507325e-09,4.474437e-09,3.712717e-09,3.764931e-09,1.4255374933,1.2390746532,6.0047618774,-0.002919984331,3.3,0.0,6.0000813329,-0.0004718715357,6.0998683204,-0.04628948427,6.0771176912,-0.04259878518,6.054733154,-0.02997969478,6.0504495284,-0.02911769432,6.0508540414,-0.02887244507
33,20270237,1,ok,4.477962e-09,4.465257e-09,3.703447e-09,3.756057e-09,1.4340191036,1.244311437,6.0046395186,-0.002902270138,3.3,0.0,6.0000774063,-0.0004737520926,6.1051666897,-0.04616675625,6.0772433552,-0.04267180174,6.0548071611,-0.03001148352,6.0508452287,-0.02923053314,6.0513968701,-0.02877268632
34,20270238,1,ok,4.504791e-09,4.46893e-09,3.713304e-09,3.761853e-09,1.4242677393,1.2431460689,6.0047520567,-0.002928273029,3.3,0.0,6.0000807974,-0.0004729012998,6.0999595544,-0.04651671715,6.0772656807,-0.04281167396,6.0546465785,-0.0300524102,6.0505174115,-0.02912712287,6.0510212897,-0.02865599293
35,20270239,1,ok,4.489822e-09,4.476514e-09,3.708181e-09,3.766478e-09,1.4298292463,1.2402113744,6.0047707429,-0.002923540378,3.3,0.0,6.0000809999,-0.0004723293809,6.1027883458,-0.04589245456,6.076951964,-0.04269324514,6.0542250414,-0.02990950268,6.0511758917,-0.02924466653,6.0516179872,-0.02864572758
36,20270240,1,ok,4.487273e-09,4.490399e-09,3.70453e-09,3.771288e-09,1.429995608,1.2294467525,6.004747985,-0.00290327874,3.3,0.0,6.000081626,-0.0004721922548,6.1002156162,-0.04593692944,6.0771890868,-0.04270227512,6.05465988,-0.0298954604,6.0510006783,-0.02921176829,6.0497209766,-0.02861118374
37,20270241,1,ok,4.489209e-09,4.477107e-09,3.702211e-09,3.768353e-09,1.4297406694,1.2397523404,6.0046994765,-0.002901947583,3.3,0.0,6.0000811995,-0.0004358887243,6.099565848,-0.04588399941,6.0771248179,-0.04252114952,6.054825206,-0.03027289265,6.0505532311,-0.02912825216,6.050888026,-0.02891377477
38,20270242,1,ok,4.485582e-09,4.468426e-09,3.709725e-09,3.759129e-09,1.431675644,1.2444899716,6.0047219567,-0.002883259832,3.3,0.0,6.0000769445,-0.0004720007275,6.10492467,-0.04612110971,6.077353724,-0.04245683347,6.0546957238,-0.02989359023,6.0514404515,-0.02904771829,6.0506382087,-0.028863771
39,20270243,1,ok,4.484968e-09,4.471827e-09,3.701203e-09,3.764684e-09,1.4310680738,1.2409340365,6.0047414171,-0.002867680121,3.3,0.0,6.0000810498,-0.0004714708317,6.1004768269,-0.04585382253,6.0767525813,-0.0430366885,6.0546271572,-0.03004012299,6.0510245843,-0.0290235871,6.0513495766,-0.02867449985
40,20270244,1,ok,4.494514e-09,4.471061e-09,3.707063e-09,3.762584e-09,1.4289523946,1.2431656712,6.0047506416,-0.002916986801,3.3,0.0,6.000080419,-0.0004396854906,6.1021701303,-0.04585222187,6.0777151577,-0.04257404666,6.0549507103,-0.03007083123,6.0509960518,-0.0291506093,6.0514801506,-0.02875186407
41,20270245,1,ok,4.489804e-09,4.485483e-09,3.70711e-09,3.77146e-09,1.4292934347,1.230994194,6.0047723876,-0.00289683433,3.3,0.0,6.0000779642,-0.0004721884353,6.1059380519,-0.04627830092,6.0769588771,-0.04244277357,6.05487373,-0.0298744484,6.0513370568,-0.02916168202,6.0508849967,-0.02890765922
42,20270246,1,ok,4.483125e-09,4.4709e-09,3.707304e-09,3.760358e-09,1.4326032067,1.2403065202,6.0046739539,-0.002900697586,3.3,0.0,6.0000799217,-0.0004721964439,6.1031555165,-0.04598860489,6.0773618592,-0.04275742802,6.0548428201,-0.0299159115,6.0514013107,-0.02921590586,6.0508640106,-0.02889203892
43,20270247,1,ok,4.487096e-09,4.482348e-09,3.705633e-09,3.767218e-09,1.4321516929,1.2387892892,6.0047824857,-0.002896260138,3.3,0.0,6.0000818695,-0.0004551043335,6.100703502,-0.04572009625,6.0775628399,-0.04308530412,6.0548093203,-0.02997052664,6.0511083995,-0.02879407459,6.0510736452,-0.02892396847
44,20270248,1,ok,4.497247e-09,4.474602e-09,3.707901e-09,3.765222e-09,1.427659122,1.2396504291,6.0047682881,-0.002902255558,3.3,0.0,6.0000799649,-0.0004730613002,6.1013401278,-0.04683701136,6.0768659613,-0.04285781037,6.0547916085,-0.02989036435,6.0514420081,-0.02875779482,6.0506684479,-0.02873621594
45,20270249,1,ok,4.486285e-09,4.483497e-09,3.702039e-09,3.769069e-09,1.4308257656,1.234475064,6.0047146872,-0.002880220665,3.3,0.0,6.0000814437,-0.0004723235302,6.1010846788,-0.04631851992,6.0771914847,-0.04250495553,6.0546717086,-0.02995493837,6.0514820236,-0.02900026261,6.0502866049,-0.02869506966
46,20270250,1,ok,4.487172e-09,4.474178e-09,3.697573e-09,3.769986e-09,1.4321250838,1.2414422137,6.0047667759,-0.002894113937,3.3,0.0,6.0000821588,-0.0004547088931,6.1018446918,-0.04612552311,6.0770186604,-0.04318316,6.0546329266,-0.03011493418,6.0510662968,-0.02909468917,6.0510451468,-0.02865482052
47,20270251,1,ok,4.501135e-09,4.483107e-09,3.711862e-09,3.769308e-09,1.4261864212,1.2288890236,6.0047817693,-0.00290917615,3.3,0.0,6.0000815725,-0.0004729820464,6.1002016281,-0.04644796618,6.0768004704,-0.04295042153,6.054477382,-0.02977059357,6.0509401479,-0.02934886979,6.0502254856,-0.02883786645
48,20270252,1,ok,4.496017e-09,4.472834e-09,3.708001e-09,3.763113e-09,1.4285408972,1.2406825849,6.0046611752,-0.002909318948,3.3,0.0,6.0000797681,-0.0004729624864,6.102337501,-0.0463484997,6.0765861212,-0.04274613147,6.0548248648,-0.02986332158,6.0511808119,-0.02910606061,6.0511038766,-0.02873865841
49,20270253,1,ok,4.471329e-09,4.458211e-09,3.700829e-09,3.751534e-09,1.436132509,1.2444362842,6.0046292449,-0.002875287166,3.3,0.0,6.0000811396,-0.0004720059572,6.102508259,-0.04620751278,6.0775023881,-0.04287203429,6.0547258599,-0.02990727059,6.0513791297,-0.02920669889,6.050818462,-0.02896675843
50,20270254,1,ok,4.49255e-09,4.473254e-09,3.712372e-09,3.762547e-09,1.428642259,1.2397466915,6.0046877568,-0.002903320189,3.3,0.0,6.0000783315,-0.0004710989549,6.1039117749,-0.04645093957,6.0769672584,-0.04252232822,6.0546333573,-0.02991586249,6.0513934779,-0.02907929847,6.0507138841,-0.02898467784
51,20270255,1,ok,4.485683e-09,4.470266e-09,3.702532e-09,3.761979e-09,1.4325626939,1.2421850952,6.0047491031,-0.002888940824,3.3,0.0,6.0000816361,-0.0004727005263,6.1002842978,-0.04617892541,6.0770008408,-0.04277590635,6.0544007736,-0.03001896656,6.0511009441,-0.02914701069,6.0508908386,-0.02871465517
52,20270256,1,ok,4.500075e-09,4.474004e-09,3.707997e-09,3.766926e-09,1.4276692406,1.2406300297,6.0047540059,-0.002910877896,3.3,0.0,6.000082053,-0.0004722463351,6.0978715083,-0.04609670326,6.0777150014,-0.04296730312,6.055078111,-0.02993395482,6.0515028953,-0.02904580511,6.0515904665,-0.02875694633
53,20270257,1,ok,4.470259e-09,4.475211e-09,3.697024e-09,3.766121e-09,1.4367726052,1.2395403476,6.0047500621,-0.002887359739,3.3,0.0,6.0000808206,-0.0004741973327,6.1007378702,-0.04639710571,6.0769050456,-0.0428031388,6.0547405422,-0.03017703869,6.0508631116,-0.02921168296,6.0513634856,-0.02866317179
54,20270258,1,ok,4.490681e-09,4.491606e-09,3.705248e-09,3.776933e-09,1.4303525854,1.2345862571,6.0048013495,-0.002915957616,3.3,0.0,6.0000815094,-0.0004730278147,6.1001969747,-0.04616062574,6.0772614141,-0.04267333188,6.0548250396,-0.02997406863,6.0512465478,-0.02915793053,6.051040345,-0.02864777714
55,20270259,1,ok,4.500108e-09,4.475635e-09,3.710568e-09,3.764407e-09,1.4284375895,1.2391534777,6.0047488612,-0.002901060527,3.3,0.0,6.0000762042,-0.0004719246762,6.1050354225,-0.04574401867,6.0773382191,-0.0429956337,6.0545406018,-0.02991137304,6.0513120825,-0.02919098103,6.0514567988,-0.02862123103
56,20270260,1,ok,4.482559e-09,4.46459e-09,3.703719e-09,3.757737e-09,1.4328070607,1.243986212,6.0047321224,-0.00290270233,3.3,0.0,6.0000814506,-0.0004715616446,6.1010213769,-0.04576561021,6.0772081288,-0.04278805458,6.0547733779,-0.03002832983,6.0515008116,-0.02926091917,6.0513805582,-0.0286414227
57,20270261,1,ok,4.488054e-09,4.477747e-09,3.701807e-09,3.768071e-09,1.4312672284,1.2414574945,6.0047810518,-0.00287195748,3.3,0.0,6.0000815933,-0.0004719333778,6.1007062246,-0.0463038052,6.0772913681,-0.0429220129,6.0548010563,-0.03016031308,6.050605952,-0.02895598572,6.0509559557,-0.02870036852
58,20270262,1,ok,4.479415e-09,4.469734e-09,3.704248e-09,3.758964e-09,1.4321308213,1.2407607367,6.0046714743,-0.002884513673,3.3,0.0,6.0000815949,-0.000473062447,6.1018733424,-0.04599227506,6.0767512695,-0.04276335218,6.0544531726,-0.03000772525,6.0515371393,-0.02934336387,6.0511850517,-0.02893260764
59,20270263,1,ok,4.496636e-09,4.47196e-09,3.710657e-09,3.763681e-09,1.4242917436,1.2389122541,6.0047602023,-0.002878859004,3.3,0.0,6.000082035,-0.0004695734457,6.1018189295,-0.04593369081,6.0776182717,-0.0428047746,6.0548816721,-0.0300134777,6.0517696052,-0.02933379577,6.0499891407,-0.0286777867
60,20270264,1,ok,4.489674e-09,4.475705e-09,3.711287e-09,3.765067e-09,1.4282641011,1.2412167094,6.0046849525,-0.002924712792,3.3,0.0,6.0000787857,-0.0004715963062,6.1025875135,-0.04590091065,6.0767056736,-0.04259640526,6.0547687227,-0.02985249403,6.051332575,-0.02908132548,6.0510353805,-0.02878246938
61,20270265,1,ok,4.498275e-09,4.474898e-09,3.711405e-09,3.763529e-09,1.4291185317,1.2375206042,6.0047737024,-0.002893595909,3.3,0.0,6.0000811034,-0.0004727934418,6.1029297015,-0.0455603112,6.0776791982,-0.04298124583,6.0541661888,-0.02997179727,6.0512553254,-0.0292351354,6.0512559866,-0.02874959092
62,20270266,1,ok,4.472123e-09,4.473702e-09,3.697683e-09,3.764042e-09,1.4359510961,1.2408516264,6.0046379172,-0.002890507183,3.3,0.0,6.0000821663,-0.0004381456716,6.0986599341,-0.04619041648,6.0774918873,-0.0427227529,6.0551015986,-0.02994902943,6.0517070695,-0.02907695991,6.0511659197,-0.02892864971
63,20270267,1,ok,4.48248e-09,4.477071e-09,3.706396e-09,3.766223e-09,1.4302488624,1.2398328284,6.0046961556,-0.002894487987,3.3,0.0,6.0000800185,-0.0004718837752,6.1030199044,-0.04566806659,6.0770644295,-0.04258352309,6.0548962815,-0.02988176218,6.0509933454,-0.02922776532,6.0508028673,-0.02903571589
64,20270268,1,ok,4.483899e-09,4.47817e-09,3.701744e-09,3.767392e-09,1.4326577811,1.2419352728,6.0046707974,-0.002901136,3.3,0.0,6.0000819466,-0.0004708861418,6.0998256148,-0.04661021031,6.0772518995,-0.04273231504,6.0548207257,-0.03006632702,6.050672885,-0.02915717334,6.0512415802,-0.02888060468
65,20270269,1,ok,4.485824e-09,4.473641e-09,3.701623e-09,3.764543e-09,1.4317886622,1.2414150838,6.0047630738,-0.002909501193,3.3,0.0,6.0000813116,-0.0004731238288,6.1000817342,-0.046739972,6.077182585,-0.04290981565,6.0547844084,-0.03000969677,6.0511666079,-0.02921086542,6.0515276625,-0.02873229444
66,20270270,1,ok,4.491868e-09,4.478042e-09,3.699138e-09,3.768756e-09,1.430352364,1.2395667385,6.0047754622,-0.002892934513,3.3,0.0,6.0000771966,-0.0004725821138,6.1039615921,-0.04623769259,6.0766216122,-0.04252756649,6.0545850806,-0.03025113544,6.0513261249,-0.02903253241,6.0501561045,-0.028484965
67,20270271,1,ok,4.493279e-09,4.485585e-09,3.7051e-09,3.7691e-09,1.4285587167,1.2389099735,6.0048018257,-0.002880872294,3.3,0.0,6.0000806817,-0.0004718431209,6.1010997899,-0.04585958411,6.0769047531,-0.04277936553,6.0543720242,-0.03009750659,6.0513155669,-0.0292600329,6.0509405202,-0.02850258627
68,20270272,1,ok,4.501779e-09,4.475873e-09,3.71552e-09,3.762429e-09,1.4261101931,1.2398732269,6.0047607548,-0.002924552565,3.3,0.0,6.0000809233,-0.0004724537278,6.1014305387,-0.04632715331,6.0766881606,-0.04285671551,6.0546052138,-0.02990633718,6.0510480491,-0.02918298844,6.0511568933,-0.02858298118
69,20270273,1,ok,4.488833e-09,4.476971e-09,3.701738e-09,3.769872e-09,1.4270259999,1.2346164066,6.0047786261,-0.002901392949,3.3,0.0,6.0000807673,-0.0004725162412,6.1037895239,-0.04672332146,6.0771217957,-0.04303418899,6.0544375111,-0.03009174946,6.0511078858,-0.02921250561,6.050123085,-0.02850910647
70,20270274,1,ok,4.480717e-09,4.495375e-09,3.700704e-09,3.778378e-09,1.4339316675,1.2340029285,6.0048259042,-0.002895390972,3.3,0.0,6.0000809013,-0.0004722733559,6.1019251494,-0.04549406645,6.0772869868,-0.04330127622,6.054727204,-0.03028726911,6.0503373762,-0.02911719334,6.0511802836,-0.02898170179
71,20270275,1,ok,4.479948e-09,4.482682e-09,3.700882e-09,3.769384e-09,1.4341252014,1.2372333158,6.0047695576,-0.002890140486,3.3,0.0,6.0000805547,-0.0004715614289,6.1019310843,-0.04639427892,6.0769705818,-0.0428831944,6.0549951239,-0.02983190829,6.0514467242,-0.02918337402,6.0516662141,-0.02878081807
72,20270276,1,ok,4.500447e-09,4.469031e-09,3.707383e-09,3.762968e-09,1.4275140877,1.2409113911,6.0047341908,-0.002918553401,3.3,0.0,6.0000776788,-0.000451151814,6.1038327831,-0.04565922361,6.0776286227,-0.04270884189,6.0548435603,-0.03035803628,6.0512225172,-0.02914576093,6.0508713108,-0.02864036502
73,20270277,1,ok,4.488137e-09,4.475803e-09,3.70883e-09,3.763466e-09,1.4247024466,1.2411147071,6.004680676,-0.002889250411,3.3,0.0,6.0000802139,-0.0004720243971,6.1042997197,-0.04637871173,6.0773435506,-0.04280337159,6.0547931067,-0.02990482834,6.0512008712,-0.0290770384,6.0503073665,-0.02889266368
74,20270278,1,ok,4.499595e-09,4.477911e-09,3.712042e-09,3.766876e-09,1.4280447897,1.2396947689,6.0047777631,-0.002908975701,3.3,0.0,6.0000816209,-0.0004720240753,6.1012195387,-0.04606236475,6.0778593881,-0.04301817744,6.0546876983,-0.03010517801,6.0513133447,-0.02913230523,6.050636815,-0.02859113622
75,20270279,1,ok,4.493194e-09,4.476513e-09,3.704094e-09,3.767345e-09,1.4300017801,1.2390308198,6.0047552946,-0.00290017198,3.3,0.0,6.0000798955,-0.0004719523514,6.1018253949,-0.04673437434,6.0769688522,-0.04296160309,6.054288402,-0.02989118798,6.0507545581,-0.02903859838,6.0512129416,-0.02885193549
76,20270280,1,ok,4.479673e-09,4.465093e-09,3.705882e-09,3.755387e-09,1.4312580088,1.2442934766,6.0046479903,-0.002887785162,3.3,0.0,6.0000819242,-0.0004846303878,6.1011414342,-0.0459021775,6.077415027,-0.04304013079,6.0545075859,-0.03005366741,6.0508076791,-0.02927950849,6.0510612703,-0.0288679254
77,20270281,1,ok,4.498952e-09,4.474215e-09,3.708998e-09,3.766849e-09,1.4277466738,1.2411140634,6.0047590966,-0.002915038898,3.3,0.0,6.0000795719,-0.0004722535263,6.1017492004,-0.04630069617,6.0773793585,-0.04307339118,6.0546043128,-0.03018635103,6.0501710454,-0.02927691028,6.0516311948,-0.02869457432
