sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,vout_max_v,vout_min_v,vin_max_v,vin_min_v,indrv_max_v,indrv_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
15,20290219,1,ok,3.26533e-09,3.304425e-09,2.73655e-09,2.802088e-09,1.8803940786,1.6415663124,6.0041516578,-0.00250390622,3.3,0.0,6.0000929951,-0.0002910032073,6.095744668,-0.03844638755,6.0696114055,-0.03984811085,6.0467758412,-0.02654099513,6.0426001431,-0.02586099377,6.0425562343,-0.0251953417
16,20290220,1,ok,3.266336e-09,3.301736e-09,2.734129e-09,2.802837e-09,1.8882113141,1.6427492883,6.0041819046,-0.002504533455,3.3,0.0,6.0000971971,-0.0002895627537,6.0958323107,-0.03853130107,6.069845985,-0.04011039644,6.046901061,-0.02658244967,6.0430238433,-0.0256499725,6.0427654976,-0.02495818662
17,20290221,1,ok,3.255683e-09,3.299448e-09,2.730782e-09,2.800004e-09,1.8910552775,1.6409216395,6.0041289817,-0.002473389141,3.3,0.0,6.0000960105,-0.0002914555933,6.0934631963,-0.03886153015,6.0689594641,-0.04007180016,6.0464021248,-0.02669982966,6.0430097078,-0.02568615197,6.0429320386,-0.02486062314
18,20290222,1,ok,3.256121e-09,3.294592e-09,2.730518e-09,2.798009e-09,1.8875976497,1.6438377503,6.0041345808,-0.002482928179,3.3,0.0,6.0000928795,-0.0002908035142,6.0927234234,-0.03829328086,6.06917237,-0.04016880986,6.046541633,-0.02674320875,6.0427898106,-0.02565843749,6.0432027513,-0.02527570252
19,20290223,1,ok,3.267656e-09,3.304328e-09,2.736556e-09,2.804411e-09,1.882640396,1.6416666294,6.0041583035,-0.00251023814,3.3,0.0,6.0000949509,-0.0002906063648,6.0932237162,-0.03791879941,6.0696973193,-0.04029969679,6.0465398105,-0.02658708517,6.0428044273,-0.02557360271,6.0428411311,-0.0250970105
20,20290224,1,ok,3.271547e-09,3.300853e-09,2.737964e-09,2.801078e-09,1.8815693101,1.6413269083,6.0040961846,-0.002524930564,3.3,0.0,6.0000949108,-0.0002913077749,6.0932065596,-0.03863813679,6.0689070516,-0.04006698874,6.0471516028,-0.02675039875,6.0425763923,-0.02584829564,6.0425483224,-0.02521314816
21,20290225,1,ok,3.267429e-09,3.304475e-09,2.737176e-09,2.803394e-09,1.8812655467,1.6420465747,6.0041190493,-0.002507250957,3.3,0.0,6.0000951684,-0.0002891709646,6.0913180274,-0.03886006436,6.0694458278,-0.03975386308,6.0466672633,-0.02670212137,6.0424773634,-0.02580140583,6.0431215353,-0.02528103704
22,20290226,1,ok,3.267459e-09,3.292657e-09,2.735845e-09,2.797361e-09,1.8859472041,1.6490183875,6.0040630309,-0.00250906585,3.3,0.0,6.0000958603,-0.0002910025363,6.0917978098,-0.0382377689,6.0695519773,-0.04019393435,6.0470300062,-0.02678212606,6.0429641418,-0.02588911392,6.0429027739,-0.02564459871
23,20290227,1,ok,3.265581e-09,3.300858e-09,2.729835e-09,2.803519e-09,1.8871584276,1.643384436,6.004186563,-0.002484773205,3.3,0.0,6.0000953416,-0.0002912677599,6.092587672,-0.03800118232,6.0691923031,-0.03998590763,6.0471640129,-0.0267341596,6.0431556473,-0.02592781074,6.0422478891,-0.02520742315
24,20290228,1,ok,3.255787e-09,3.300437e-09,2.726819e-09,2.802575e-09,1.8960402983,1.634892848,6.0041942786,-0.002483531712,3.3,0.0,6.0000984657,-0.0002865858802,6.0934559176,-0.03756771704,6.069366202,-0.04027179773,6.0471566477,-0.02672718759,6.0427513528,-0.02566533105,6.0420695458,-0.0251926995
25,20290229,1,ok,3.256953e-09,3.304402e-09,2.734475e-09,2.801488e-09,1.8952894172,1.641310984,6.0041953404,-0.00247865776,3.3,0.0,6.0000983004,-0.0002897963963,6.0943892222,-0.03828899793,6.0696902038,-0.0401969659,6.0465896357,-0.02666205876,6.0431731137,-0.02596025986,6.0429116356,-0.02513779401
26,20290230,1,ok,3.26896e-09,3.302851e-09,2.734409e-09,2.803689e-09,1.8836335004,1.6447024343,6.0042162698,-0.002492832438,3.3,0.0,6.0000959294,-0.0002917857329,6.0923255151,-0.03860706021,6.0695097891,-0.04028868887,6.0472177565,-0.02678847649,6.0422523507,-0.02570214729,6.0428095078,-0.02548780348
27,20290231,1,ok,3.267792e-09,3.301623e-09,2.735811e-09,2.802325e-09,1.8825176439,1.6416401431,6.0041616949,-0.00250540278,3.3,0.0,6.0000954568,-0.0002917180969,6.0935973257,-0.03814599743,6.0696771478,-0.03991780936,6.047128921,-0.02666291765,6.0435928289,-0.02587276035,6.0427581871,-0.02505220689
28,20290232,1,ok,3.263022e-09,3.311123e-09,2.735707e-09,2.806822e-09,1.8911137794,1.6401780857,6.0042570772,-0.002491451859,3.3,0.0,6.0000983961,-0.0002903849743,6.0947908672,-0.03915815716,6.0693017069,-0.0402012714,6.0467426535,-0.02662554286,6.0429084692,-0.025600802,6.0427382127,-0.02530128485
29,20290233,1,ok,3.271356e-09,3.302102e-09,2.736465e-09,2.801686e-09,1.8835060968,1.6474394248,6.0041332844,-0.002508345444,3.3,0.0,6.0000949795,-0.0002907939732,6.0918600653,-0.03805271075,6.0694525833,-0.04017633194,6.0466713902,-0.02675271722,6.0431587123,-0.02589100992,6.0425824371,-0.02539892813
30,20290234,1,ok,3.260003e-09,3.302043e-09,2.730614e-09,2.802431e-09,1.8853399332,1.6450995728,6.0041824132,-0.002490573037,3.3,0.0,6.0000932849,-0.0002902820009,6.0909301492,-0.03821649415,6.069787393,-0.04015955035,6.0472702358,-0.02663984859,6.0426668253,-0.02580095131,6.0428778805,-0.02542978686
31,20290235,1,ok,3.265586e-09,3.307051e-09,2.734465e-09,2.805685e-09,1.8849970911,1.6431375503,6.0041702262,-0.002492431166,3.3,0.0,6.0000957537,-0.0002898047121,6.093208235,-0.03862377793,6.0693221047,-0.04014840885,6.0460441764,-0.0266748158,6.043107451,-0.02576159459,6.0430474534,-0.02551329469
32,20290236,1,ok,3.265783e-09,3.300637e-09,2.737475e-09,2.799422e-09,1.8897671061,1.6479758303,6.0042243028,-0.002496110843,3.3,0.0,6.0000983435,-0.0002900608317,6.094907104,-0.03879033224,6.0694577139,-0.0398743967,6.0464122264,-0.02654389818,6.0426608885,-0.02552000654,6.0432622973,-0.02522866204
33,20290237,1,ok,3.271676e-09,3.300797e-09,2.740266e-09,2.79987e-09,1.8832088978,1.6351658603,6.0041475215,-0.002508540956,3.3,0.0,6.0000947051,-0.0002897954841,6.0928511477,-0.03787025216,6.0685468421,-0.04001861655,6.0467547364,-0.02650832718,6.0433916434,-0.02577935112,6.0428058724,-0.02555375788
34,20290238,1,ok,3.251355e-09,3.304558e-09,2.725502e-09,2.805586e-09,1.8902967634,1.6410232371,6.0041308931,-0.002477609518,3.3,0.0,6.0000945493,-0.000290416081,6.0929846337,-0.03847407893,6.0692825648,-0.04014029761,6.0463641599,-0.02669401625,6.0429098516,-0.02592982449,6.0425757249,-0.02520177379
35,20290239,1,ok,3.265897e-09,3.30852e-09,2.73629e-09,2.802221e-09,1.8901663836,1.6413957254,6.0041788119,-0.002499958118,3.3,0.0,6.0000983222,-0.0002896029521,6.0933940509,-0.03802666973,6.068796492,-0.04015034845,6.0465077793,-0.02672991473,6.0428785561,-0.02602740736,6.0428009776,-0.02551367395
36,20290240,1,ok,3.262314e-09,3.303002e-09,2.730921e-09,2.802271e-09,1.8820526468,1.6426991808,6.0041401908,-0.00249873335,3.3,0.0,6.0000936625,-0.0002922686826,6.0940762873,-0.03798546845,6.0687096313,-0.03990013595,6.0470040618,-0.0266155482,6.0434912929,-0.02577439729,6.0428699417,-0.02553395692
37,20290241,1,ok,3.25501e-09,3.299847e-09,2.729564e-09,2.800126e-09,1.894368817,1.6486856843,6.0042215557,-0.002482159295,3.3,0.0,6.0000974238,-0.0002898562439,6.0929497609,-0.03774669388,6.0698358984,-0.04024101627,6.0459194815,-0.02669132855,6.0425406144,-0.02570408858,6.0426996884,-0.02518174466
38,20290242,1,ok,3.273082e-09,3.300617e-09,2.736593e-09,2.800831e-09,1.8802167827,1.6441665512,6.0041554644,-0.002503251134,3.3,0.0,6.0000955402,-0.0002892781398,6.095291475,-0.03815657737,6.0689582687,-0.04007743477,6.0471139268,-0.02675462817,6.0431597151,-0.02583536289,6.0426839376,-0.02502603424
39,20290243,1,ok,3.263467e-09,3.302316e-09,2.73239e-09,2.802832e-09,1.8812790309,1.6353748803,6.0041718179,-0.002506709612,3.3,0.0,6.0000934767,-0.0002886835697,6.0927940898,-0.03882655936,6.0688436419,-0.03999592234,6.0469503648,-0.02666133751,6.0430506084,-0.02582593415,6.042757907,-0.02535289968
40,20290244,1,ok,3.257632e-09,3.299011e-09,2.73196e-09,2.798774e-09,1.885266372,1.6460082029,6.0041328583,-0.002482671361,3.3,0.0,6.0000937373,-0.0002901710536,6.0925318701,-0.03825101073,6.0696381616,-0.04010917385,6.0468677995,-0.02674719407,6.0426032047,-0.02585751111,6.043186111,-0.0252936003
41,20290245,1,ok,3.249376e-09,3.297632e-09,2.726929e-09,2.799976e-09,1.8997372421,1.6442177488,6.004115486,-0.002453884806,3.3,0.0,6.0000995175,-0.0002990967169,6.0931849782,-0.03852601779,6.0691704283,-0.04007981116,6.0460775212,-0.02670808131,6.0429221616,-0.02579510986,6.0427336343,-0.0252154385
42,20290246,1,ok,3.267901e-09,3.312093e-09,2.739561e-09,2.804833e-09,1.8902868967,1.6393018471,6.0042602682,-0.002489536189,3.3,0.0,6.000099673,-0.0002924006351,6.0924660654,-0.03760672992,6.0691057995,-0.03999417781,6.0468246048,-0.02672142751,6.0421434841,-0.02558540261,6.0426453453,-0.02530067883
43,20290247,1,ok,3.269006e-09,3.299522e-09,2.736867e-09,2.798013e-09,1.8891578025,1.6443078953,6.0041022745,-0.002476387061,3.3,0.0,6.000098584,-0.0002912789353,6.0942242574,-0.03833890667,6.0689488348,-0.04026317168,6.0465699362,-0.02665829737,6.0424478436,-0.02568546734,6.0426146512,-0.02535411376
44,20290248,1,ok,3.270617e-09,3.303116e-09,2.736387e-09,2.804473e-09,1.8823558276,1.641043982,6.0041242829,-0.002511344047,3.3,0.0,6.0000944931,-0.0002902487421,6.0933606908,-0.03857670412,6.0690101409,-0.04011555378,6.0470601833,-0.02670804531,6.0427102979,-0.02586412228,6.0421382701,-0.02526679248
45,20290249,1,ok,3.269154e-09,3.296688e-09,2.736589e-09,2.799062e-09,1.8793314139,1.6451910827,6.0041555622,-0.002525820133,3.3,0.0,6.0000927924,-0.0002908194428,6.0929251686,-0.03970779301,6.0694422846,-0.04028149211,6.0467784251,-0.02670431863,6.0427435589,-0.02580250827,6.0426808358,-0.02529705938
46,20290250,1,ok,3.256029e-09,3.305349e-09,2.730754e-09,2.801839e-09,1.8907111416,1.6356556439,6.0041618057,-0.00247312031,3.3,0.0,6.0000953424,-0.0002910686938,6.0948278288,-0.03773293401,6.0689677297,-0.04016290908,6.0464323199,-0.02676046387,6.0430842074,-0.02560958201,6.0422097828,-0.02518016991
47,20290251,1,ok,3.25957e-09,3.300122e-09,2.735314e-09,2.797719e-09,1.8939677953,1.6496216279,6.0041770299,-0.002487376369,3.3,0.0,6.0000984449,-0.0002902029603,6.0953684993,-0.03772746132,6.069362977,-0.04025470233,6.0465675919,-0.02675832268,6.0424267823,-0.02561967808,6.0431604877,-0.02520824773
48,20290252,1,ok,3.260344e-09,3.300939e-09,2.731e-09,2.80377e-09,1.8843790141,1.6435153643,6.0041130438,-0.002489712214,3.3,0.0,6.0000939472,-0.0002920565808,6.0933000394,-0.03799890257,6.0690361036,-0.03986240473,6.046482144,-0.02658800062,6.0435366738,-0.02575690718,6.0432564486,-0.02540810824
49,20290253,1,ok,3.25837e-09,3.293903e-09,2.729057e-09,2.79886e-09,1.8850525185,1.6429933853,6.0041204963,-0.002504149083,3.3,0.0,6.0000951171,-0.000290877397,6.0913984565,-0.03868447483,6.0696377517,-0.04025360855,6.0466612903,-0.02656203562,6.0426627528,-0.02573600767,6.0427911711,-0.02509064913
50,20290254,1,ok,3.267916e-09,3.303714e-09,2.736185e-09,2.802363e-09,1.8836707449,1.6423864,6.0041504076,-0.002491687695,3.3,0.0,6.0000955748,-0.0002911634586,6.0935161714,-0.03885211657,6.0689396263,-0.04008427542,6.0463235211,-0.02663658089,6.0427019111,-0.02579292684,6.0427603188,-0.02477062515
51,20290255,1,ok,3.266253e-09,3.304558e-09,2.736053e-09,2.802741e-09,1.8856047028,1.6331367006,6.0041837951,-0.002511088611,3.3,0.0,6.0000947519,-0.0002902813027,6.0922863939,-0.03836979383,6.0693883233,-0.0401753894,6.0460019778,-0.02657836014,6.0434572499,-0.02575745152,6.0429728846,-0.02518505424
52,20290256,1,ok,3.253105e-09,3.299587e-09,2.728734e-09,2.800461e-09,1.892335856,1.6453823885,6.0041699345,-0.002465481967,3.3,0.0,6.000095856,-0.0002926183057,6.0937561703,-0.03848062642,6.0696472126,-0.04015810675,6.0460386667,-0.02649131956,6.0429476649,-0.02569950505,6.0430566891,-0.02528285356
53,20290257,1,ok,3.262516e-09,3.303291e-09,2.732414e-09,2.802745e-09,1.8879221897,1.642117572,6.0041263945,-0.002498905953,3.3,0.0,6.0000951166,-0.0002955709609,6.0923817744,-0.03899348329,6.069612567,-0.04025025587,6.0471094177,-0.02661447964,6.0432194636,-0.02605988099,6.0426541629,-0.02536743192
54,20290258,1,ok,3.270112e-09,3.296233e-09,2.737845e-09,2.798727e-09,1.8801027329,1.6444055955,6.0041143883,-0.002506546353,3.3,0.0,6.0000949271,-0.0002900368138,6.0943904782,-0.03791684482,6.0695252687,-0.04010828659,6.0464882438,-0.02675417994,6.0428832891,-0.02577124748,6.0430872499,-0.02522314787
55,20290259,1,ok,3.274119e-09,3.302631e-09,2.74162e-09,2.800066e-09,1.8780800192,1.6305088057,6.0041636011,-0.002515553368,3.3,0.0,6.0000949847,-0.0002918806915,6.0925515144,-0.03841350819,6.0692153622,-0.04015439467,6.0466272195,-0.02660928879,6.0428352663,-0.02586576335,6.0429183986,-0.02545025241
56,20290260,1,ok,3.260875e-09,3.302889e-09,2.731442e-09,2.803317e-09,1.8855203973,1.6419893371,6.0041548264,-0.0024962836,3.3,0.0,6.000093386,-0.0002918780139,6.0929196942,-0.03839549482,6.069166793,-0.04024219929,6.0457383913,-0.02669919242,6.0430543477,-0.02589797187,6.0426511807,-0.02528943678
57,20290261,1,ok,3.262768e-09,3.310436e-09,2.731848e-09,2.807562e-09,1.8835880499,1.6380221223,6.0042232714,-0.002492407916,3.3,0.0,6.0000943027,-0.0002902504235,6.0935343648,-0.03842722429,6.0692260004,-0.03999470591,6.0468174835,-0.02664391654,6.0428394619,-0.02583380468,6.0428328906,-0.02507716426
58,20290262,1,ok,3.262148e-09,3.302574e-09,2.730737e-09,2.804572e-09,1.8847212012,1.644508605,6.0042049584,-0.002481930022,3.3,0.0,6.0000944373,-0.0002888114688,6.0930831966,-0.03850766538,6.069839072,-0.04017214041,6.0466772629,-0.02661655966,6.0430152063,-0.02579113978,6.0430120577,-0.02533691328
59,20290263,1,ok,3.265293e-09,3.297855e-09,2.733032e-09,2.799784e-09,1.8810550999,1.6439893356,6.0041234567,-0.002499266047,3.3,0.0,6.0000943532,-0.0002916166227,6.0919672748,-0.03861309877,6.0696990777,-0.04043404831,6.0471516783,-0.02653084569,6.0428976967,-0.0257930043,6.0427809507,-0.02523115579
60,20290264,1,ok,3.255362e-09,3.301693e-09,2.728158e-09,2.803927e-09,1.8895946199,1.6422675738,6.0041947422,-0.002480590518,3.3,0.0,6.0000932688,-0.0002919547524,6.0917897652,-0.03849463698,6.0691653631,-0.04008526969,6.04693023,-0.026621894,6.0428445581,-0.02574792454,6.0427138115,-0.02530967754
61,20290265,1,ok,3.263054e-09,3.312776e-09,2.731932e-09,2.808752e-09,1.8909560703,1.6363113762,6.0042078278,-0.002481255873,3.3,0.0,6.0000974361,-0.0002896345587,6.0952312546,-0.03825886662,6.0693835267,-0.04036864821,6.0462864576,-0.02671372156,6.04321822,-0.02588334143,6.0422457781,-0.02534392807
62,20290266,1,ok,3.261399e-09,3.299559e-09,2.73289e-09,2.799404e-09,1.8849153053,1.6450295183,6.0041032677,-0.002487910223,3.3,0.0,6.0000928504,-0.000291764711,6.0946510929,-0.03839425917,6.0691232436,-0.04014392873,6.0461521434,-0.02670623355,6.0431610979,-0.0256386037,6.0421437775,-0.02538181807
63,20290267,1,ok,3.267798e-09,3.29648e-09,2.736523e-09,2.799414e-09,1.8804005104,1.6433934904,6.0041572999,-0.002508537791,3.3,0.0,6.0000942003,-0.0002903926421,6.0947857169,-0.03857110024,6.0698909476,-0.0400108092,6.0463991977,-0.02659324653,6.0431924771,-0.0257996664,6.0425601473,-0.02514425758
64,20290268,1,ok,3.267868e-09,3.302442e-09,2.73673e-09,2.802609e-09,1.886318655,1.6391517326,6.0041097019,-0.002515565494,3.3,0.0,6.0000956004,-0.0002897151669,6.092938322,-0.0383460889,6.0699220421,-0.04033998267,6.0466381517,-0.02646019277,6.0430353442,-0.02579952314,6.0428606126,-0.02553638366
65,20290269,1,ok,3.268653e-09,3.296933e-09,2.73818e-09,2.798549e-09,1.8822810406,1.641700137,6.0041162999,-0.002510596723,3.3,0.0,6.0000957596,-0.0002928522041,6.0945564707,-0.03925169552,6.069249467,-0.04009703424,6.046904222,-0.02661643662,6.0427499992,-0.02562546619,6.0428600326,-0.0247573447
66,20290270,1,ok,3.254942e-09,3.30359e-09,2.72833e-09,2.804585e-09,1.8921149397,1.6422453985,6.0041365197,-0.0024731628,3.3,0.0,6.0000949077,-0.000290045788,6.0921683364,-0.03873837999,6.0695323429,-0.04018706838,6.0466626125,-0.02660622392,6.0433198322,-0.02607252859,6.0428347687,-0.02525098141
67,20290271,1,ok,3.262454e-09,3.296487e-09,2.730841e-09,2.79891e-09,1.8862725122,1.6463012921,6.0040830716,-0.002501866054,3.3,0.0,6.0000958975,-0.0002906685009,6.0957667591,-0.03780709697,6.0687624427,-0.04012416841,6.0460649716,-0.02669810656,6.0429368371,-0.02596485959,6.0427712971,-0.02528042726
68,20290272,1,ok,3.282639e-09,3.299758e-09,2.746286e-09,2.797303e-09,1.8812905685,1.6482742809,6.004185631,-0.002515583287,3.3,0.0,6.0000984999,-0.0002911197139,6.0928404135,-0.03918841579,6.0698062478,-0.04026115051,6.0468921762,-0.02654402757,6.042802733,-0.02574200331,6.0427671968,-0.02511792617
69,20290273,1,ok,3.257436e-09,3.301051e-09,2.728684e-09,2.805306e-09,1.8891717182,1.6488628602,6.00423064,-0.002497618692,3.3,0.0,6.0000943565,-0.0002915289025,6.0920080241,-0.0388266312,6.06938085,-0.0402469055,6.0468100809,-0.02667160524,6.0428751272,-0.02605183368,6.0423584228,-0.02508985704
70,20290274,1,ok,3.266199e-09,3.30377e-09,2.733615e-09,2.803332e-09,1.8900872831,1.6345102744,6.0041860672,-0.002470229904,3.3,0.0,6.0000991953,-0.0002911948683,6.0919729258,-0.03753812635,6.0689099523,-0.04020544126,6.0463472616,-0.02672465704,6.0422573638,-0.02566347571,6.0427549722,-0.02515115767
71,20290275,1,ok,3.27009e-09,3.298844e-09,2.739263e-09,2.798648e-09,1.8877641003,1.6391118373,6.0040869495,-0.002501882608,3.3,0.0,6.0000982296,-0.0002909880026,6.0941255098,-0.03914863906,6.0693213909,-0.0403927631,6.0467835002,-0.02673223114,6.0422124923,-0.02576215938,6.0432013136,-0.02516198273
72,20290276,1,ok,3.264653e-09,3.294286e-09,2.733463e-09,2.800203e-09,1.8891825564,1.6466157003,6.004078873,-0.002491761056,3.3,0.0,6.0000973288,-0.000290268133,6.0936633961,-0.03912791496,6.0690038411,-0.04026699701,6.0469686004,-0.02672916239,6.043160308,-0.02574433666,6.0431077862,-0.0253849098
73,20290277,1,ok,3.255579e-09,3.29949e-09,2.730271e-09,2.800027e-09,1.8893835568,1.6445110527,6.0041087364,-0.002472571906,3.3,0.0,6.0000950769,-0.0002904698421,6.0949570428,-0.0394714413,6.069535928,-0.04018747799,6.0462849693,-0.02645373316,6.0428663624,-0.02567144061,6.0427999881,-0.02550707376
74,20290278,1,ok,3.264923e-09,3.299061e-09,2.731745e-09,2.801487e-09,1.8818623288,1.6360886995,6.0040931173,-0.00250296138,3.3,0.0,6.0000943687,-0.0002894350481,6.0917129977,-0.03762625697,6.0693809284,-0.04042704392,6.0468492549,-0.02677786888,6.0426212245,-0.025830016,6.0425853877,-0.02519048601
75,20290279,1,ok,3.263178e-09,3.30013e-09,2.733145e-09,2.80286e-09,1.8815699268,1.6436663251,6.0040949682,-0.002502233052,3.3,0.0,6.0000931786,-0.0002909598065,6.0929024913,-0.0379392049,6.0690732606,-0.04022668685,6.0469556035,-0.02688638877,6.0433882247,-0.0258526717,6.0425153052,-0.02542383162
76,20290280,1,ok,3.261204e-09,3.306671e-09,2.734272e-09,2.804034e-09,1.8836072986,1.6412832835,6.004119949,-0.002493868201,3.3,0.0,6.0000938381,-0.0002913400395,6.0937027199,-0.03819427281,6.0697943899,-0.04013778537,6.0466867589,-0.02650252127,6.0429522083,-0.02569511619,6.0429137746,-0.02523629467
77,20290281,1,ok,3.271349e-09,3.306952e-09,2.741567e-09,2.803245e-09,1.8784382178,1.6432082572,6.0041225452,-0.002514358019,3.3,0.0,6.0000939029,-0.0002915700796,6.09382538,-0.03881221717,6.0700500132,-0.04025637847,6.0464888286,-0.02658637566,6.0430536163,-0.02575253205,6.0429774604,-0.02535477741
