sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,vout_max_v,vout_min_v,vin_max_v,vin_min_v,indrv_max_v,indrv_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
8,20360212,1,ok,5.013786e-09,4.061283e-09,3.962521e-09,3.568295e-09,1.2741400545,1.3780150368,6.0042479846,-0.003205281787,3.3,0.0,6.0000695144,-0.0004463755272,6.0945986607,-0.04737636383,6.0700870642,-0.0457956043,6.0521954786,-0.02998632419,6.0481446543,-0.02910960904,6.0472344137,-0.02889497837
9,20360213,1,ok,5.026943e-09,4.053978e-09,3.972331e-09,3.564867e-09,1.2701389985,1.3792244795,6.0042192882,-0.003220828981,3.3,0.0,6.0000689699,-0.0004518332514,6.090359612,-0.04762568924,6.0693616395,-0.04536797486,6.0513497018,-0.02995201326,6.0481911953,-0.02911496949,6.0473244657,-0.02892427005
10,20360214,1,ok,5.044696e-09,4.047098e-09,3.984406e-09,3.560725e-09,1.262228146,1.3824267531,6.0041936241,-0.003253710786,3.3,0.0,6.0000658782,-0.0004520298633,6.092827108,-0.04684302141,6.069797647,-0.04542035599,6.0524322358,-0.03001056075,6.0484699658,-0.02929172511,6.04774036,-0.02905061524
11,20360215,1,ok,5.030229e-09,4.046837e-09,3.97025e-09,3.563105e-09,1.2657973925,1.3816882807,6.0041882323,-0.003213597129,3.3,0.0,6.0000654825,-0.0004517613089,6.0908654994,-0.04766064068,6.069247425,-0.04540943664,6.0520919919,-0.02993650235,6.0485032067,-0.02937120754,6.0476723899,-0.02923097195
12,20360216,1,ok,5.030499e-09,4.046824e-09,3.971974e-09,3.562631e-09,1.2670551768,1.382802686,6.0041950626,-0.003214421376,3.3,0.0,6.0000699094,-0.0004586466205,6.0916930602,-0.04756472958,6.069680881,-0.04502436088,6.0513492136,-0.02992479382,6.0481230151,-0.02922382609,6.0474305453,-0.02897023244
13,20360217,1,ok,5.031803e-09,4.053573e-09,3.973941e-09,3.56678e-09,1.2655150861,1.3802609689,6.0042193287,-0.003219669075,3.3,0.0,6.0000700111,-0.0004528151977,6.0932334119,-0.04804224976,6.069407967,-0.04524373975,6.0519051096,-0.0299394411,6.0484126782,-0.02929676828,6.0473089855,-0.02893114895
14,20360218,1,ok,5.035766e-09,4.055227e-09,3.971627e-09,3.56737e-09,1.2654021653,1.3798042926,6.0042301788,-0.003217417952,3.3,0.0,6.000071861,-0.0004520776553,6.0941324808,-0.04749186404,6.0692650481,-0.04515514633,6.0509816876,-0.02995238553,6.0477796346,-0.02923495888,6.0468632655,-0.02869193964
15,20360219,1,ok,5.032493e-09,4.044881e-09,3.971773e-09,3.561417e-09,1.269956004,1.3834906139,6.0041888947,-0.003205334415,3.3,0.0,6.0000702755,-0.0004515967332,6.0936325252,-0.04749678918,6.0690473646,-0.04538552059,6.0524684361,-0.02999126262,6.0480716941,-0.02908600788,6.0473699146,-0.02897114974
16,20360220,1,ok,5.027868e-09,4.056152e-09,3.963614e-09,3.567162e-09,1.2715020823,1.380714953,6.0042254453,-0.003195592075,3.3,0.0,6.0000699652,-0.0004530449226,6.0893610779,-0.04682049831,6.0698853499,-0.0454977065,6.0523221668,-0.03007328322,6.045802258,-0.02894964853,6.0479507398,-0.029253176
17,20360221,1,ok,5.018077e-09,4.051421e-09,3.963983e-09,3.563198e-09,1.2721591561,1.380054848,6.0042104504,-0.003214352089,3.3,0.0,6.0000704569,-0.000452996279,6.0919108008,-0.04809905025,6.0687410975,-0.04520818357,6.0519207665,-0.02994206017,6.0481524555,-0.02940187245,6.0471737908,-0.02873889607
18,20360222,1,ok,5.036547e-09,4.057377e-09,3.974117e-09,3.568274e-09,1.2651946088,1.3791366549,6.0042289539,-0.003219008577,3.3,0.0,6.0000708481,-0.0004403394586,6.0927139345,-0.04671405215,6.0693583171,-0.04499301772,6.0518526084,-0.02994023,6.0471813241,-0.02935473064,6.0477218796,-0.02915738079
19,20360223,1,ok,5.031464e-09,4.056393e-09,3.974156e-09,3.564e-09,1.2652677113,1.3794247318,6.0042276463,-0.003220597668,3.3,0.0,6.0000752023,-0.0004514632578,6.0929265828,-0.04719932314,6.0692305929,-0.04516128425,6.0510815338,-0.02982535788,6.0475961369,-0.02949535704,6.0477890852,-0.0290896778
20,20360224,1,ok,5.015981e-09,4.048101e-09,3.960864e-09,3.562802e-09,1.2735637672,1.3806132289,6.004202629,-0.003195081351,3.3,0.0,6.0000708806,-0.0004517352449,6.0910042734,-0.04748073888,6.0694033224,-0.04530198611,6.0519055192,-0.03004326405,6.0477160813,-0.02913806093,6.0475328114,-0.02877323205
21,20360225,1,ok,5.041106e-09,4.046718e-09,3.975402e-09,3.562126e-09,1.264162243,1.3824648591,6.0041869141,-0.003223758902,3.3,0.0,6.0000700659,-0.0004512760835,6.0919646039,-0.04710651595,6.0692781014,-0.04505530385,6.0521236144,-0.02996064684,6.0474627063,-0.02944970438,6.0471360004,-0.02902623318
22,20360226,1,ok,5.00958e-09,4.044149e-09,3.960718e-09,3.559663e-09,1.2746851422,1.3817310502,6.0041772134,-0.003208225296,3.3,0.0,6.000070229,-0.0004517372534,6.0915649984,-0.04818075058,6.0695495971,-0.04498489501,6.0518511577,-0.02971358443,6.0459740907,-0.02913561891,6.0477218847,-0.02914589217
23,20360227,1,ok,5.020374e-09,4.046627e-09,3.959681e-09,3.563274e-09,1.2727657436,1.3823236203,6.0041895561,-0.003200528151,3.3,0.0,6.0000697626,-0.0004518819424,6.0936776477,-0.0474364026,6.0695835528,-0.04571071355,6.0524009057,-0.03008350918,6.0468881088,-0.02903951943,6.0470507113,-0.02884724057
24,20360228,1,ok,5.008803e-09,4.047231e-09,3.962297e-09,3.561201e-09,1.2714884094,1.3806798893,6.0041897205,-0.003195542834,3.3,0.0,6.0000700955,-0.0004603727307,6.0928077508,-0.04774476282,6.0691589491,-0.04494705198,6.0520853939,-0.0298370535,6.0473245567,-0.02921663777,6.0476751957,-0.02910539825
25,20360229,1,ok,5.03065e-09,4.049541e-09,3.972198e-09,3.56372e-09,1.2688388295,1.3809966944,6.0041961494,-0.003225302538,3.3,0.0,6.0000685778,-0.0004512296224,6.0926095901,-0.04779525263,6.0688661967,-0.04509827053,6.0516750545,-0.02990711762,6.0479783803,-0.02906570827,6.0474807791,-0.02901967706
26,20360230,1,ok,5.016854e-09,4.048952e-09,3.966902e-09,3.559807e-09,1.2695886443,1.3831555424,6.0042095293,-0.003199882553,3.3,0.0,6.000070358,-0.0004518115723,6.0924029107,-0.04786860146,6.0698869932,-0.04516864974,6.0517388343,-0.02998158301,6.0478303049,-0.02912391412,6.0482921915,-0.02895304141
27,20360231,1,ok,5.020145e-09,4.042255e-09,3.965667e-09,3.55787e-09,1.2723317603,1.3827325637,6.0041672002,-0.003197162277,3.3,0.0,6.0000698548,-0.0004525402928,6.0910826351,-0.04758584621,6.0693614581,-0.04505950532,6.0513800976,-0.02990501899,6.048210305,-0.02948727799,6.0482166393,-0.02922534464
28,20360232,1,ok,5.026828e-09,4.0537e-09,3.969243e-09,3.565872e-09,1.2664721038,1.3792053456,6.0042213681,-0.003230548098,3.3,0.0,6.0000693654,-0.0004514398124,6.0896497306,-0.0471259965,6.0694471916,-0.04505068134,6.0520818646,-0.03014383072,6.0479274052,-0.02936389331,6.0478895214,-0.02904820775
29,20360233,1,ok,5.041645e-09,4.055017e-09,3.974415e-09,3.566373e-09,1.2665691374,1.3776590579,6.0042262809,-0.003226606861,3.3,0.0,6.0000705398,-0.0004530669608,6.092341365,-0.04704463139,6.069634948,-0.04522938513,6.0518653074,-0.02995365567,6.0480269801,-0.02912130262,6.0476157074,-0.02900398782
30,20360234,1,ok,5.031085e-09,4.046177e-09,3.97525e-09,3.559105e-09,1.2652787793,1.3815554854,6.0041889935,-0.003224936807,3.3,0.0,6.0000699196,-0.0004514803881,6.0954968101,-0.04775353079,6.068860478,-0.04501735477,6.051691601,-0.0300088996,6.0470582119,-0.02921639689,6.0478482229,-0.02918305036
31,20360235,1,ok,5.037531e-09,4.05117e-09,3.970919e-09,3.563498e-09,1.2636071483,1.3798617798,6.0042115299,-0.003223980657,3.3,0.0,6.0000695522,-0.0004471341168,6.0928191449,-0.04725003831,6.069504828,-0.04559872356,6.0523638632,-0.02981634668,6.0466213069,-0.02922636915,6.048136107,-0.02931521413
32,20360236,1,ok,5.042679e-09,4.042837e-09,3.978488e-09,3.557829e-09,1.2666343705,1.3839712163,6.0041799165,-0.003221157254,3.3,0.0,6.0000710648,-0.0004519624447,6.0945770781,-0.04794021649,6.0694388549,-0.04551604451,6.0521380987,-0.02992564411,6.0482347194,-0.02905544298,6.0479992779,-0.02910263015
33,20360237,1,ok,5.007658e-09,4.042218e-09,3.958507e-09,3.560678e-09,1.2755002145,1.3836112398,6.0041790266,-0.003190043369,3.3,0.0,6.0000710626,-0.000451994031,6.0899435065,-0.04741866117,6.0694529223,-0.04512967494,6.0513798168,-0.03001605808,6.0483490429,-0.02923293446,6.0479606816,-0.02884200604
34,20360238,1,ok,5.027847e-09,4.040261e-09,3.972253e-09,3.556533e-09,1.2673999555,1.3850078644,6.004168159,-0.003218151542,3.3,0.0,6.000070069,-0.0004518710976,6.094206796,-0.04763163436,6.0692750762,-0.04540097276,6.0520076222,-0.03007813466,6.0478777493,-0.02924902097,6.047333674,-0.02903408332
35,20360239,1,ok,5.032539e-09,4.058134e-09,3.971339e-09,3.568659e-09,1.2654016652,1.3789302842,6.0042366925,-0.003222852918,3.3,0.0,6.0000695359,-0.0004517288023,6.0926528848,-0.04752459159,6.0688393755,-0.04523475602,6.0516861947,-0.03005710041,6.0483818787,-0.02928122266,6.047438399,-0.02890140554
36,20360240,1,ok,5.031764e-09,4.053216e-09,3.972338e-09,3.564145e-09,1.2657064945,1.383923107,6.0042153013,-0.003216300145,3.3,0.0,6.0000701098,-0.0004520474149,6.0914811845,-0.0464934992,6.0697672059,-0.04504369695,6.0521229569,-0.03009202866,6.0481764303,-0.0294249834,6.0476195381,-0.02893921998
37,20360241,1,ok,5.039327e-09,4.054929e-09,3.980143e-09,3.565494e-09,1.2683329832,1.38280646,6.0042121612,-0.003206851114,3.3,0.0,6.0000705617,-0.0004483943533,6.0935456115,-0.0478146536,6.0696683642,-0.0453679406,6.0516442841,-0.02987514927,6.0482906332,-0.02907153299,6.0475107821,-0.02889587293
38,20360242,1,ok,5.024447e-09,4.051193e-09,3.969148e-09,3.564291e-09,1.2721256627,1.3819065061,6.0042141741,-0.003195632569,3.3,0.0,6.0000693849,-0.0004479699395,6.0934554695,-0.04803012545,6.0690387281,-0.04511274274,6.051245498,-0.02990654278,6.0481734206,-0.0294488836,6.0475197248,-0.02887209727
39,20360243,1,ok,5.028746e-09,4.052628e-09,3.967749e-09,3.567042e-09,1.2672077218,1.3843021348,6.0041951662,-0.003210880419,3.3,0.0,6.0000674769,-0.000452129423,6.0887165208,-0.04723026415,6.0694710155,-0.04518639549,6.0522110436,-0.03004359625,6.0478852915,-0.02925886,6.0474665502,-0.02882863804
40,20360244,1,ok,5.033341e-09,4.059885e-09,3.974506e-09,3.566353e-09,1.2685873828,1.3775389541,6.0042347738,-0.003220499698,3.3,0.0,6.0000696175,-0.0004522723425,6.0931977351,-0.04724795339,6.0692131452,-0.04564520293,6.0520630097,-0.029922157,6.0471409117,-0.02923258568,6.0472306989,-0.02894491669
41,20360245,1,ok,5.038135e-09,4.04051e-09,3.971445e-09,3.56227e-09,1.2648430217,1.3847457578,6.0041540966,-0.003222763985,3.3,0.0,6.000072822,-0.0004521228335,6.0937106831,-0.04791494329,6.0692759284,-0.04503706894,6.0519369687,-0.02998111449,6.0485280313,-0.02921559571,6.0478195622,-0.02887230408
42,20360246,1,ok,5.047677e-09,4.044432e-09,3.980155e-09,3.561397e-09,1.2628653162,1.38392447,6.0041758024,-0.003217326641,3.3,0.0,6.00007761,-0.0004513014803,6.0937770097,-0.04756271426,6.0692792965,-0.04532864983,6.0516524623,-0.02987325662,6.047390296,-0.02917778401,6.0481378226,-0.02934376648
43,20360247,1,ok,5.013538e-09,4.05262e-09,3.964927e-09,3.563925e-09,1.2742612492,1.3810827708,6.0042195089,-0.003199891097,3.3,0.0,6.0000702112,-0.0004513344998,6.0938729772,-0.04780743029,6.0700161563,-0.04568025369,6.0524992411,-0.03011862365,6.0477888921,-0.02918981766,6.047470889,-0.02892877073
44,20360248,1,ok,5.036399e-09,4.052127e-09,3.973758e-09,3.565275e-09,1.2667675422,1.3784725317,6.0042168701,-0.003226823527,3.3,0.0,6.0000700984,-0.0004513234088,6.0912790174,-0.04771830558,6.0692891227,-0.04507243058,6.0519723859,-0.03002433275,6.0480272118,-0.02924516069,6.047619605,-0.02913321581
45,20360249,1,ok,5.029833e-09,4.056804e-09,3.974103e-09,3.567306e-09,1.2697143184,1.3785852971,6.0042196106,-0.003211369559,3.3,0.0,6.0000702723,-0.0004513121028,6.0925122379,-0.04789494737,6.0688171384,-0.04488346873,6.051152273,-0.02976073115,6.0483106003,-0.02949440177,6.0477884942,-0.02880261058
46,20360250,1,ok,5.037815e-09,4.047093e-09,3.972197e-09,3.562019e-09,1.2681359588,1.3817355086,6.0041947342,-0.003209033152,3.3,0.0,6.0000686537,-0.000452222337,6.0892076201,-0.04713926729,6.0696857716,-0.04522917783,6.0520819972,-0.03008849894,6.0481579632,-0.02942980651,6.0479048754,-0.02912140229
47,20360251,1,ok,5.027947e-09,4.052037e-09,3.968902e-09,3.563491e-09,1.2671936691,1.3810332502,6.0042145546,-0.003213754485,3.3,0.0,6.000069338,-0.0004526497777,6.0904630181,-0.04743353965,6.0692242355,-0.0450823305,6.0513729241,-0.02990996791,6.0474832591,-0.02947040207,6.0475426889,-0.02885320116
48,20360252,1,ok,5.007702e-09,4.057465e-09,3.960126e-09,3.568535e-09,1.2719095962,1.3778995406,6.0042247229,-0.00319839406,3.3,0.0,6.0000683959,-0.0004519652834,6.0882362065,-0.04703495027,6.0690558389,-0.04515095507,6.0520673486,-0.03007463363,6.0478839869,-0.02939620425,6.0479372142,-0.02924054134
49,20360253,1,ok,5.036579e-09,4.04838e-09,3.97788e-09,3.559102e-09,1.2642105413,1.3819583777,6.0042005972,-0.00323508325,3.3,0.0,6.0000690556,-0.0004520368673,6.0917553296,-0.04812152812,6.0689660047,-0.044810785,6.0513936233,-0.03003999682,6.0472238327,-0.0292470018,6.0475763207,-0.02888921383
50,20360254,1,ok,5.038715e-09,4.052872e-09,3.975036e-09,3.565015e-09,1.2669902377,1.3801138534,6.0042078178,-0.003227445289,3.3,0.0,6.0000702328,-0.0004520134932,6.0948781774,-0.04682839848,6.069422471,-0.04549082347,6.0520337072,-0.03011961041,6.0470930854,-0.02908416917,6.0474240845,-0.02906787944
51,20360255,1,ok,5.018563e-09,4.052949e-09,3.964113e-09,3.566495e-09,1.2727983079,1.3821334924,6.0042215324,-0.003205606536,3.3,0.0,6.0000710083,-0.0004523145603,6.0915495645,-0.04691723908,6.069086098,-0.04513581371,6.0521364836,-0.02994329465,6.0480601179,-0.02918421722,6.0477839281,-0.02875311676
52,20360256,1,ok,5.031462e-09,4.046894e-09,3.97408e-09,3.557362e-09,1.2656579943,1.3833939878,6.0041971237,-0.003218745759,3.3,0.0,6.0000715832,-0.0004513201287,6.0909914108,-0.04799204611,6.0693824209,-0.04518030345,6.0512665835,-0.03007695425,6.0479554585,-0.02922561203,6.0480964813,-0.0287449519
53,20360257,1,ok,5.063168e-09,4.049504e-09,3.987676e-09,3.563956e-09,1.2608914082,1.3807552686,6.0041951478,-0.003244315093,3.3,0.0,6.0000704617,-0.0004533707974,6.0927889252,-0.04734211864,6.0693804001,-0.0449155848,6.0518153132,-0.03001379818,6.0474466561,-0.02918133419,6.0473651223,-0.02926767047
54,20360258,1,ok,5.02775e-09,4.040582e-09,3.974775e-09,3.558613e-09,1.2702726939,1.3817038569,6.0041734223,-0.003217072087,3.3,0.0,6.0000707824,-0.000450595486,6.0937020289,-0.04713090691,6.0696537511,-0.04544417308,6.0520699002,-0.02993927108,6.0477274079,-0.02920655096,6.047579479,-0.02912157483
55,20360259,1,ok,5.025115e-09,4.045537e-09,3.970129e-09,3.558656e-09,1.269806194,1.3834461679,6.0041951999,-0.003228251734,3.3,0.0,6.0000708266,-0.0004472763801,6.09292597,-0.04749953528,6.069474422,-0.04564043358,6.0526939943,-0.03009929633,6.047892135,-0.02912409155,6.0476696712,-0.02881108844
56,20360260,1,ok,5.038736e-09,4.049168e-09,3.977778e-09,3.562818e-09,1.2671277368,1.3818595801,6.0042043445,-0.003225312523,3.3,0.0,6.0000696721,-0.000456109202,6.0960622262,-0.04786391314,6.0692915564,-0.04526517787,6.0520248289,-0.02990171235,6.0480209167,-0.02902629235,6.0472816808,-0.02881412644
57,20360261,1,ok,5.032911e-09,4.042365e-09,3.972542e-09,3.558615e-09,1.2694027887,1.3841878441,6.0041742298,-0.00321084701,3.3,0.0,6.0000698909,-0.0004522700506,6.0894283546,-0.04691101716,6.0693929747,-0.04523112742,6.05158347,-0.03015030028,6.0479275665,-0.02937178941,6.0477048199,-0.02891843622
58,20360262,1,ok,5.011338e-09,4.054364e-09,3.963588e-09,3.565125e-09,1.275095487,1.3775945743,6.0042156388,-0.003198122196,3.3,0.0,6.0000690428,-0.0004514684872,6.0943367842,-0.04787492556,6.0693066694,-0.04527657609,6.0512577301,-0.02981363441,6.0471401921,-0.02908244303,6.0475715661,-0.02909155143
59,20360263,1,ok,5.001024e-09,4.043081e-09,3.953708e-09,3.55973e-09,1.2739297275,1.3825487009,6.0041808405,-0.003194238189,3.3,0.0,6.0000710851,-0.0004510306948,6.092578274,-0.04646559426,6.0694300262,-0.04539840827,6.0522665659,-0.03011671246,6.0482137274,-0.02925617114,6.0475733242,-0.02900997433
60,20360264,1,ok,5.02278e-09,4.052109e-09,3.967677e-09,3.564118e-09,1.2716369088,1.3814068937,6.0042170376,-0.003193599333,3.3,0.0,6.0000719767,-0.0004522533295,6.0933028541,-0.04757991373,6.0692233213,-0.04511170071,6.0517275592,-0.02997007161,6.0482365035,-0.02915938256,6.047495775,-0.02875852828
61,20360265,1,ok,5.046271e-09,4.046257e-09,3.976339e-09,3.56119e-09,1.2625476069,1.3864954658,6.0041706306,-0.003225752463,3.3,0.0,6.0000725952,-0.0004517182495,6.0920763227,-0.04764237672,6.069603256,-0.04523987462,6.0524794776,-0.02994353144,6.047589062,-0.02920619989,6.0474933485,-0.02885205841
62,20360266,1,ok,5.027838e-09,4.049854e-09,3.967904e-09,3.562529e-09,1.2676098781,1.3783204952,6.0041971106,-0.003213692107,3.3,0.0,6.0000709774,-0.0004531068461,6.0918430265,-0.04743353128,6.0690365624,-0.04530264297,6.0523098133,-0.02980137649,6.0481027926,-0.02942111878,6.0474240188,-0.02904467861
63,20360267,1,ok,5.020951e-09,4.054231e-09,3.962173e-09,3.566825e-09,1.2670037998,1.3798489198,6.0042201852,-0.003210220223,3.3,0.0,6.0000692245,-0.0004518177859,6.0868477004,-0.04746902166,6.0693091641,-0.04502271355,6.0519425794,-0.03008844258,6.0485192518,-0.02942879495,6.0484427254,-0.02929683538
64,20360268,1,ok,5.02211e-09,4.049325e-09,3.967516e-09,3.561933e-09,1.2711351223,1.3818146543,6.0042050582,-0.003219003504,3.3,0.0,6.0000686891,-0.0004515885958,6.0934426257,-0.04786530577,6.068679916,-0.04504106054,6.0521736788,-0.03000417855,6.0472811549,-0.02911874263,6.0474096631,-0.02886660431
65,20360269,1,ok,5.023815e-09,4.05252e-09,3.972636e-09,3.561115e-09,1.2677359853,1.379668138,6.0042017533,-0.003224462506,3.3,0.0,6.0000699543,-0.00044797676,6.0869794975,-0.04778255594,6.0690094164,-0.04501432406,6.051576831,-0.03003965104,6.0473395362,-0.02923408666,6.0474665091,-0.0293446779
66,20360270,1,ok,5.034678e-09,4.042766e-09,3.976497e-09,3.558668e-09,1.264377246,1.3831460241,6.0041798814,-0.003225782807,3.3,0.0,6.0000770824,-0.0004509356086,6.0918539204,-0.04753627935,6.0691042084,-0.04514801604,6.0513620148,-0.0299696604,6.0466918922,-0.02924485664,6.0479483404,-0.02903789591
67,20360271,1,ok,5.051197e-09,4.053384e-09,3.983028e-09,3.563628e-09,1.2607868436,1.3838706816,6.0042172369,-0.003240099469,3.3,0.0,6.0000702525,-0.0004505713844,6.0942277197,-0.04696163041,6.0699302081,-0.04541105787,6.0522296485,-0.03000647504,6.0480559722,-0.02945484736,6.0473598696,-0.02888763252
68,20360272,1,ok,5.023998e-09,4.037175e-09,3.964519e-09,3.555216e-09,1.2687148397,1.3885700268,6.0041558725,-0.003211793412,3.3,0.0,6.0000697452,-0.0004462548888,6.0921771558,-0.04677545909,6.0695097912,-0.04520284632,6.0518918645,-0.02996453986,6.0485303269,-0.02929911676,6.0475624796,-0.02883962448
69,20360273,1,ok,5.034936e-09,4.04602e-09,3.975549e-09,3.561362e-09,1.2683322379,1.3822550371,6.004192783,-0.003217039988,3.3,0.0,6.0000697387,-0.0004535231357,6.0942659684,-0.04758029048,6.0692176417,-0.04505152669,6.0518470187,-0.02994621287,6.0474624899,-0.02914106412,6.0473762956,-0.0292203783
70,20360274,1,ok,5.02225e-09,4.046316e-09,3.971202e-09,3.561175e-09,1.2688033747,1.3831325651,6.0041928663,-0.003210948406,3.3,0.0,6.0000720629,-0.0004523431216,6.0942915865,-0.04731639643,6.0693255708,-0.04518323263,6.0512203812,-0.0299827787,6.0484931586,-0.02928115811,6.0475797539,-0.02886075695
71,20360275,1,ok,5.030038e-09,4.048455e-09,3.969191e-09,3.566955e-09,1.264910831,1.3808380849,6.0041986295,-0.00323139177,3.3,0.0,6.0000699558,-0.0004517775667,6.0882665039,-0.04781270161,6.0692030803,-0.04519110923,6.0512160214,-0.02990870275,6.0466464725,-0.02922863018,6.0481144465,-0.0290660134
72,20360276,1,ok,5.045232e-09,4.042876e-09,3.979651e-09,3.557118e-09,1.262654724,1.3813142292,6.0041760919,-0.003226120024,3.3,0.0,6.0000702766,-0.0004516472884,6.093288703,-0.04764900078,6.0690036163,-0.04527442698,6.0524692674,-0.03000455571,6.0472025448,-0.02926250554,6.0476084876,-0.0290832707
73,20360277,1,ok,5.013949e-09,4.047624e-09,3.96726e-09,3.560848e-09,1.2739452844,1.3795792049,6.0041973333,-0.003205733856,3.3,0.0,6.0000715798,-0.0004527467448,6.0919708749,-0.0468984623,6.069513282,-0.04550298704,6.0525734093,-0.02995008505,6.0477894852,-0.02903137467,6.0471643344,-0.02915383576
74,20360278,1,ok,5.020928e-09,4.059313e-09,3.963459e-09,3.568137e-09,1.2697047618,1.3787714644,6.0042400012,-0.003197734766,3.3,0.0,6.0000724753,-0.0004532999644,6.0924933965,-0.04702349602,6.0694079874,-0.04521257814,6.0515940027,-0.02998868115,6.0480728499,-0.0292383272,6.0475683255,-0.0291234563
75,20360279,1,ok,5.016923e-09,4.053048e-09,3.962389e-09,3.565418e-09,1.2736380414,1.3781308203,6.0042173199,-0.003200307099,3.3,0.0,6.0000716716,-0.0004527951656,6.0913900361,-0.0469035942,6.0690897734,-0.04544423273,6.0520622746,-0.02994096621,6.0466282654,-0.02905421424,6.0475999301,-0.02897956846
76,20360280,1,ok,5.015971e-09,4.052172e-09,3.961322e-09,3.565985e-09,1.271639864,1.3816927881,6.0042142831,-0.003188321882,3.3,0.0,6.0000706903,-0.0004520666342,6.0904438317,-0.04716064075,6.0697380064,-0.04507071963,6.0518391221,-0.03001375992,6.046654806,-0.02928274363,6.0480972021,-0.02910724815
77,20360281,1,ok,5.024366e-09,4.050617e-09,3.965993e-09,3.56547e-09,1.2723242633,1.3817439831,6.0042109844,-0.003192649773,3.3,0.0,6.0000705172,-0.0004518050657,6.0922902632,-0.04676738904,6.0700036226,-0.04551463528,6.0517649195,-0.02999646014,6.047712337,-0.02902102333,6.0471845934,-0.02872355685
