sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,vout_max_v,vout_min_v,vin_max_v,vin_min_v,indrv_max_v,indrv_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
8,20300212,1,ok,3.852975e-09,3.882361e-09,3.126805e-09,3.185827e-09,1.672164483,1.4433371648,6.0039273229,-0.002338793636,3.3,0.0,6.0000768043,-0.0003487920844,6.0892259997,-0.03638295503,6.0695129617,-0.03937513321,6.0452830264,-0.02627188056,6.04087495,-0.02505437764,6.0414444027,-0.02430055223
9,20300213,1,ok,3.849854e-09,3.871335e-09,3.12744e-09,3.178076e-09,1.6731645179,1.4472528597,6.0038712254,-0.00233146579,3.3,0.0,6.0000848824,-0.0003460981185,6.0901014369,-0.0371786124,6.0700850655,-0.03988398066,6.0453128347,-0.02621759196,6.0414727358,-0.02509269471,6.0412874371,-0.02442483772
10,20300214,1,ok,3.859334e-09,3.877978e-09,3.130675e-09,3.180958e-09,1.6707983654,1.4498670978,6.0038979665,-0.002323540541,3.3,0.0,6.0000789638,-0.0003415585218,6.0912033877,-0.03650543677,6.0693110177,-0.03983081473,6.0455721698,-0.02630988339,6.0410311266,-0.02485401178,6.0412474981,-0.02430255753
11,20300215,1,ok,3.852256e-09,3.880846e-09,3.123816e-09,3.187273e-09,1.6723184053,1.4467214273,6.0039079003,-0.002337561297,3.3,0.0,6.0000786371,-0.0003384188189,6.0908133218,-0.03612085924,6.069689257,-0.03991771742,6.0453592177,-0.02628843026,6.0417757194,-0.02520052489,6.0417752162,-0.02443040514
12,20300216,1,ok,3.842724e-09,3.874404e-09,3.122565e-09,3.181096e-09,1.6761738456,1.4572564536,6.0038654287,-0.002317034951,3.3,0.0,6.0007480574,-0.0003390849196,6.0920855746,-0.03692481252,6.0689639797,-0.03971082098,6.045841371,-0.02628726864,6.040611881,-0.02481686647,6.0417898193,-0.02412254388
13,20300217,1,ok,3.861192e-09,3.882716e-09,3.130488e-09,3.185844e-09,1.6689993675,1.4471345919,6.0039137334,-0.0023388267,3.3,0.0,6.0003928684,-0.0003393294145,6.0916718627,-0.0367100136,6.0696821075,-0.03968986964,6.0455051215,-0.02633338279,6.0413066543,-0.02516789972,6.0415151616,-0.02453994349
14,20300218,1,ok,3.856724e-09,3.8816e-09,3.131349e-09,3.184342e-09,1.6714783496,1.4470345443,6.0039103604,-0.002344720228,3.3,0.0,6.0000830175,-0.0003446863049,6.0891670732,-0.03573599489,6.0701313693,-0.03930969828,6.0460169002,-0.02637160687,6.0408512402,-0.02506507494,6.04109707,-0.02435963105
15,20300219,1,ok,3.864605e-09,3.885286e-09,3.131187e-09,3.188921e-09,1.6690103897,1.4525718203,6.0039250846,-0.002331995329,3.3,0.0,6.0000774883,-0.0003450174783,6.0882611737,-0.03708845687,6.0689995516,-0.03910745242,6.0456929852,-0.02617343325,6.0409960156,-0.02486824447,6.0412672984,-0.02448650595
16,20300220,1,ok,3.864558e-09,3.878524e-09,3.131262e-09,3.185623e-09,1.6674027923,1.4409903001,6.0039019955,-0.002352784722,3.3,0.0,6.0000746705,-0.0003479030062,6.0883513011,-0.03641263698,6.0699665777,-0.04007990723,6.0455390848,-0.02619198111,6.0413017042,-0.02509325441,6.0411413281,-0.02411303662
17,20300221,1,ok,3.856381e-09,3.883851e-09,3.126161e-09,3.187505e-09,1.6709879139,1.4435650611,6.0039231765,-0.002338237367,3.3,0.0,6.0000848719,-0.0003486048191,6.092959207,-0.03700121643,6.0702626383,-0.03987816243,6.0459679495,-0.02628654719,6.0411852671,-0.02502371229,6.0411763266,-0.02414549291
18,20300222,1,ok,3.845942e-09,3.873011e-09,3.122418e-09,3.18206e-09,1.6748370602,1.4518467595,6.0038761521,-0.002325782458,3.3,0.0,6.0000860241,-0.0003389419167,6.0896647998,-0.03733780225,6.069707001,-0.03982886144,6.045914741,-0.02625452716,6.041259142,-0.02488092186,6.0413723265,-0.0243848041
19,20300223,1,ok,3.863882e-09,3.877606e-09,3.129993e-09,3.18637e-09,1.6688257565,1.4473534817,6.0038948386,-0.00233288213,3.3,0.0,6.000074557,-0.0003380492951,6.0896649188,-0.03663928544,6.0696926121,-0.03946908358,6.0457767635,-0.02638150957,6.0414357802,-0.02495579189,6.0408455956,-0.02434367659
20,20300224,1,ok,3.852861e-09,3.879042e-09,3.124243e-09,3.183951e-09,1.6723145638,1.4494799742,6.0039046173,-0.002328953896,3.3,0.0,6.0000859504,-0.0003484974794,6.0913388999,-0.03689867581,6.0694965797,-0.03981907322,6.0460502991,-0.02620776014,6.0410148386,-0.02483260875,6.0414668039,-0.02413571033
21,20300225,1,ok,3.856073e-09,3.883733e-09,3.127548e-09,3.18715e-09,1.6707901822,1.4479758218,6.0039188599,-0.002337333804,3.3,0.0,6.0004098645,-0.0003436214804,6.0909463927,-0.03719021841,6.0690130511,-0.03982857194,6.0450564998,-0.02618098429,6.0411292749,-0.02507258593,6.0410561566,-0.02451333329
22,20300226,1,ok,3.858211e-09,3.872512e-09,3.127305e-09,3.180285e-09,1.6701908154,1.4522083456,6.0038738405,-0.002312434749,3.3,0.0,6.0000854226,-0.0003491194779,6.0932475064,-0.03610255579,6.0694353879,-0.03986896955,6.0457290025,-0.02630141019,6.0408549196,-0.02496890048,6.0411002757,-0.02455994171
23,20300227,1,ok,3.849951e-09,3.887389e-09,3.123314e-09,3.191506e-09,1.6725375304,1.4440878271,6.0039329405,-0.002306819475,3.3,0.0,6.0000833771,-0.0003616788845,6.0911496019,-0.03735451101,6.0695949124,-0.03956476695,6.045760256,-0.02602867993,6.0417799766,-0.02519587145,6.0414366998,-0.02439510904
24,20300228,1,ok,3.837338e-09,3.880932e-09,3.118451e-09,3.184911e-09,1.6786634082,1.4510198146,6.0039000082,-0.002310343773,3.3,0.0,6.0000821215,-0.0003418210493,6.0893019377,-0.03691471255,6.0697490935,-0.04004147004,6.0459662217,-0.02623780591,6.0406645299,-0.02486329108,6.0414541481,-0.02443487979
25,20300229,1,ok,3.867721e-09,3.876454e-09,3.135372e-09,3.181459e-09,1.6660752777,1.4485995491,6.0038898402,-0.002348810893,3.3,0.0,6.0000847037,-0.0003331880871,6.0925798403,-0.03708219826,6.0697244794,-0.03967486961,6.0456242467,-0.02620670135,6.0412628863,-0.02491277953,6.0412567754,-0.02428097817
26,20300230,1,ok,3.852858e-09,3.879206e-09,3.125827e-09,3.185633e-09,1.6725353862,1.4490245326,6.0039046385,-0.002334217626,3.3,0.0,6.0000838037,-0.0003390373529,6.0920566818,-0.03724830903,6.0694103488,-0.03958762116,6.0455980141,-0.02632605228,6.0413585904,-0.02485050224,6.0412786888,-0.02425202774
27,20300231,1,ok,3.851557e-09,3.871723e-09,3.126401e-09,3.180189e-09,1.6734340944,1.4443804077,6.0038855365,-0.002318480079,3.3,0.0,6.0000778056,-0.0003338792308,6.0895679542,-0.03661740671,6.0693018863,-0.03940940285,6.045171346,-0.02619086457,6.0411131332,-0.02528028906,6.0416834189,-0.02457104342
28,20300232,1,ok,3.870251e-09,3.872474e-09,3.136313e-09,3.17879e-09,1.6656914715,1.449288604,6.0038777234,-0.002351018147,3.3,0.0,6.0000782091,-0.0003441408583,6.0911881493,-0.03639681442,6.0697444853,-0.03958203486,6.0461222709,-0.02646680609,6.0407207168,-0.02498291391,6.0407965107,-0.02430345153
29,20300233,1,ok,3.858174e-09,3.872458e-09,3.128683e-09,3.181679e-09,1.670003646,1.4569544375,6.0038729055,-0.002336163374,3.3,0.0,6.000076236,-0.0003445102321,6.0895877281,-0.03629126834,6.0701077276,-0.03957900634,6.0453134447,-0.02624404914,6.0406130966,-0.0250868605,6.0415878257,-0.02440301164
30,20300234,1,ok,3.855796e-09,3.887538e-09,3.124474e-09,3.191387e-09,1.6721519357,1.4464062647,6.0039279704,-0.002326984463,3.3,0.0,6.0000786963,-0.0003668347781,6.0935453534,-0.0363833093,6.0699183142,-0.03977039308,6.045605041,-0.02621031843,6.041457766,-0.02495199092,6.0407801237,-0.02436986055
31,20300235,1,ok,3.87476e-09,3.879763e-09,3.130492e-09,3.186489e-09,1.6635527608,1.4505778868,6.0039003135,-0.002352488096,3.3,0.0,6.0000817064,-0.0003377959284,6.0888377225,-0.03630765273,6.0694844428,-0.03974748441,6.0452814986,-0.02624115538,6.0410876275,-0.02496763743,6.0414002921,-0.02451571433
32,20300236,1,ok,3.854786e-09,3.883178e-09,3.130005e-09,3.187348e-09,1.6714479176,1.4521863956,6.0038538256,-0.002314339536,3.3,0.0,6.0000837933,-0.0003418900171,6.0901939516,-0.03607732383,6.0702449302,-0.03967961625,6.0456614528,-0.02626484705,6.0410412925,-0.02525211099,6.041422558,-0.02451250757
33,20300237,1,ok,3.867248e-09,3.869994e-09,3.13726e-09,3.178667e-09,1.6667033522,1.4503486138,6.0038742775,-0.002362498197,3.3,0.0,6.0000781937,-0.0003324289497,6.090263559,-0.03685777632,6.0692476514,-0.0398076379,6.0454228348,-0.02619376223,6.0408882124,-0.02495355227,6.0409949669,-0.02453428223
34,20300238,1,ok,3.84779e-09,3.871024e-09,3.118799e-09,3.183171e-09,1.6745813203,1.4504192351,6.0038719512,-0.002312870982,3.3,0.0,6.0000857948,-0.0003390982666,6.0916326919,-0.03664772357,6.0697098631,-0.04001388685,6.0456477136,-0.02610211467,6.0412675621,-0.02478026796,6.0411152459,-0.02421895658
35,20300239,1,ok,3.846082e-09,3.872966e-09,3.122714e-09,3.179098e-09,1.6749264288,1.4449096982,6.003888195,-0.002315750012,3.3,0.0,6.0000757258,-0.0003372045989,6.0882098765,-0.0363374844,6.069444298,-0.03954567966,6.0456500349,-0.02639780231,6.0409666923,-0.02503553524,6.0411831463,-0.02461522978
36,20300240,1,ok,3.870129e-09,3.885784e-09,3.133086e-09,3.188573e-09,1.66556586,1.4401168787,6.003932271,-0.00234304067,3.3,0.0,6.0000853092,-0.0003468889375,6.0924627009,-0.03696513571,6.0696788946,-0.03988336049,6.045642432,-0.0261932925,6.0410903121,-0.02540405226,6.0411203451,-0.02427890893
37,20300241,1,ok,3.861815e-09,3.887728e-09,3.130795e-09,3.189028e-09,1.6691558325,1.4379266886,6.0039502159,-0.002334211777,3.3,0.0,6.0000784109,-0.0003488810509,6.0905583179,-0.03673884881,6.0690294243,-0.03971249229,6.0453666948,-0.02608692175,6.0404042554,-0.0247967183,6.0412460043,-0.02420401534
38,20300242,1,ok,3.846885e-09,3.882722e-09,3.119504e-09,3.186869e-09,1.6745612146,1.449142318,6.0039154738,-0.002328415512,3.3,0.0,6.0000779043,-0.0003385022777,6.0903667222,-0.03613022027,6.0699197325,-0.03985599894,6.0452475396,-0.02619939475,6.0409586238,-0.02484873522,6.0417646281,-0.02425446631
39,20300243,1,ok,3.850949e-09,3.891918e-09,3.129932e-09,3.189575e-09,1.673312189,1.4412270777,6.0039475708,-0.002323127129,3.3,0.0,6.000083271,-0.0003388611449,6.0898738261,-0.03644956911,6.0693157399,-0.04002610947,6.0458844318,-0.02635585827,6.041339605,-0.02523522759,6.0408252303,-0.02438760368
40,20300244,1,ok,3.865695e-09,3.874366e-09,3.131673e-09,3.181907e-09,1.6677672463,1.4567974679,6.0038391059,-0.002338076972,3.3,0.0,6.0000751605,-0.0003435535184,6.0909736065,-0.03627566493,6.0695451298,-0.0393514143,6.0457076064,-0.02616704598,6.0408219246,-0.02498780512,6.0407324316,-0.0244720851
41,20300245,1,ok,3.850111e-09,3.888684e-09,3.1277e-09,3.189058e-09,1.6745960287,1.4437656198,6.0039368264,-0.002315970255,3.3,0.0,6.0000787856,-0.0003401225988,6.0893795767,-0.03666762189,6.0694060533,-0.04012471052,6.0457334961,-0.02635472405,6.0411198879,-0.02500306771,6.0406489455,-0.02435789979
42,20300246,1,ok,3.845898e-09,3.881438e-09,3.122857e-09,3.184778e-09,1.6751726378,1.4440052926,6.0039212146,-0.002320800864,3.3,0.0,6.0000825255,-0.000338356058,6.0910511742,-0.03696648357,6.0691219051,-0.03970460312,6.0450682427,-0.02622961985,6.0408838274,-0.02525721736,6.0413885436,-0.0246066682
43,20300247,1,ok,3.864567e-09,3.880034e-09,3.135102e-09,3.180025e-09,1.6680369997,1.4485523002,6.0039082028,-0.002343406175,3.3,0.0,6.000083505,-0.000335989229,6.0888509976,-0.03621607848,6.0697094195,-0.03958212137,6.0460495717,-0.02627606731,6.0409550993,-0.02502012818,6.0411381425,-0.02436920484
44,20300248,1,ok,3.863245e-09,3.876761e-09,3.133976e-09,3.181716e-09,1.6685188529,1.4561158458,6.0038151734,-0.002356069099,3.3,0.0,6.0000816818,-0.000341519502,6.0893601918,-0.03666501592,6.0691535442,-0.03940252086,6.0457452572,-0.02626334981,6.0404718735,-0.02493315107,6.0411752415,-0.02430065549
45,20300249,1,ok,3.862414e-09,3.882587e-09,3.1321e-09,3.185723e-09,1.668291758,1.4497091324,6.0039124589,-0.002347108076,3.3,0.0,6.0000767446,-0.0003400530822,6.0900997923,-0.03656225313,6.0698314134,-0.03930523027,6.0456258777,-0.02624453828,6.0406553442,-0.02493015703,6.0413162136,-0.02446152032
46,20300250,1,ok,3.863582e-09,3.881114e-09,3.132152e-09,3.185321e-09,1.6687371131,1.455175081,6.0038963876,-0.002350715603,3.3,0.0,6.000079003,-0.0003393927547,6.0909337498,-0.03624667067,6.0699670341,-0.0396306667,6.0456875639,-0.0262846192,6.0406556333,-0.02502508972,6.0410893539,-0.02407060054
47,20300251,1,ok,3.861635e-09,3.882729e-09,3.129004e-09,3.185965e-09,1.6694263581,1.4461981405,6.0039221426,-0.002335975213,3.3,0.0,6.0000747896,-0.0003347145809,6.0906601503,-0.03724868311,6.0689676008,-0.03931314418,6.0455502948,-0.02630974199,6.0406981554,-0.02511427901,6.0409103934,-0.02448979419
48,20300252,1,ok,3.850167e-09,3.878827e-09,3.127075e-09,3.183272e-09,1.6740687049,1.4449766924,6.0039010935,-0.002330106035,3.3,0.0,6.0000801351,-0.0003422769127,6.0911250273,-0.03607259714,6.0691682765,-0.03981572549,6.0455029009,-0.02637549486,6.0413259247,-0.02517299718,6.040934717,-0.02431055774
49,20300253,1,ok,3.858764e-09,3.870487e-09,3.13087e-09,3.178672e-09,1.6696175457,1.4482046049,6.0038770601,-0.002343015217,3.3,0.0,6.0000784621,-0.0003380087053,6.0888980708,-0.03676126107,6.0689711348,-0.03986112658,6.0452319138,-0.0262250654,6.041007877,-0.02492445995,6.0414397525,-0.02459353186
50,20300254,1,ok,3.854048e-09,3.878616e-09,3.127757e-09,3.184045e-09,1.6715193599,1.4512827437,6.003891977,-0.002338270258,3.3,0.0,6.0000854951,-0.0003446223135,6.092984224,-0.03698107884,6.069715414,-0.03985936086,6.0456375815,-0.02627960028,6.0407492795,-0.02493428895,6.0414153822,-0.02464716769
51,20300255,1,ok,3.849889e-09,3.878303e-09,3.122448e-09,3.185629e-09,1.6748301865,1.4449942955,6.0038973986,-0.002325319089,3.3,0.0,6.0000786605,-0.0003378762771,6.0928445452,-0.03641778269,6.0700155859,-0.03992153979,6.0458008302,-0.02621735691,6.0416892737,-0.02495766833,6.0409427667,-0.02426034675
52,20300256,1,ok,3.855192e-09,3.889926e-09,3.129519e-09,3.190533e-09,1.6711827747,1.4506080719,6.0039489961,-0.002345330026,3.3,0.0,6.0000800645,-0.0003432335819,6.0902214153,-0.03655275051,6.0694695649,-0.0392201027,6.0458912628,-0.02627779056,6.0408099092,-0.02506648886,6.0408573086,-0.0243147152
53,20300257,1,ok,3.856484e-09,3.875387e-09,3.129661e-09,3.18401e-09,1.6702272933,1.4480480925,6.0038863005,-0.002351880486,3.3,0.0,6.0000815639,-0.000333134993,6.0913350668,-0.03683034259,6.0699004496,-0.03986761067,6.0452686977,-0.0262601266,6.0417951684,-0.02498305349,6.041408226,-0.024379164
54,20300258,1,ok,3.858364e-09,3.881351e-09,3.132401e-09,3.185426e-09,1.6698318575,1.449784236,6.0039104809,-0.002320583102,3.3,0.0,6.0000826741,-0.0003415454207,6.0894879549,-0.03687202333,6.0694772682,-0.0397050298,6.0459178313,-0.02623138825,6.0411124556,-0.02505012378,6.0410383874,-0.02442029722
55,20300259,1,ok,3.862905e-09,3.875365e-09,3.133328e-09,3.182309e-09,1.6686490687,1.451116646,6.0038879724,-0.002354222051,3.3,0.0,6.00007926,-0.0003459416593,6.0905026435,-0.03666013286,6.0694425996,-0.03984234869,6.0456984858,-0.02626375102,6.041225258,-0.02489157604,6.0409299574,-0.02439069387
56,20300260,1,ok,3.873755e-09,3.888061e-09,3.132886e-09,3.190466e-09,1.6645518967,1.4458194045,6.0039288454,-0.002361610675,3.3,0.0,6.0000795017,-0.000344125575,6.0916060387,-0.03646312218,6.0689071054,-0.03978865924,6.0458383823,-0.02614816032,6.0415245706,-0.02486456455,6.0406882978,-0.02445728085
57,20300261,1,ok,3.870099e-09,3.884947e-09,3.132847e-09,3.187233e-09,1.6656756026,1.4486766547,6.0039199506,-0.00234116136,3.3,0.0,6.0000815098,-0.000348802464,6.0903686718,-0.03597749831,6.0695544814,-0.03960761517,6.0457759842,-0.02625026889,6.040978065,-0.02491464386,6.0415523993,-0.02449846896
58,20300262,1,ok,3.860278e-09,3.876745e-09,3.130465e-09,3.182037e-09,1.6688199968,1.449950677,6.0038920251,-0.002347727596,3.3,0.0,6.0000855132,-0.000339750523,6.0912689047,-0.03796242697,6.069895166,-0.03979631457,6.0458455199,-0.02626140009,6.0410395978,-0.02478131549,6.0413618188,-0.02430802047
59,20300263,1,ok,3.859796e-09,3.876524e-09,3.131041e-09,3.183708e-09,1.6687596446,1.4443513839,6.0038910613,-0.002357207328,3.3,0.0,6.0000800563,-0.0003410247145,6.0889852241,-0.03669195284,6.0696149553,-0.03949873217,6.0457192321,-0.02618108994,6.0416691045,-0.02517565041,6.0412343774,-0.02436735414
60,20300264,1,ok,3.85106e-09,3.887861e-09,3.126612e-09,3.187545e-09,1.6731188338,1.4476137793,6.0039267862,-0.00231315853,3.3,0.0,6.0000763913,-0.0003385687517,6.0893434211,-0.03675081437,6.0690094007,-0.03945941264,6.0460271187,-0.02635831048,6.0407767964,-0.02481231761,6.041150898,-0.02433465392
61,20300265,1,ok,3.847708e-09,3.887299e-09,3.123755e-09,3.18538e-09,1.6747261754,1.4468621182,6.003930965,-0.00231967584,3.3,0.0,6.000081875,-0.0003502037936,6.0909018285,-0.03638678841,6.0684833699,-0.03989566156,6.0452261462,-0.02633017571,6.0410621729,-0.02489576942,6.0415189655,-0.02439133824
62,20300266,1,ok,3.868039e-09,3.873951e-09,3.135764e-09,3.181377e-09,1.6654525068,1.455162912,6.0038178686,-0.002354104801,3.3,0.0,6.0000862087,-0.0003348966154,6.0895282475,-0.0366603391,6.0698354897,-0.03972331063,6.0457534353,-0.02629026577,6.0407218864,-0.02504110333,6.0415835266,-0.02434623758
63,20300267,1,ok,3.855909e-09,3.886478e-09,3.126631e-09,3.189499e-09,1.6705575691,1.4494679019,6.0039246744,-0.002344348194,3.3,0.0,6.0000761845,-0.0003408981158,6.0906615749,-0.03656462346,6.0695363244,-0.03930542897,6.0460216077,-0.02628957665,6.04096142,-0.02475056046,6.0414172769,-0.02450114822
64,20300268,1,ok,3.856331e-09,3.884908e-09,3.123325e-09,3.189621e-09,1.6707592892,1.4467629003,6.0039206207,-0.002338978346,3.3,0.0,6.0000816402,-0.0003466024723,6.090058486,-0.03663910208,6.0693581242,-0.03964949166,6.0454095806,-0.02616593966,6.0412859383,-0.02503404414,6.0413972931,-0.02430799665
65,20300269,1,ok,3.849189e-09,3.875356e-09,3.124746e-09,3.180262e-09,1.6731368076,1.4475057675,6.0038895547,-0.002339108393,3.3,0.0,6.0000853943,-0.000345628483,6.0918799791,-0.03642822889,6.0697715439,-0.03961737591,6.0460231134,-0.02629282783,6.0408039984,-0.02498351686,6.0414084873,-0.02420022575
66,20300270,1,ok,3.860557e-09,3.87428e-09,3.126715e-09,3.181455e-09,1.6696447219,1.4506949615,6.0038839263,-0.002318559301,3.3,0.0,6.0000760351,-0.0003459703324,6.0907481593,-0.03667567899,6.0699150499,-0.03944415629,6.0457738242,-0.02619691082,6.0409469361,-0.0250783008,6.0411885665,-0.02448606955
67,20300271,1,ok,3.852332e-09,3.878294e-09,3.127716e-09,3.183684e-09,1.6719765623,1.4561082363,6.0038765159,-0.002334650361,3.3,0.0,6.0000859283,-0.0003430241263,6.0913970067,-0.03658465372,6.0693856176,-0.03951244564,6.0458941224,-0.0262043127,6.0405981469,-0.02491388838,6.0413961472,-0.02446478779
68,20300272,1,ok,3.86254e-09,3.881078e-09,3.133046e-09,3.183067e-09,1.66871278,1.4455633729,6.0039062674,-0.002319879621,3.3,0.0,6.0000846068,-0.0003432488715,6.0906422966,-0.03704005929,6.0691356887,-0.03969108908,6.0459264878,-0.02642014982,6.0411983848,-0.02515893603,6.040806726,-0.02451172032
69,20300273,1,ok,3.85356e-09,3.880199e-09,3.129027e-09,3.185181e-09,1.6720024314,1.4502784979,6.0039055134,-0.002334384461,3.3,0.0,6.0000792043,-0.0003298403482,6.0909154336,-0.03682599002,6.0694284836,-0.03917886928,6.0463771792,-0.02631674526,6.0412495934,-0.02516854152,6.0408113892,-0.02440826536
70,20300274,1,ok,3.856796e-09,3.874175e-09,3.128692e-09,3.180745e-09,1.6713211847,1.4496738628,6.0038876157,-0.002334239647,3.3,0.0,6.0000757674,-0.0003411275284,6.0883151516,-0.03656739326,6.0698629413,-0.03950429219,6.0458200161,-0.02619494619,6.040344483,-0.02505228241,6.0410116558,-0.02418231458
71,20300275,1,ok,3.84132e-09,3.880068e-09,3.119851e-09,3.185478e-09,1.6773941309,1.4470043114,6.0039167635,-0.002318631989,3.3,0.0,6.0000788921,-0.0003455358745,6.0882132218,-0.03672574856,6.0699934755,-0.03957965464,6.0457708148,-0.02635786408,6.0402529692,-0.0249561297,6.0411973806,-0.02453620268
72,20300276,1,ok,3.863928e-09,3.884088e-09,3.130465e-09,3.189118e-09,1.6673018281,1.4502728404,6.0039181097,-0.002346831365,3.3,0.0,6.0000800763,-0.0003437327724,6.0886898524,-0.03673385167,6.0693741266,-0.03932524671,6.0459085521,-0.02616667336,6.0412015612,-0.02475209288,6.0413212596,-0.0246304864
73,20300277,1,ok,3.847338e-09,3.878327e-09,3.124268e-09,3.180396e-09,1.6743945317,1.452088351,6.0039014583,-0.002329452858,3.3,0.0,6.0000784894,-0.0003365670249,6.0895693316,-0.03591917744,6.069560507,-0.03983178911,6.0448848641,-0.0262899076,6.040428346,-0.02470023672,6.0416263331,-0.02444717289
74,20300278,1,ok,3.839239e-09,3.879717e-09,3.117422e-09,3.188031e-09,1.6791192623,1.4405717655,6.0039037534,-0.002315039671,3.3,0.0,6.0000790343,-0.0003467852794,6.0932721711,-0.03633063742,6.0698595358,-0.03987495763,6.0457145625,-0.02623141939,6.0415281644,-0.02503401436,6.0409073173,-0.02441167076
75,20300279,1,ok,3.853035e-09,3.884215e-09,3.123823e-09,3.187826e-09,1.6726738884,1.4450544067,6.0039201252,-0.00233948909,3.3,0.0,6.0000797954,-0.0003422623004,6.0901796762,-0.03644467785,6.0692440567,-0.03952658346,6.0461121297,-0.02632124924,6.0419112739,-0.02476456302,6.0410734412,-0.02427367131
76,20300280,1,ok,3.865577e-09,3.879722e-09,3.129764e-09,3.185331e-09,1.6679978589,1.4472237424,6.0039017537,-0.002340311972,3.3,0.0,6.0000798835,-0.0003446139423,6.0905807296,-0.0366617662,6.0691490929,-0.03991749273,6.0461416379,-0.02632565043,6.0414963169,-0.02508244605,6.0409783135,-0.02454633672
77,20300281,1,ok,3.858989e-09,3.88406e-09,3.130013e-09,3.187946e-09,1.6698049225,1.447474846,6.0039210329,-0.0023408329,3.3,0.0,6.0000791861,-0.0003538406281,6.0887341892,-0.03701040879,6.0695826622,-0.03938997687,6.0461609387,-0.02623964627,6.0415234726,-0.02502362864,6.0411194286,-0.02435701191
