sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,vout_max_v,vout_min_v,vin_max_v,vin_min_v,indrv_max_v,indrv_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
8,20380212,1,ok,3.430341e-09,4.397233e-09,3.101601e-09,3.662696e-09,1.7905613863,1.2112401453,6.0055802627,-0.002776752466,3.3,0.0,6.0006582367,-0.0003827495971,6.1168428972,-0.04581261356,6.0837190832,-0.03990943877,6.0545503589,-0.02980607374,6.0517295158,-0.0290957299,6.0520596437,-0.02867007112
9,20380213,1,ok,3.424295e-09,4.39673e-09,3.103901e-09,3.659207e-09,1.7951243961,1.2123668431,6.0056012287,-0.002777563367,3.3,0.0,6.0006226991,-0.0003835063917,6.1141467389,-0.04564087497,6.083332734,-0.03980216235,6.0545816385,-0.02997845678,6.0522235648,-0.02899702765,6.0518402649,-0.02846030184
10,20380214,1,ok,3.432224e-09,4.398818e-09,3.105436e-09,3.663609e-09,1.790308485,1.2106886253,6.0055870284,-0.00277910549,3.3,0.0,6.0008373392,-0.0003833855425,6.1168588401,-0.04596010121,6.084139746,-0.0399421355,6.0536996234,-0.0300567909,6.0516459,-0.02888520413,6.0519997749,-0.02862646612
11,20380215,1,ok,3.418353e-09,4.404408e-09,3.099447e-09,3.665107e-09,1.7932259121,1.2043291108,6.0056353154,-0.002802194543,3.3,0.0,6.000628765,-0.0003829081955,6.1152230703,-0.04594171707,6.0834811441,-0.03990535603,6.0544682136,-0.02992885542,6.0518025713,-0.02862920595,6.0520575383,-0.02843087987
12,20380216,1,ok,3.435859e-09,4.398259e-09,3.102884e-09,3.664866e-09,1.7879855601,1.2113110215,6.005607324,-0.002811365983,3.3,0.0,6.0006281749,-0.0003840280933,6.116279496,-0.0456902183,6.0833234681,-0.04009632019,6.0538350057,-0.02992401583,6.0522204775,-0.0289542342,6.0518124731,-0.0283838015
13,20380217,1,ok,3.422844e-09,4.400009e-09,3.096107e-09,3.665973e-09,1.7936898098,1.2102756886,6.0055916029,-0.002792222268,3.3,0.0,6.0010507438,-0.0003844796104,6.1167106177,-0.04607711573,6.0835555924,-0.04006550894,6.0536683703,-0.03003280372,6.0520771617,-0.02884497122,6.0521479811,-0.02858142058
14,20380218,1,ok,3.423374e-09,4.391986e-09,3.10135e-09,3.65889e-09,1.7944416059,1.2131936102,6.0055596091,-0.002760510413,3.3,0.0,6.0007880172,-0.0003829280023,6.1135743694,-0.04597433242,6.0838193702,-0.04009536178,6.0544035366,-0.02979500715,6.0506266578,-0.02891130659,6.0517943447,-0.02824878601
15,20380219,1,ok,3.426069e-09,4.405495e-09,3.101149e-09,3.668114e-09,1.7929937842,1.2102423744,6.0056308059,-0.002788691323,3.3,0.0,6.0009538836,-0.0003839432899,6.117942485,-0.04632691504,6.0832290374,-0.04005503277,6.0544053182,-0.03010589626,6.052310007,-0.02892823468,6.0524247631,-0.02842820509
16,20380220,1,ok,3.424391e-09,4.394019e-09,3.1024e-09,3.659518e-09,1.7932925,1.2119111415,6.0055611415,-0.00278062174,3.3,0.0,6.000458753,-0.0003828383263,6.1135012585,-0.04591252701,6.0838786623,-0.04005859417,6.0546550547,-0.02990568257,6.0509286375,-0.02891857167,6.0519759036,-0.02808212003
17,20380221,1,ok,3.418166e-09,4.405428e-09,3.100172e-09,3.667381e-09,1.7954731178,1.20929175,6.0056131265,-0.00277709238,3.3,0.0,6.0011029453,-0.0003828349726,6.1143202405,-0.04596026843,6.0830013741,-0.03982909744,6.0542483277,-0.03007810032,6.0524979785,-0.02910970128,6.0520962708,-0.02844162508
18,20380222,1,ok,3.422016e-09,4.407198e-09,3.096303e-09,3.671667e-09,1.7940216305,1.2097767251,6.0056277593,-0.002791430101,3.3,0.0,6.0005269152,-0.0003828510629,6.1178334258,-0.04577280921,6.0830856958,-0.04013077823,6.0539729577,-0.0297804526,6.0513166428,-0.02863445335,6.0524409078,-0.02852335435
19,20380223,1,ok,3.42507e-09,4.406072e-09,3.097785e-09,3.667607e-09,1.795166528,1.2088195444,6.0056065005,-0.002773865722,3.3,0.0,6.0008763047,-0.0003827134926,6.1163571774,-0.04534259306,6.0832887254,-0.04009558646,6.0542290044,-0.02997055268,6.052022086,-0.02883533818,6.0519645769,-0.02839567304
20,20380224,1,ok,3.425993e-09,4.412985e-09,3.09903e-09,3.672717e-09,1.7931407196,1.2068294777,6.0056277125,-0.002765664994,3.3,0.0,6.0004979886,-0.0003827009583,6.1181301617,-0.04594313599,6.0835096199,-0.04002669521,6.0541891884,-0.02996759395,6.052304785,-0.02899367064,6.052029869,-0.02825344651
21,20380225,1,ok,3.420205e-09,4.399193e-09,3.099721e-09,3.662847e-09,1.797390723,1.2097421526,6.0055806221,-0.002790244615,3.3,0.0,6.0006311487,-0.0003836440847,6.1153016759,-0.04594715295,6.0837229976,-0.03988205645,6.0545224336,-0.02989586285,6.0516633864,-0.02905115171,6.0517816563,-0.02806834435
22,20380226,1,ok,3.425551e-09,4.406895e-09,3.099517e-09,3.66792e-09,1.791850429,1.2088071904,6.0056192838,-0.002786329747,3.3,0.0,6.0007531786,-0.0003074080209,6.1171331148,-0.04496571976,6.0835082348,-0.03985335069,6.0541249146,-0.02985810524,6.0518944905,-0.02898184148,6.0517110451,-0.02862280771
23,20380227,1,ok,3.426958e-09,4.402451e-09,3.102728e-09,3.665364e-09,1.7945069405,1.2079252396,6.0056019822,-0.002787089549,3.3,0.0,6.0005968647,-0.0003836828318,6.1150275676,-0.04585426509,6.0838244731,-0.0399615203,6.0544004001,-0.03002233648,6.0512387194,-0.02874144396,6.0523699569,-0.0283107632
24,20380228,1,ok,3.419251e-09,4.39768e-09,3.098321e-09,3.662267e-09,1.7950563043,1.2118148842,6.0055847878,-0.002775173127,3.3,0.0,6.0011286596,-0.0003840522461,6.1153753271,-0.04525881425,6.08338747,-0.0399312986,6.0541624479,-0.02978213346,6.0513057253,-0.02901369217,6.0519125836,-0.02824876987
25,20380229,1,ok,3.424757e-09,4.394982e-09,3.097312e-09,3.663567e-09,1.7923805672,1.2100454734,6.0055628307,-0.002800184479,3.3,0.0,6.0006132077,-0.0003820753734,6.1185432625,-0.04578374014,6.0838404603,-0.04008830743,6.0546280876,-0.02995646383,6.0522337959,-0.02912749206,6.0516737986,-0.02828483897
26,20380230,1,ok,3.431455e-09,4.399035e-09,3.106259e-09,3.661453e-09,1.7908798248,1.210844757,6.0055857451,-0.002793560769,3.3,0.0,6.0006143141,-0.0003830140395,6.1165446781,-0.0461711137,6.0833307781,-0.03975432582,6.0534429542,-0.02989336291,6.0519227132,-0.02880816358,6.0523288663,-0.02835309332
27,20380231,1,ok,3.420036e-09,4.399939e-09,3.09897e-09,3.664904e-09,1.7953933589,1.2074469846,6.0056132995,-0.002784810929,3.3,0.0,6.0006008485,-0.0003834399942,6.1186331406,-0.04595730052,6.0838238959,-0.039938333,6.0536328075,-0.02985153851,6.05176452,-0.02900130207,6.0522475275,-0.02847503849
28,20380232,1,ok,3.416789e-09,4.397589e-09,3.102393e-09,3.66007e-09,1.7978940358,1.2118587886,6.0055921601,-0.002794796811,3.3,0.0,6.0005993281,-0.000382226816,6.1148409503,-0.04559888649,6.0838532592,-0.03990680807,6.05439302,-0.03007303446,6.0520207093,-0.02902006411,6.0522818931,-0.02848448439
29,20380233,1,ok,3.425241e-09,4.404851e-09,3.098186e-09,3.669274e-09,1.7924431584,1.2086659827,6.0055989762,-0.002781560412,3.3,0.0,6.0001581467,-0.000383317947,6.117772444,-0.04621238062,6.0838291425,-0.03991964317,6.0546174878,-0.02992726215,6.0521332516,-0.02894075206,6.0517376387,-0.02828356789
30,20380234,1,ok,3.419012e-09,4.400533e-09,3.097186e-09,3.664472e-09,1.7958938068,1.210957515,6.0056008624,-0.002766532678,3.3,0.0,6.001085806,-0.0003830610032,6.1161700347,-0.04505639903,6.0837457249,-0.03984282123,6.0538470257,-0.03010407888,6.0524048024,-0.0290476909,6.0521424928,-0.02852972918
31,20380235,1,ok,3.411071e-09,4.404547e-09,3.096157e-09,3.667166e-09,1.7993013361,1.2106771302,6.0056234751,-0.002780836083,3.3,0.0,6.0004849037,-0.0003839923371,6.1173008071,-0.04615326276,6.0836002243,-0.03989042106,6.0539053673,-0.03006506748,6.0522284749,-0.02891142956,6.052237388,-0.02857163576
32,20380236,1,ok,3.422865e-09,4.40069e-09,3.099748e-09,3.664266e-09,1.7942026345,1.2104457372,6.0055893384,-0.002783829101,3.3,0.0,6.0006069943,-0.0003835103739,6.1163769485,-0.04602394682,6.0834801689,-0.03985911143,6.0535197276,-0.0297415178,6.0518281388,-0.02880572312,6.0523553419,-0.02817895438
33,20380237,1,ok,3.416821e-09,4.40525e-09,3.096231e-09,3.669204e-09,1.800752163,1.209884688,6.0056157238,-0.002778393157,3.3,0.0,6.0005756278,-0.0003831175924,6.1159767061,-0.04565012008,6.0836958385,-0.04001269366,6.0535152056,-0.02995059901,6.0519796559,-0.02873155045,6.0519867931,-0.02839740069
34,20380238,1,ok,3.419187e-09,4.393039e-09,3.097337e-09,3.658814e-09,1.7978948359,1.2139381571,6.0055825709,-0.002771798176,3.3,0.0,6.0005231059,-0.0003841252885,6.1156542074,-0.04573904308,6.0836542208,-0.03983094311,6.0544706774,-0.02998407258,6.0522289501,-0.02896828686,6.0518763629,-0.02857917296
35,20380239,1,ok,3.42634e-09,4.400516e-09,3.104672e-09,3.664178e-09,1.7936957339,1.2105531379,6.0056149853,-0.002787840685,3.3,0.0,6.0006257844,-0.0003843770792,6.1154019868,-0.04598631849,6.0833054627,-0.03978280466,6.0544150097,-0.03000079213,6.0521962454,-0.02878383877,6.0518131996,-0.02832039429
36,20380240,1,ok,3.407775e-09,4.408097e-09,3.093906e-09,3.668754e-09,1.8045855264,1.2097662551,6.0056345986,-0.002771222392,3.3,0.0,6.0006076284,-0.0003811201122,6.1156482002,-0.04544048757,6.0836799501,-0.04002754926,6.0537580674,-0.03005705966,6.0519623492,-0.02903194968,6.0519036998,-0.02833208696
37,20380241,1,ok,3.432859e-09,4.394169e-09,3.103601e-09,3.662782e-09,1.7886831301,1.2124824304,6.0055792129,-0.002791258999,3.3,0.0,6.0003705814,-0.000382660727,6.1167924658,-0.04585977688,6.08406589,-0.04004825763,6.0535741714,-0.0300364505,6.0522893149,-0.02888680012,6.0520017803,-0.02853409077
38,20380242,1,ok,3.415826e-09,4.40396e-09,3.098401e-09,3.663702e-09,1.7944523258,1.2100616865,6.0056083528,-0.002801744342,3.3,0.0,6.0001385628,-0.0003827818334,6.1145303206,-0.04592073383,6.0830045902,-0.03976430399,6.0541736855,-0.02992916513,6.0520155756,-0.0287158551,6.0524278828,-0.02822513323
39,20380243,1,ok,3.426836e-09,4.408881e-09,3.101168e-09,3.669699e-09,1.7949472738,1.207582122,6.0056117247,-0.00279878063,3.3,0.0,6.0006239903,-0.0003833758249,6.1185364454,-0.04597999964,6.0834397934,-0.03984654681,6.0543859871,-0.02992049018,6.0516390008,-0.02890550252,6.0521054775,-0.02828409891
40,20380244,1,ok,3.427526e-09,4.396086e-09,3.102266e-09,3.66054e-09,1.7915376296,1.210692773,6.0055740862,-0.00280855983,3.3,0.0,6.0006342496,-0.0003833256654,6.1141934449,-0.04567638959,6.0832590342,-0.03992984845,6.0543012876,-0.02987606243,6.0523460813,-0.02881518905,6.0517799524,-0.02826053808
41,20380245,1,ok,3.430932e-09,4.396967e-09,3.099426e-09,3.662697e-09,1.7908217693,1.2114154266,6.0055820033,-0.00276919571,3.3,0.0,6.0009775436,-0.0003844202764,6.1161321342,-0.04611187844,6.0834346677,-0.04009318296,6.0545118805,-0.0300258472,6.0521723567,-0.02903583475,6.0519389993,-0.02855934497
42,20380246,1,ok,3.425322e-09,4.398414e-09,3.101963e-09,3.662423e-09,1.794376391,1.2088154974,6.0055777686,-0.002793409541,3.3,0.0,6.0006024634,-0.0003836159343,6.114662757,-0.0460220667,6.0838982512,-0.039950318,6.0542314625,-0.02981995724,6.0524506507,-0.02905469718,6.0516058647,-0.02814515559
43,20380247,1,ok,3.413671e-09,4.395923e-09,3.09338e-09,3.662453e-09,1.8003959997,1.2123896133,6.0055822005,-0.002767428242,3.3,0.0,6.0005997979,-0.000296335784,6.1166000879,-0.04586371757,6.0836736629,-0.0400077515,6.0540032807,-0.03003354851,6.0519394227,-0.02908610469,6.0520374689,-0.02834960971
44,20380248,1,ok,3.427143e-09,4.399695e-09,3.100337e-09,3.663878e-09,1.7920955084,1.2117738546,6.0056087058,-0.002775368301,3.3,0.0,6.0009549363,-0.0003504236231,6.1172944257,-0.0454142842,6.0833426861,-0.03983821373,6.0545138292,-0.03006743925,6.0524261949,-0.02903711571,6.0518388871,-0.02846544928
45,20380249,1,ok,3.413926e-09,4.402299e-09,3.096361e-09,3.667109e-09,1.7985700519,1.2093886166,6.0055833029,-0.002760644815,3.3,0.0,6.0008790648,-0.0003831863605,6.1159073225,-0.04543898675,6.0835253875,-0.03987622791,6.0539688821,-0.02994715867,6.051965677,-0.02899010634,6.0520681207,-0.02830057966
46,20380250,1,ok,3.419341e-09,4.40579e-09,3.102033e-09,3.664878e-09,1.7981468945,1.2103664187,6.0056279033,-0.002776530931,3.3,0.0,6.0005851036,-0.000382535665,6.1122741993,-0.0458051822,6.0837360041,-0.03991553124,6.0546655657,-0.03002627021,6.0525830644,-0.02910763449,6.0519748925,-0.02839038494
47,20380251,1,ok,3.426594e-09,4.403656e-09,3.104776e-09,3.663794e-09,1.789311288,1.2094051391,6.0056011052,-0.002823301253,3.3,0.0,6.0005881113,-0.0003832866802,6.1137848164,-0.04546716213,6.0838525711,-0.04008459764,6.0544519145,-0.03007579594,6.0516674912,-0.0288349687,6.0521464986,-0.02825387599
48,20380252,1,ok,3.415669e-09,4.404455e-09,3.093866e-09,3.669316e-09,1.7995665399,1.2107244668,6.005620328,-0.002771372366,3.3,0.0,6.0005470601,-0.0003820978059,6.1175556608,-0.04597565775,6.0833105499,-0.03992962739,6.0541139122,-0.02999853355,6.0521617361,-0.0289865932,6.0520383417,-0.02846975652
49,20380253,1,ok,3.422806e-09,4.400573e-09,3.102812e-09,3.663112e-09,1.7920155067,1.2103310894,6.0055898342,-0.002803961051,3.3,0.0,6.0006685594,-0.0003834598924,6.1137019456,-0.0450399554,6.0837595849,-0.03987462836,6.0544430821,-0.0299104832,6.0519951646,-0.02891364043,6.0520723224,-0.02835011575
50,20380254,1,ok,3.428239e-09,4.395038e-09,3.102034e-09,3.66135e-09,1.7913505934,1.2117630603,6.0055734701,-0.002774965598,3.3,0.0,6.0009755347,-0.0003844926692,6.1170277431,-0.04556461282,6.0831756333,-0.03986943607,6.0541592576,-0.0300318415,6.0521593625,-0.02891752942,6.0517598086,-0.02836109953
51,20380255,1,ok,3.421438e-09,4.394873e-09,3.098446e-09,3.66283e-09,1.7969687104,1.212420282,6.005579307,-0.002769224522,3.3,0.0,6.0005905891,-0.0003829732426,6.1184993303,-0.04596625219,6.08318602,-0.03982579312,6.0534938446,-0.02986672885,6.0523121596,-0.02867326735,6.0525523894,-0.02868626488
52,20380256,1,ok,3.422388e-09,4.401779e-09,3.097863e-09,3.666491e-09,1.793939454,1.2095170924,6.005622179,-0.002806516268,3.3,0.0,6.0006125766,-0.0003820307159,6.1178796168,-0.04568757216,6.0835449201,-0.0400827324,6.0545777624,-0.02992185324,6.0521392725,-0.02874099204,6.0519790385,-0.02832731296
53,20380257,1,ok,3.41928e-09,4.400586e-09,3.100206e-09,3.663852e-09,1.7975283855,1.2112543427,6.0056130144,-0.002768577387,3.3,0.0,6.0005992352,-0.0002927797387,6.1140244156,-0.04612048558,6.0836743936,-0.03992247274,6.0544259827,-0.02991997357,6.0522782288,-0.02875138174,6.0521761235,-0.02860333708
54,20380258,1,ok,3.424393e-09,4.395864e-09,3.100434e-09,3.660444e-09,1.7941082268,1.211840225,6.0055750846,-0.002763665229,3.3,0.0,6.0004960156,-0.0003816464686,6.1179975264,-0.04610273995,6.0833863521,-0.03977630064,6.0541825589,-0.03000883219,6.0513728599,-0.02893468702,6.0520306842,-0.02814729225
55,20380259,1,ok,3.427445e-09,4.406478e-09,3.098944e-09,3.670136e-09,1.7910414408,1.2088427109,6.0056183523,-0.002801554281,3.3,0.0,6.0001367595,-0.0003822174945,6.1175100957,-0.0455902549,6.0841190254,-0.04010258998,6.0537937824,-0.03005699738,6.0517488678,-0.0287327472,6.0519130463,-0.02836769936
56,20380260,1,ok,3.423509e-09,4.389601e-09,3.095415e-09,3.661149e-09,1.7942436678,1.212966077,6.0055437466,-0.002773155523,3.3,0.0,6.0008633462,-0.000383316526,6.1148018503,-0.04655519317,6.0832491304,-0.03991971799,6.0543409993,-0.02987955186,6.0519754745,-0.02882023738,6.0522699328,-0.02827534413
57,20380261,1,ok,3.42706e-09,4.401365e-09,3.104446e-09,3.663343e-09,1.7896234816,1.2086465609,6.0056177347,-0.002798799457,3.3,0.0,6.000704527,-0.0003828431067,6.1157065126,-0.04598317793,6.0834071907,-0.03989974067,6.0544255564,-0.03001501768,6.0524521788,-0.02889920973,6.0523938278,-0.02815563727
58,20380262,1,ok,3.417763e-09,4.406564e-09,3.094694e-09,3.669624e-09,1.7965656502,1.2086070413,6.0056072409,-0.002766482191,3.3,0.0,6.0005162856,-0.0003830601865,6.116273987,-0.04600432922,6.0834168804,-0.03966984328,6.0540714929,-0.02991330635,6.0520044504,-0.02895594889,6.0520562631,-0.02828891037
59,20380263,1,ok,3.425324e-09,4.402963e-09,3.10523e-09,3.663051e-09,1.7896154547,1.2109265951,6.0056177457,-0.00282313589,3.3,0.0,6.0006248428,-0.0003847896897,6.1142914265,-0.04586603072,6.0832071072,-0.03975639588,6.0543643327,-0.03004820254,6.0527501297,-0.02900932879,6.0520252459,-0.02848184588
60,20380264,1,ok,3.425329e-09,4.407266e-09,3.098305e-09,3.670869e-09,1.7962623135,1.2079134383,6.0056030747,-0.002796017709,3.3,0.0,6.0005487394,-0.0003831475392,6.1193019695,-0.0457952935,6.0827616485,-0.03975214448,6.0541780634,-0.02997195961,6.0525974004,-0.02914164227,6.0520984674,-0.02840518476
61,20380265,1,ok,3.410748e-09,4.405193e-09,3.095336e-09,3.665521e-09,1.7982874251,1.2099056637,6.0056150615,-0.0027904101,3.3,0.0,6.0006638358,-0.0003823094878,6.1157534485,-0.04525257648,6.0836321221,-0.03996295736,6.0537835897,-0.03004102287,6.0521196648,-0.02898217483,6.0524408266,-0.02848195263
62,20380266,1,ok,3.433879e-09,4.405263e-09,3.107145e-09,3.667862e-09,1.7885890845,1.2085993637,6.0056330983,-0.002772488104,3.3,0.0,6.0006583421,-0.0003827544347,6.1165456763,-0.04570321669,6.0838502611,-0.03983598964,6.0535237067,-0.03001681077,6.0522248059,-0.02859693923,6.0519988369,-0.02842713501
63,20380267,1,ok,3.425465e-09,4.40345e-09,3.103354e-09,3.664444e-09,1.7926367644,1.209074238,6.0055956484,-0.002788208631,3.3,0.0,6.0006525118,-0.0003841136537,6.1128583983,-0.04589392551,6.0832400492,-0.04007405521,6.0543451517,-0.02990200739,6.0518938543,-0.0289687582,6.0520713857,-0.02839565036
64,20380268,1,ok,3.430025e-09,4.403731e-09,3.106415e-09,3.666528e-09,1.7877873588,1.2086393074,6.0055945067,-0.002831453727,3.3,0.0,6.0005949316,-0.0003833007335,6.1133683929,-0.04567250686,6.0834371901,-0.03989499338,6.0544214669,-0.02987889412,6.0518818168,-0.02901092322,6.0521056406,-0.02864832012
65,20380269,1,ok,3.426719e-09,4.396809e-09,3.099083e-09,3.664849e-09,1.7914763417,1.2101608608,6.0055702631,-0.002784653126,3.3,0.0,6.0010711595,-0.0003833074408,6.1163914479,-0.04538104703,6.0835414318,-0.03995891864,6.054024414,-0.02997056547,6.052238964,-0.02892811105,6.0518073293,-0.02819472039
66,20380270,1,ok,3.4137e-09,4.409844e-09,3.093832e-09,3.671395e-09,1.799154889,1.2091447024,6.0056376428,-0.002757891002,3.3,0.0,6.0006246435,-0.0003835783009,6.117306619,-0.04547412906,6.0828583236,-0.040024174,6.0537103491,-0.03003143673,6.0525098274,-0.02881540736,6.0523311381,-0.0286104365
67,20380271,1,ok,3.429495e-09,4.404924e-09,3.106063e-09,3.665625e-09,1.7919271003,1.210203514,6.0056207358,-0.002791469224,3.3,0.0,6.0006506638,-0.00038279623,6.1152738204,-0.04559245507,6.083370068,-0.03997321611,6.0542906765,-0.0298237423,6.0514403741,-0.02895781018,6.0522247086,-0.02866240163
68,20380272,1,ok,3.418521e-09,4.394696e-09,3.097928e-09,3.660925e-09,1.792534983,1.2099236798,6.0055845294,-0.002792427578,3.3,0.0,6.0006270997,-0.000382679242,6.117153912,-0.0456378857,6.0835723488,-0.04009659582,6.0543496513,-0.03001379645,6.0513493846,-0.02871675461,6.052332571,-0.02869413404
69,20380273,1,ok,3.422841e-09,4.398719e-09,3.101259e-09,3.661433e-09,1.7967435208,1.2114206409,6.0055906446,-0.002786674537,3.3,0.0,6.0005184677,-0.0003834093667,6.1134578838,-0.04572316694,6.0833781884,-0.03991012032,6.0544010029,-0.02999175943,6.0522007987,-0.0286669445,6.0521662391,-0.02834069525
70,20380274,1,ok,3.429008e-09,4.403648e-09,3.100579e-09,3.669025e-09,1.7904014571,1.2085665278,6.0055944107,-0.002804773939,3.3,0.0,6.0011147689,-0.0003829851383,6.1171410034,-0.0460180688,6.0837627892,-0.03990256059,6.0533398587,-0.0297660209,6.0502329226,-0.02891179304,6.0516468453,-0.02836334123
71,20380275,1,ok,3.425738e-09,4.390166e-09,3.103584e-09,3.658057e-09,1.7929727934,1.2132810118,6.0055580157,-0.002774638604,3.3,0.0,6.0010157798,-0.0003821645371,6.1173681057,-0.04603788288,6.0834244675,-0.03985410102,6.0543254526,-0.02998701184,6.0520496293,-0.02892656488,6.0518920021,-0.02852758185
72,20380276,1,ok,3.422031e-09,4.400154e-09,3.099524e-09,3.664831e-09,1.7933609523,1.2093918831,6.0055787214,-0.002806875589,3.3,0.0,6.0005168772,-0.0003835360074,6.1167156732,-0.04611608555,6.0835534093,-0.03998484627,6.0539812509,-0.02993112906,6.0521026503,-0.02885777439,6.0523042225,-0.02845804801
73,20380277,1,ok,3.435119e-09,4.398392e-09,3.101428e-09,3.665501e-09,1.7887791671,1.2107473182,6.0055831332,-0.002783408965,3.3,0.0,6.0001744589,-0.0003826905104,6.1169042886,-0.04606836709,6.0833054353,-0.04000438171,6.0544185336,-0.02987915683,6.0515105703,-0.02871498537,6.0523024602,-0.02821409198
74,20380278,1,ok,3.422121e-09,4.402455e-09,3.099809e-09,3.666311e-09,1.796578143,1.2095862653,6.005592353,-0.002791881212,3.3,0.0,6.0005101624,-0.0003830312971,6.116698226,-0.04590293654,6.0826698703,-0.04005043868,6.0541257191,-0.02999510333,6.0519232749,-0.02863225753,6.0521319329,-0.02834101469
75,20380279,1,ok,3.423589e-09,4.408706e-09,3.102075e-09,3.669565e-09,1.7927921361,1.2032022229,6.0056498604,-0.002802959611,3.3,0.0,6.0006167502,-0.0003834035866,6.1155127748,-0.04605332282,6.0833911347,-0.04005015079,6.0541684157,-0.03006634423,6.0519375913,-0.02873100251,6.052033536,-0.02835870914
76,20380280,1,ok,3.418044e-09,4.404413e-09,3.097724e-09,3.664882e-09,1.8008931377,1.2108452887,6.0056257418,-0.002767995111,3.3,0.0,6.0006252184,-0.0003823366288,6.1157071861,-0.04475631085,6.0833879007,-0.04005498866,6.0543814336,-0.02997982633,6.0519588622,-0.02899181204,6.0521931911,-0.0285054218
77,20380281,1,ok,3.427966e-09,4.413877e-09,3.104605e-09,3.671353e-09,1.7907249047,1.2067926915,6.0056363296,-0.002806535548,3.3,0.0,6.0005865627,-0.0003839401854,6.1141349044,-0.04582080024,6.0829756219,-0.03978937741,6.0544244945,-0.02985483416,6.0522424472,-0.02891285348,6.0521519009,-0.02821660937
