sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,vout_max_v,vout_min_v,vin_max_v,vin_min_v,indrv_max_v,indrv_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
23,20390227,1,ok,4.069953e-09,5.061746e-09,3.547809e-09,4.103664e-09,1.581125239,1.0862809212,6.0053240508,-0.002636053388,3.3,0.0,6.0013387198,-0.0004635122908,6.1094198196,-0.04395674171,6.0838915509,-0.04061048963,6.0551488661,-0.02986059809,6.0519909038,-0.02860523547,6.0526298893,-0.02841094046
24,20390228,1,ok,4.051017e-09,5.067727e-09,3.541499e-09,4.104869e-09,1.590911558,1.0759376881,6.0053894551,-0.002612081576,3.3,0.0,6.0002702875,-0.0004640491075,6.1105838051,-0.04494952122,6.0837777647,-0.04066467473,6.0554066404,-0.03005419602,6.0511024779,-0.0285369279,6.0525108205,-0.0282758876
25,20390229,1,ok,4.054208e-09,5.051068e-09,3.539894e-09,4.095911e-09,1.5827356382,1.0904739772,6.0053129409,-0.002629200691,3.3,0.0,6.000331446,-0.0004625704503,6.1112585021,-0.04434165734,6.0847180375,-0.04061229632,6.0553043831,-0.02992535242,6.0521766959,-0.02854964893,6.0523150225,-0.02823940645
26,20390230,1,ok,4.05166e-09,5.05106e-09,3.53874e-09,4.095845e-09,1.5857110214,1.092431407,6.0053082081,-0.002610138081,3.3,0.0,6.0002828177,-0.0004637846567,6.1103407658,-0.04396443884,6.0839668598,-0.04053466821,6.0550786655,-0.02991313271,6.0526096955,-0.0286046934,6.0524101565,-0.02831811639
27,20390231,1,ok,4.054421e-09,5.05978e-09,3.54177e-09,4.101757e-09,1.5863821336,1.089726987,6.0053432537,-0.002627734901,3.3,0.0,6.0004927259,-0.0004660136535,6.1102935032,-0.04480415611,6.084807609,-0.04067256421,6.0548914523,-0.02972526599,6.0530704946,-0.02891726906,6.0528874491,-0.02818380667
28,20390232,1,ok,4.061652e-09,5.059584e-09,3.543822e-09,4.101991e-09,1.5829414747,1.089105519,6.0053248464,-0.00264348968,3.3,0.0,6.0011734962,-0.0004700679528,6.1082237008,-0.04384750549,6.0850510926,-0.04079036556,6.0550597064,-0.02985751551,6.0515488248,-0.02874167035,6.0526103301,-0.02805393309
29,20390233,1,ok,4.056685e-09,5.046791e-09,3.53948e-09,4.097498e-09,1.5831390561,1.0938842156,6.0052237385,-0.002628172454,3.3,0.0,6.000263222,-0.0004674426451,6.1061978795,-0.04379546125,6.084737714,-0.04054185387,6.0553643066,-0.03012535816,6.0516723916,-0.02853853703,6.0521772228,-0.02823418673
30,20390234,1,ok,4.046255e-09,5.073644e-09,3.53546e-09,4.109772e-09,1.5880259485,1.088735139,6.0053561316,-0.002593471467,3.3,0.0,6.0003536705,-0.0004639183924,6.1114040334,-0.04486593,6.083503413,-0.04059214332,6.0553764614,-0.02964293089,6.0524437499,-0.02862622894,6.0528256207,-0.02828823193
31,20390235,1,ok,4.057314e-09,5.061073e-09,3.542007e-09,4.102099e-09,1.583490716,1.0882719108,6.0053607911,-0.002630050669,3.3,0.0,6.0003376677,-0.0004638112192,6.1116870475,-0.04431917887,6.0841577387,-0.04067337734,6.0554973435,-0.02999005158,6.0514781741,-0.02838138148,6.052867046,-0.02819628871
32,20390236,1,ok,4.051185e-09,5.065119e-09,3.539615e-09,4.106588e-09,1.5862764121,1.0899135741,6.0052871301,-0.002597032741,3.3,0.0,6.0003377823,-0.0004632690723,6.1083191173,-0.0446855784,6.0841480526,-0.04089717167,6.0551671425,-0.02983391835,6.0524903185,-0.02859159789,6.0529814943,-0.02822583023
33,20390237,1,ok,4.060861e-09,5.056142e-09,3.545506e-09,4.100335e-09,1.5817855819,1.0919033327,6.0053237892,-0.002636247454,3.3,0.0,6.0002578036,-0.000466232914,6.1106167667,-0.04488632338,6.0841477384,-0.04011045936,6.0554045099,-0.02970682632,6.0522479725,-0.02865571634,6.052364448,-0.02828764466
34,20390238,1,ok,4.040199e-09,5.062483e-09,3.532912e-09,4.106011e-09,1.58988435,1.0910158924,6.005278796,-0.002601097305,3.3,0.0,6.0003422488,-0.0004643243624,6.1113296725,-0.04513603093,6.0834845608,-0.04070644728,6.0552798001,-0.03008993107,6.0516324263,-0.02882914115,6.0528763292,-0.02840822806
35,20390239,1,ok,4.05394e-09,5.048702e-09,3.54203e-09,4.097448e-09,1.5846373026,1.0922635869,6.0052964961,-0.002620747939,3.3,0.0,6.0003017499,-0.0005097001726,6.1076627456,-0.04477143142,6.0842371769,-0.04066620665,6.0544844329,-0.02980502912,6.0515395413,-0.02882444067,6.0528760121,-0.02827831464
36,20390240,1,ok,4.062177e-09,5.056601e-09,3.547258e-09,4.099861e-09,1.5832325822,1.0914256017,6.0053402884,-0.002643194651,3.3,0.0,6.0012809942,-0.0004633296712,6.1112771976,-0.04489868586,6.0846055263,-0.0407726631,6.0549536162,-0.0298232102,6.0526941832,-0.02863543465,6.0527102665,-0.02836483476
37,20390241,1,ok,4.049243e-09,5.067119e-09,3.535684e-09,4.107093e-09,1.5846824705,1.0844050717,6.0053577332,-0.002613843687,3.3,0.0,6.000528275,-0.0005090985294,6.1085160646,-0.04456005101,6.0840477591,-0.04069890104,6.0557705316,-0.02988570848,6.0515732374,-0.02826497616,6.0519965258,-0.02788723834
38,20390242,1,ok,4.055773e-09,5.056269e-09,3.541365e-09,4.10116e-09,1.5822992194,1.0921545863,6.0053314375,-0.002633364849,3.3,0.0,6.0015906686,-0.0004638141116,6.111045929,-0.04400657741,6.0843823239,-0.0407727561,6.0555012749,-0.02983985043,6.0509581623,-0.02820779812,6.0521821442,-0.02812334007
39,20390243,1,ok,4.045642e-09,5.051195e-09,3.536432e-09,4.097634e-09,1.5876643131,1.0905151463,6.0053001059,-0.002615120965,3.3,0.0,6.0002649292,-0.0005088177886,6.1106734565,-0.04322550314,6.0844718457,-0.04053539491,6.0555919131,-0.0299087689,6.0521280992,-0.02850839745,6.0525459268,-0.02836604237
40,20390244,1,ok,4.057439e-09,5.057307e-09,3.541092e-09,4.102037e-09,1.5832714362,1.0913218306,6.005325298,-0.002623676891,3.3,0.0,6.0003241686,-0.0004651385265,6.1123253441,-0.04491607275,6.0838431573,-0.0407451974,6.0553347147,-0.02972424629,6.0521959005,-0.02872634892,6.0529232509,-0.02833457177
41,20390245,1,ok,4.04561e-09,5.074873e-09,3.535384e-09,4.113421e-09,1.5879311613,1.0831450706,6.0053660791,-0.002610713884,3.3,0.0,6.0002876022,-0.0004635151584,6.1103590062,-0.0449643794,6.084024548,-0.04079342218,6.0552978217,-0.03011791462,6.0520940526,-0.02851572244,6.0524242092,-0.02814822796
42,20390246,1,ok,4.060085e-09,5.067187e-09,3.542129e-09,4.106256e-09,1.5867143462,1.089637283,6.0053542771,-0.00263234641,3.3,0.0,6.0002514838,-0.000464490847,6.1093869271,-0.04506745154,6.083741124,-0.04057396693,6.0553404922,-0.02970841256,6.0520187657,-0.0286082678,6.0526727147,-0.02822622541
43,20390247,1,ok,4.042845e-09,5.071426e-09,3.53387e-09,4.110721e-09,1.5897387554,1.0868432035,6.0053677971,-0.002625802995,3.3,0.0,6.000982571,-0.0004976649509,6.1115332639,-0.04434177772,6.0845292109,-0.04052517788,6.0543260798,-0.02972345677,6.0531234231,-0.02891384657,6.0521091791,-0.02828484325
44,20390248,1,ok,4.05893e-09,5.056305e-09,3.543165e-09,4.099697e-09,1.5827231111,1.0910951363,6.0053441802,-0.002620848052,3.3,0.0,6.0002580403,-0.0004629354487,6.1093060357,-0.04485643524,6.084485259,-0.04031539216,6.0557731169,-0.02996520104,6.0518710298,-0.02851040682,6.052113312,-0.02802868233
45,20390249,1,ok,4.056747e-09,5.051188e-09,3.542273e-09,4.099393e-09,1.5837924366,1.084695011,6.0053036809,-0.00261813513,3.3,0.0,6.0002998923,-0.0004641621056,6.1112995188,-0.04439256235,6.083991536,-0.04079310601,6.0554650282,-0.03011486894,6.0511663735,-0.0286033535,6.053095464,-0.02845651309
46,20390250,1,ok,4.057429e-09,5.074253e-09,3.54071e-09,4.11283e-09,1.5837180338,1.0887155197,6.0053526672,-0.002623440761,3.3,0.0,6.000255157,-0.0004643006871,6.1094901316,-0.04495324311,6.083528707,-0.04098183105,6.0555094151,-0.03013828192,6.0513177487,-0.02821789253,6.0524954637,-0.02823055825
47,20390251,1,ok,4.060722e-09,5.06106e-09,3.541352e-09,4.103913e-09,1.5809861335,1.0903340348,6.0053366349,-0.002626708828,3.3,0.0,6.00026222,-0.000464293995,6.1131610926,-0.043976263,6.0842403618,-0.04055002401,6.055794342,-0.02969891111,6.0526198972,-0.02853403743,6.0521277262,-0.02823530337
48,20390252,1,ok,4.0496e-09,5.066078e-09,3.540795e-09,4.106283e-09,1.5850574784,1.0897208729,6.0053411817,-0.002623684377,3.3,0.0,6.0004634766,-0.0004636626186,6.1109854903,-0.04539028833,6.0849559043,-0.04059502347,6.0554890826,-0.02958574218,6.0525220546,-0.02861442534,6.052143525,-0.02843470858
49,20390253,1,ok,4.046388e-09,5.050319e-09,3.539942e-09,4.096379e-09,1.5915054998,1.0912900291,6.0052597316,-0.002619804492,3.3,0.0,6.0002714276,-0.0004736853244,6.1101725119,-0.04482605061,6.0840145633,-0.04071780469,6.0551744748,-0.03004884313,6.0528305871,-0.02888963655,6.0520921495,-0.02849423347
50,20390254,1,ok,4.04333e-09,5.066934e-09,3.532789e-09,4.109312e-09,1.5869655763,1.0773290734,6.0053827481,-0.002618361411,3.3,0.0,6.0003671408,-0.0004644684131,6.1126453848,-0.04480866615,6.0838840513,-0.04060219436,6.0552448043,-0.03013296891,6.0517067285,-0.02839370636,6.0524978843,-0.02839464339
51,20390255,1,ok,4.060506e-09,5.063062e-09,3.54458e-09,4.102301e-09,1.5823212881,1.0911741269,6.0052896146,-0.002630729663,3.3,0.0,6.0002978251,-0.0004646513381,6.1078097064,-0.04496395827,6.0848064495,-0.04068874024,6.0555963128,-0.02962402471,6.0523060072,-0.02840347522,6.0521787822,-0.02815455086
52,20390256,1,ok,4.053991e-09,5.062117e-09,3.540338e-09,4.106458e-09,1.5835484504,1.0893432732,6.0053404959,-0.00263113365,3.3,0.0,6.0002631385,-0.0004664308751,6.1106386089,-0.04503011267,6.0839624639,-0.04014282146,6.0554951693,-0.02980642922,6.0521568743,-0.02848823358,6.0523869103,-0.02803583836
53,20390257,1,ok,4.063373e-09,5.065112e-09,3.545736e-09,4.104915e-09,1.5814239151,1.089306204,6.005372192,-0.00262386303,3.3,0.0,6.0003111066,-0.0004639132836,6.1091839293,-0.04508357991,6.0850668954,-0.04079264471,6.0543957899,-0.02954793915,6.0519208819,-0.02870122846,6.0526635192,-0.02799319131
54,20390258,1,ok,4.055879e-09,5.061228e-09,3.545734e-09,4.100231e-09,1.5824442952,1.0883419121,6.0053467508,-0.002649577616,3.3,0.0,6.0002492277,-0.0004640133789,6.1088708873,-0.04464323675,6.0849748801,-0.04069165741,6.0553438562,-0.03003913613,6.0521132493,-0.02856173442,6.0522959486,-0.02815306674
55,20390259,1,ok,4.063382e-09,5.070345e-09,3.547966e-09,4.107684e-09,1.5800094056,1.0873054439,6.0053757655,-0.002638110338,3.3,0.0,6.0003244417,-0.0004652513866,6.1097718755,-0.04475077445,6.0838480397,-0.04076355436,6.0549308929,-0.03013766861,6.0515325023,-0.02866029568,6.0519137906,-0.02823830867
56,20390260,1,ok,4.049768e-09,5.071321e-09,3.538673e-09,4.110012e-09,1.5850480308,1.0866166812,6.0053537181,-0.002624855168,3.3,0.0,6.0015707192,-0.0004646195835,6.1099655526,-0.04510328166,6.0848184249,-0.04067438712,6.0555960659,-0.0297913231,6.0515930809,-0.02855090568,6.0520839983,-0.02824560881
57,20390261,1,ok,4.072488e-09,5.048326e-09,3.55077e-09,4.093072e-09,1.5777699836,1.0934799776,6.005303857,-0.00263911116,3.3,0.0,6.0003275574,-0.0004640341612,6.1087194542,-0.04485908566,6.0836259635,-0.04065334278,6.0542355322,-0.02972865922,6.0518533142,-0.02872446397,6.0529721731,-0.02819858519
58,20390262,1,ok,4.0501e-09,5.065179e-09,3.533758e-09,4.110854e-09,1.5878707685,1.0896671619,6.0053324581,-0.002624002121,3.3,0.0,6.0005200449,-0.0004648397596,6.1117661725,-0.04496941047,6.0848618813,-0.04061354338,6.0554268301,-0.03008880445,6.0514715491,-0.02872200034,6.0525877189,-0.02851526358
59,20390263,1,ok,4.058451e-09,5.060927e-09,3.542188e-09,4.102559e-09,1.5822199455,1.0885712217,6.0053572217,-0.002630400946,3.3,0.0,6.0004786094,-0.0004637773543,6.1144928534,-0.04504321856,6.0847389773,-0.04023505939,6.0556655417,-0.02981994059,6.0527054889,-0.02880616433,6.0522752698,-0.02819772776
60,20390264,1,ok,4.046559e-09,5.061819e-09,3.539145e-09,4.106103e-09,1.5854882212,1.0904836073,6.0053237156,-0.002617508042,3.3,0.0,6.0014648445,-0.0004644407123,6.1154254069,-0.0442549128,6.0853332991,-0.04044962091,6.055694999,-0.03022284995,6.0516504108,-0.02864662094,6.0527444215,-0.0284812386
61,20390265,1,ok,4.054243e-09,5.066347e-09,3.539458e-09,4.109284e-09,1.5852904113,1.0845154773,6.0053436404,-0.002620752456,3.3,0.0,6.001593191,-0.0004636587336,6.1154384097,-0.045039044,6.0849076336,-0.04047970667,6.0555165802,-0.03012043516,6.0512403483,-0.02880788713,6.0519351166,-0.02827621975
62,20390266,1,ok,4.063693e-09,5.058776e-09,3.548093e-09,4.101177e-09,1.5795295077,1.0917120193,6.0052760161,-0.002649205631,3.3,0.0,6.0005140222,-0.0004650757555,6.1122288065,-0.04544352916,6.0834306691,-0.04067982579,6.0547966292,-0.02962992951,6.0517762144,-0.02833124966,6.0526237265,-0.02836992564
63,20390267,1,ok,4.070954e-09,5.047917e-09,3.550177e-09,4.095906e-09,1.5791195698,1.0899614127,6.0052998202,-0.002639616904,3.3,0.0,6.001049206,-0.0004636519967,6.1109818239,-0.04484912426,6.0850172102,-0.04074958894,6.0549625181,-0.02970663891,6.0527237057,-0.02856227581,6.0520595447,-0.02810193476
64,20390268,1,ok,4.063329e-09,5.076788e-09,3.552813e-09,4.107693e-09,1.5812887414,1.0824444953,6.0054002398,-0.002639422987,3.3,0.0,6.0012290434,-0.0004622994953,6.1127103935,-0.04464031424,6.0846061599,-0.04025264146,6.0556947041,-0.03012309891,6.0512844025,-0.02858355685,6.0525601524,-0.02879797882
65,20390269,1,ok,4.071877e-09,5.073587e-09,3.546155e-09,4.110085e-09,1.5814414562,1.0865906519,6.0053976109,-0.002652240584,3.3,0.0,6.0002638023,-0.0004662295338,6.110095819,-0.04454493002,6.0840091103,-0.04070394378,6.054392462,-0.03001727805,6.0523003675,-0.02859504035,6.0530128459,-0.02790723471
66,20390270,1,ok,4.056642e-09,5.063163e-09,3.546279e-09,4.103649e-09,1.5818524178,1.0885706418,6.005352167,-0.002636100938,3.3,0.0,6.001527415,-0.0004642559069,6.1090428495,-0.04439055559,6.0844772828,-0.04056845761,6.0553578334,-0.02985890662,6.0516080294,-0.02843054962,6.0524515915,-0.0282692297
67,20390271,1,ok,4.05309e-09,5.055743e-09,3.542097e-09,4.100388e-09,1.5828173309,1.0915141663,6.0053291824,-0.002641798379,3.3,0.0,6.0003044905,-0.0004640593767,6.1091682006,-0.04459111466,6.0843205332,-0.04073495018,6.0555171088,-0.02987370252,6.0524075215,-0.02831508402,6.0520141851,-0.02823223199
68,20390272,1,ok,4.053519e-09,5.051504e-09,3.543737e-09,4.097913e-09,1.5845544371,1.0894125872,6.0053092549,-0.002626823268,3.3,0.0,6.0003486863,-0.0004653540671,6.107884896,-0.04492053523,6.0842492276,-0.04084871048,6.055640717,-0.03003820778,6.0524844086,-0.02880673441,6.0525979048,-0.02821595255
69,20390273,1,ok,4.049473e-09,5.072889e-09,3.540674e-09,4.110237e-09,1.5902862257,1.0748429975,6.0054022404,-0.002607493444,3.3,0.0,6.0015988191,-0.0004677260609,6.1109254038,-0.04463052313,6.0839669426,-0.04059498645,6.0553076766,-0.0296226568,6.0519433227,-0.02845851441,6.0531966386,-0.02826551387
70,20390274,1,ok,4.052924e-09,5.060906e-09,3.544154e-09,4.10011e-09,1.5852267302,1.0885791168,6.0053523991,-0.002614659963,3.3,0.0,6.0003212122,-0.0004636336114,6.1118999167,-0.04414060387,6.083669118,-0.04026348444,6.055747222,-0.03012106066,6.052375885,-0.02871758239,6.0531664272,-0.02855119339
71,20390275,1,ok,4.060101e-09,5.068043e-09,3.547481e-09,4.105181e-09,1.586988262,1.087341001,6.0053954574,-0.002620194467,3.3,0.0,6.0003303613,-0.0004633215123,6.1123518442,-0.04491368657,6.0838958808,-0.04049637305,6.0558704599,-0.03029262204,6.0511413683,-0.02878838548,6.0526035699,-0.02825732607
72,20390276,1,ok,4.04662e-09,5.044568e-09,3.539689e-09,4.094371e-09,1.5858942477,1.0918209537,6.0052973986,-0.002610298096,3.3,0.0,6.0015163476,-0.0004652165537,6.111734695,-0.04465894706,6.0848108642,-0.04048472967,6.0555558373,-0.02977447468,6.0516655558,-0.02860437748,6.0521354037,-0.02825591817
73,20390277,1,ok,4.056432e-09,5.049939e-09,3.543186e-09,4.098393e-09,1.5865609297,1.0930741318,6.005296481,-0.002646845328,3.3,0.0,6.0002641656,-0.0004630925572,6.1152259195,-0.04532682575,6.0835977884,-0.04036306596,6.0555621948,-0.02983859583,6.051715859,-0.02878974427,6.0529151586,-0.02849418062
74,20390278,1,ok,4.045951e-09,5.05788e-09,3.537533e-09,4.102626e-09,1.5879613885,1.0910755222,6.0053270047,-0.002601978346,3.3,0.0,6.0002959892,-0.0004644399481,6.1104037167,-0.04537716185,6.0850280719,-0.04062725298,6.0543875506,-0.0296994959,6.0523707094,-0.02889782321,6.0529407431,-0.0284500714
75,20390279,1,ok,4.052855e-09,5.043973e-09,3.537077e-09,4.093247e-09,1.5850367648,1.092053995,6.0052983068,-0.00261775277,3.3,0.0,6.0003399129,-0.0004638049257,6.1111083322,-0.04421892012,6.0840314712,-0.04057502426,6.0554033378,-0.02971473856,6.0524823843,-0.02871692804,6.0525727652,-0.02855665573
76,20390280,1,ok,4.065971e-09,5.057892e-09,3.548537e-09,4.099361e-09,1.5790234598,1.0902181693,6.0053399864,-0.002633446073,3.3,0.0,6.0004991132,-0.0004644152373,6.1075607025,-0.04399814501,6.0855428127,-0.04085902041,6.0555418434,-0.02973213221,6.0526577947,-0.02845256975,6.0525879654,-0.02846912691
77,20390281,1,ok,4.061394e-09,5.060501e-09,3.54506e-09,4.10344e-09,1.5834383896,1.0893064089,6.0053188683,-0.002637709866,3.3,0.0,6.0004787592,-0.0004647168937,6.1150506423,-0.04350744767,6.0841974063,-0.04061712359,6.0543763031,-0.0296982527,6.0525502632,-0.02865209126,6.0530485046,-0.02840835065
