
Note: No compatibility mode selected!


Circuit: * gate-driver-core-drive-with-uvlo-postlayout @ sf_-40c_vlogic3p63v-vdrv5p00v -- generated by sim/harness, do not edit

Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
x1_inb__t0                                3.63
in__t0                             8.16655e-07
gnd_logic__t1376                  -1.03572e-09
gnd_logic                                    0
x2_n2__t2                         -1.02386e-06
x2_n1__t3                                    5
gnd_drv__t4                       -2.08854e-07
gnd_drv                           -3.29533e-07
out__t356                         -1.22389e-06
x2_n5__t164                            5.00001
gnd_drv__t937                     -1.41595e-06
out__t55                          -3.00535e-07
x3_lockout__t110                  -2.32361e-07
gnd_drv__t611                     -3.30744e-07
gnd_drv__t63                      -3.30745e-07
x3_lockout__t96                   -2.31841e-07
out__t557                         -3.00551e-07
out__t511                         -2.96494e-07
x3_lockout__t802                  -3.10328e-07
gnd_drv__t12                      -3.30357e-07
gnd_drv__t447                     -3.30454e-07
x3_lockout__t588                   -3.1016e-07
out__t914                         -2.96518e-07
out__t402                         -2.96541e-07
x3_lockout__t589                  -3.09968e-07
gnd_drv__t983                     -3.30454e-07
gnd_drv__t441                     -3.30454e-07
x3_lockout__t577                  -3.09774e-07
out__t908                         -2.96564e-07
out__t397                         -2.96588e-07
x3_lockout__t578                  -3.09578e-07
gnd_drv__t978                     -3.30454e-07
gnd_drv__t442                     -3.30454e-07
x3_lockout__t579                  -3.09381e-07
out__t909                         -2.96611e-07
out__t398                         -2.96634e-07
x3_lockout__t580                  -3.09181e-07
gnd_drv__t979                     -3.30454e-07
gnd_drv__t443                     -3.30454e-07
x3_lockout__t581                  -3.08979e-07
out__t910                         -2.96657e-07
gnd_drv__t401                     -1.40546e-06
x2_n5__t165                            5.00001
out__t868                         -1.21373e-06
out__t399                          -2.9668e-07
x3_lockout__t582                  -3.08776e-07
gnd_drv__t980                     -3.30454e-07
gnd_drv__t444                     -3.30454e-07
x3_lockout__t583                   -3.0857e-07
out__t911                         -2.96703e-07
out__t400                         -2.96727e-07
x3_lockout__t584                  -3.08363e-07
gnd_drv__t981                     -3.30454e-07
gnd_drv__t440                     -3.30455e-07
x3_lockout__t576                  -3.08153e-07
out__t907                          -2.9675e-07
out__t386                         -2.96773e-07
x3_lockout__t552                  -3.07942e-07
gnd_drv__t967                     -3.30455e-07
gnd_drv__t427                     -3.30455e-07
x3_lockout__t553                  -3.07729e-07
out__t894                         -2.96796e-07
out__t387                         -2.96819e-07
x3_lockout__t554                  -3.07513e-07
gnd_drv__t968                     -3.30455e-07
gnd_drv__t428                     -3.30456e-07
x3_lockout__t555                  -3.07296e-07
out__t895                         -2.96842e-07
out__t388                         -2.96865e-07
x3_lockout__t556                  -3.07076e-07
gnd_drv__t969                     -3.30456e-07
gnd_drv__t429                     -3.30456e-07
x3_lockout__t557                  -3.06855e-07
out__t896                         -2.96888e-07
out__t357                         -1.20325e-06
x2_n5__t166                            5.00001
gnd_drv__t938                     -1.39449e-06
out__t389                         -2.96911e-07
x3_lockout__t558                  -3.06631e-07
gnd_drv__t970                     -3.30457e-07
gnd_drv__t435                     -3.30457e-07
x3_lockout__t568                  -3.06406e-07
out__t902                         -2.96934e-07
out__t390                         -2.96957e-07
x3_lockout__t560                  -3.06178e-07
gnd_drv__t971                     -3.30457e-07
gnd_drv__t431                     -3.30458e-07
x3_lockout__t561                  -3.05949e-07
out__t898                          -2.9698e-07
out__t391                         -2.97003e-07
x3_lockout__t562                  -3.05717e-07
gnd_drv__t972                     -3.30458e-07
gnd_drv__t432                     -3.30458e-07
x3_lockout__t563                  -3.05483e-07
