sample,seed,sw_stat_mismatch,status,ronw_n06_3.6,ronw_n06_4.2,ronw_n06_5,ronw_p06_3.6,ronw_p06_4.2,ronw_p06_5,fb_vf_0.1,fb_vf_0.3,fb_vf_1
baseline,,unset (plain deck),ok,3.2719575323870957,2.976660392557205,2.7353968936869433,10.213558945275276,9.005298861525572,7.88181268406819,0.7515822315182261,0.8049548207513277,0.8687027229814884
0,20310821,0,ok,3.2719575323870957,2.976660392557205,2.7353968936869433,10.213558945275276,9.005298861525572,7.88181268406819,0.7515822315182261,0.8049548207513277,0.8687027229814884
0,25310821,0,ok,3.2719575323870957,2.976660392557205,2.7353968936869433,10.213558945275276,9.005298861525572,7.88181268406819,0.7515822315182261,0.8049548207513277,0.8687027229814884
1,20310822,1,ok,3.2618726763188497,2.9756955228607356,2.7349059470748984,10.184096263265193,9.022948581486032,7.892762922521407,0.7515822315182261,0.8049548207513277,0.8687027229814884
2,20310823,1,ok,3.2732769549919842,2.9864621842018275,2.7330628311064316,10.19913669759757,8.987699738494095,7.870194297352299,0.7515822315182261,0.8049548207513277,0.8687027229814884
3,20310824,1,ok,3.2721522113386174,2.9831070784530302,2.730791224704978,10.219451089851551,8.993940052850805,7.89060706920255,0.7515822315182261,0.8049548207513277,0.8687027229814884
4,20310825,1,ok,3.2784647551199733,2.9698932413070525,2.7349421394932376,10.229941363357147,9.007358187465885,7.87246153985045,0.7515822315182261,0.8049548207513277,0.8687027229814884
5,20310826,1,ok,3.2761199453236904,2.9679852155281177,2.736740276360337,10.217474797506613,8.978951373630531,7.877723785662605,0.7515822315182261,0.8049548207513277,0.8687027229814884
6,20310827,1,ok,3.2786323088315936,2.981242418664958,2.729394764708053,10.190714454541668,9.000273134561642,7.891555103962405,0.7515822315182261,0.8049548207513277,0.8687027229814884
7,20310828,1,ok,3.2732636075736656,2.9840114409993514,2.7352542172760916,10.254363134952001,8.978819515328228,7.89400023840144,0.7515822315182261,0.8049548207513277,0.8687027229814884
8,20310829,1,ok,3.2688185423246843,2.973023487320422,2.7286113679990076,10.241595825450066,9.044692392157803,7.924154086904165,0.7515822315182261,0.8049548207513277,0.8687027229814884
9,20310830,1,ok,3.2625605034189467,2.9853564270944344,2.7380008343254394,10.184474390599986,9.014119756520957,7.888292192305957,0.7515822315182261,0.8049548207513277,0.8687027229814884
10,20310831,1,ok,3.2627737135084254,2.984124266156747,2.7318103124034065,10.231201398159152,9.009376839016012,7.87078983692634,0.7515822315182261,0.8049548207513277,0.8687027229814884
11,20310832,1,ok,3.2684140861461355,2.9790989721559265,2.7387353858806347,10.231708170121987,9.014894707756987,7.905487102666073,0.7515822315182261,0.8049548207513277,0.8687027229814884
12,20310833,1,ok,3.2784211708908715,2.9800126665600937,2.737393142328074,10.184313959560589,9.010035899748129,7.894088837504219,0.7515822315182261,0.8049548207513277,0.8687027229814884
13,20310834,1,ok,3.271494684598713,2.9781800156681455,2.74090153179771,10.201025351519116,9.015878989424085,7.878018857766287,0.7515822315182261,0.8049548207513277,0.8687027229814884
14,20310835,1,ok,3.2726983535958887,2.9746151533516416,2.7433503092845286,10.226845366633015,9.014234373401662,7.901058794911382,0.7515822315182261,0.8049548207513277,0.8687027229814884
15,20310836,1,ok,3.2860947585852562,2.9715311186124347,2.7350914605589693,10.224410818566701,9.009814374006588,7.8695633956081155,0.7515822315182261,0.8049548207513277,0.8687027229814884
16,20310837,1,ok,3.277174795761196,2.9762769751795486,2.739693590971836,10.242848462408888,9.021796340093982,7.884902879891461,0.7515822315182261,0.8049548207513277,0.8687027229814884
17,20310838,1,ok,3.2778754242243138,2.9748585191059718,2.73383601413326,10.222716183868226,9.018245658457115,7.881985625978221,0.7515822315182261,0.8049548207513277,0.8687027229814884
18,20310839,1,ok,3.2781471860528244,2.9712908693997204,2.733997630381537,10.235500938094749,8.968460916384736,7.86201725636431,0.7515822315182261,0.8049548207513277,0.8687027229814884
19,20310840,1,ok,3.2731648308085046,2.972417886250844,2.7329267363140914,10.206995463162954,9.039423091921883,7.906386258207804,0.7515822315182261,0.8049548207513277,0.8687027229814884
20,20310841,1,ok,3.2854380083111208,2.9809395257990774,2.7303231136415986,10.223663552244432,8.985644056773573,7.874941967852366,0.7515822315182261,0.8049548207513277,0.8687027229814884
21,20310842,1,ok,3.2650743334287897,2.9735709901118534,2.7475113115806673,10.190663136838564,9.041537154581107,7.880553050378487,0.7515822315182261,0.8049548207513277,0.8687027229814884
