sample,seed,sw_stat_mismatch,status,ronw_n06_3.6,ronw_n06_4.2,ronw_n06_5,ronw_p06_3.6,ronw_p06_4.2,ronw_p06_5,fb_vf_0.1,fb_vf_0.3,fb_vf_1
37,20340858,1,ok,4.565004100689925,4.042278802790068,3.618261718985478,15.198761412034047,13.12481571379141,11.349070851208305,0.7624807149733328,0.8167880540514745,0.8838085684871748
38,20340859,1,ok,4.564484350994046,4.03764100245703,3.6213946031681226,15.23676531517371,13.12395039528936,11.274653059006821,0.7624807149733328,0.8167880540514745,0.8838085684871748
39,20340860,1,ok,4.569548075872278,4.046195021846265,3.615358357298116,15.236944146549554,13.081730453230938,11.277727403292676,0.7624807149733328,0.8167880540514745,0.8838085684871748
40,20340861,1,ok,4.581681844158715,4.050337772119158,3.6136110720098014,15.236720726702634,13.160164886274087,11.238890631835536,0.7624807149733328,0.8167880540514745,0.8838085684871748
41,20340862,1,ok,4.565968907600956,4.0601824685323615,3.625022111570716,15.286667827917615,13.148631931953451,11.212343875679863,0.7624807149733328,0.8167880540514745,0.8838085684871748
42,20340863,1,ok,4.574730653999168,4.0509176221273195,3.631860044664595,15.20195228722856,13.137689656369648,11.279672429986185,0.7624807149733328,0.8167880540514745,0.8838085684871748
43,20340864,1,ok,4.576936763844387,4.045250378388844,3.6270487973221917,15.1884191431927,13.201786072278079,11.223552239917788,0.7624807149733328,0.8167880540514745,0.8838085684871748
44,20340865,1,ok,4.567598979703277,4.053143882752561,3.6165578236529385,15.269710782502072,13.145827174127392,11.264064156264633,0.7624807149733328,0.8167880540514745,0.8838085684871748
45,20340866,1,ok,4.5626178603823115,4.046081143546866,3.6222579420663896,15.296320317184499,13.107293416529851,11.248905800397669,0.7624807149733328,0.8167880540514745,0.8838085684871748
46,20340867,1,ok,4.573224561526412,4.034298882682263,3.62427370048575,15.26403029955529,13.113904807227627,11.230526522886652,0.7624807149733328,0.8167880540514745,0.8838085684871748
47,20340868,1,ok,4.578901636706682,4.05525566765804,3.6100215926314507,15.250255754183064,13.15502390464571,11.241045717019714,0.7624807149733328,0.8167880540514745,0.8838085684871748
48,20340869,1,ok,4.568829928560163,4.060493396236036,3.6142542373755306,15.187051282606197,13.09520629519249,11.23155332935784,0.7624807149733328,0.8167880540514745,0.8838085684871748
49,20340870,1,ok,4.56824113990773,4.048873482878663,3.6253211335002096,15.142524263828523,13.11878694250403,11.237485355279288,0.7624807149733328,0.8167880540514745,0.8838085684871748
50,20340871,1,ok,4.5785604324058635,4.060550357219335,3.625858484720863,15.158881118418613,13.164835352996304,11.28994170072193,0.7624807149733328,0.8167880540514745,0.8838085684871748
51,20340872,1,ok,4.586159326939978,4.040417219559859,3.61824092632278,15.208747963985035,13.173152293620896,11.232506403263443,0.7624807149733328,0.8167880540514745,0.8838085684871748
52,20340873,1,ok,4.56365132249336,4.0499584768250445,3.626276909185047,15.18808835767698,13.133458110445135,11.256946856983218,0.7624807149733328,0.8167880540514745,0.8838085684871748
53,20340874,1,ok,4.583366656636953,4.047160722333201,3.6113859043980683,15.253259490744917,13.151743478160753,11.230552556237031,0.7624807149733328,0.8167880540514745,0.8838085684871748
54,20340875,1,ok,4.562118284802511,4.051833815875329,3.6159340976103347,15.212820362430495,13.142647329652553,11.227959193299728,0.7624807149733328,0.8167880540514745,0.8838085684871748
55,20340876,1,ok,4.555469267444204,4.050249053303025,3.6177153962195425,15.230670196265255,13.14658344632349,11.23498685431468,0.7624807149733328,0.8167880540514745,0.8838085684871748
56,20340877,1,ok,4.580569943876647,4.051049645588794,3.6132182420102,15.244492275809785,13.147042490174627,11.222884303150535,0.7624807149733328,0.8167880540514745,0.8838085684871748
57,20340878,1,ok,4.5658593716152,4.05135376555107,3.6100648339770105,15.21629601671607,13.11137147654931,11.230019866412196,0.7624807149733328,0.8167880540514745,0.8838085684871748
58,20340879,1,ok,4.56914567687097,4.052767313377014,3.61880782759812,15.282183118227117,13.153409374421908,11.203651609835843,0.7624807149733328,0.8167880540514745,0.8838085684871748
59,20340880,1,ok,4.555110597207061,4.042125146607443,3.617154483580247,15.268210942996614,13.15198382732592,11.303792726463245,0.7624807149733328,0.8167880540514745,0.8838085684871748
60,20340881,1,ok,4.577340785898924,4.050542400740643,3.611959587234216,15.1529307678063,13.16220696291362,11.226736349871569,0.7624807149733328,0.8167880540514745,0.8838085684871748
61,20340882,1,ok,4.570313936516537,4.047574473573743,3.6266407378294683,15.257857803819949,13.113196294937755,11.264569298235394,0.7624807149733328,0.8167880540514745,0.8838085684871748
62,20340883,1,ok,4.576004751772145,4.047858203127755,3.6158777687031107,15.236679135419891,13.086013655162459,11.265313291117508,0.7624807149733328,0.8167880540514745,0.8838085684871748
63,20340884,1,ok,4.567138654847603,4.057551562810114,3.629516236425945,15.195386338857377,13.161208448902853,11.244181369330361,0.7624807149733328,0.8167880540514745,0.8838085684871748
64,20340885,1,ok,4.566488202103763,4.045124485979275,3.6164483787795123,15.277624117414838,13.144814441007865,11.239307278115536,0.7624807149733328,0.8167880540514745,0.8838085684871748
65,20340886,1,ok,4.5669928454244335,4.045595984182153,3.613770647306792,15.333653059360294,13.187587257344513,11.219402096633214,0.7624807149733328,0.8167880540514745,0.8838085684871748
66,20340887,1,ok,4.572929961494845,4.047829284030486,3.613421882268835,15.222179075263153,13.128940303813655,11.226838207987049,0.7624807149733328,0.8167880540514745,0.8838085684871748
67,20340888,1,ok,4.586959910617143,4.048689189229276,3.6126562445670323,15.228133983441078,13.145650166483067,11.27929169632911,0.7624807149733328,0.8167880540514745,0.8838085684871748
68,20340889,1,ok,4.578392594349254,4.049489440951098,3.6159137486985804,15.208770001171816,13.09087356682217,11.233232905740556,0.7624807149733328,0.8167880540514745,0.8838085684871748
69,20340890,1,ok,4.565051252849944,4.055405955514581,3.6235326055889745,15.186165920648529,13.100980975233613,11.250845494646397,0.7624807149733328,0.8167880540514745,0.8838085684871748
70,20340891,1,ok,4.552443776940674,4.036575015030376,3.618656324016449,15.302958218122415,13.206015916032047,11.279221230968904,0.7624807149733328,0.8167880540514745,0.8838085684871748
71,20340892,1,ok,4.549807825709953,4.054250829907249,3.6102839650298026,15.234571612263364,13.145684403526099,11.261099907499688,0.7624807149733328,0.8167880540514745,0.8838085684871748
72,20340893,1,ok,4.591058113809769,4.065867445152491,3.6177868768065555,15.198392342244148,13.087153851301903,11.278414500421565,0.7624807149733328,0.8167880540514745,0.8838085684871748
73,20340894,1,ok,4.592912726114969,4.0459396888942525,3.6255093463798422,15.189994710441079,13.07822173031763,11.226109097242768,0.7624807149733328,0.8167880540514745,0.8838085684871748
74,20340895,1,ok,4.578046710858963,4.051722767934335,3.6152924041537045,15.277815268546219,13.130151475423524,11.224696477323624,0.7624807149733328,0.8167880540514745,0.8838085684871748
75,20340896,1,ok,4.563070182358186,4.052990920926541,3.6241362630638267,15.352410975662192,13.118049931183366,11.231376201540561,0.7624807149733328,0.8167880540514745,0.8838085684871748
76,20340897,1,ok,4.592770538780934,4.038108706489526,3.6275349163017254,15.27447256930893,13.179923375943371,11.240334004419932,0.7624807149733328,0.8167880540514745,0.8838085684871748
77,20340898,1,ok,4.5704891875080325,4.042535607932086,3.61017534188688,15.225308242974549,13.148216697836816,11.240450620250638,0.7624807149733328,0.8167880540514745,0.8838085684871748
78,20340899,1,ok,4.584071914861858,4.054302264017059,3.623454422371878,15.110985012841267,13.107132393984331,11.242950161760604,0.7624807149733328,0.8167880540514745,0.8838085684871748
79,20340900,1,ok,4.568148905980879,4.054821466625829,3.612548054433055,15.268160091595266,13.10645545797981,11.254677234751977,0.7624807149733328,0.8167880540514745,0.8838085684871748
80,20340901,1,ok,4.572540277825341,4.048622469151262,3.61872301800547,15.29661262437394,13.155525588242748,11.249875708688542,0.7624807149733328,0.8167880540514745,0.8838085684871748
81,20340902,1,ok,4.5831987336983,4.034736435388773,3.6062575179189453,15.218116441581202,13.170861626039523,11.230366862719304,0.7624807149733328,0.8167880540514745,0.8838085684871748
82,20340903,1,ok,4.561060348824896,4.050451336075719,3.6131694726429755,15.203381046186998,13.171933365566439,11.287651803890077,0.7624807149733328,0.8167880540514745,0.8838085684871748
83,20340904,1,ok,4.573042006215096,4.057154195353789,3.6166073369402327,15.196178082928801,13.112633911176959,11.300257981482519,0.7624807149733328,0.8167880540514745,0.8838085684871748
84,20340905,1,ok,4.56014063382512,4.0679177280636,3.6130643549144454,15.267740305854822,13.114187570669403,11.224490483132069,0.7624807149733328,0.8167880540514745,0.8838085684871748
85,20340906,1,ok,4.553208593209427,4.054110204227455,3.6154849082196145,15.294980655027816,13.13648225243822,11.2545054931635,0.7624807149733328,0.8167880540514745,0.8838085684871748
86,20340907,1,ok,4.560724500640422,4.048314072869431,3.6216247084916406,15.156809175130158,13.150071582036093,11.237323220369001,0.7624807149733328,0.8167880540514745,0.8838085684871748
87,20340908,1,ok,4.558453817254068,4.052133717519209,3.6178426748272705,15.256125225404743,13.185902685084145,11.284587600173328,0.7624807149733328,0.8167880540514745,0.8838085684871748
88,20340909,1,ok,4.572495952080528,4.056151372579473,3.6173851291215873,15.214865730852406,13.16866547654653,11.2723198998431,0.7624807149733328,0.8167880540514745,0.8838085684871748
89,20340910,1,ok,4.590826724281568,4.0574679198327654,3.62247719337139,15.229745033930257,13.116787019202741,11.24571701053107,0.7624807149733328,0.8167880540514745,0.8838085684871748
90,20340911,1,ok,4.57332255891799,4.0544109659931555,3.6284830946631423,15.249759208092797,13.09743106776684,11.279004130871005,0.7624807149733328,0.8167880540514745,0.8838085684871748
91,20340912,1,ok,4.575175768567174,4.048584329088498,3.6223104640077928,15.284214402714335,13.160365957618133,11.286240738471948,0.7624807149733328,0.8167880540514745,0.8838085684871748
92,20340913,1,ok,4.571918956009966,4.056855363767217,3.616158767251678,15.241595408678702,13.098453757838946,11.285925057180254,0.7624807149733328,0.8167880540514745,0.8838085684871748
93,20340914,1,ok,4.581284193632784,4.053626020029669,3.615421213370741,15.286368504566672,13.190817861134212,11.226758187231162,0.7624807149733328,0.8167880540514745,0.8838085684871748
94,20340915,1,ok,4.574633593469505,4.043492347725653,3.612476827178312,15.214398057450369,13.154445125222855,11.270298449145493,0.7624807149733328,0.8167880540514745,0.8838085684871748
95,20340916,1,ok,4.583264527074621,4.0624992588631805,3.613562267504738,15.203248052689036,13.032620087082915,11.257729588477995,0.7624807149733328,0.8167880540514745,0.8838085684871748
96,20340917,1,ok,4.55995819218084,4.056262442039981,3.606366556508976,15.249831917161314,13.178064850131271,11.292671879733357,0.7624807149733328,0.8167880540514745,0.8838085684871748
97,20340918,1,ok,4.572438497122895,4.045709114743197,3.624578400573195,15.188984108819492,13.182484475061937,11.206615899184317,0.7624807149733328,0.8167880540514745,0.8838085684871748
98,20340919,1,ok,4.580220246691496,4.059478871567919,3.6228315769738355,15.181350041783043,13.118939330670178,11.242704464706305,0.7624807149733328,0.8167880540514745,0.8838085684871748
99,20340920,1,ok,4.57280782845633,4.0448849109175145,3.61491932804142,15.211319301915966,13.097058773508454,11.240246011483643,0.7624807149733328,0.8167880540514745,0.8838085684871748
100,20340921,1,ok,4.58699020073715,4.058678271248107,3.616041375055736,15.218171616598728,13.126065018337824,11.22923682019298,0.7624807149733328,0.8167880540514745,0.8838085684871748
101,20340922,1,ok,4.58123800646163,4.057488986903805,3.614954076224813,15.209925094292256,13.09173479636035,11.246186750346657,0.7624807149733328,0.8167880540514745,0.8838085684871748
102,20340923,1,ok,4.570120594842427,4.040055462143376,3.6211027062986134,15.152041069260198,13.122499494300627,11.26193012667627,0.7624807149733328,0.8167880540514745,0.8838085684871748
103,20340924,1,ok,4.545811978392622,4.053873507526321,3.624390527156729,15.218641273112393,13.083599581826036,11.261606342028351,0.7624807149733328,0.8167880540514745,0.8838085684871748
104,20340925,1,ok,4.563748541124915,4.06077721649644,3.6181030850442575,15.218788306403548,13.124349122886255,11.260862754146126,0.7624807149733328,0.8167880540514745,0.8838085684871748
105,20340926,1,ok,4.570156810507953,4.065476186202454,3.613049687553095,15.239911240872727,13.092091421455498,11.273967689189869,0.7624807149733328,0.8167880540514745,0.8838085684871748
106,20340927,1,ok,4.569089517234218,4.050671003299659,3.6082810515272783,15.234864507666062,13.110762523128315,11.213044921293328,0.7624807149733328,0.8167880540514745,0.8838085684871748
107,20340928,1,ok,4.561128292376133,4.06503462270827,3.6146306750064503,15.239645848530138,13.120735159085022,11.257772193217738,0.7624807149733328,0.8167880540514745,0.8838085684871748
108,20340929,1,ok,4.5827578958374255,4.045867247890888,3.620561525230869,15.191265322214031,13.15595350980723,11.215186907097578,0.7624807149733328,0.8167880540514745,0.8838085684871748
109,20340930,1,ok,4.541885251753112,4.06485298718999,3.6200981833880324,15.257909785911988,13.146950293872885,11.262043166963023,0.7624807149733328,0.8167880540514745,0.8838085684871748
110,20340931,1,ok,4.567692565590832,4.045684781483021,3.6274637920532764,15.237770883342142,13.108008257586821,11.243747047535766,0.7624807149733328,0.8167880540514745,0.8838085684871748
111,20340932,1,ok,4.56594043152327,4.036179532758992,3.612305304292312,15.189324368217274,13.144624515125273,11.231667238144958,0.7624807149733328,0.8167880540514745,0.8838085684871748
112,20340933,1,ok,4.563980882336581,4.046957424857083,3.6230027249185373,15.225420039441698,13.080895163614427,11.202592469458878,0.7624807149733328,0.8167880540514745,0.8838085684871748
113,20340934,1,ok,4.575564399924345,4.0546199544720585,3.616768391730054,15.23391892670796,13.14249194065655,11.234116138086335,0.7624807149733328,0.8167880540514745,0.8838085684871748
114,20340935,1,ok,4.55519125641242,4.0540124618285365,3.617480442268752,15.205059033876687,13.084037115859198,11.259387290244973,0.7624807149733328,0.8167880540514745,0.8838085684871748
115,20340936,1,ok,4.581211942060737,4.061217304722662,3.6166435258744536,15.209787009014784,13.123587940711815,11.270460578560035,0.7624807149733328,0.8167880540514745,0.8838085684871748
116,20340937,1,ok,4.564262177148848,4.051411263240525,3.6308564986607754,15.22831939714299,13.15773992092257,11.213295269569215,0.7624807149733328,0.8167880540514745,0.8838085684871748
117,20340938,1,ok,4.573527663344213,4.045024671467185,3.6099331113114532,15.183544004519451,13.136617230110087,11.241403133121649,0.7624807149733328,0.8167880540514745,0.8838085684871748
118,20340939,1,ok,4.557339569486135,4.054046177052292,3.6199068642422874,15.187961894743829,13.171545391945873,11.250687436818941,0.7624807149733328,0.8167880540514745,0.8838085684871748
119,20340940,1,ok,4.572551704777566,4.044382296368991,3.618174029139238,15.218427822143251,13.105322667033,11.246279435547885,0.7624807149733328,0.8167880540514745,0.8838085684871748
120,20340941,1,ok,4.593711707132417,4.056020793622749,3.623178018000924,15.172537702161351,13.121245917234122,11.229757044706574,0.7624807149733328,0.8167880540514745,0.8838085684871748
121,20340942,1,ok,4.573099444020149,4.050577580160839,3.6165074520658567,15.157171372224377,13.06875624177164,11.24148112448636,0.7624807149733328,0.8167880540514745,0.8838085684871748
122,20340943,1,ok,4.568914436187176,4.0390707568703945,3.6142557663214845,15.200607611032165,13.116233747661598,11.24497480668433,0.7624807149733328,0.8167880540514745,0.8838085684871748
123,20340944,1,ok,4.577714905144707,4.044519779633563,3.6201967631134004,15.19347530991132,13.142409386431128,11.219678679397909,0.7624807149733328,0.8167880540514745,0.8838085684871748
124,20340945,1,ok,4.561048428581477,4.048000479941732,3.6152990886543703,15.207023387714198,13.09703468876738,11.218911859788461,0.7624807149733328,0.8167880540514745,0.8838085684871748
125,20340946,1,ok,4.577107767806617,4.04882936083507,3.6200321646176428,15.188631340739244,13.14872343671109,11.248038338918228,0.7624807149733328,0.8167880540514745,0.8838085684871748
126,20340947,1,ok,4.578521488164462,4.05715221984533,3.616436931981796,15.236643024634096,13.116579235501016,11.184118354553792,0.7624807149733328,0.8167880540514745,0.8838085684871748
127,20340948,1,ok,4.573341873626132,4.0412786943394865,3.616322597975254,15.135711602698093,13.181131508139671,11.247158702508857,0.7624807149733328,0.8167880540514745,0.8838085684871748
128,20340949,1,ok,4.560983688797079,4.0421732668551895,3.615484478833104,15.206891977262211,13.130907329605147,11.205596915587325,0.7624807149733328,0.8167880540514745,0.8838085684871748
129,20340950,1,ok,4.583143146260264,4.05381024799532,3.6250153424861002,15.24073103565789,13.096769632518349,11.25132309166761,0.7624807149733328,0.8167880540514745,0.8838085684871748
130,20340951,1,ok,4.590410779262128,4.046278797539778,3.605307490624422,15.288869828064408,13.145118480973085,11.231376440449301,0.7624807149733328,0.8167880540514745,0.8838085684871748
131,20340952,1,ok,4.587453820991263,4.041462702981701,3.6174127906397695,15.273525069783314,13.113195646195008,11.247018773821782,0.7624807149733328,0.8167880540514745,0.8838085684871748
132,20340953,1,ok,4.5856496701317395,4.054819554172374,3.609660228949785,15.24664009058868,13.144707675744222,11.249081980315855,0.7624807149733328,0.8167880540514745,0.8838085684871748
133,20340954,1,ok,4.567169041831947,4.047945324132644,3.6208862727022444,15.195862231181744,13.140086378054074,11.286422218193039,0.7624807149733328,0.8167880540514745,0.8838085684871748
134,20340955,1,ok,4.564801822932858,4.062430885855645,3.608187766858451,15.220912368133169,13.157219401112151,11.218950183595265,0.7624807149733328,0.8167880540514745,0.8838085684871748
135,20340956,1,ok,4.585029824616902,4.045862870417025,3.619726769640311,15.262013386251356,13.137132698135584,11.267170898934127,0.7624807149733328,0.8167880540514745,0.8838085684871748
136,20340957,1,ok,4.5643402775934545,4.039219019595006,3.615154701889637,15.184481885230953,13.132658858824353,11.257081140249113,0.7624807149733328,0.8167880540514745,0.8838085684871748
137,20340958,1,ok,4.565283044946575,4.057369114279997,3.619412435890886,15.194509351698482,13.061159596591649,11.24871532384902,0.7624807149733328,0.8167880540514745,0.8838085684871748
138,20340959,1,ok,4.571686237206339,4.0526412020150016,3.6078011438215385,15.155149687624718,13.104821466565022,11.243499783332393,0.7624807149733328,0.8167880540514745,0.8838085684871748
139,20340960,1,ok,4.587362654470728,4.04469144180738,3.608610960839363,15.27045316352481,13.11583832535819,11.226138946276892,0.7624807149733328,0.8167880540514745,0.8838085684871748
140,20340961,1,ok,4.566630271693562,4.050382984460188,3.6158116815151433,15.227919967462716,13.12703041112225,11.259887971065108,0.7624807149733328,0.8167880540514745,0.8838085684871748
141,20340962,1,ok,4.5832290244514935,4.02739338667385,3.6240953840120964,15.172624793738914,13.130491900231162,11.252194656815682,0.7624807149733328,0.8167880540514745,0.8838085684871748
142,20340963,1,ok,4.576895193173305,4.061509399626649,3.6207766437637607,15.278779892437745,13.15236129511608,11.261887653801404,0.7624807149733328,0.8167880540514745,0.8838085684871748
143,20340964,1,ok,4.587016485865687,4.049303015531436,3.6126029581422627,15.246787848549229,13.080287031297686,11.283188336194298,0.7624807149733328,0.8167880540514745,0.8838085684871748
144,20340965,1,ok,4.58150399414831,4.057886173199503,3.62177984042359,15.250236038589886,13.097379493397089,11.244032530640006,0.7624807149733328,0.8167880540514745,0.8838085684871748
145,20340966,1,ok,4.586556342148176,4.041320537186307,3.631006896113156,15.18144820312937,13.118783396148984,11.266068120837367,0.7624807149733328,0.8167880540514745,0.8838085684871748
146,20340967,1,ok,4.569053497195271,4.070012786691339,3.6230677130500424,15.216857139533547,13.130583210150407,11.235743447765385,0.7624807149733328,0.8167880540514745,0.8838085684871748
147,20340968,1,ok,4.57094565952833,4.060803058351148,3.6261574398480483,15.166472479174459,13.067428745278095,11.250959342454253,0.7624807149733328,0.8167880540514745,0.8838085684871748
148,20340969,1,ok,4.570623243916861,4.042879814615701,3.612290771997875,15.223406458340405,13.10465624527324,11.224296804824615,0.7624807149733328,0.8167880540514745,0.8838085684871748
149,20340970,1,ok,4.591810372356587,4.042933829708201,3.634589510318964,15.165685587244953,13.147715660571082,11.250774500120347,0.7624807149733328,0.8167880540514745,0.8838085684871748
150,20340971,1,ok,4.57405665187346,4.045051278354769,3.6233766411683863,15.218359854704934,13.143983475951156,11.267243039206594,0.7624807149733328,0.8167880540514745,0.8838085684871748
151,20340972,1,ok,4.573854519154836,4.042628315786891,3.6267339625191837,15.263492219624595,13.103937443108277,11.291879954410492,0.7624807149733328,0.8167880540514745,0.8838085684871748
152,20340973,1,ok,4.572348543157029,4.040836503169467,3.6172031625376495,15.217505535886419,13.118848211305394,11.266207871984475,0.7624807149733328,0.8167880540514745,0.8838085684871748
153,20340974,1,ok,4.572504616762651,4.057047930893873,3.6084502251077133,15.196501530124342,13.094895905342181,11.279908631591587,0.7624807149733328,0.8167880540514745,0.8838085684871748
154,20340975,1,ok,4.571787607882068,4.049621967927349,3.622606412678549,15.298486279801182,13.135787575599988,11.270613924691727,0.7624807149733328,0.8167880540514745,0.8838085684871748
155,20340976,1,ok,4.5741756713196455,4.048411914414801,3.630300992702424,15.165625589362637,13.162660764161558,11.266495287272647,0.7624807149733328,0.8167880540514745,0.8838085684871748
