sample,seed,sw_stat_mismatch,status,ronw_n06_3.6,ronw_n06_4.2,ronw_n06_5,ronw_p06_3.6,ronw_p06_4.2,ronw_p06_5,fb_vf_0.1,fb_vf_0.3,fb_vf_1
baseline,,unset (plain deck),ok,3.312905184278766,2.911333570518386,2.5790096924031998,11.4703210554803,9.930098766874739,8.59479497263095,0.8860553905776827,0.9278146277165211,0.9804283502894282
0,20330821,0,ok,3.312905184278766,2.911333570518386,2.5790096924031998,11.4703210554803,9.930098766874739,8.59479497263095,0.8860553905776827,0.9278146277165211,0.9804283502894282
0,25330821,0,ok,3.312905184278766,2.911333570518386,2.5790096924031998,11.4703210554803,9.930098766874739,8.59479497263095,0.8860553905776827,0.9278146277165211,0.9804283502894282
1,20330822,1,ok,3.302944260037235,2.9107059737815004,2.591286487313301,11.495773324723814,9.949271831622887,8.582001059522929,0.8860553905776827,0.9278146277165211,0.9804283502894282
2,20330823,1,ok,3.303680496476881,2.9057214776270235,2.574209291010065,11.503805215093644,9.924224030994086,8.631420369784557,0.8860553905776827,0.9278146277165211,0.9804283502894282
3,20330824,1,ok,3.3152511934952273,2.9149695341570476,2.582973760866334,11.474603853449626,9.947323164944375,8.622162949247217,0.8860553905776827,0.9278146277165211,0.9804283502894282
4,20330825,1,ok,3.308115306537754,2.917799965501392,2.5845252259940246,11.437203776454682,9.953490984733596,8.572901113045393,0.8860553905776827,0.9278146277165211,0.9804283502894282
5,20330826,1,ok,3.319593323643364,2.9113159175856427,2.5817082432305685,11.44882746133615,9.913636631986629,8.592153379879734,0.8860553905776827,0.9278146277165211,0.9804283502894282
6,20330827,1,ok,3.3045159680445093,2.913082701533908,2.5762490400565268,11.454267030754245,9.97719961063658,8.576902341591907,0.8860553905776827,0.9278146277165211,0.9804283502894282
7,20330828,1,ok,3.3168312190582454,2.9115601197155914,2.576416854545997,11.453941190329358,9.970630439973043,8.61002352631398,0.8860553905776827,0.9278146277165211,0.9804283502894282
8,20330829,1,ok,3.311878247729864,2.8999037566891666,2.573253673184873,11.462625810083763,9.935727774708855,8.566815783933167,0.8860553905776827,0.9278146277165211,0.9804283502894282
9,20330830,1,ok,3.3116217518934037,2.91420411106011,2.574317401043183,11.479716715260212,9.934140690118738,8.623018580889976,0.8860553905776827,0.9278146277165211,0.9804283502894282
10,20330831,1,ok,3.3141801965500517,2.916389493782463,2.5723471418603965,11.47038514553118,9.891676666968182,8.563020909296425,0.8860553905776827,0.9278146277165211,0.9804283502894282
11,20330832,1,ok,3.316088649393383,2.912324056948208,2.5826177804032233,11.458801739705697,9.9189377502497,8.59777501254806,0.8860553905776827,0.9278146277165211,0.9804283502894282
12,20330833,1,ok,3.305574870199253,2.914539055180371,2.5721480694890433,11.532960767815712,9.94258420797088,8.610001721303718,0.8860553905776827,0.9278146277165211,0.9804283502894282
13,20330834,1,ok,3.314534418375598,2.910785358108359,2.584850648914881,11.52962055688581,9.93065679802692,8.591390662053026,0.8860553905776827,0.9278146277165211,0.9804283502894282
14,20330835,1,ok,3.2951958420459175,2.9096377479803093,2.582692343105746,11.500299571652034,9.909838014481505,8.612845572441124,0.8860553905776827,0.9278146277165211,0.9804283502894282
15,20330836,1,ok,3.3202933053010804,2.914017811341002,2.574080078398255,11.432461874561048,9.937935308274703,8.594625398407766,0.8860553905776827,0.9278146277165211,0.9804283502894282
16,20330837,1,ok,3.3168056030676443,2.907471042308348,2.578543950942917,11.50025898295723,9.902186218041171,8.589469470323658,0.8860553905776827,0.9278146277165211,0.9804283502894282
17,20330838,1,ok,3.323513500405315,2.914091291170905,2.582045722355424,11.456112116506262,9.924089429515458,8.597502946611113,0.8860553905776827,0.9278146277165211,0.9804283502894282
18,20330839,1,ok,3.3116774133567533,2.898306526974798,2.5732309045952393,11.50503723903649,9.910434618317193,8.588987464605479,0.8860553905776827,0.9278146277165211,0.9804283502894282
19,20330840,1,ok,3.3168467067249643,2.910074680054706,2.5768893839562264,11.454117140425051,9.942352853756605,8.54345826325084,0.8860553905776827,0.9278146277165211,0.9804283502894282
20,20330841,1,ok,3.3185589246364673,2.912277637462358,2.583781701235841,11.485595966653523,9.910906719442893,8.628698682326082,0.8860553905776827,0.9278146277165211,0.9804283502894282
21,20330842,1,ok,3.316333000717427,2.9079151487948067,2.5714086461506858,11.475485666052053,9.909998101453077,8.580579629222903,0.8860553905776827,0.9278146277165211,0.9804283502894282
22,20330843,1,ok,3.3142545553172087,2.9147654515567054,2.579229629644752,11.494312507065409,9.93327988230412,8.651846859889636,0.8860553905776827,0.9278146277165211,0.9804283502894282
23,20330844,1,ok,3.3136117055249366,2.9124136050392244,2.5753916822817238,11.460888363297027,9.917114596875885,8.599279983094826,0.8860553905776827,0.9278146277165211,0.9804283502894282
24,20330845,1,ok,3.3162026794402126,2.9076136222184568,2.5802886745596174,11.538285307290932,9.894461305660087,8.588389351023066,0.8860553905776827,0.9278146277165211,0.9804283502894282
25,20330846,1,ok,3.3044442107948715,2.9132757544967607,2.5788063906589764,11.452862505713803,9.932749315445152,8.598521062949638,0.8860553905776827,0.9278146277165211,0.9804283502894282
26,20330847,1,ok,3.3138837679007875,2.9133083583467925,2.5846474143903397,11.511131813335188,9.966844947483136,8.60217345882492,0.8860553905776827,0.9278146277165211,0.9804283502894282
27,20330848,1,ok,3.3089545324368332,2.909878067950713,2.5769593630653427,11.45923275776946,9.942634666205603,8.5846630302276,0.8860553905776827,0.9278146277165211,0.9804283502894282
