sample,seed,sw_stat_mismatch,status,ronw_n06_3.6,ronw_n06_4.2,ronw_n06_5,ronw_p06_3.6,ronw_p06_4.2,ronw_p06_5,fb_vf_0.1,fb_vf_0.3,fb_vf_1
baseline,,unset (plain deck),ok,2.779584708820267,2.475829674446611,2.2246264705018897,9.277332450389176,8.143835016279297,7.142726224570275,0.8816265218645172,0.9229844771145891,0.9741899409048916
0,20270821,0,ok,2.779584708820267,2.475829674446611,2.2246264705018897,9.277332450389176,8.143835016279297,7.142726224570275,0.8816265218645172,0.9229844771145891,0.9741899409048916
0,25270821,0,ok,2.779584708820267,2.475829674446611,2.2246264705018897,9.277332450389176,8.143835016279297,7.142726224570275,0.8816265218645172,0.9229844771145891,0.9741899409048916
1,20270822,1,ok,2.781995573912822,2.477423457556574,2.2315881108899207,9.253432685039789,8.124902232112769,7.147928650064583,0.8816265218645172,0.9229844771145891,0.9741899409048916
2,20270823,1,ok,2.7827064291707857,2.474337216146333,2.2260989922805328,9.297960798835636,8.143084066709603,7.14839067649259,0.8816265218645172,0.9229844771145891,0.9741899409048916
3,20270824,1,ok,2.7832175802868897,2.4789449417901523,2.235510390589532,9.250434376010789,8.078428730091622,7.16853738378658,0.8816265218645172,0.9229844771145891,0.9741899409048916
4,20270825,1,ok,2.778367143117659,2.4738008842379746,2.2249247180413962,9.277081456801724,8.113265475746145,7.144596228046339,0.8816265218645172,0.9229844771145891,0.9741899409048916
5,20270826,1,ok,2.777227532910279,2.4770059422040975,2.2256145024980722,9.249854082115323,8.143370018752165,7.152771875536811,0.8816265218645172,0.9229844771145891,0.9741899409048916
6,20270827,1,ok,2.7741722652466234,2.478504457522108,2.223242726190456,9.299833397754147,8.12238627332315,7.127824311447602,0.8816265218645172,0.9229844771145891,0.9741899409048916
7,20270828,1,ok,2.7813883206668244,2.4767997044923966,2.224745343294771,9.307767891660134,8.12632981338821,7.16751428872535,0.8816265218645172,0.9229844771145891,0.9741899409048916
8,20270829,1,ok,2.7824625189287526,2.476641616138185,2.2276069356889856,9.29358934674355,8.12654016343942,7.1151168446585045,0.8816265218645172,0.9229844771145891,0.9741899409048916
9,20270830,1,ok,2.771109139089827,2.4697521579015764,2.2282876956811495,9.309781736381982,8.15320600559882,7.135555827450024,0.8816265218645172,0.9229844771145891,0.9741899409048916
10,20270831,1,ok,2.7853155209083087,2.4775902627989934,2.225455573061783,9.302817168740368,8.135702186098126,7.147909203856187,0.8816265218645172,0.9229844771145891,0.9741899409048916
11,20270832,1,ok,2.787627282600815,2.4735959079003664,2.222584927353207,9.26758519513055,8.150215111121888,7.141293352640631,0.8816265218645172,0.9229844771145891,0.9741899409048916
