sample,seed,sw_stat_mismatch,status,ronw_n06_3.6,ronw_n06_4.2,ronw_n06_5,ronw_p06_3.6,ronw_p06_4.2,ronw_p06_5,fb_vf_0.1,fb_vf_0.3,fb_vf_1
baseline,,unset (plain deck),ok,2.5141848409756418,2.261555032697076,2.0535352599288115,10.610876763663448,9.229745670046652,8.02483647884634,0.8816265218645172,0.9229844771145891,0.9741899409048916
0,20360821,0,ok,2.5141848409756418,2.261555032697076,2.0535352599288115,10.610876763663448,9.229745670046652,8.02483647884634,0.8816265218645172,0.9229844771145891,0.9741899409048916
0,25360821,0,ok,2.5141848409756418,2.261555032697076,2.0535352599288115,10.610876763663448,9.229745670046652,8.02483647884634,0.8816265218645172,0.9229844771145891,0.9741899409048916
1,20360822,1,ok,2.509766922062726,2.2616185330133955,2.054004993258254,10.655313941547536,9.223302402466539,8.018343598667888,0.8816265218645172,0.9229844771145891,0.9741899409048916
2,20360823,1,ok,2.5196374666908614,2.258892725611186,2.056431918289657,10.564113853553236,9.195988675575226,8.041782046561039,0.8816265218645172,0.9229844771145891,0.9741899409048916
3,20360824,1,ok,2.515486812762195,2.2585051106266363,2.0517833554264997,10.64453694015894,9.23581500063961,8.039310313590372,0.8816265218645172,0.9229844771145891,0.9741899409048916
4,20360825,1,ok,2.509322783046086,2.260800349173462,2.0524121393868433,10.601592980390498,9.240656619621069,8.054934297491785,0.8816265218645172,0.9229844771145891,0.9741899409048916
5,20360826,1,ok,2.5141338789885173,2.2612516844748596,2.0452789249174144,10.631690715263794,9.253628853212614,8.019224898043584,0.8816265218645172,0.9229844771145891,0.9741899409048916
6,20360827,1,ok,2.520878056441006,2.263589922068902,2.0564232640494122,10.643035901802271,9.231715047735575,8.00798418445546,0.8816265218645172,0.9229844771145891,0.9741899409048916
7,20360828,1,ok,2.501072139330846,2.2672195507026345,2.055686041055861,10.6437303472147,9.276607091053894,8.033992710304858,0.8816265218645172,0.9229844771145891,0.9741899409048916
8,20360829,1,ok,2.5158118016993263,2.2536483931228233,2.05260801845452,10.618230348046016,9.225503821558306,8.03570984324515,0.8816265218645172,0.9229844771145891,0.9741899409048916
9,20360830,1,ok,2.5198167238978044,2.2616836582621023,2.0570245041168738,10.618445143616395,9.233275481364448,8.025922988002137,0.8816265218645172,0.9229844771145891,0.9741899409048916
10,20360831,1,ok,2.5192975113728786,2.2636186087127674,2.051370621145228,10.626979118676465,9.220877412654467,8.04200844293254,0.8816265218645172,0.9229844771145891,0.9741899409048916
11,20360832,1,ok,2.5026690602450907,2.2612884739660446,2.0529674756874865,10.601626657759132,9.249581181626857,8.028691578437915,0.8816265218645172,0.9229844771145891,0.9741899409048916
12,20360833,1,ok,2.516618439437128,2.2638373771454225,2.0572644833030838,10.575513510114037,9.225597060418822,8.050691452944898,0.8816265218645172,0.9229844771145891,0.9741899409048916
13,20360834,1,ok,2.510712390268949,2.256368348977337,2.058329183711292,10.59091669730984,9.232856730606292,8.020628745056914,0.8816265218645172,0.9229844771145891,0.9741899409048916
14,20360835,1,ok,2.5112521875575355,2.2608393777930016,2.0528034171668366,10.618248493481214,9.236085076974046,8.020649152493297,0.8816265218645172,0.9229844771145891,0.9741899409048916
