sample,seed,sw_stat_mismatch,status,ronw_n06_3.6,ronw_n06_4.2,ronw_n06_5,ronw_p06_3.6,ronw_p06_4.2,ronw_p06_5,fb_vf_0.1,fb_vf_0.3,fb_vf_1
baseline,,unset (plain deck),ok,2.4185876341642754,2.1197286706011886,1.8716488080237677,6.316323858859987,5.6178567164350675,5.0066274016501495,0.9623839866745266,0.9952097055465904,1.0367235221422455
0,20380821,0,ok,2.4185876341642754,2.1197286706011886,1.8716488080237677,6.316323858859987,5.6178567164350675,5.0066274016501495,0.9623839866745266,0.9952097055465904,1.0367235221422455
0,25380821,0,ok,2.4185876341642754,2.1197286706011886,1.8716488080237677,6.316323858859987,5.6178567164350675,5.0066274016501495,0.9623839866745266,0.9952097055465904,1.0367235221422455
1,20380822,1,ok,2.425924694530907,2.125786236996753,1.8696546570168975,6.323971858141261,5.613310500949061,5.000175294024172,0.9623839866745266,0.9952097055465904,1.0367235221422455
2,20380823,1,ok,2.4170391871397454,2.1257907205747593,1.8736379506413872,6.2954333976326335,5.648449504419461,5.002086203419241,0.9623839866745266,0.9952097055465904,1.0367235221422455
3,20380824,1,ok,2.4198310360883832,2.122912184310545,1.8723884087648892,6.325018250313077,5.615160646521635,5.009728901116467,0.9623839866745266,0.9952097055465904,1.0367235221422455
4,20380825,1,ok,2.4156866673857156,2.124909683361997,1.8671380736456054,6.3188171364268095,5.606909361104045,4.991612827420628,0.9623839866745266,0.9952097055465904,1.0367235221422455
5,20380826,1,ok,2.4221293640122536,2.1233844641755666,1.8697484167465677,6.330091361057689,5.618450930883806,5.003568575432656,0.9623839866745266,0.9952097055465904,1.0367235221422455
6,20380827,1,ok,2.4235383354816915,2.117572888602294,1.8707891220276305,6.314553591672303,5.646268399094888,5.010461171067896,0.9623839866745266,0.9952097055465904,1.0367235221422455
7,20380828,1,ok,2.424109173387498,2.1119850870198627,1.87206581179967,6.33172971533539,5.623150539397648,5.0255531560112905,0.9623839866745266,0.9952097055465904,1.0367235221422455
8,20380829,1,ok,2.422191336373607,2.119596210459066,1.8632400531096962,6.299268463662672,5.609252476237652,5.0094506778472905,0.9623839866745266,0.9952097055465904,1.0367235221422455
9,20380830,1,ok,2.4135507707444295,2.1260233384510268,1.8751643948101455,6.3122830517928685,5.633247339764238,5.005572612979621,0.9623839866745266,0.9952097055465904,1.0367235221422455
10,20380831,1,ok,2.411087871548408,2.1121923538091782,1.8764616259639013,6.298510633848508,5.610352992470098,4.996707060271141,0.9623839866745266,0.9952097055465904,1.0367235221422455
11,20380832,1,ok,2.430872567606323,2.117017888103533,1.8779080854613184,6.309483552423936,5.602574116599419,4.986675919277612,0.9623839866745266,0.9952097055465904,1.0367235221422455
12,20380833,1,ok,2.418985877745669,2.1191514809727385,1.8727137433929888,6.302389953357883,5.613333240220043,5.004442113425858,0.9623839866745266,0.9952097055465904,1.0367235221422455
13,20380834,1,ok,2.410570237325356,2.120607012797088,1.8765091739202284,6.309979027618312,5.591992707024784,5.012450661631716,0.9623839866745266,0.9952097055465904,1.0367235221422455
14,20380835,1,ok,2.4217994853164,2.124486306936388,1.8747594217102501,6.310229859253335,5.637380818957653,5.008322545842901,0.9623839866745266,0.9952097055465904,1.0367235221422455
15,20380836,1,ok,2.4147054419920195,2.1222451574449708,1.8684895637412502,6.3307200498253,5.600483820027017,5.014209281456365,0.9623839866745266,0.9952097055465904,1.0367235221422455
16,20380837,1,ok,2.4122885632053164,2.122832695483322,1.869064721894689,6.2733939374871515,5.623112389862154,5.010114457021247,0.9623839866745266,0.9952097055465904,1.0367235221422455
17,20380838,1,ok,2.424375189973696,2.1169424876098986,1.8680980092411388,6.3036694536672915,5.621175564536897,5.0077766218413,0.9623839866745266,0.9952097055465904,1.0367235221422455
18,20380839,1,ok,2.412854699780341,2.119023909566586,1.8723332999890918,6.3242601392994,5.610657406338958,4.99186287399881,0.9623839866745266,0.9952097055465904,1.0367235221422455
19,20380840,1,ok,2.42722313752533,2.1232148994369626,1.8720309403678155,6.324254176225318,5.627449616028199,5.000896736556028,0.9623839866745266,0.9952097055465904,1.0367235221422455
20,20380841,1,ok,2.422354275736763,2.113250152738413,1.8776802524285237,6.288856455943321,5.602805870918469,5.012698387810932,0.9623839866745266,0.9952097055465904,1.0367235221422455
