sample,seed,sw_stat_mismatch,status,ronw_n06_3.6,ronw_n06_4.2,ronw_n06_5,ronw_p06_3.6,ronw_p06_4.2,ronw_p06_5,fb_vf_0.1,fb_vf_0.3,fb_vf_1
baseline,,unset (plain deck),ok,3.799566329577158,3.4114864843277997,3.0903275817120157,12.26171308786297,10.695509629064578,9.265604288660981,0.7566387481460503,0.8104786889429928,0.8758620167033613
0,20280821,0,ok,3.799566329577158,3.4114864843277997,3.0903275817120157,12.26171308786297,10.695509629064578,9.265604288660981,0.7566387481460503,0.8104786889429928,0.8758620167033613
0,25280821,0,ok,3.799566329577158,3.4114864843277997,3.0903275817120157,12.26171308786297,10.695509629064578,9.265604288660981,0.7566387481460503,0.8104786889429928,0.8758620167033613
1,20280822,1,ok,3.81429850612276,3.4158975309641737,3.0903891203226364,12.276576804673395,10.673777429374182,9.239689440178381,0.7566387481460503,0.8104786889429928,0.8758620167033613
2,20280823,1,ok,3.807311946099827,3.414963460354323,3.090309401565177,12.242011810642635,10.704787745384245,9.249450901722495,0.7566387481460503,0.8104786889429928,0.8758620167033613
3,20280824,1,ok,3.806902213616429,3.409835483127118,3.087506298733302,12.219670544562636,10.723032925690474,9.261559670605097,0.7566387481460503,0.8104786889429928,0.8758620167033613
4,20280825,1,ok,3.805195729823673,3.403980079859885,3.082733943169611,12.306944093686438,10.70853660172724,9.248005759617634,0.7566387481460503,0.8104786889429928,0.8758620167033613
5,20280826,1,ok,3.7909836949053766,3.4179391109695896,3.0869371005895627,12.267252062809856,10.6708059304915,9.280831532671671,0.7566387481460503,0.8104786889429928,0.8758620167033613
6,20280827,1,ok,3.7938125720232896,3.4216593377427285,3.090177276139589,12.275452297846622,10.643460108326352,9.273675399734516,0.7566387481460503,0.8104786889429928,0.8758620167033613
7,20280828,1,ok,3.7910148905871215,3.411862870735866,3.0833050571173737,12.265198685721744,10.729701333983776,9.27143245757156,0.7566387481460503,0.8104786889429928,0.8758620167033613
8,20280829,1,ok,3.796437881049024,3.411440311469765,3.098774906716653,12.24960126972507,10.700684539716542,9.243374026924755,0.7566387481460503,0.8104786889429928,0.8758620167033613
9,20280830,1,ok,3.8010965270914086,3.4040137836747566,3.0930180008504804,12.320435058545698,10.688792972544489,9.260859236394404,0.7566387481460503,0.8104786889429928,0.8758620167033613
10,20280831,1,ok,3.8056568316439052,3.41753460849413,3.098981723898118,12.225829546055529,10.727307568562948,9.281542585402475,0.7566387481460503,0.8104786889429928,0.8758620167033613
11,20280832,1,ok,3.805040635095795,3.4180182836262194,3.089727892259797,12.310831208073505,10.67686517722398,9.264709167237324,0.7566387481460503,0.8104786889429928,0.8758620167033613
12,20280833,1,ok,3.797315229550893,3.4096372719386823,3.0875638820522573,12.247749267025375,10.699133831956924,9.26123213947229,0.7566387481460503,0.8104786889429928,0.8758620167033613
13,20280834,1,ok,3.7974768797441247,3.4174419253414223,3.085082730110901,12.301604861107545,10.724931418755736,9.267145969709203,0.7566387481460503,0.8104786889429928,0.8758620167033613
14,20280835,1,ok,3.8060651766954248,3.415737412383862,3.0877940221386595,12.235520660689403,10.728569969207248,9.281686873483315,0.7566387481460503,0.8104786889429928,0.8758620167033613
15,20280836,1,ok,3.8125697964192113,3.4251182229556187,3.0913007934392707,12.28078726124432,10.694061216819593,9.306783665880356,0.7566387481460503,0.8104786889429928,0.8758620167033613
16,20280837,1,ok,3.8045760890919547,3.4107622728065623,3.0984143492335563,12.253532480184006,10.664525097313037,9.260306219503004,0.7566387481460503,0.8104786889429928,0.8758620167033613
17,20280838,1,ok,3.7930148966372816,3.4116612356338414,3.0850489725147217,12.231366412137548,10.716035148774537,9.286816805449186,0.7566387481460503,0.8104786889429928,0.8758620167033613
18,20280839,1,ok,3.799853448979386,3.3988824956068795,3.090384306875656,12.294687110327287,10.732308438031515,9.308342907517579,0.7566387481460503,0.8104786889429928,0.8758620167033613
19,20280840,1,ok,3.8106742748524547,3.4115137323104023,3.0879272055311904,12.239324722496498,10.732636100204697,9.258373927252467,0.7566387481460503,0.8104786889429928,0.8758620167033613
20,20280841,1,ok,3.8007248318676106,3.4085846367333104,3.0871582615727804,12.321617842880135,10.675324022327585,9.286854660610025,0.7566387481460503,0.8104786889429928,0.8758620167033613
21,20280842,1,ok,3.804827776881845,3.40598222108915,3.0953392175248795,12.288043710903974,10.684122685898002,9.252194756855923,0.7566387481460503,0.8104786889429928,0.8758620167033613
22,20280843,1,ok,3.7964483691128086,3.4067711891407697,3.091518398023177,12.24926128240788,10.68466890310202,9.30049955578799,0.7566387481460503,0.8104786889429928,0.8758620167033613
23,20280844,1,ok,3.8017635935006253,3.40917578295212,3.0856671188478844,12.300881622078048,10.70185930247609,9.297717201608732,0.7566387481460503,0.8104786889429928,0.8758620167033613
24,20280845,1,ok,3.795952784680389,3.413059157500517,3.0950839823086707,12.261630182004923,10.697591064090826,9.233682695281637,0.7566387481460503,0.8104786889429928,0.8758620167033613
25,20280846,1,ok,3.7993644576491414,3.410139588312279,3.0893470410199804,12.23385572866735,10.68633658976827,9.26838121096943,0.7566387481460503,0.8104786889429928,0.8758620167033613
26,20280847,1,ok,3.810761398994468,3.4018888562947733,3.09137130141105,12.212512523922342,10.679500910282067,9.242147405186191,0.7566387481460503,0.8104786889429928,0.8758620167033613
27,20280848,1,ok,3.800517469798115,3.414238040651053,3.095033444212975,12.273358235170127,10.675593522917872,9.334352325730743,0.7566387481460503,0.8104786889429928,0.8758620167033613
28,20280849,1,ok,3.8000616406847203,3.406618579939234,3.0867958655359273,12.250276296397391,10.699551181711605,9.252523075879818,0.7566387481460503,0.8104786889429928,0.8758620167033613
29,20280850,1,ok,3.812154021748956,3.4058570277878744,3.0921028500015555,12.233319353917707,10.631765430501035,9.29573066206094,0.7566387481460503,0.8104786889429928,0.8758620167033613
30,20280851,1,ok,3.785998419528076,3.4138687896845203,3.095915255847186,12.305973861342954,10.699340113513484,9.258911648697056,0.7566387481460503,0.8104786889429928,0.8758620167033613
31,20280852,1,ok,3.7879289138047207,3.403209698657579,3.0962196559228228,12.293616841989532,10.711015163186074,9.276702012478374,0.7566387481460503,0.8104786889429928,0.8758620167033613
32,20280853,1,ok,3.793947966484321,3.418085111183008,3.0978931428127403,12.213564137431984,10.698511035909899,9.27641664645372,0.7566387481460503,0.8104786889429928,0.8758620167033613
33,20280854,1,ok,3.809566354409035,3.4102949859578575,3.0941846943689435,12.239005343601656,10.682528105114772,9.248516646564928,0.7566387481460503,0.8104786889429928,0.8758620167033613
34,20280855,1,ok,3.8002997988451397,3.419359029132497,3.09373689004823,12.255784927553258,10.69705113256893,9.269699987129023,0.7566387481460503,0.8104786889429928,0.8758620167033613
35,20280856,1,ok,3.796484846633677,3.407688810601312,3.083723308738988,12.252488935283585,10.68352099110887,9.216120752067258,0.7566387481460503,0.8104786889429928,0.8758620167033613
36,20280857,1,ok,3.7883896295213,3.4146958882831013,3.095478364359189,12.228078905903386,10.698970995307826,9.267629997721745,0.7566387481460503,0.8104786889429928,0.8758620167033613
