sample,seed,sw_stat_mismatch,status,ronw_n06_3.6,ronw_n06_4.2,ronw_n06_5,ronw_p06_3.6,ronw_p06_4.2,ronw_p06_5,fb_vf_0.1,fb_vf_0.3,fb_vf_1
baseline,,unset (plain deck),ok,3.4175903917858754,3.0986171747143354,2.8368843690345975,14.066578113792145,12.176057428789589,10.471902378440697,0.7566387481460503,0.8104786889429928,0.8758620167033613
0,20370821,0,ok,3.4175903917858754,3.0986171747143354,2.8368843690345975,14.066578113792145,12.176057428789589,10.471902378440697,0.7566387481460503,0.8104786889429928,0.8758620167033613
0,25370821,0,ok,3.4175903917858754,3.0986171747143354,2.8368843690345975,14.066578113792145,12.176057428789589,10.471902378440697,0.7566387481460503,0.8104786889429928,0.8758620167033613
1,20370822,1,ok,3.4077021695986702,3.1072885953640634,2.8434594604674457,14.086039537824792,12.17623892425301,10.479314632677335,0.7566387481460503,0.8104786889429928,0.8758620167033613
2,20370823,1,ok,3.417409329816428,3.09604288780801,2.8370133808725626,14.041484915317005,12.118606803251858,10.47544565703934,0.7566387481460503,0.8104786889429928,0.8758620167033613
3,20370824,1,ok,3.417176894819417,3.0989998783210098,2.8439153823283783,14.106406717895952,12.224499354422246,10.490659506836908,0.7566387481460503,0.8104786889429928,0.8758620167033613
4,20370825,1,ok,3.42142057408052,3.1001957059744774,2.8322820148745307,14.019779890577302,12.20711638137915,10.446432812451356,0.7566387481460503,0.8104786889429928,0.8758620167033613
5,20370826,1,ok,3.431211970236211,3.101041737550774,2.8393402337020577,14.011229490087883,12.161570317997992,10.471128659464798,0.7566387481460503,0.8104786889429928,0.8758620167033613
6,20370827,1,ok,3.4247781494525014,3.097933930352929,2.84366072214332,14.058757818276517,12.220280849568072,10.482534501078845,0.7566387481460503,0.8104786889429928,0.8758620167033613
7,20370828,1,ok,3.414792751703558,3.09078746403738,2.839023752939095,14.065167113307542,12.182458164403156,10.505253597101973,0.7566387481460503,0.8104786889429928,0.8758620167033613
8,20370829,1,ok,3.4068079333627113,3.096629430535888,2.8275507717702753,14.062621126309642,12.182015210309148,10.489941354015201,0.7566387481460503,0.8104786889429928,0.8758620167033613
9,20370830,1,ok,3.417895958662558,3.099467057647242,2.8324798750097906,14.099503446827956,12.196129601216215,10.481954624496057,0.7566387481460503,0.8104786889429928,0.8758620167033613
10,20370831,1,ok,3.420708432858612,3.0928241498495894,2.836621892716984,14.01544982536205,12.181996181219954,10.501694354346174,0.7566387481460503,0.8104786889429928,0.8758620167033613
11,20370832,1,ok,3.4135472874929893,3.0971849096952107,2.830808144554553,14.059911489410368,12.223637576844517,10.482581897722234,0.7566387481460503,0.8104786889429928,0.8758620167033613
12,20370833,1,ok,3.422911830741393,3.10072095616521,2.8451267109337115,14.171559332394262,12.179270551831621,10.49501912355475,0.7566387481460503,0.8104786889429928,0.8758620167033613
13,20370834,1,ok,3.416524961578909,3.0998118538291135,2.8302954510488645,14.088932082376342,12.182009946555379,10.480609332323823,0.7566387481460503,0.8104786889429928,0.8758620167033613
14,20370835,1,ok,3.418615583010055,3.1000859866434842,2.8421893403677942,14.075903018870866,12.170648573750007,10.446371142291236,0.7566387481460503,0.8104786889429928,0.8758620167033613
15,20370836,1,ok,3.404912768772124,3.0929991370535226,2.823088093469588,14.021069151725897,12.180005535845735,10.443731858211192,0.7566387481460503,0.8104786889429928,0.8758620167033613
