sample,seed,sw_stat_mismatch,status,ronw_n06_3.6,ronw_n06_4.2,ronw_n06_5,ronw_p06_3.6,ronw_p06_4.2,ronw_p06_5,fb_vf_0.1,fb_vf_0.3,fb_vf_1
baseline,,unset (plain deck),ok,2.4135139173886793,2.178356264662379,1.985184470899325,7.768790824987692,6.90755861419302,6.133700388090655,0.8777899609336273,0.9187458145242329,0.9685507054506756
0,20300821,0,ok,2.4135139173886793,2.178356264662379,1.985184470899325,7.768790824987692,6.90755861419302,6.133700388090655,0.8777899609336273,0.9187458145242329,0.9685507054506756
0,25300821,0,ok,2.4135139173886793,2.178356264662379,1.985184470899325,7.768790824987692,6.90755861419302,6.133700388090655,0.8777899609336273,0.9187458145242329,0.9685507054506756
1,20300822,1,ok,2.421016653205701,2.1743593526508724,1.988376411296542,7.780507291727867,6.9071989201024,6.161454375158057,0.8777899609336273,0.9187458145242329,0.9685507054506756
2,20300823,1,ok,2.407533067048914,2.181895353617556,1.9814815026567585,7.7970413042273545,6.887907687166626,6.125493628356659,0.8777899609336273,0.9187458145242329,0.9685507054506756
3,20300824,1,ok,2.4153017088709277,2.1754114418005193,1.9858765971095809,7.758551288319432,6.874211630323114,6.124362411072066,0.8777899609336273,0.9187458145242329,0.9685507054506756
4,20300825,1,ok,2.4093572429782544,2.1754180422487304,1.989307382576435,7.783336206840821,6.89763895997427,6.136485775252205,0.8777899609336273,0.9187458145242329,0.9685507054506756
5,20300826,1,ok,2.410789071483042,2.1773207051465744,1.9870388421231118,7.783833746280987,6.924463811585925,6.121029576428176,0.8777899609336273,0.9187458145242329,0.9685507054506756
6,20300827,1,ok,2.4184289894474578,2.1784305164044695,1.9870738521642455,7.745060122763039,6.916907970354794,6.137678609911618,0.8777899609336273,0.9187458145242329,0.9685507054506756
7,20300828,1,ok,2.401233767356577,2.176571094179629,1.9836096465184718,7.79745416516944,6.907409558453044,6.129983849972413,0.8777899609336273,0.9187458145242329,0.9685507054506756
8,20300829,1,ok,2.416485829147965,2.18185082735547,1.985425641405559,7.749538689453081,6.901379693556375,6.124939523182366,0.8777899609336273,0.9187458145242329,0.9685507054506756
9,20300830,1,ok,2.4089224165861083,2.181040120737932,1.9816216351561462,7.769471927798722,6.879854352849569,6.12699502233734,0.8777899609336273,0.9187458145242329,0.9685507054506756
10,20300831,1,ok,2.4131023126424798,2.1835527278195133,1.9906628401050088,7.774364402382748,6.922319818792698,6.114030084940998,0.8777899609336273,0.9187458145242329,0.9685507054506756
11,20300832,1,ok,2.4123281203133793,2.182688292070217,1.9853046693754923,7.750280141860865,6.904608172465342,6.146635431228683,0.8777899609336273,0.9187458145242329,0.9685507054506756
12,20300833,1,ok,2.4204392244068154,2.1740576370727567,1.987445949675159,7.7889694385032255,6.895138298600192,6.158200147769371,0.8777899609336273,0.9187458145242329,0.9685507054506756
13,20300834,1,ok,2.407530031592265,2.1839936021805517,1.9833544913428431,7.741546520422704,6.902663561003126,6.16406647492541,0.8777899609336273,0.9187458145242329,0.9685507054506756
14,20300835,1,ok,2.415854137390257,2.1862603503413234,1.9859126501072597,7.762176495867208,6.917472436250484,6.153075129069702,0.8777899609336273,0.9187458145242329,0.9685507054506756
15,20300836,1,ok,2.4087221576747844,2.175377449395162,1.9823666196842415,7.78245953760175,6.92395655389606,6.11937979840968,0.8777899609336273,0.9187458145242329,0.9685507054506756
16,20300837,1,ok,2.4140435403737857,2.1782932993574375,1.992002157155072,7.751623013127818,6.935461411377639,6.129136401857861,0.8777899609336273,0.9187458145242329,0.9685507054506756
17,20300838,1,ok,2.4176297589353175,2.1735635758360226,1.9863112430131031,7.80410434676083,6.906488375471128,6.147965265363708,0.8777899609336273,0.9187458145242329,0.9685507054506756
18,20300839,1,ok,2.413059265624813,2.172900162886552,1.9889242264304106,7.74968836028487,6.89657270211404,6.141652462645235,0.8777899609336273,0.9187458145242329,0.9685507054506756
19,20300840,1,ok,2.4162226608430677,2.1755304561424107,1.9868054886237705,7.841971439377475,6.897481638720467,6.098564455401548,0.8777899609336273,0.9187458145242329,0.9685507054506756
20,20300841,1,ok,2.4129351768199174,2.179998320805427,1.9799650968386788,7.772899649769314,6.91951870429632,6.1254288188813115,0.8777899609336273,0.9187458145242329,0.9685507054506756
21,20300842,1,ok,2.4090852615662386,2.1797724250444657,1.9860554046982024,7.755221935684163,6.900961152757529,6.132912752796619,0.8777899609336273,0.9187458145242329,0.9685507054506756
22,20300843,1,ok,2.4115120953822675,2.1743550572747266,1.9874794818321007,7.722517170511163,6.9090470960634605,6.151227485972664,0.8777899609336273,0.9187458145242329,0.9685507054506756
23,20300844,1,ok,2.414492857816243,2.1777929264041833,1.9879136850321286,7.77078776070226,6.907950874581701,6.125934727374678,0.8777899609336273,0.9187458145242329,0.9685507054506756
24,20300845,1,ok,2.4124851671026994,2.1789778650824805,1.9879538985324656,7.800871276830814,6.884715871681489,6.155775060939305,0.8777899609336273,0.9187458145242329,0.9685507054506756
25,20300846,1,ok,2.412814392487336,2.1785528108736614,1.9879383896627059,7.782026823771338,6.918645803556918,6.139555832456553,0.8777899609336273,0.9187458145242329,0.9685507054506756
26,20300847,1,ok,2.412365480442027,2.175902210348612,1.986634198186502,7.78257465453221,6.943132129644779,6.153936876359862,0.8777899609336273,0.9187458145242329,0.9685507054506756
27,20300848,1,ok,2.4148066208122247,2.1843029260440954,1.9852396451792853,7.758868629896409,6.8945049329348675,6.120684916438378,0.8777899609336273,0.9187458145242329,0.9685507054506756
28,20300849,1,ok,2.412774624498676,2.178099282358901,1.98309114820567,7.763509907258249,6.9039470583657,6.098780162558014,0.8777899609336273,0.9187458145242329,0.9685507054506756
