sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,ishoot_rise_a,ishoot_fall_a,energy_per_edge_j,vout_max_v,vout_min_v,vin_max_v,vin_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
8,20380233,1,ok,3.422624e-09,4.402209e-09,2.67925e-09,3.444965e-09,1.7982190037,1.2110453973,0.2451465,0.007660691,1.8547826103e-08,6.0054107576,-0.002988343091,6.0,0.0,6.0229063462,-0.01324881739,6.0227716022,-0.01012643894,6.0430534062,-0.02277080955,6.0508989359,-0.02844470545,6.0520773618,-0.02818178955
9,20380234,1,ok,3.417616e-09,4.405335e-09,2.680264e-09,3.443314e-09,1.7973579156,1.2100462656,0.2440551,0.007254725,1.8548049257e-08,6.0054156528,-0.003003927993,6.0,0.0,6.022866851,-0.01331498223,6.0224372193,-0.01013875782,6.043232787,-0.02267574044,6.0498017714,-0.02825764913,6.0515310101,-0.02783802615
10,20380235,1,ok,3.414771e-09,4.404675e-09,2.677156e-09,3.446582e-09,1.7977560572,1.2087637573,0.24011,0.006772072,1.8547368723e-08,6.0054035495,-0.002972599961,6.0,0.0,6.0229008361,-0.01328831861,6.0226483631,-0.0101497622,6.043240838,-0.02274941273,6.0511242937,-0.02860539325,6.0523738737,-0.02827765732
11,20380236,1,ok,3.418746e-09,4.394727e-09,2.676091e-09,3.441415e-09,1.7965479878,1.212772473,0.2408067,0.007662316,1.8548007439e-08,6.0053839582,-0.002971269093,6.0,0.0,6.0229440741,-0.01326111962,6.0225198502,-0.009968768291,6.0435482523,-0.02275841271,6.050814229,-0.02822596606,6.051804873,-0.02818663349
12,20380237,1,ok,3.427751e-09,4.403814e-09,2.682832e-09,3.445865e-09,1.7918265754,1.2097983863,0.2429157,0.006969403,1.8547438606e-08,6.0054123085,-0.003011504607,6.0,0.0,6.0230113642,-0.01329989309,6.0222478285,-0.009939562573,6.0430639782,-0.02270044385,6.0508614513,-0.0283656322,6.0523181206,-0.02815490675
13,20380238,1,ok,3.422452e-09,4.401045e-09,2.68218e-09,3.442882e-09,1.7931121579,1.2113613052,0.2412739,0.007666319,1.8547587358e-08,6.0054062651,-0.002998437805,6.0,0.0,6.0229222527,-0.01333124839,6.0225448043,-0.01029583212,6.043107758,-0.02275742422,6.0502406397,-0.02843953761,6.0520390386,-0.02805405615
14,20380239,1,ok,3.413061e-09,4.391796e-09,2.674216e-09,3.439904e-09,1.7961991805,1.2075292302,0.239833,0.0007150324,1.8548288221e-08,6.0053459056,-0.002961597508,6.0,0.0,6.0229642181,-0.01328184157,6.0225998101,-0.01018760285,6.0426750811,-0.02261377142,6.051101479,-0.02856116854,6.0519405289,-0.02827778434
15,20380240,1,ok,3.403709e-09,4.39941e-09,2.673903e-09,3.441171e-09,1.8046369109,1.2109766471,0.2443624,0.007303206,1.8548041586e-08,6.0053881874,-0.002978122742,6.0,0.0,6.0229274963,-0.01330688546,6.0227449704,-0.01028313404,6.043435875,-0.02278936979,6.0503601898,-0.02802735884,6.0521108939,-0.02806547026
16,20380241,1,ok,3.404889e-09,4.397384e-09,2.674106e-09,3.44011e-09,1.8045409802,1.2067555077,0.2436064,0.003381259,1.854769343e-08,6.0053766955,-0.002966062638,6.0,0.0,6.0229211223,-0.0133725412,6.0225130951,-0.01035628372,6.043270077,-0.02263198377,6.0501500303,-0.0280023073,6.0525210213,-0.0282926034
17,20380242,1,ok,3.416609e-09,4.409137e-09,2.677645e-09,3.447677e-09,1.7990570575,1.2093545636,0.2437189,0.00796959,1.8548062654e-08,6.0054310529,-0.002975413097,6.0,0.0,6.0229078035,-0.01332505672,6.0224979596,-0.01027445334,6.0433497489,-0.02276891656,6.0506981208,-0.02820063734,6.0517935697,-0.02794944493
18,20380243,1,ok,3.43e-09,4.402032e-09,2.684633e-09,3.444689e-09,1.7902813915,1.2088809813,0.2413249,0.005092312,1.8548234929e-08,6.0054047504,-0.002992274128,6.0,0.0,6.0230194426,-0.01335799497,6.0227897717,-0.01034433482,6.04320277,-0.02277209835,6.0507204152,-0.02829632575,6.0514656362,-0.02786358716
19,20380244,1,ok,3.411785e-09,4.396963e-09,2.675994e-09,3.440897e-09,1.7983408616,1.2028162741,0.2410324,0.003266018,1.8548188886e-08,6.0053607316,-0.002977381135,6.0,0.0,6.0229879632,-0.0133253795,6.0227045049,-0.01022460464,6.0429748139,-0.02271391249,6.0507088218,-0.02838606671,6.0515452158,-0.02807927379
20,20380245,1,ok,3.414873e-09,4.411837e-09,2.677115e-09,3.451068e-09,1.7990226423,1.2083182995,0.2427708,0.007932509,1.8547600751e-08,6.0054380173,-0.002978252252,6.0,0.0,6.0229906547,-0.01333125394,6.0226528855,-0.0102725202,6.0429558013,-0.02271732724,6.0513097053,-0.02844595008,6.0521997892,-0.02821733334
21,20380246,1,ok,3.420785e-09,4.37836e-09,2.681154e-09,3.42995e-09,1.7974325997,1.2167886547,0.2455169,0.007878734,1.8548084119e-08,6.0053277232,-0.003005723148,6.0,0.0,6.0229576408,-0.01335223021,6.0226503941,-0.01023011654,6.0431315496,-0.02270164533,6.0512278102,-0.02815802868,6.051783428,-0.02809713789
22,20380247,1,ok,3.4206e-09,4.404164e-09,2.681197e-09,3.444146e-09,1.7951079298,1.2106500405,0.2408826,0.007812942,1.8547794585e-08,6.0054157388,-0.002984085168,6.0,0.0,6.0228892451,-0.01332673097,6.0224833774,-0.01043841161,6.0435155462,-0.02278040146,6.0504322856,-0.02833743301,6.0521017544,-0.02800249646
23,20380248,1,ok,3.417697e-09,4.394806e-09,2.678939e-09,3.438276e-09,1.7957219245,1.2130367225,0.2406873,0.007588452,1.8548219187e-08,6.0053837471,-0.002978385052,6.0,0.0,6.0228610664,-0.01333594524,6.0224686678,-0.0102279782,6.0430503657,-0.02263829015,6.0501152106,-0.02811291677,6.051724623,-0.0278804912
24,20380249,1,ok,3.428435e-09,4.392457e-09,2.68106e-09,3.439723e-09,1.7909187173,1.2060565616,0.2401817,0.002997129,1.8547970502e-08,6.0053736166,-0.00296840625,6.0,0.0,6.0229594931,-0.01326282154,6.02241926,-0.009984138058,6.043108851,-0.02255778449,6.0504425388,-0.02824869269,6.051791351,-0.02824512867
25,20380250,1,ok,3.420987e-09,4.393664e-09,2.680464e-09,3.439564e-09,1.7950843504,1.2117850941,0.2405908,0.007014015,1.8547726663e-08,6.0053693376,-0.002974524036,6.0,0.0,6.0229843988,-0.01334829153,6.02255282,-0.010247992,6.0430940581,-0.02272617722,6.050767804,-0.02828515419,6.0519446377,-0.02825924651
26,20380251,1,ok,3.413082e-09,4.395705e-09,2.675159e-09,3.442691e-09,1.7983986412,1.2087790584,0.2417968,0.0032649,1.8548111871e-08,6.005340985,-0.002978033726,6.0,0.0,6.0232737665,-0.01335896737,6.0227317022,-0.01016935011,6.0428094734,-0.02272995011,6.050884747,-0.02812268596,6.0521921114,-0.02818401704
27,20380252,1,ok,3.422319e-09,4.399445e-09,2.68144e-09,3.442877e-09,1.7948778165,1.2115433951,0.2427866,0.007972876,1.8547897259e-08,6.0053960787,-0.002992039196,6.0,0.0,6.0229528687,-0.0133300466,6.0225047273,-0.01024946414,6.0432168586,-0.02279613059,6.0508240617,-0.02829516836,6.0520456299,-0.02795925331
28,20380253,1,ok,3.419376e-09,4.408231e-09,2.678712e-09,3.447119e-09,1.796893817,1.2073614401,0.2437255,0.005334208,1.8548130844e-08,6.0054129183,-0.002991720917,6.0,0.0,6.022951515,-0.01331009858,6.0225013025,-0.01013339749,6.0429663511,-0.02273393667,6.0508102493,-0.02845727492,6.0515178723,-0.02793915743
29,20380254,1,ok,3.423765e-09,4.396289e-09,2.676957e-09,3.44491e-09,1.792686944,1.2111599464,0.2395513,0.007015502,1.8547805917e-08,6.0053766819,-0.002973238494,6.0,0.0,6.0230143059,-0.01324132404,6.022410291,-0.01006721608,6.0435909954,-0.02279640351,6.0511789129,-0.0282321093,6.0521375141,-0.02870211185
30,20380255,1,ok,3.412585e-09,4.405555e-09,2.675292e-09,3.445924e-09,1.7998620495,1.2103698248,0.2429038,0.007660947,1.8547873034e-08,6.0054229905,-0.002979308225,6.0,0.0,6.0228383085,-0.01329215927,6.0226496038,-0.01019672221,6.0430681899,-0.02284195557,6.0507133997,-0.02852664707,6.0520901634,-0.02804504075
31,20380256,1,ok,3.420996e-09,4.410882e-09,2.677941e-09,3.449519e-09,1.79637303,1.2081279299,0.2428957,0.007395163,1.8547962749e-08,6.0054284277,-0.002975631358,6.0,0.0,6.022921907,-0.01324936133,6.022633284,-0.0101909029,6.043034662,-0.02277383427,6.0505465596,-0.02814497298,6.0518498147,-0.02807497
32,20380257,1,ok,3.421257e-09,4.403501e-09,2.681174e-09,3.444821e-09,1.7940006845,1.205332949,0.2406451,0.001429489,1.8547897895e-08,6.0053816843,-0.002981017077,6.0,0.0,6.0229817193,-0.01334407658,6.0227351876,-0.01041042545,6.0430679633,-0.0227652266,6.0506207231,-0.02827168009,6.0519076556,-0.02809790158
33,20380258,1,ok,3.419814e-09,4.391841e-09,2.681408e-09,3.435958e-09,1.7963018311,1.2132080222,0.2435875,0.007693176,1.8547858942e-08,6.0053716864,-0.002994067286,6.0,0.0,6.0228511193,-0.01333300057,6.0226370521,-0.0102607716,6.043311811,-0.02274664637,6.0503731357,-0.02820621752,6.0520641304,-0.02817322389
34,20380259,1,ok,3.418516e-09,4.407711e-09,2.67902e-09,3.447158e-09,1.7950377056,1.2087616902,0.2409001,0.00720763,1.8547591338e-08,6.0054205168,-0.002989664693,6.0,0.0,6.0228432603,-0.01332248202,6.0227540524,-0.01036323631,6.0431949777,-0.02279661362,6.050141652,-0.02838057549,6.0519085813,-0.02812413088
35,20380260,1,ok,3.425658e-09,4.399311e-09,2.682502e-09,3.441225e-09,1.7917902786,1.2107394165,0.240279,0.006845709,1.854777397e-08,6.0053914541,-0.002986368921,6.0,0.0,6.0228979321,-0.01330401718,6.0226086505,-0.01019950574,6.043159447,-0.02275421898,6.0506366274,-0.02809287218,6.0520826518,-0.02810660817
36,20380261,1,ok,3.413715e-09,4.40462e-09,2.67688e-09,3.444823e-09,1.8017286329,1.2099418602,0.2452297,0.007930427,1.8547649766e-08,6.0054071499,-0.002972955343,6.0,0.0,6.0229723017,-0.01333284753,6.0223245062,-0.010255616,6.0432049576,-0.02272691955,6.0499939807,-0.02821565334,6.052146674,-0.02827963103
37,20380262,1,ok,3.422518e-09,4.39921e-09,2.680362e-09,3.443082e-09,1.7959823708,1.211094324,0.244076,0.007381739,1.8547651583e-08,6.0053940571,-0.003004738798,6.0,0.0,6.0229611567,-0.01325922414,6.0224432675,-0.01012478706,6.0431659644,-0.02276763329,6.0512123199,-0.028392917,6.0521270798,-0.02819447416
38,20380263,1,ok,3.421286e-09,4.400511e-09,2.680446e-09,3.443117e-09,1.7946380044,1.2108656265,0.2404158,0.007395253,1.8547858167e-08,6.0053960238,-0.00297554488,6.0,0.0,6.0229142351,-0.01331673786,6.022638769,-0.01018608671,6.0432279216,-0.02276510218,6.0508738248,-0.02829504523,6.0524087631,-0.02799907827
39,20380264,1,ok,3.422741e-09,4.398904e-09,2.680895e-09,3.442826e-09,1.793189009,1.2101875273,0.2403763,0.005789997,1.8547848473e-08,6.0053742421,-0.002981706761,6.0,0.0,6.0229933824,-0.01330770588,6.0225475018,-0.01008505589,6.043110017,-0.02273436118,6.0512735949,-0.0282827694,6.0521600513,-0.02810057781
40,20380265,1,ok,3.407939e-09,4.40844e-09,2.673495e-09,3.448357e-09,1.8028752869,1.2081183079,0.2432714,0.006941951,1.8547870741e-08,6.0054018937,-0.002965656381,6.0,0.0,6.0229708017,-0.01335722595,6.0224851758,-0.01037254949,6.0433090249,-0.02278148423,6.0504497634,-0.02826756035,6.0519732246,-0.02811438336
41,20380266,1,ok,3.416711e-09,4.414878e-09,2.677356e-09,3.45043e-09,1.7973293664,1.2067114593,0.2407311,0.006857894,1.8547764744e-08,6.0054386438,-0.002971066877,6.0,0.0,6.0228935456,-0.01330440279,6.0226944364,-0.01021630029,6.0430947402,-0.02271673176,6.0503891913,-0.02816543988,6.0517800834,-0.02814327386
42,20380267,1,ok,3.41796e-09,4.396777e-09,2.682245e-09,3.437882e-09,1.7969666055,1.2047671559,0.2438349,0.002445097,1.8547712751e-08,6.0053893752,-0.003007454265,6.0,0.0,6.0228544812,-0.01333574316,6.0226621099,-0.01033251509,6.0428949352,-0.02264484233,6.0500517318,-0.0282503328,6.0517690277,-0.0282360649
43,20380268,1,ok,3.414952e-09,4.394381e-09,2.676835e-09,3.438659e-09,1.797718879,1.2028652134,0.2407512,0.0003732756,1.8547910813e-08,6.0053892349,-0.002972747308,6.0,0.0,6.0229393028,-0.01328891838,6.0223804741,-0.01015320559,6.0430811165,-0.02268805943,6.0499370834,-0.02854068297,6.0519503784,-0.02816809832
44,20380269,1,ok,3.425339e-09,4.396053e-09,2.681027e-09,3.441614e-09,1.7890616673,1.2108230616,0.2409773,0.005538433,1.8548014161e-08,6.0053790672,-0.003012518948,6.0,0.0,6.0229898833,-0.01328775552,6.0225784016,-0.01001367084,6.0428029086,-0.0228156383,6.051156413,-0.02832528904,6.051749415,-0.02807055359
45,20380270,1,ok,3.412324e-09,4.405343e-09,2.673538e-09,3.447693e-09,1.8009500109,1.2088265516,0.2448555,0.006345227,1.854795197e-08,6.0053968149,-0.002990406423,6.0,0.0,6.0229540285,-0.01329112225,6.0223035421,-0.01010192534,6.0428502636,-0.0227663401,6.0508679635,-0.02794219655,6.0520238249,-0.02807469458
46,20380271,1,ok,3.424714e-09,4.4028e-09,2.68229e-09,3.443078e-09,1.7923564859,1.2105272437,0.2404721,0.00786837,1.8547772832e-08,6.005408057,-0.002984172918,6.0,0.0,6.0228455441,-0.01327874049,6.0225800883,-0.01028046124,6.0431299585,-0.0227427794,6.050556354,-0.02835818119,6.0518814721,-0.02802752234
47,20380272,1,ok,3.413958e-09,4.394557e-09,2.674833e-09,3.44119e-09,1.7985073179,1.2102213542,0.2412056,0.008340237,1.854791484e-08,6.0053769803,-0.002962058118,6.0,0.0,6.0230791926,-0.01331541624,6.0223201611,-0.01007654467,6.0429909889,-0.02270227436,6.0506988561,-0.02810887756,6.0522775555,-0.02819124738
48,20380273,1,ok,3.417895e-09,4.39376e-09,2.674946e-09,3.440083e-09,1.7937520421,1.2125892359,0.2405911,0.007283846,1.854821051e-08,6.005372141,-0.002966829957,6.0,0.0,6.0228817037,-0.01309752117,6.0219588443,-0.01010168647,6.0427637846,-0.02268067684,6.0502316552,-0.02813090798,6.0514676639,-0.02824776653
49,20380274,1,ok,3.41141e-09,4.391707e-09,2.674132e-09,3.438409e-09,1.8003143457,1.2130328116,0.2424299,0.007063294,1.8548311264e-08,6.0053615994,-0.002963101205,6.0,0.0,6.0230869895,-0.01327861951,6.0224627344,-0.01022273173,6.042749815,-0.02271280541,6.0505516161,-0.02824553259,6.0520927772,-0.02812224032
50,20380275,1,ok,3.423498e-09,4.412741e-09,2.679688e-09,3.450017e-09,1.7954888514,1.207317658,0.2435393,0.006723809,1.8547798508e-08,6.0054301769,-0.002990419431,6.0,0.0,6.0228899264,-0.01323345522,6.0223667273,-0.009902542512,6.0429348661,-0.02275234606,6.0512827454,-0.02851237151,6.0522335352,-0.02801874161
51,20380276,1,ok,3.415903e-09,4.400414e-09,2.6779e-09,3.443391e-09,1.798208928,1.2069572604,0.2436278,0.006408866,1.8547949583e-08,6.0053990705,-0.002985980201,6.0,0.0,6.0229602768,-0.01336113894,6.0227261912,-0.01040532995,6.0428656286,-0.02272274633,6.0506810543,-0.02837231359,6.0515788121,-0.02812867827
52,20380277,1,ok,3.409729e-09,4.399785e-09,2.673203e-09,3.44304e-09,1.8008514499,1.2098168287,0.2435502,0.005700326,1.8547928956e-08,6.0053701955,-0.002989507789,6.0,0.0,6.0229172216,-0.0132745613,6.0224425154,-0.01003000498,6.0429395193,-0.02263556402,6.0504962388,-0.02802359497,6.0522114043,-0.0281053947
53,20380278,1,ok,3.415953e-09,4.396141e-09,2.676794e-09,3.440345e-09,1.7986906066,1.2126056309,0.2430522,0.008078905,1.8548132206e-08,6.0053891357,-0.002973227773,6.0,0.0,6.0228892017,-0.01330494862,6.0227218041,-0.01017523646,6.0430536325,-0.02280324154,6.0508483461,-0.02822387975,6.0519429503,-0.02808807005
54,20380279,1,ok,3.417167e-09,4.398469e-09,2.677543e-09,3.443196e-09,1.7966205412,1.2111903923,0.2408285,0.006621678,1.8548103917e-08,6.0053779367,-0.00296996801,6.0,0.0,6.0229187044,-0.01332202016,6.0228154927,-0.01041819501,6.043100864,-0.02272865235,6.0503666861,-0.02831449845,6.0518524029,-0.02813283182
55,20380280,1,ok,3.42683e-09,4.397255e-09,2.682573e-09,3.443225e-09,1.7898604625,1.2110272061,0.2410867,0.01020428,1.8547278919e-08,6.0053831514,-0.003012820113,6.0,0.0,6.0230321451,-0.01331380733,6.0225088999,-0.01015588434,6.0428242436,-0.02276422547,6.0508701135,-0.02845745133,6.0526102993,-0.02832520474
56,20380281,1,ok,3.414605e-09,4.40312e-09,2.677373e-09,3.442537e-09,1.7999896078,1.2098770848,0.2434721,0.007004295,1.8548070906e-08,6.0053947507,-0.002967691414,6.0,0.0,6.0228096852,-0.01329481296,6.0226212181,-0.01040696364,6.0435686708,-0.02274912825,6.0501922104,-0.02845896584,6.0519251159,-0.02818105169
57,20380282,1,ok,3.426401e-09,4.396772e-09,2.682249e-09,3.439374e-09,1.789936635,1.2116253332,0.2404548,0.006995129,1.8547643934e-08,6.0053861221,-0.003010857032,6.0,0.0,6.0228213766,-0.01327054476,6.022427511,-0.01012240819,6.0427717735,-0.02271012092,6.0502585198,-0.02825005512,6.0524213874,-0.02807426707
58,20380283,1,ok,3.419608e-09,4.394406e-09,2.678887e-09,3.441076e-09,1.7935611388,1.2114127952,0.24088,0.005876519,1.8547759196e-08,6.0053619685,-0.003004916716,6.0,0.0,6.0229727083,-0.01328318875,6.02266687,-0.01019378627,6.0429440171,-0.02282546805,6.0511398725,-0.02828794482,6.0523746189,-0.02813159841
59,20380284,1,ok,3.419142e-09,4.397616e-09,2.682177e-09,3.438665e-09,1.7976423436,1.2085557069,0.2445455,0.003564263,1.8547986303e-08,6.0053551767,-0.002997375276,6.0,0.0,6.0228787404,-0.01334418642,6.0226030557,-0.01035967825,6.0429791987,-0.02269889755,6.0500197364,-0.02821661793,6.0523875787,-0.02807905221
60,20380285,1,ok,3.417284e-09,4.401679e-09,2.677157e-09,3.444937e-09,1.7972438664,1.2108739276,0.241168,0.007597042,1.854773873e-08,6.0054096627,-0.00296775208,6.0,0.0,6.0230167736,-0.01328539565,6.0225040123,-0.01016289003,6.0430141591,-0.02263845272,6.0508155526,-0.02842054392,6.0518665876,-0.02835028621
61,20380286,1,ok,3.434043e-09,4.404014e-09,2.682366e-09,3.447284e-09,1.7898683652,1.2028775105,0.2441473,0.002771972,1.8547559008e-08,6.0054106993,-0.003019053392,6.0,0.0,6.0229227945,-0.01316336912,6.0223173611,-0.009846592133,6.0438235204,-0.02281737535,6.0509588165,-0.02861070152,6.051961343,-0.02819774324
62,20380287,1,ok,3.424114e-09,4.39672e-09,2.679886e-09,3.443322e-09,1.7924139129,1.2118151408,0.2409681,0.007295503,1.8548107884e-08,6.0053847394,-0.002995237204,6.0,0.0,6.0230695614,-0.01329984134,6.0225200779,-0.009990286899,6.0427517954,-0.02272841717,6.0510880559,-0.02820772117,6.05187164,-0.02817465793
63,20380288,1,ok,3.429283e-09,4.406769e-09,2.68341e-09,3.448173e-09,1.7913486778,1.2066021156,0.2434909,0.003964058,1.854803609e-08,6.005411714,-0.003008486431,6.0,0.0,6.0229392122,-0.01332282693,6.0226927031,-0.01020636189,6.0430128329,-0.02276547002,6.0513222788,-0.02847206951,6.0514184653,-0.02792093319
64,20380289,1,ok,3.408836e-09,4.390333e-09,2.672183e-09,3.43912e-09,1.8027787599,1.2084863629,0.2455682,0.001339532,1.8548310146e-08,6.0053370158,-0.002990209896,6.0,0.0,6.0229469779,-0.013251594,6.0226530505,-0.01015506562,6.0430274903,-0.02282166125,6.0508113235,-0.02812078496,6.0518841978,-0.02818275291
65,20380290,1,ok,3.408048e-09,4.411176e-09,2.669217e-09,3.452154e-09,1.8036763724,1.207874479,0.2440074,0.0070917,1.8548058213e-08,6.0054217235,-0.002961121671,6.0,0.0,6.0229834423,-0.01321906667,6.0224566764,-0.01000496292,6.0436060751,-0.02277238176,6.0509439343,-0.02829235714,6.0518548558,-0.02825152245
66,20380291,1,ok,3.421552e-09,4.398863e-09,2.681525e-09,3.440544e-09,1.7965098293,1.2015701189,0.2455376,0.0005655897,1.8547950421e-08,6.005401377,-0.00301663964,6.0,0.0,6.0228737481,-0.01334406823,6.0227424139,-0.01027535929,6.0431001183,-0.02272984663,6.0505223513,-0.02817277892,6.0512233917,-0.02800592848
67,20380292,1,ok,3.423968e-09,4.398726e-09,2.681142e-09,3.441559e-09,1.7931843835,1.2114322703,0.2418356,0.007469103,1.854771307e-08,6.0053955756,-0.00300278356,6.0,0.0,6.0229276424,-0.01324541657,6.022199052,-0.01010220263,6.0431678688,-0.02272691675,6.0503344896,-0.02831840852,6.0522638392,-0.02800804786
68,20380293,1,ok,3.418153e-09,4.396217e-09,2.679649e-09,3.439594e-09,1.7979082083,1.2128973707,0.243961,0.007751192,1.8548051537e-08,6.0053918558,-0.002990599688,6.0,0.0,6.0229609042,-0.01334946428,6.0224873123,-0.01013777692,6.043126401,-0.02262127928,6.0503085666,-0.02816115554,6.0518746526,-0.02800323298
69,20380294,1,ok,3.433151e-09,4.399003e-09,2.686484e-09,3.441473e-09,1.7886826378,1.2108010178,0.2408011,0.006861667,1.8547698516e-08,6.0053886075,-0.002990040954,6.0,0.0,6.0229275322,-0.01334429047,6.0225611734,-0.0103780639,6.0430685405,-0.02270710638,6.0499576303,-0.02813266287,6.0522148383,-0.02807326493
70,20380295,1,ok,3.422206e-09,4.407788e-09,2.679625e-09,3.447423e-09,1.7969155295,1.2087304479,0.2448789,0.007086375,1.8548149869e-08,6.0054304174,-0.002984669391,6.0,0.0,6.0228900099,-0.01330254665,6.0227403016,-0.01042888964,6.0432602341,-0.02285850994,6.0502858874,-0.02833574341,6.0512713436,-0.02805342172
71,20380296,1,ok,3.402977e-09,4.398567e-09,2.671153e-09,3.442623e-09,1.8047931419,1.2112602342,0.243,0.007273405,1.8548439098e-08,6.0053761414,-0.002953105708,6.0,0.0,6.0229967934,-0.0133450924,6.0226353378,-0.01036856683,6.0432812598,-0.02279343463,6.0507291856,-0.02818272131,6.0519568064,-0.02797842925
72,20380297,1,ok,3.423275e-09,4.399713e-09,2.680908e-09,3.442485e-09,1.7928902057,1.1967564501,0.2414042,0.008712496,1.8547617361e-08,6.0054084491,-0.00299998653,6.0,0.0,6.0229050599,-0.01326111291,6.0224144651,-0.0101436977,6.0435446398,-0.02278447968,6.0503395303,-0.02829628378,6.0520184717,-0.02808579759
73,20380298,1,ok,3.416758e-09,4.394651e-09,2.676824e-09,3.441844e-09,1.7985260798,1.2078509078,0.2441811,0.001860239,1.854808604e-08,6.005355563,-0.002994372883,6.0,0.0,6.0230098497,-0.01333141923,6.0225114414,-0.01028138158,6.0429365447,-0.02281078736,6.0512910765,-0.0283037679,6.0519541775,-0.02814296816
74,20380299,1,ok,3.420802e-09,4.401765e-09,2.67941e-09,3.444106e-09,1.7936904081,1.2100320841,0.2395066,0.006538144,1.8548022071e-08,6.0053920533,-0.002972046405,6.0,0.0,6.0229531526,-0.01327339836,6.022520886,-0.01004913956,6.0432304231,-0.02286372565,6.0509083956,-0.02843103755,6.0520322004,-0.02794183651
