sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,ishoot_rise_a,ishoot_fall_a,energy_per_edge_j,vout_max_v,vout_min_v,vin_max_v,vin_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
25,20320250,1,ok,4.464953e-09,4.684074e-09,3.368132e-09,3.853982e-09,1.364561489,1.132702095,0.2179147,0.0133847,1.8555572124e-08,6.0057959832,-0.003840547782,6.0,0.0,6.0298810686,-0.01480079791,6.031748843,-0.01595566599,6.0528537462,-0.02796301558,6.0589783253,-0.03163983745,6.0594976408,-0.03181723888
26,20320251,1,ok,4.471595e-09,4.672381e-09,3.370135e-09,3.849125e-09,1.3649546559,1.1380842807,0.2170218,0.01837748,1.8555433809e-08,6.0057753842,-0.003873862449,6.0,0.0,6.0296735332,-0.01479527143,6.0314455495,-0.01592020407,6.0531879029,-0.02786670417,6.0587847894,-0.03157536835,6.0598154757,-0.03202016076
27,20320252,1,ok,4.474441e-09,4.680344e-09,3.372894e-09,3.849659e-09,1.3616173478,1.1321836094,0.2171881,0.02182368,1.8555554349e-08,6.0057809809,-0.00387094511,6.0,0.0,6.0297803007,-0.01480183145,6.0307592524,-0.01596630107,6.0524177227,-0.02784316218,6.0589094131,-0.03172847084,6.0596205899,-0.03189233793
28,20320253,1,ok,4.462812e-09,4.690862e-09,3.362688e-09,3.859776e-09,1.3656363625,1.1277515314,0.219637,0.02025909,1.8555305477e-08,6.0058464268,-0.003864237999,6.0,0.0,6.0294717457,-0.0146562291,6.0311409074,-0.01589558659,6.0533457614,-0.02798006598,6.0594739647,-0.03173087175,6.0601483921,-0.03202135381
29,20320254,1,ok,4.465199e-09,4.677895e-09,3.364378e-09,3.85387e-09,1.366522054,1.1329722402,0.2169305,0.01170746,1.8555687404e-08,6.0057818461,-0.003851727998,6.0,0.0,6.0295787878,-0.01481165762,6.0318471473,-0.01591270057,6.0531561216,-0.02792097349,6.0588611279,-0.03153581247,6.0595513352,-0.03186006589
30,20320255,1,ok,4.469449e-09,4.664143e-09,3.369289e-09,3.840011e-09,1.3650625864,1.1386533041,0.2165088,0.02223387,1.8555734741e-08,6.005781669,-0.003865372414,6.0,0.0,6.0294003621,-0.01475305731,6.0315994142,-0.01592761311,6.0527164204,-0.02792814608,6.0590126239,-0.03160138798,6.0594563741,-0.03191046995
31,20320256,1,ok,4.478038e-09,4.676819e-09,3.372363e-09,3.850249e-09,1.3611360423,1.1361985387,0.2180286,0.01612785,1.8555475847e-08,6.0057963999,-0.003841897062,6.0,0.0,6.0298768007,-0.01479406867,6.0313259461,-0.01589528084,6.052330236,-0.02789994553,6.0589951462,-0.03162717283,6.0595062383,-0.03206291648
32,20320257,1,ok,4.479865e-09,4.675668e-09,3.369508e-09,3.851755e-09,1.3628355063,1.13251288,0.2170382,0.01012588,1.8555566155e-08,6.0057797687,-0.003854326379,6.0,0.0,6.029610347,-0.01466867421,6.0313829395,-0.01588478617,6.0532152335,-0.02793472307,6.0590624016,-0.03164464577,6.0594710186,-0.03186692068
33,20320258,1,ok,4.474731e-09,4.679783e-09,3.371052e-09,3.851512e-09,1.3641272192,1.1331010009,0.2165558,0.0221478,1.8555556171e-08,6.0057746431,-0.003851741252,6.0,0.0,6.0297078912,-0.01481912675,6.0315063499,-0.01591246802,6.0523827148,-0.02795728706,6.059014087,-0.03169752418,6.059487144,-0.03188424226
34,20320259,1,ok,4.475485e-09,4.67521e-09,3.36989e-09,3.849806e-09,1.3637388906,1.1359103933,0.2168552,0.02311422,1.8555729246e-08,6.0057709559,-0.003873553708,6.0,0.0,6.0294968314,-0.01476164845,6.031067646,-0.01589744479,6.0532418803,-0.0279497621,6.0592920692,-0.03134136726,6.0593089153,-0.0317927934
35,20320260,1,ok,4.456925e-09,4.678305e-09,3.360878e-09,3.849824e-09,1.3684193949,1.1331794632,0.216911,0.02149738,1.8555603639e-08,6.0058184022,-0.003852909123,6.0,0.0,6.0293682749,-0.01467122036,6.0309295147,-0.01575281094,6.0531080994,-0.02797870087,6.0593714252,-0.03184335535,6.0595964588,-0.03194463405
36,20320261,1,ok,4.455402e-09,4.675724e-09,3.359414e-09,3.849731e-09,1.3686891604,1.1371450229,0.2176155,0.01818707,1.855606392e-08,6.0057808311,-0.003856692747,6.0,0.0,6.0296055659,-0.0147850205,6.0310910553,-0.01588551936,6.0521485728,-0.02783121724,6.059404696,-0.03160200311,6.0590426999,-0.03181008804
37,20320262,1,ok,4.492069e-09,4.675539e-09,3.378163e-09,3.849979e-09,1.3580417653,1.1358732831,0.2174789,0.01492914,1.8555343399e-08,6.0057935366,-0.003869437,6.0,0.0,6.0295124549,-0.01474762861,6.0312574004,-0.01579192448,6.0532333214,-0.02797266953,6.0589095882,-0.031515946,6.0594073642,-0.03198082236
38,20320263,1,ok,4.479819e-09,4.684713e-09,3.373884e-09,3.85539e-09,1.3602804015,1.1339872759,0.2174889,0.0224361,1.8555635201e-08,6.0058086726,-0.003848961909,6.0,0.0,6.0297437853,-0.01477732242,6.031768292,-0.01586964392,6.0532713685,-0.02791398603,6.0588056579,-0.0317720886,6.0590900753,-0.03182437879
39,20320264,1,ok,4.480696e-09,4.677789e-09,3.37593e-09,3.84827e-09,1.361715051,1.1321319783,0.2203851,0.02106663,1.8555570012e-08,6.0058146468,-0.00386630541,6.0,0.0,6.0297827543,-0.01480607985,6.0307018768,-0.01584270444,6.0526272504,-0.02798158145,6.0594779693,-0.03200839587,6.0594577287,-0.03191668437
40,20320265,1,ok,4.49668e-09,4.681855e-09,3.381182e-09,3.852991e-09,1.3557940874,1.1362236743,0.2214675,0.02196329,1.8555469242e-08,6.0057837063,-0.003894645337,6.0,0.0,6.0294733463,-0.01477676567,6.0309839472,-0.01602190771,6.0526126732,-0.02799153353,6.0596431123,-0.03138632886,6.0589466622,-0.03188492689
41,20320266,1,ok,4.478737e-09,4.682086e-09,3.371643e-09,3.853753e-09,1.3600138227,1.1286730714,0.2180481,0.007412044,1.8555593317e-08,6.0058045147,-0.003853327089,6.0,0.0,6.0295168406,-0.0147309962,6.0315553598,-0.01581922794,6.0531156314,-0.02793349401,6.0592586372,-0.03165921441,6.0593509086,-0.03177732241
42,20320267,1,ok,4.461776e-09,4.67816e-09,3.361848e-09,3.851636e-09,1.3673444013,1.1323860235,0.2170656,0.02165007,1.8555734324e-08,6.0057689307,-0.003847908589,6.0,0.0,6.0294907288,-0.01471701546,6.03137293,-0.01583831067,6.0531170122,-0.02795928181,6.0589136414,-0.03159127152,6.0595707831,-0.03192947097
43,20320268,1,ok,4.480934e-09,4.685794e-09,3.373739e-09,3.855641e-09,1.3615151526,1.1312994047,0.2166311,0.02209639,1.8555523687e-08,6.0057982242,-0.00387748394,6.0,0.0,6.0295006605,-0.01480720548,6.0313070792,-0.01585053065,6.0531783893,-0.02795695714,6.0593156783,-0.03169459197,6.0595774126,-0.03180216731
44,20320269,1,ok,4.474931e-09,4.67436e-09,3.371678e-09,3.849954e-09,1.364044456,1.1363055008,0.2162435,0.02286862,1.8555228098e-08,6.0057583983,-0.003866653494,6.0,0.0,6.029638004,-0.01478873654,6.0308752348,-0.01574303728,6.0532604705,-0.02794501556,6.0594420015,-0.03185787603,6.0598775487,-0.03205453195
45,20320270,1,ok,4.47918e-09,4.685341e-09,3.372774e-09,3.852891e-09,1.3624735099,1.1261022401,0.2165828,0.004602036,1.8555639416e-08,6.0058426537,-0.003864216368,6.0,0.0,6.0295790546,-0.01476486201,6.0307576487,-0.01591158909,6.0526220651,-0.0279265594,6.0591548648,-0.03180932886,6.0591633848,-0.03192286262
46,20320271,1,ok,4.477735e-09,4.670849e-09,3.372442e-09,3.843755e-09,1.3630944827,1.136234286,0.2167916,0.02259848,1.8555700882e-08,6.0057704195,-0.003860225137,6.0,0.0,6.0294167068,-0.01464309118,6.0296538464,-0.01587297399,6.0528946487,-0.02795228593,6.0592379143,-0.03155013709,6.0594504901,-0.03185099705
47,20320272,1,ok,4.479992e-09,4.674794e-09,3.373568e-09,3.847296e-09,1.3615123501,1.1375446718,0.2166388,0.01863411,1.8555489479e-08,6.0057696686,-0.00388644833,6.0,0.0,6.0294908341,-0.01472802045,6.0308406108,-0.01588509283,6.0522829089,-0.02793997174,6.0587340941,-0.03153098122,6.0597154672,-0.0318222089
48,20320273,1,ok,4.484659e-09,4.677634e-09,3.376968e-09,3.84964e-09,1.3609658034,1.136500018,0.2174044,0.02284845,1.855534738e-08,6.0057725227,-0.003888321786,6.0,0.0,6.0294614939,-0.01473538955,6.0307350544,-0.01593659378,6.0525196769,-0.02787407081,6.0595548815,-0.03174822716,6.0591613216,-0.03196378332
49,20320274,1,ok,4.467614e-09,4.672015e-09,3.368276e-09,3.8468e-09,1.365937824,1.1365832279,0.2167594,0.02253136,1.8555601893e-08,6.0057620629,-0.00385599449,6.0,0.0,6.0297860917,-0.01481162449,6.0310580302,-0.01592832176,6.0526106094,-0.02797999465,6.059201869,-0.03162285067,6.0597535946,-0.03192277384
50,20320275,1,ok,4.466189e-09,4.678118e-09,3.368618e-09,3.850633e-09,1.3666295831,1.1330099597,0.2162643,0.02245795,1.8555407218e-08,6.0057726886,-0.003855345319,6.0,0.0,6.0298172573,-0.01484852027,6.0310896284,-0.01599374108,6.0524296844,-0.02789081565,6.0591122277,-0.03155018857,6.0599760967,-0.03204884716
51,20320276,1,ok,4.473602e-09,4.673271e-09,3.371311e-09,3.847533e-09,1.3642202714,1.1231300542,0.2164036,0.01371777,1.8555594437e-08,6.0057674714,-0.003863287281,6.0,0.0,6.029708898,-0.01475024125,6.0313123971,-0.0158828065,6.0522811606,-0.02789284136,6.059306606,-0.03170937244,6.0596364342,-0.03176120732
52,20320277,1,ok,4.459674e-09,4.677695e-09,3.363211e-09,3.848671e-09,1.3675896998,1.1354224944,0.2169226,0.02271604,1.8556054669e-08,6.0057819319,-0.003854990538,6.0,0.0,6.0296058138,-0.01478691883,6.0308646999,-0.01599570093,6.0526688275,-0.02800526519,6.0589676198,-0.03154752491,6.0591270829,-0.03172570378
53,20320278,1,ok,4.477855e-09,4.669882e-09,3.373387e-09,3.844857e-09,1.3610940978,1.1300740472,0.2178534,0.005279486,1.8555346696e-08,6.0058194398,-0.003850223964,6.0,0.0,6.0297644899,-0.01476731263,6.0315223483,-0.01593645946,6.0525288326,-0.02785622739,6.059041422,-0.03157757498,6.0596994246,-0.03213182468
54,20320279,1,ok,4.472919e-09,4.680799e-09,3.370014e-09,3.853484e-09,1.3648148624,1.1358574579,0.2164871,0.01815052,1.8555305899e-08,6.0057726162,-0.003857819726,6.0,0.0,6.0298897297,-0.01485514899,6.0308252541,-0.01576077927,6.0530770624,-0.02784520345,6.0587165071,-0.03161229101,6.0598216496,-0.03197260707
55,20320280,1,ok,4.472406e-09,4.687056e-09,3.372821e-09,3.85243e-09,1.3619164001,1.1314250088,0.2170668,0.02211791,1.855531521e-08,6.0058099625,-0.003888498121,6.0,0.0,6.0297223794,-0.01477695654,6.0304952525,-0.01590998358,6.0529799609,-0.02796081893,6.0591142142,-0.03172478035,6.0593336979,-0.03195114271
56,20320281,1,ok,4.471356e-09,4.668171e-09,3.370161e-09,3.845331e-09,1.3648813861,1.1346821445,0.2174266,0.01084807,1.8555469861e-08,6.0057571422,-0.003881574333,6.0,0.0,6.0295129329,-0.01475905748,6.0317681733,-0.01589674437,6.0530063108,-0.02792481953,6.058934089,-0.03175104967,6.0595717005,-0.03184971062
57,20320282,1,ok,4.480566e-09,4.662819e-09,3.372783e-09,3.842342e-09,1.3620074104,1.139411803,0.2167913,0.01665867,1.8555765625e-08,6.0057420997,-0.003861520594,6.0,0.0,6.0296634078,-0.01476076931,6.0309094075,-0.01584152102,6.0521035186,-0.02782690493,6.0593193713,-0.0316610748,6.0598899507,-0.03184424244
58,20320283,1,ok,4.465695e-09,4.676237e-09,3.36457e-09,3.849821e-09,1.3649028573,1.127708948,0.2177697,0.004623045,1.8555782448e-08,6.0057834666,-0.003840714415,6.0,0.0,6.0294526162,-0.01475663387,6.0314820574,-0.01581499414,6.0529922454,-0.02792668564,6.0589732187,-0.03157339934,6.0596417897,-0.03177032697
59,20320284,1,ok,4.46942e-09,4.67804e-09,3.365747e-09,3.850364e-09,1.3660737147,1.1369475947,0.2172738,0.01898476,1.8555631375e-08,6.0057969531,-0.003835151534,6.0,0.0,6.0294469951,-0.01471239666,6.0316037574,-0.01581667116,6.0532667567,-0.0278920349,6.0589528401,-0.03150337127,6.0596303098,-0.03198171936
60,20320285,1,ok,4.480689e-09,4.682904e-09,3.374725e-09,3.853299e-09,1.3604617214,1.1332731565,0.219572,0.01321045,1.855544924e-08,6.0058224504,-0.003868715128,6.0,0.0,6.0297962875,-0.01482321574,6.0313086135,-0.01603187039,6.0523909485,-0.02787239522,6.0594038428,-0.03181964851,6.0593585168,-0.03192872439
61,20320286,1,ok,4.478684e-09,4.681381e-09,3.371316e-09,3.85231e-09,1.3631916159,1.1332948715,0.2166417,0.02283803,1.8555745794e-08,6.0057847072,-0.00385910906,6.0,0.0,6.0295143434,-0.0147378359,6.0309797478,-0.01578936497,6.0530398535,-0.02786558458,6.0593979435,-0.03146174435,6.0598547018,-0.0317510863
62,20320287,1,ok,4.473079e-09,4.681418e-09,3.369991e-09,3.854347e-09,1.3656203376,1.1335268845,0.2171153,0.02286831,1.8555212544e-08,6.0057783804,-0.00388306586,6.0,0.0,6.0295869329,-0.01477753175,6.0309855479,-0.01581803534,6.0531344365,-0.02790923306,6.0593818932,-0.03140958885,6.0599580218,-0.03197914819
63,20320288,1,ok,4.464637e-09,4.668979e-09,3.366336e-09,3.844963e-09,1.3670008955,1.1386958734,0.2168236,0.02255328,1.8555416415e-08,6.0057436604,-0.003860322028,6.0,0.0,6.0295986874,-0.01479649255,6.0305445785,-0.01588131533,6.052301063,-0.02784383162,6.0591871272,-0.03163676524,6.0597499448,-0.03212576849
64,20320289,1,ok,4.470433e-09,4.681675e-09,3.369368e-09,3.849497e-09,1.3648534477,1.133413867,0.2166055,0.02249466,1.8555663961e-08,6.0057806232,-0.003854654338,6.0,0.0,6.029385459,-0.01472286345,6.0305384715,-0.01583858582,6.0525208691,-0.027936843,6.058704879,-0.03163632191,6.0592127933,-0.03185711817
65,20320290,1,ok,4.479194e-09,4.678506e-09,3.369474e-09,3.853169e-09,1.36154614,1.1361542105,0.217238,0.0168698,1.8555466361e-08,6.0058333805,-0.003889032389,6.0,0.0,6.0295551434,-0.01463855717,6.0313592382,-0.01579204117,6.0532644515,-0.02789122549,6.0589387364,-0.03174177908,6.0593345502,-0.03193419221
66,20320291,1,ok,4.464347e-09,4.670948e-09,3.365574e-09,3.847004e-09,1.3652013698,1.1342985327,0.2178742,0.01126379,1.8555937458e-08,6.005770159,-0.003835511922,6.0,0.0,6.0297018598,-0.01476489501,6.0316894901,-0.0159776867,6.052355183,-0.02785905141,6.059555552,-0.03172973858,6.0592127852,-0.03178393385
67,20320292,1,ok,4.475946e-09,4.678315e-09,3.369613e-09,3.849841e-09,1.3612826142,1.1340783389,0.217819,0.02249789,1.8555686875e-08,6.0057792857,-0.003847136412,6.0,0.0,6.0294359276,-0.01475614266,6.0315554593,-0.01594030925,6.0522603253,-0.02794882549,6.059032235,-0.03158969063,6.0594495978,-0.03181951351
68,20320293,1,ok,4.44537e-09,4.674844e-09,3.356291e-09,3.848116e-09,1.371617666,1.1343348933,0.2166436,0.02240384,1.8555990562e-08,6.0057710774,-0.003849946391,6.0,0.0,6.0295627392,-0.0147849496,6.0313039715,-0.01599771139,6.0523221857,-0.02795249385,6.0586287915,-0.03158813636,6.0594133807,-0.03177364252
69,20320294,1,ok,4.481038e-09,4.684316e-09,3.373606e-09,3.852577e-09,1.3603626504,1.1320386225,0.217339,0.02232438,1.8555584666e-08,6.0057908922,-0.003847215294,6.0,0.0,6.0294044866,-0.01473731198,6.0312894767,-0.0158417319,6.0524260623,-0.02796622791,6.059089909,-0.03141957296,6.0596214461,-0.03184737402
70,20320295,1,ok,4.460469e-09,4.686996e-09,3.364319e-09,3.856555e-09,1.3651611168,1.1309480061,0.2197791,0.02196095,1.8555478798e-08,6.0058004302,-0.003877735873,6.0,0.0,6.0294805759,-0.014753666,6.0312247537,-0.01578696073,6.0531603357,-0.02790984132,6.059587358,-0.03185294931,6.0592428272,-0.03177600933
71,20320296,1,ok,4.46724e-09,4.678455e-09,3.366243e-09,3.851119e-09,1.3651551153,1.1362351703,0.2174755,0.02223923,1.8555752101e-08,6.0057924035,-0.003830721439,6.0,0.0,6.0295360355,-0.01475126414,6.0316861882,-0.01586401106,6.0530884753,-0.02787847081,6.0588406804,-0.03157742788,6.0595181873,-0.03194914781
72,20320297,1,ok,4.488259e-09,4.673709e-09,3.376356e-09,3.848228e-09,1.3599662509,1.137466726,0.2169059,0.01767935,1.8555989767e-08,6.0057798925,-0.003872846428,6.0,0.0,6.0299410912,-0.01483700563,6.031144652,-0.01590463302,6.0524515221,-0.02784398196,6.0595224344,-0.03166525634,6.0590439567,-0.03168402224
73,20320298,1,ok,4.472316e-09,4.678118e-09,3.368057e-09,3.850611e-09,1.3650810523,1.133601405,0.2166582,0.02269698,1.8555549447e-08,6.0057670157,-0.003860787251,6.0,0.0,6.0294525476,-0.01467349088,6.0310527569,-0.01575462451,6.0530300533,-0.02788149796,6.0592986108,-0.03146928375,6.0597817499,-0.03192115967
74,20320299,1,ok,4.480019e-09,4.672855e-09,3.375624e-09,3.848455e-09,1.362798089,1.1374830392,0.2160661,0.01700076,1.8555271321e-08,6.0058122382,-0.003866020207,6.0,0.0,6.0297249088,-0.01483565464,6.0317003416,-0.01601392508,6.0523661053,-0.02798182048,6.0592491059,-0.03168416013,6.0597711894,-0.03202182149
