sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,ishoot_rise_a,ishoot_fall_a,energy_per_edge_j,vout_max_v,vout_min_v,vin_max_v,vin_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
21,20280246,1,ok,5.395703e-09,5.545974e-09,3.707066e-09,4.159612e-09,1.2380412155,1.0501898692,0.188232,0.006845459,1.8567682907e-08,6.0039912718,-0.002803388891,6.0,0.0,6.0327139829,-0.01894959893,6.0213696103,-0.01254327956,6.040176805,-0.02271275168,6.0462117972,-0.02755917274,6.045716936,-0.02759689055
22,20280247,1,ok,5.367389e-09,5.553141e-09,3.702008e-09,4.156122e-09,1.2428205734,1.0494077318,0.1885247,0.009481404,1.856757726e-08,6.00407768,-0.002804151624,6.0,0.0,6.0333718045,-0.01916126143,6.021802638,-0.01249868462,6.0400945341,-0.0226906045,6.0464580809,-0.02754626784,6.0468990371,-0.02753355567
23,20280248,1,ok,5.371357e-09,5.566359e-09,3.699054e-09,4.165565e-09,1.2425841648,1.0481843791,0.1887212,0.01045933,1.8567414554e-08,6.0041726661,-0.00277297984,6.0,0.0,6.0330501367,-0.01908772703,6.0217495777,-0.01243588633,6.0397805325,-0.02279257476,6.0462622035,-0.02760312825,6.0470267891,-0.02761068789
24,20280249,1,ok,5.386988e-09,5.568099e-09,3.706024e-09,4.167406e-09,1.2404237219,1.0485199292,0.1877627,0.01011777,1.8567795937e-08,6.0041795792,-0.002783243496,6.0,0.0,6.0329739906,-0.01898980219,6.0217457782,-0.01253083272,6.0403202428,-0.02273396222,6.0459726389,-0.02770666489,6.0460404329,-0.02727631907
25,20280250,1,ok,5.390039e-09,5.561687e-09,3.709268e-09,4.164024e-09,1.2406589013,1.0473601237,0.1881659,0.009098097,1.8567417128e-08,6.0041111997,-0.002779542865,6.0,0.0,6.0330531365,-0.01919371865,6.0219132214,-0.01259547655,6.0404891257,-0.02288965413,6.0461903269,-0.02761392459,6.0464826184,-0.02761332261
26,20280251,1,ok,5.367373e-09,5.562231e-09,3.698566e-09,4.165804e-09,1.2447769524,1.0489514667,0.1886178,0.01025254,1.8567585694e-08,6.0041374456,-0.002787196301,6.0,0.0,6.0334722857,-0.01923109211,6.0219462328,-0.01251982199,6.0403356282,-0.02289022584,6.0462836676,-0.02760371577,6.0468780347,-0.02751819904
27,20280252,1,ok,5.361341e-09,5.554758e-09,3.696638e-09,4.158524e-09,1.246401636,1.0505891033,0.1876902,0.01059639,1.8567453537e-08,6.0041414122,-0.002779596674,6.0,0.0,6.0330919213,-0.01916064622,6.0218330797,-0.0124706948,6.0402653269,-0.02279572043,6.0459386696,-0.02760511349,6.0473220539,-0.02763680973
28,20280253,1,ok,5.371242e-09,5.559996e-09,3.702762e-09,4.161188e-09,1.242466582,1.0482759088,0.1888653,0.009572636,1.8567646586e-08,6.0041018046,-0.002778310862,6.0,0.0,6.0335198869,-0.01916858275,6.0215420118,-0.01257028975,6.0404661467,-0.02282491956,6.0463984539,-0.02776561224,6.0465589636,-0.02769670879
29,20280254,1,ok,5.363321e-09,5.573093e-09,3.694101e-09,4.171181e-09,1.2466187981,1.0468043398,0.1876399,0.01033613,1.8567444387e-08,6.0041916103,-0.002763393606,6.0,0.0,6.0328414712,-0.01913823621,6.0217323452,-0.01254036625,6.0402027349,-0.02277132388,6.0460279615,-0.02730157018,6.0465937393,-0.02756550903
30,20280255,1,ok,5.365634e-09,5.536893e-09,3.698798e-09,4.147565e-09,1.2451106376,1.0536243945,0.1888724,0.008619334,1.8568190976e-08,6.0040236077,-0.002783729311,6.0,0.0,6.033249831,-0.01913061989,6.0213521313,-0.01236395939,6.0404264689,-0.02282455072,6.0465444605,-0.02768798082,6.0465551979,-0.02751591881
31,20280256,1,ok,5.360925e-09,5.571342e-09,3.69264e-09,4.169704e-09,1.2472643234,1.0473024002,0.1880131,0.01044408,1.8567891803e-08,6.0041878884,-0.002761325976,6.0,0.0,6.0330209358,-0.01906410575,6.0218972932,-0.01258523448,6.040344196,-0.02283135173,6.045998183,-0.02727654248,6.0461382895,-0.02733970647
32,20280257,1,ok,5.367782e-09,5.55622e-09,3.695121e-09,4.159879e-09,1.2449932945,1.0459998855,0.1883764,0.006890964,1.8568055022e-08,6.0040923457,-0.002781714337,6.0,0.0,6.032385074,-0.01895707706,6.02183193,-0.01253642987,6.040217692,-0.02284675023,6.0462931264,-0.02745463065,6.0465802996,-0.02739694988
33,20280258,1,ok,5.372511e-09,5.550391e-09,3.698396e-09,4.156228e-09,1.2437033496,1.051873053,0.1878817,0.01040406,1.8567676762e-08,6.0041322763,-0.002792435921,6.0,0.0,6.0326706995,-0.01902333896,6.0214851453,-0.01246445916,6.0400544949,-0.02279818963,6.0459302783,-0.02748773006,6.0469427562,-0.02751923881
34,20280259,1,ok,5.358339e-09,5.566266e-09,3.691585e-09,4.166966e-09,1.2478273325,1.0479204529,0.1875079,0.01020784,1.8567474582e-08,6.0041724233,-0.00276274005,6.0,0.0,6.032876438,-0.01916392859,6.0216086308,-0.01249482314,6.0403931156,-0.0227430956,6.0461366394,-0.02743920384,6.0469272363,-0.02767995114
35,20280260,1,ok,5.373264e-09,5.558222e-09,3.69847e-09,4.163092e-09,1.2441950283,1.0499722639,0.1880113,0.0104674,1.8567786839e-08,6.0041596681,-0.002774914583,6.0,0.0,6.0330688444,-0.01914894336,6.0217327761,-0.01242288931,6.0400893788,-0.02280489902,6.046582515,-0.02778613387,6.0462829174,-0.02753801196
36,20280261,1,ok,5.372341e-09,5.566476e-09,3.702378e-09,4.164056e-09,1.2432660776,1.0480234845,0.1882147,0.008447877,1.8567496404e-08,6.0041218277,-0.002802053478,6.0,0.0,6.0333097739,-0.01919097148,6.0215576323,-0.01248111123,6.0401366712,-0.02275760319,6.0464176381,-0.02763098053,6.0470948434,-0.02744184498
37,20280262,1,ok,5.391673e-09,5.550158e-09,3.709639e-09,4.156048e-09,1.2371905601,1.0516478783,0.1889409,0.01053118,1.856732155e-08,6.0041265374,-0.002808806943,6.0,0.0,6.0330648934,-0.01909525974,6.0214300439,-0.01238920476,6.0399241073,-0.02278031048,6.0464227933,-0.02750185943,6.0466464067,-0.02768941057
38,20280263,1,ok,5.378816e-09,5.554805e-09,3.704059e-09,4.1611e-09,1.2422758151,1.0505748997,0.1875613,0.009906612,1.8567491807e-08,6.0041121827,-0.002798368596,6.0,0.0,6.0331500503,-0.01919848497,6.0217605553,-0.01251392442,6.0404155742,-0.02283819325,6.0459658091,-0.02764725496,6.046515479,-0.02755274427
39,20280264,1,ok,5.357663e-09,5.557292e-09,3.695359e-09,4.161254e-09,1.2464245289,1.0501674328,0.1886011,0.01051789,1.8567469106e-08,6.0041458497,-0.002797974294,6.0,0.0,6.0333565829,-0.01910812633,6.0219044134,-0.01245867334,6.0401633926,-0.02290300967,6.0463541101,-0.02758089438,6.0468197702,-0.02763876428
40,20280265,1,ok,5.365157e-09,5.561668e-09,3.694666e-09,4.163805e-09,1.2456276177,1.0495075766,0.1877011,0.01048559,1.856769581e-08,6.0041616243,-0.002777214758,6.0,0.0,6.0329787384,-0.0191137671,6.0216328529,-0.01243076044,6.0398296069,-0.02272499476,6.0461133811,-0.02744701186,6.0462460214,-0.0275570347
41,20280266,1,ok,5.374899e-09,5.556016e-09,3.701023e-09,4.162599e-09,1.2433138613,1.050213077,0.1878013,0.01028035,1.8567455226e-08,6.0041252662,-0.002773270859,6.0,0.0,6.0330798268,-0.01912889542,6.0217360263,-0.01253542133,6.0401529945,-0.02269878206,6.0464929015,-0.0276633174,6.0466659619,-0.02753545097
42,20280267,1,ok,5.380734e-09,5.567735e-09,3.704194e-09,4.168297e-09,1.2419709918,1.0479912522,0.1881295,0.0104804,1.856749158e-08,6.0041755779,-0.002790152341,6.0,0.0,6.0332149308,-0.01920259222,6.0216806636,-0.01257107589,6.0402773213,-0.02283832691,6.0462802159,-0.02752507894,6.0466701896,-0.02752250459
43,20280268,1,ok,5.356612e-09,5.563673e-09,3.690029e-09,4.168561e-09,1.2482753757,1.0481398172,0.1878162,0.009994992,1.8567889514e-08,6.0041554175,-0.002752567962,6.0,0.0,6.0330639405,-0.01919655817,6.0222001544,-0.0125646962,6.0403442266,-0.02282253592,6.0461674711,-0.0275960985,6.0463919031,-0.02754475259
44,20280269,1,ok,5.364802e-09,5.562749e-09,3.700335e-09,4.163877e-09,1.2438243795,1.0493676891,0.1886589,0.0105319,1.8567508848e-08,6.0041598837,-0.002785220865,6.0,0.0,6.0334416896,-0.01918264701,6.021893089,-0.01252762185,6.0404038844,-0.02271688289,6.0466153025,-0.02776289261,6.046760635,-0.02756041399
45,20280270,1,ok,5.382689e-09,5.542437e-09,3.704316e-09,4.154679e-09,1.2410679717,1.052792563,0.1888992,0.009526665,1.8567797058e-08,6.0040746738,-0.002755075182,6.0,0.0,6.0331298106,-0.01915806321,6.0217393041,-0.01251653917,6.0404865527,-0.02275892037,6.0465006922,-0.02765144578,6.0459692344,-0.02761722032
46,20280271,1,ok,5.381514e-09,5.552523e-09,3.704909e-09,4.160172e-09,1.241801734,1.050943892,0.1871859,0.01018667,1.8567704766e-08,6.0041121673,-0.002784533766,6.0,0.0,6.0331367762,-0.019251757,6.021705835,-0.01255525287,6.0404568497,-0.02280890564,6.0464848399,-0.0278062633,6.046516442,-0.02738993969
47,20280272,1,ok,5.380711e-09,5.559851e-09,3.704278e-09,4.163625e-09,1.2397875844,1.0482298787,0.189024,0.009478072,1.8567336783e-08,6.0041236032,-0.00279842442,6.0,0.0,6.0332239112,-0.01912353079,6.0217480225,-0.01242262212,6.0402555078,-0.02287040428,6.0465609012,-0.02772294831,6.0465971122,-0.02759964303
48,20280273,1,ok,5.370256e-09,5.558739e-09,3.696277e-09,4.163317e-09,1.2445350819,1.0497167797,0.1881318,0.01045937,1.8567658838e-08,6.0041514181,-0.002783060636,6.0,0.0,6.0327828364,-0.01906397576,6.0218769456,-0.01245868762,6.0400244555,-0.0227954981,6.0462003036,-0.02739869176,6.0468848197,-0.02751701787
49,20280274,1,ok,5.36495e-09,5.57378e-09,3.69742e-09,4.169499e-09,1.2456206126,1.0464171148,0.1880175,0.008330329,1.8567790468e-08,6.0041838593,-0.002780384175,6.0,0.0,6.0330364879,-0.01907792329,6.0218117651,-0.01252014929,6.0401271927,-0.02284400941,6.0463657484,-0.02765067315,6.046850944,-0.02729737272
50,20280275,1,ok,5.363917e-09,5.564633e-09,3.694452e-09,4.166091e-09,1.2440540225,1.0484622772,0.1887713,0.008636289,1.856759722e-08,6.0040974138,-0.002821049463,6.0,0.0,6.0325693879,-0.01898717661,6.0215878643,-0.01249495916,6.0402366496,-0.02285755742,6.0464864166,-0.02725724077,6.0463158493,-0.02739556211
51,20280276,1,ok,5.35992e-09,5.562723e-09,3.693971e-09,4.165684e-09,1.2468006062,1.0491702925,0.1876657,0.01048036,1.8567730014e-08,6.0041691293,-0.00277942086,6.0,0.0,6.033124359,-0.01913491461,6.0216910549,-0.01251321788,6.0401293941,-0.02266471886,6.0465621125,-0.02768664597,6.0463966828,-0.02741698671
52,20280277,1,ok,5.376143e-09,5.538944e-09,3.701364e-09,4.15275e-09,1.2435327956,1.0526157738,0.1876905,0.008033039,1.8567765416e-08,6.0040820938,-0.002773282848,6.0,0.0,6.0329062203,-0.01913780832,6.0218628409,-0.01261861556,6.040102918,-0.02279313093,6.046319523,-0.02760274134,6.04647444,-0.02762185569
53,20280278,1,ok,5.368194e-09,5.551511e-09,3.697194e-09,4.157159e-09,1.2461873053,1.0512225087,0.1884447,0.009774581,1.8568116956e-08,6.0040608426,-0.00274414244,6.0,0.0,6.0329207439,-0.01911212506,6.0216870602,-0.01250329174,6.0405333332,-0.02290648734,6.0466717175,-0.02749000059,6.046505753,-0.02740820344
54,20280279,1,ok,5.374534e-09,5.557611e-09,3.701054e-09,4.161833e-09,1.2433593386,1.0503761276,0.1881913,0.009620853,1.8567950549e-08,6.0041473212,-0.002763193341,6.0,0.0,6.0332409481,-0.01899018727,6.0214940579,-0.01245787535,6.0402269019,-0.02267806635,6.0459864465,-0.02759076518,6.0462124585,-0.02721016346
55,20280280,1,ok,5.367055e-09,5.559688e-09,3.695667e-09,4.163775e-09,1.2451496436,1.0492987909,0.1880719,0.01031538,1.8567526136e-08,6.0041663033,-0.002790837622,6.0,0.0,6.032712656,-0.01905098151,6.021671576,-0.01252694791,6.0399462438,-0.02279076636,6.0462903771,-0.0275852644,6.0466098689,-0.02759471333
56,20280281,1,ok,5.356515e-09,5.554535e-09,3.693703e-09,4.158531e-09,1.2477510114,1.0494086908,0.1888828,0.007815368,1.8568303461e-08,6.0040850008,-0.002756132877,6.0,0.0,6.0333805399,-0.01919380328,6.0218038299,-0.01251766278,6.0402328665,-0.0229235529,6.0468095258,-0.02766142512,6.0465909126,-0.02735194816
57,20280282,1,ok,5.373611e-09,5.554643e-09,3.69821e-09,4.160423e-09,1.243694159,1.0505854759,0.1891387,0.01044883,1.8568183144e-08,6.0041334416,-0.002751200656,6.0,0.0,6.0329521052,-0.01911048659,6.0218478365,-0.01247235844,6.0403769284,-0.02298106805,6.0465711708,-0.02761035166,6.0454522787,-0.02739532496
58,20280283,1,ok,5.382365e-09,5.548255e-09,3.7063e-09,4.157116e-09,1.2416586802,1.0443048853,0.1880253,0.001631615,1.8567615693e-08,6.0040679435,-0.002798236223,6.0,0.0,6.0332428221,-0.01919009383,6.0217664879,-0.0125251776,6.0400433763,-0.02277218968,6.0466548977,-0.02788296764,6.0471300199,-0.02764368002
59,20280284,1,ok,5.370579e-09,5.540915e-09,3.698936e-09,4.150488e-09,1.2443198138,1.053199759,0.1879426,0.01050679,1.8567922524e-08,6.0040988398,-0.002775034474,6.0,0.0,6.0326734481,-0.01900173783,6.0217030049,-0.0124643423,6.0402736927,-0.02275260601,6.0462633073,-0.02752807752,6.0467641117,-0.02754591639
60,20280285,1,ok,5.379029e-09,5.559391e-09,3.702779e-09,4.161592e-09,1.2426527141,1.0481865753,0.1876899,0.007056134,1.8567689506e-08,6.0041490239,-0.002786694906,6.0,0.0,6.0329788284,-0.01910286436,6.0218080936,-0.01244132065,6.0404365124,-0.02275116444,6.0461547089,-0.02782242173,6.0466639241,-0.02738259265
61,20280286,1,ok,5.354684e-09,5.559284e-09,3.690502e-09,4.163595e-09,1.2482669637,1.049195544,0.1874974,0.01014626,1.8567894744e-08,6.0041461239,-0.002760527898,6.0,0.0,6.0330748569,-0.01919924526,6.0218221819,-0.01253715216,6.0402725493,-0.0228091345,6.0459473732,-0.027549121,6.0463728863,-0.02745760106
62,20280287,1,ok,5.350022e-09,5.554179e-09,3.686779e-09,4.158546e-09,1.2490949936,1.0502659358,0.1882333,0.01018273,1.8568116023e-08,6.0041347276,-0.002761620866,6.0,0.0,6.0325986376,-0.01904508211,6.0215314055,-0.01246187686,6.0402702462,-0.02281288854,6.0463786989,-0.02751479967,6.045911589,-0.02748862172
63,20280288,1,ok,5.365889e-09,5.569022e-09,3.696199e-09,4.170047e-09,1.2452733774,1.0475274161,0.1883683,0.0102767,1.8567682308e-08,6.0041753579,-0.002761435172,6.0,0.0,6.033101801,-0.01916644544,6.0218305697,-0.01260194899,6.0402205366,-0.02279702949,6.0459761,-0.0276029286,6.0462005982,-0.02736759013
64,20280289,1,ok,5.371247e-09,5.553261e-09,3.696809e-09,4.161477e-09,1.2438901358,1.0507472422,0.1887254,0.01042445,1.8567533784e-08,6.0041333928,-0.002758260579,6.0,0.0,6.03302697,-0.01914719504,6.0219015351,-0.0125349964,6.0400281141,-0.02287612547,6.0462380701,-0.02759779633,6.0463549766,-0.02761581011
65,20280290,1,ok,5.362872e-09,5.545335e-09,3.697746e-09,4.153627e-09,1.2447855386,1.0453323262,0.1887926,0.004034021,1.85678458e-08,6.0040583769,-0.002775047076,6.0,0.0,6.0332456098,-0.01912472512,6.0218480248,-0.0125293171,6.0400493484,-0.02277307271,6.0462177022,-0.02763720381,6.0467888162,-0.02764264365
66,20280291,1,ok,5.381744e-09,5.557754e-09,3.704875e-09,4.160313e-09,1.2418100944,1.0443076952,0.1878969,0.005421358,1.8567408599e-08,6.0041030584,-0.002787023216,6.0,0.0,6.0329634836,-0.01903413231,6.0220903977,-0.01250151402,6.0403232058,-0.02285011494,6.0457687243,-0.02765316639,6.0469563788,-0.02773770604
67,20280292,1,ok,5.378109e-09,5.559841e-09,3.701566e-09,4.161475e-09,1.2427070842,1.0487968442,0.1878577,0.007762591,1.8567750639e-08,6.0041469157,-0.002781480615,6.0,0.0,6.0328565763,-0.01901461407,6.0215328448,-0.01238468992,6.0398898122,-0.02269578543,6.0468875065,-0.02740134654,6.0470294128,-0.0274148671
68,20280293,1,ok,5.366748e-09,5.550187e-09,3.695058e-09,4.157387e-09,1.2455754795,1.0511732947,0.1874425,0.01037571,1.8567770002e-08,6.0041315968,-0.002769340227,6.0,0.0,6.0330698748,-0.01919326979,6.02169292,-0.01250174495,6.039979394,-0.02279083178,6.0455759456,-0.02739820761,6.0466038413,-0.02750427531
69,20280294,1,ok,5.371652e-09,5.549814e-09,3.701556e-09,4.15593e-09,1.2437532818,1.051570904,0.1883739,0.01048246,1.856779886e-08,6.0041237973,-0.002794978639,6.0,0.0,6.0331306967,-0.01911317081,6.0217331161,-0.01249971878,6.0403440884,-0.02282930484,6.0463438926,-0.02769731532,6.046491392,-0.02751500718
70,20280295,1,ok,5.358531e-09,5.556124e-09,3.692348e-09,4.161018e-09,1.247438715,1.0500105923,0.1878215,0.01027372,1.8568034175e-08,6.0041526114,-0.002768081389,6.0,0.0,6.0328503069,-0.01912400725,6.0217882295,-0.01253558666,6.0402914425,-0.02279483992,6.0461268078,-0.02753765359,6.0463213977,-0.02737822888
71,20280296,1,ok,5.353201e-09,5.556374e-09,3.692571e-09,4.162192e-09,1.2483106172,1.0501780637,0.1878058,0.01045163,1.8567557389e-08,6.0041448486,-0.002771372303,6.0,0.0,6.0332268295,-0.01923026295,6.0218383588,-0.01259476786,6.0404313647,-0.02283352807,6.046339018,-0.02756763669,6.0471643486,-0.0276537637
72,20280297,1,ok,5.363754e-09,5.558417e-09,3.695218e-09,4.161215e-09,1.2463259177,1.0494743212,0.1882731,0.008479983,1.8568089329e-08,6.0041272593,-0.002763353599,6.0,0.0,6.0331607921,-0.01915276289,6.0216633606,-0.01245544404,6.0403931347,-0.02280333184,6.046471617,-0.02767463883,6.0466761327,-0.02734291409
73,20280298,1,ok,5.377923e-09,5.55274e-09,3.699546e-09,4.158101e-09,1.242897315,1.0510729869,0.1876129,0.01053098,1.8567845494e-08,6.004133696,-0.002778850579,6.0,0.0,6.0326907719,-0.01904692716,6.0216729612,-0.01251222758,6.0400692087,-0.02276065071,6.0462279641,-0.02732698344,6.0464633629,-0.02735444738
74,20280299,1,ok,5.372742e-09,5.560348e-09,3.69843e-09,4.166113e-09,1.243634976,1.0494183733,0.1877561,0.01041407,1.8567107805e-08,6.0041523208,-0.002800608151,6.0,0.0,6.0326136905,-0.01903774653,6.0216713011,-0.01250049346,6.0401765938,-0.02276110457,6.0471952594,-0.02768720993,6.0471455431,-0.02773332505
