sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,ishoot_rise_a,ishoot_fall_a,energy_per_edge_j,vout_max_v,vout_min_v,vin_max_v,vin_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
8,20360233,1,ok,5.02547e-09,4.049801e-09,3.415094e-09,3.317964e-09,1.2714825716,1.3799861288,0.2429721,0.00735166,1.8559023661e-08,6.0040363631,-0.003398316693,6.0,0.0,6.0285441314,-0.01421918479,6.0187348154,-0.01272976469,6.0402221062,-0.02390028708,6.0466704069,-0.02882106822,6.0476240594,-0.02931815671
9,20360234,1,ok,5.007205e-09,4.046483e-09,3.405243e-09,3.315458e-09,1.2760243153,1.3824361839,0.244418,0.009317858,1.8559277262e-08,6.004027441,-0.003388988715,6.0,0.0,6.0283632073,-0.01431651332,6.0192351614,-0.01260614366,6.0401650639,-0.02381059691,6.0477403424,-0.02870816726,6.047702264,-0.0290574363
10,20360235,1,ok,5.027056e-09,4.04706e-09,3.414219e-09,3.314078e-09,1.2666805717,1.3822888467,0.2462893,0.008747084,1.8559665549e-08,6.0040382983,-0.003418037541,6.0,0.0,6.027955218,-0.0141787033,6.018859958,-0.01263810429,6.0402415387,-0.0239765314,6.0469849966,-0.02860353277,6.0476635181,-0.02878462153
11,20360236,1,ok,5.026535e-09,4.05216e-09,3.412916e-09,3.318947e-09,1.2655600099,1.3775415747,0.2460704,0.00462946,1.8559213623e-08,6.0040568719,-0.003421125093,6.0,0.0,6.027715701,-0.01415105136,6.0187060219,-0.01268848427,6.0400921652,-0.02389413358,6.0463550946,-0.02879868102,6.0479134095,-0.02924836172
12,20360237,1,ok,5.01861e-09,4.059185e-09,3.411209e-09,3.322052e-09,1.2690458722,1.378243152,0.2450212,0.008673323,1.8559133354e-08,6.0040759967,-0.003409592378,6.0,0.0,6.0284174074,-0.01421479919,6.0186643657,-0.01265771904,6.0398835141,-0.02381575834,6.0468591624,-0.02882303659,6.0479503734,-0.02904642433
13,20360238,1,ok,5.015201e-09,4.052234e-09,3.412696e-09,3.31578e-09,1.2695343695,1.3809223718,0.2456204,0.009776674,1.8559336446e-08,6.0040506421,-0.003420174714,6.0,0.0,6.0284909213,-0.01422253163,6.0182292289,-0.01271488382,6.039994094,-0.02376291381,6.0475011831,-0.02882447672,6.0476069785,-0.02885337448
14,20360239,1,ok,5.037262e-09,4.037566e-09,3.419664e-09,3.310075e-09,1.2647554892,1.3855388201,0.2451688,0.009501675,1.8559400203e-08,6.0039968113,-0.003419118881,6.0,0.0,6.0282313541,-0.01419614635,6.0186676129,-0.0126934549,6.0399015239,-0.02391082509,6.0473194773,-0.02888389328,6.047625435,-0.02902259413
15,20360240,1,ok,5.045532e-09,4.06067e-09,3.427594e-09,3.322015e-09,1.2661288467,1.3751143843,0.2430481,0.005088261,1.8558724914e-08,6.0040875366,-0.003411543216,6.0,0.0,6.0289750038,-0.01426495143,6.0184256411,-0.01268902497,6.0402194514,-0.0238186239,6.0469245241,-0.02881395414,6.0477879454,-0.02933264193
16,20360241,1,ok,5.028673e-09,4.039711e-09,3.415314e-09,3.311128e-09,1.271342552,1.3839086125,0.2434336,0.007566837,1.8559379342e-08,6.0040010983,-0.003387497471,6.0,0.0,6.0285298623,-0.01422413074,6.0188696896,-0.01265689727,6.0400471767,-0.02391443621,6.0471368262,-0.02866349622,6.0477530609,-0.02917373628
17,20360242,1,ok,5.043282e-09,4.055289e-09,3.424132e-09,3.317172e-09,1.2617770352,1.3794488725,0.2467584,0.00944731,1.8559158584e-08,6.0040709877,-0.003439769373,6.0,0.0,6.0284708621,-0.01421974276,6.0183359453,-0.01270239901,6.0402633787,-0.02387340408,6.0465579731,-0.02869565211,6.0476138865,-0.02891596334
18,20360243,1,ok,5.023274e-09,4.045119e-09,3.415878e-09,3.31268e-09,1.2678555612,1.3810326058,0.2454016,0.006232143,1.8559350664e-08,6.0040247292,-0.003415550673,6.0,0.0,6.0286779669,-0.01423989406,6.0184428739,-0.01266761313,6.0401687701,-0.02376143547,6.0466403796,-0.02871791384,6.0479943392,-0.02910404899
19,20360244,1,ok,5.032595e-09,4.054578e-09,3.418452e-09,3.321045e-09,1.2649162376,1.3776311634,0.2454439,0.006340307,1.8559211601e-08,6.004068066,-0.003425635466,6.0,0.0,6.0286698984,-0.01422925658,6.0191004217,-0.01278777043,6.0403285459,-0.02383295239,6.0470020035,-0.02866922266,6.0479306477,-0.02879079778
20,20360245,1,ok,5.032759e-09,4.046645e-09,3.418662e-09,3.314229e-09,1.2650605059,1.3821423526,0.2449084,0.009230969,1.8558932537e-08,6.0040395086,-0.003419805963,6.0,0.0,6.0284051237,-0.01421429429,6.0188234227,-0.01261587912,6.0398299542,-0.02381624667,6.0471859503,-0.02869399889,6.0483926556,-0.02914584304
21,20360246,1,ok,5.033455e-09,4.049583e-09,3.416807e-09,3.317747e-09,1.2654253543,1.3815754648,0.2458986,0.009293869,1.8559338745e-08,6.0040415513,-0.003413055073,6.0,0.0,6.0279975608,-0.01417213855,6.0183886185,-0.01265820545,6.0401508852,-0.02381338906,6.0471961623,-0.02887940886,6.0477887165,-0.02899360704
22,20360247,1,ok,5.03142e-09,4.05424e-09,3.419927e-09,3.316869e-09,1.2649565769,1.3796863895,0.2472456,0.008560044,1.8559026796e-08,6.0040641901,-0.003442292161,6.0,0.0,6.0284889028,-0.01422602307,6.0183847505,-0.01263993939,6.0402199123,-0.023785409,6.0462184779,-0.02871562549,6.0478234975,-0.029026259
23,20360248,1,ok,5.030986e-09,4.039526e-09,3.419781e-09,3.309113e-09,1.2651352336,1.3848756892,0.2467209,0.01020085,1.8559431276e-08,6.0040024885,-0.003429824346,6.0,0.0,6.0291188894,-0.01427632336,6.0182712425,-0.01266176097,6.0398075423,-0.02374927091,6.0476203299,-0.0286328523,6.047299188,-0.02893506894
24,20360249,1,ok,5.02336e-09,4.047308e-09,3.414745e-09,3.313148e-09,1.2662796632,1.3823077367,0.2465007,0.009403912,1.8559568255e-08,6.0040397865,-0.00342480494,6.0,0.0,6.0284997193,-0.01422443659,6.0186312148,-0.01269059027,6.0401443743,-0.02382533774,6.0471693701,-0.02863604287,6.0476671266,-0.02877339683
25,20360250,1,ok,5.043796e-09,4.049013e-09,3.423384e-09,3.317224e-09,1.2621633373,1.3810976409,0.2478346,0.008871725,1.8559270249e-08,6.0040449332,-0.003452296236,6.0,0.0,6.02741328,-0.01419238683,6.0189913641,-0.01278769878,6.0401850806,-0.02398838566,6.0469111275,-0.02861005454,6.0476091015,-0.02869383229
26,20360251,1,ok,5.013153e-09,4.046002e-09,3.408607e-09,3.313524e-09,1.2714229779,1.3806292767,0.2458282,0.006138637,1.855957029e-08,6.0040337034,-0.003400827077,6.0,0.0,6.0287703565,-0.01422401194,6.0191847641,-0.01271791872,6.0398569767,-0.02400964361,6.0467562448,-0.02858944595,6.0473997086,-0.02916392162
27,20360252,1,ok,5.01212e-09,4.044757e-09,3.408225e-09,3.314553e-09,1.2701604742,1.3819252691,0.2456062,0.007220291,1.8559148256e-08,6.0040150534,-0.003403878425,6.0,0.0,6.0287277966,-0.01409690885,6.0189410838,-0.01265589348,6.0400550788,-0.02384073089,6.0472990616,-0.02864370496,6.0483470795,-0.02934814961
28,20360253,1,ok,5.007134e-09,4.053696e-09,3.407839e-09,3.317778e-09,1.2756656501,1.3838161912,0.2448923,0.01574287,1.8559752967e-08,6.0040350533,-0.00337951357,6.0,0.0,6.0290979557,-0.01427930772,6.0185471949,-0.01267232961,6.0400072387,-0.02389914814,6.047720426,-0.0286698664,6.0470115421,-0.02868501472
29,20360254,1,ok,5.055911e-09,4.053672e-09,3.431699e-09,3.318012e-09,1.2583351344,1.3794983135,0.2457113,0.008093592,1.8558936268e-08,6.0040561622,-0.003444329678,6.0,0.0,6.0291141561,-0.01427898213,6.018528301,-0.01267242817,6.0399943111,-0.02373918133,6.0470887136,-0.02862384805,6.0474518586,-0.02912918273
30,20360255,1,ok,5.015925e-09,4.050545e-09,3.409614e-09,3.316113e-09,1.270606443,1.381191883,0.2457654,0.008997966,1.855959154e-08,6.004043716,-0.003393004185,6.0,0.0,6.0280941755,-0.01418683245,6.0184261112,-0.01268245174,6.0402861068,-0.02382148095,6.0470631026,-0.02873715497,6.0475022657,-0.02909345281
31,20360256,1,ok,5.027616e-09,4.062689e-09,3.416516e-09,3.324024e-09,1.2671666841,1.3766564671,0.2448211,0.007688721,1.8558875132e-08,6.0040959135,-0.003406466601,6.0,0.0,6.0288766181,-0.01425445737,6.0185607889,-0.01279163397,6.0399343654,-0.02376333092,6.0468626426,-0.02862718547,6.0480540425,-0.02940146526
32,20360257,1,ok,5.035067e-09,4.043036e-09,3.420021e-09,3.310028e-09,1.2645694447,1.3830316249,0.2456603,0.008943951,1.855945903e-08,6.0040230079,-0.003430075541,6.0,0.0,6.0287987716,-0.01425023476,6.0177950307,-0.01261542237,6.0397481027,-0.02373734873,6.0471208457,-0.02859828321,6.0472753704,-0.02878140294
33,20360258,1,ok,5.028251e-09,4.050463e-09,3.419789e-09,3.31431e-09,1.2698618237,1.3785950252,0.2435497,0.006854278,1.8559250036e-08,6.0040378417,-0.003401438235,6.0,0.0,6.0285862571,-0.01423827934,6.0187280192,-0.01271743492,6.0401211444,-0.02393682758,6.047382489,-0.02860262142,6.0474064234,-0.0290422557
34,20360259,1,ok,5.019085e-09,4.045248e-09,3.410623e-09,3.314122e-09,1.2699747083,1.3830415449,0.244681,0.009368443,1.8559448534e-08,6.0040255845,-0.003403861294,6.0,0.0,6.0283222941,-0.01420863348,6.0187135549,-0.01265778553,6.0400787591,-0.02390942087,6.0475579649,-0.02879564656,6.0475771523,-0.02899685715
35,20360260,1,ok,5.020328e-09,4.051116e-09,3.411475e-09,3.318152e-09,1.2722289712,1.3770533843,0.2431907,0.006868138,1.855919837e-08,6.004050286,-0.003405240871,6.0,0.0,6.0286264143,-0.01437106599,6.0189426764,-0.01264934417,6.0398762812,-0.0238476279,6.0465982887,-0.02851030053,6.0473720832,-0.02916397531
36,20360261,1,ok,5.016457e-09,4.063521e-09,3.409966e-09,3.326616e-09,1.2698745725,1.3768963248,0.2446674,0.009093025,1.8559197731e-08,6.0040958185,-0.003406027749,6.0,0.0,6.0284585342,-0.01420883384,6.018756805,-0.0126925169,6.0399513421,-0.02386556333,6.0475508957,-0.02884500388,6.0478999715,-0.02893490642
37,20360262,1,ok,5.026676e-09,4.0593e-09,3.417061e-09,3.320256e-09,1.2667742199,1.3769228863,0.2453287,0.00803471,1.8559053616e-08,6.0040840742,-0.003416784497,6.0,0.0,6.0286638775,-0.01424149772,6.0187066466,-0.01269230988,6.0400241528,-0.0237905499,6.0473594257,-0.02866102107,6.047762809,-0.02897238012
38,20360263,1,ok,5.028431e-09,4.04741e-09,3.415396e-09,3.313992e-09,1.266008323,1.3820470093,0.2476939,0.009478356,1.8559495805e-08,6.0040413463,-0.003433002535,6.0,0.0,6.0280051558,-0.01418553338,6.0187734846,-0.01274144781,6.040028652,-0.02386979603,6.0467729443,-0.02859165667,6.0475648605,-0.02874505619
39,20360264,1,ok,5.017381e-09,4.040987e-09,3.40966e-09,3.312885e-09,1.2739642259,1.3878907267,0.2445014,0.0161949,1.8559503182e-08,6.0039847978,-0.003374724937,6.0,0.0,6.0283674553,-0.01420727331,6.0188729616,-0.01279998779,6.040033816,-0.02394608992,6.0474741198,-0.02882235557,6.0481140083,-0.02894785227
40,20360265,1,ok,5.012282e-09,4.039673e-09,3.41004e-09,3.309736e-09,1.2742089227,1.3847642604,0.2449057,0.008994317,1.8559768522e-08,6.0040021614,-0.003384336962,6.0,0.0,6.0289075511,-0.01425904005,6.0183548357,-0.01271718136,6.0399329396,-0.02381205058,6.0471023923,-0.02869974972,6.0472324907,-0.02894582829
41,20360266,1,ok,5.054215e-09,4.049101e-09,3.428494e-09,3.316984e-09,1.2602214006,1.3809745522,0.247295,0.007807686,1.8559233766e-08,6.0040417936,-0.003437889384,6.0,0.0,6.028577128,-0.01415621229,6.0191109417,-0.01265598504,6.040029297,-0.02376557084,6.0471488497,-0.02883065369,6.0473894578,-0.02912961557
42,20360267,1,ok,5.033417e-09,4.054164e-09,3.418045e-09,3.318397e-09,1.2648406998,1.3795956615,0.2472217,0.008274435,1.8559086272e-08,6.0040552948,-0.003433156737,6.0,0.0,6.0278097796,-0.01421908691,6.0191758897,-0.01270993879,6.0402342234,-0.0238232222,6.0467793028,-0.02868729678,6.0479144662,-0.02914931408
43,20360268,1,ok,5.022504e-09,4.051316e-09,3.414619e-09,3.317525e-09,1.2677810029,1.3805172374,0.2463936,0.009050818,1.8559187143e-08,6.0040500347,-0.003410788702,6.0,0.0,6.0287881118,-0.01425656752,6.0191378262,-0.01266924392,6.0400807909,-0.02371188954,6.0472584014,-0.02894893518,6.0481042186,-0.02890851
44,20360269,1,ok,5.020412e-09,4.040595e-09,3.413124e-09,3.310455e-09,1.2676958318,1.3831674657,0.2454536,0.007331776,1.8559064223e-08,6.0040074263,-0.003421213716,6.0,0.0,6.0294662684,-0.01420604526,6.0183653925,-0.01236099629,6.040148685,-0.02384698294,6.0463247861,-0.02856903834,6.0482216884,-0.02922035171
45,20360270,1,ok,5.025218e-09,4.055824e-09,3.418316e-09,3.320305e-09,1.2699924469,1.3787715176,0.242707,0.00827045,1.855883443e-08,6.0040635798,-0.003421917322,6.0,0.0,6.0295932175,-0.01431417522,6.0184193724,-0.0126615709,6.0396100108,-0.02372125629,6.0466813363,-0.02860566123,6.0475124955,-0.02921973767
46,20360271,1,ok,5.026711e-09,4.057187e-09,3.41545e-09,3.32144e-09,1.2661204502,1.3782445458,0.246156,0.007636489,1.8559125756e-08,6.0040710922,-0.003420846947,6.0,0.0,6.0287625707,-0.01424043178,6.0185879781,-0.01263575964,6.0401797867,-0.02378993429,6.0471447048,-0.02866967205,6.0475651949,-0.02918016256
47,20360272,1,ok,5.021679e-09,4.059217e-09,3.414158e-09,3.321735e-09,1.2688889476,1.3777292749,0.2452589,0.007649846,1.8559337039e-08,6.0040833208,-0.003413975471,6.0,0.0,6.0288546486,-0.01424900961,6.0182895903,-0.01265353444,6.0402713958,-0.02381455793,6.0472990075,-0.02874580974,6.0477931467,-0.02901871936
48,20360273,1,ok,5.027942e-09,4.041411e-09,3.415974e-09,3.312822e-09,1.2654849739,1.3844346871,0.2463093,0.009929448,1.8558932442e-08,6.0040137401,-0.003437189358,6.0,0.0,6.0282973398,-0.01419394799,6.0179706562,-0.01256437137,6.0394893983,-0.02372961489,6.0473380475,-0.02870030473,6.0484419948,-0.02912754957
49,20360274,1,ok,5.029683e-09,4.053626e-09,3.421108e-09,3.31539e-09,1.2658223295,1.3790965838,0.2442798,0.006625711,1.8559014089e-08,6.0040701143,-0.003419107309,6.0,0.0,6.0287794185,-0.01425740071,6.0182434969,-0.01281698012,6.0398413554,-0.0238611574,6.047323357,-0.02874968643,6.0480353623,-0.02916851314
50,20360275,1,ok,5.020048e-09,4.043538e-09,3.413586e-09,3.311576e-09,1.273424435,1.3832131491,0.2428025,0.009580636,1.8559397296e-08,6.0040206646,-0.003386909368,6.0,0.0,6.028569463,-0.01422997243,6.0187125605,-0.01266823954,6.0402252704,-0.02381109574,6.0475869782,-0.02879875564,6.0476317311,-0.02909164587
51,20360276,1,ok,5.045388e-09,4.05464e-09,3.423597e-09,3.320235e-09,1.2615610907,1.379078157,0.2461271,0.007400231,1.8559214289e-08,6.004073432,-0.003445308372,6.0,0.0,6.0283760149,-0.01420350178,6.0185563425,-0.01261252391,6.0399886928,-0.02381243504,6.0468696705,-0.02864370601,6.047252607,-0.02896175167
52,20360277,1,ok,5.035307e-09,4.052982e-09,3.416462e-09,3.320602e-09,1.263161078,1.3798217624,0.2469373,0.009295721,1.8559515376e-08,6.0040571024,-0.003429425914,6.0,0.0,6.0281068262,-0.01418188717,6.0186815579,-0.01266794099,6.0399288162,-0.0238801338,6.0475920142,-0.02877179766,6.0470514629,-0.0289112866
53,20360278,1,ok,5.016465e-09,4.051952e-09,3.411025e-09,3.317078e-09,1.2728679457,1.3788640449,0.2444706,0.008236221,1.8559585728e-08,6.004049578,-0.003382798838,6.0,0.0,6.0286440212,-0.01423507515,6.0187573518,-0.01275842718,6.0401884199,-0.02389103148,6.0475248136,-0.02889285111,6.0474741254,-0.02895310867
54,20360279,1,failed,0.0,,,,1.5584976005e-12,-0.0,0.0,0.0,1.3640740231e-20,3.1850550548e-09,3.1850547005e-09,0.0,0.0,5.9999999891,5.9999999891,1.9969780878e-09,1.9969679244e-09,5.9999999984,5.9999999984,3.0011935159e-09,3.0011467387e-09,5.999999997,5.999999997
55,20360280,1,ok,5.01619e-09,4.051493e-09,3.409876e-09,3.318262e-09,1.2724350782,1.3809924413,0.2455835,0.01036337,1.855922301e-08,6.0040531508,-0.003415348389,6.0,0.0,6.0285231366,-0.01433957821,6.0194107504,-0.01268070908,6.0403179306,-0.02382401728,6.0473399764,-0.02870520038,6.0474082392,-0.02900128994
56,20360281,1,ok,5.039018e-09,4.055418e-09,3.425928e-09,3.316132e-09,1.2626328476,1.3774248207,0.2442334,0.007519976,1.8558852111e-08,6.0040726099,-0.00343515715,6.0,0.0,6.0292764378,-0.01430262829,6.018194546,-0.01258237393,6.0395604027,-0.02375134702,6.0465773831,-0.02846393784,6.0479445316,-0.02893361344
57,20360282,1,ok,5.034434e-09,4.054528e-09,3.417588e-09,3.319704e-09,1.2638888003,1.3797239819,0.2477201,0.009866688,1.8559274937e-08,6.0040611532,-0.003418053484,6.0,0.0,6.0287055019,-0.01441084674,6.0188351423,-0.01260986857,6.0400011569,-0.02378809098,6.0473127979,-0.02867064093,6.0470416351,-0.02900793751
58,20360283,1,ok,5.016039e-09,4.045508e-09,3.407478e-09,3.313725e-09,1.2678898761,1.382439676,0.2464028,0.008458227,1.8559646776e-08,6.0040221299,-0.00341656297,6.0,0.0,6.0276814122,-0.01415409166,6.0182963254,-0.01257327596,6.0399015276,-0.02368603238,6.0469023521,-0.02868990088,6.0475485501,-0.02902465785
59,20360284,1,ok,5.026174e-09,4.036254e-09,3.417095e-09,3.304701e-09,1.2715563467,1.3838142331,0.2433156,0.00567471,1.8559670565e-08,6.0040032601,-0.003394362431,6.0,0.0,6.0288154674,-0.01426339016,6.0178877554,-0.01266170419,6.0397103684,-0.02381237367,6.0473952182,-0.02843618082,6.0475699279,-0.02901291895
60,20360285,1,ok,5.05368e-09,4.052308e-09,3.432913e-09,3.31595e-09,1.2610136114,1.3784087809,0.2430346,0.006444112,1.8558650685e-08,6.0040578662,-0.003455998417,6.0,0.0,6.0287840898,-0.01424455653,6.0184601397,-0.01270019126,6.0400902085,-0.0237315052,6.047178863,-0.02885168139,6.0474513841,-0.02898627414
61,20360286,1,ok,5.010318e-09,4.045275e-09,3.410629e-09,3.311904e-09,1.2704629842,1.3807332448,0.2457205,0.007285559,1.8559178721e-08,6.0040242973,-0.003415668383,6.0,0.0,6.0288833343,-0.01426344462,6.0178943956,-0.01256567435,6.040057859,-0.02377468847,6.0475585614,-0.02869575641,6.0476164371,-0.02914487127
62,20360287,1,ok,5.021982e-09,4.053369e-09,3.413858e-09,3.31674e-09,1.2691043495,1.3812861879,0.2446112,0.01053984,1.8559434385e-08,6.0040563054,-0.003409221719,6.0,0.0,6.0281509761,-0.01419624822,6.0186741662,-0.01265146729,6.0402891509,-0.02381531727,6.0474637824,-0.02875742055,6.0473862151,-0.02874312683
63,20360288,1,ok,5.032715e-09,4.05488e-09,3.421257e-09,3.317728e-09,1.265412681,1.3793060751,0.244969,0.009033637,1.8559099915e-08,6.0040629208,-0.003420394134,6.0,0.0,6.0292295183,-0.01429245086,6.0184402711,-0.01271626112,6.0398168416,-0.02380224327,6.0474315005,-0.02871270679,6.0475388791,-0.02897696161
64,20360289,1,ok,5.029418e-09,4.052589e-09,3.414468e-09,3.32031e-09,1.2655463093,1.3772872571,0.2473754,0.004729947,1.8559150431e-08,6.0040575347,-0.003430932769,6.0,0.0,6.0281297973,-0.01418061449,6.0184671708,-0.0125798222,6.0399162288,-0.0238651278,6.046535146,-0.02858381707,6.047332594,-0.02921956525
65,20360290,1,ok,5.013251e-09,4.053658e-09,3.408449e-09,3.317487e-09,1.2714044447,1.3797172898,0.2446946,0.007772375,1.8559547284e-08,6.0040640029,-0.003404680091,6.0,0.0,6.0282320984,-0.01419961035,6.0184616875,-0.01262551547,6.0399694453,-0.02383970379,6.0469031022,-0.02871157998,6.0476023208,-0.02899633446
66,20360291,1,ok,5.015401e-09,4.045025e-09,3.411707e-09,3.313172e-09,1.2678945221,1.3808071395,0.2463035,0.00719413,1.8559175214e-08,6.0040276386,-0.003429924891,6.0,0.0,6.0282938408,-0.0140302136,6.0192551046,-0.01275071032,6.0400051257,-0.0238615614,6.0469457261,-0.02877455603,6.0479509872,-0.02902388894
67,20360292,1,ok,5.039538e-09,4.053353e-09,3.422148e-09,3.315987e-09,1.2637712887,1.3781387182,0.2473247,0.007010441,1.8559122517e-08,6.0040604579,-0.003426843147,6.0,0.0,6.0280636051,-0.01419004598,6.0182852723,-0.01261151319,6.0401648959,-0.02381324594,6.047311233,-0.02867729384,6.0480086055,-0.02880951724
68,20360293,1,ok,5.032251e-09,4.049712e-09,3.418384e-09,3.31703e-09,1.2639490411,1.3785742745,0.2458837,0.005089665,1.8559228328e-08,6.0040441169,-0.003422676553,6.0,0.0,6.0285873409,-0.01422959904,6.0183361027,-0.01274653085,6.0401229976,-0.02380614215,6.047150758,-0.02888260644,6.0480565573,-0.02916654172
69,20360294,1,ok,5.033093e-09,4.054042e-09,3.417925e-09,3.31989e-09,1.2687003576,1.382849206,0.2431577,0.0133471,1.8559142183e-08,6.0040411137,-0.003416443334,6.0,0.0,6.0284238857,-0.01435089113,6.0190948198,-0.01265096223,6.0398522265,-0.02381101525,6.0477783566,-0.02894061826,6.0473038281,-0.02906872158
70,20360295,1,ok,5.012658e-09,4.044158e-09,3.408661e-09,3.31309e-09,1.2700474316,1.3814029321,0.2456381,0.006534111,1.8559509733e-08,6.0040180807,-0.003399838562,6.0,0.0,6.0284455794,-0.01421594669,6.0185512581,-0.01270033881,6.0399441094,-0.02379172724,6.0465703294,-0.02869914431,6.048010057,-0.02902916975
71,20360296,1,ok,5.035346e-09,4.052491e-09,3.420444e-09,3.318595e-09,1.2677600153,1.3796796231,0.2428169,0.008796608,1.8559110296e-08,6.0040431383,-0.003422049235,6.0,0.0,6.0284285215,-0.01421491884,6.0189209524,-0.01267654769,6.0400873001,-0.02390163412,6.0471844561,-0.02892162465,6.0475724705,-0.02883710135
72,20360297,1,ok,5.01191e-09,4.048866e-09,3.410253e-09,3.315761e-09,1.2742371718,1.3807374754,0.243489,0.007627316,1.8559238364e-08,6.0040403472,-0.003398517312,6.0,0.0,6.0292183253,-0.01427983584,6.0189624891,-0.01268844304,6.0401088884,-0.02385757186,6.0464422283,-0.02871262736,6.0476220973,-0.02916526639
73,20360298,1,ok,5.025505e-09,4.037975e-09,3.417027e-09,3.310639e-09,1.2666339435,1.3825340989,0.2451281,0.005776019,1.8559331098e-08,6.003998926,-0.003423166358,6.0,0.0,6.0291133791,-0.0142730009,6.0190146039,-0.0126734064,6.0403182196,-0.02390029075,6.0472213009,-0.02843904611,6.0477974462,-0.02896807582
74,20360299,1,ok,5.026749e-09,4.038461e-09,3.419091e-09,3.30695e-09,1.2668861522,1.3849227596,0.2470705,0.009418731,1.8559102683e-08,6.0040040527,-0.003430518173,6.0,0.0,6.0289740067,-0.01427636643,6.0181922209,-0.01267213708,6.0396461606,-0.02376938468,6.0473635271,-0.02871333406,6.0478402215,-0.02906432153
