sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,ishoot_rise_a,ishoot_fall_a,energy_per_edge_j,vout_max_v,vout_min_v,vin_max_v,vin_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
8,20290233,1,ok,3.260449e-09,3.304163e-09,2.388002e-09,2.651239e-09,1.8899283069,1.6278950772,0.3173604,0.01028594,1.8547768909e-08,6.0039072465,-0.002709937659,6.0,0.0,6.0192491735,-0.01053369722,6.0126320278,-0.00722945681,6.0304357234,-0.01737495037,6.041399344,-0.0248331949,6.0426802793,-0.02520136849
9,20290234,1,ok,3.261307e-09,3.310378e-09,2.388371e-09,2.656293e-09,1.8913069062,1.6372232584,0.3242063,0.009731034,1.8547308747e-08,6.0039995235,-0.002765161551,6.0,0.0,6.0193216372,-0.01054295575,6.0127086698,-0.007274294234,6.0304180833,-0.0170694003,6.0410603711,-0.02463503343,6.0426134695,-0.0249954435
10,20290235,1,ok,3.25999e-09,3.290383e-09,2.384742e-09,2.645543e-09,1.8870494876,1.6495485623,0.3216137,0.01306192,1.8548268242e-08,6.0038717094,-0.002729932832,6.0,0.0,6.0192761301,-0.01048696702,6.0124247685,-0.007268117387,6.0304134105,-0.01735089196,6.0413212442,-0.02482233667,6.0425471766,-0.02511397415
11,20290236,1,ok,3.259417e-09,3.298177e-09,2.387156e-09,2.648168e-09,1.8954716753,1.6390877328,0.3235318,0.01255648,1.8547923384e-08,6.0038606428,-0.002734797533,6.0,0.0,6.0192942824,-0.01043651948,6.0128595085,-0.007244857622,6.0303593113,-0.01723820609,6.0414301803,-0.02481704413,6.0427411479,-0.02520649416
12,20290237,1,ok,3.251645e-09,3.299474e-09,2.382471e-09,2.650202e-09,1.8918322345,1.648748173,0.3208115,0.01743518,1.8547581528e-08,6.003956811,-0.002742575822,6.0,0.0,6.019267443,-0.01039547144,6.0127861186,-0.007111552296,6.0306026574,-0.01725993859,6.0412791105,-0.02472304663,6.0431442415,-0.02538450395
13,20290238,1,ok,3.27313e-09,3.298291e-09,2.391708e-09,2.651781e-09,1.8783086694,1.6366263831,0.3167479,0.01165434,1.85471811e-08,6.0039210861,-0.00277846445,6.0,0.0,6.0193877977,-0.01045023373,6.01261501,-0.007101540259,6.0307261951,-0.01726992028,6.0408155683,-0.02479188704,6.0422112477,-0.02507226173
14,20290239,1,ok,3.269927e-09,3.306716e-09,2.392407e-09,2.653361e-09,1.8784110969,1.6443704121,0.3178091,0.01593458,1.8547213831e-08,6.0039935311,-0.002755945978,6.0,0.0,6.0193140311,-0.01051526333,6.0124283394,-0.007169436393,6.0305771145,-0.01725640182,6.0408029876,-0.02459836933,6.0433645731,-0.02528631739
15,20290240,1,ok,3.257179e-09,3.302683e-09,2.388753e-09,2.649724e-09,1.8904030005,1.6417889798,0.3157534,0.01064374,1.8547141027e-08,6.0039509098,-0.00275470387,6.0,0.0,6.0192356419,-0.01050768898,6.0125151014,-0.00719979184,6.0302249904,-0.01729717154,6.0417472339,-0.02481840272,6.0430529844,-0.02530668563
16,20290241,1,ok,3.26176e-09,3.296492e-09,2.386992e-09,2.64865e-09,1.8831034368,1.6325214148,0.3195865,0.003847589,1.8547703033e-08,6.0039119598,-0.002729108718,6.0,0.0,6.0192991788,-0.01052013137,6.0124851811,-0.007203916928,6.0305103574,-0.0173230415,6.0414378176,-0.02494295425,6.0431198015,-0.02530769484
17,20290242,1,failed,,,,,1.2203641994e-12,1.8873516063e-11,0.0,0.0,2.1763466808e-22,2.4244678608e-09,2.4244677826e-09,0.0,0.0,5.9999999942,5.9999999942,1.5399463649e-09,1.539944533e-09,5.9999999996,5.9999999996,2.2841826098e-09,2.2841772802e-09,5.9999999988,5.9999999988
18,20290243,1,ok,3.269244e-09,3.304853e-09,2.392682e-09,2.651291e-09,1.8824861178,1.641238004,0.3166263,0.01097447,1.8547434414e-08,6.0039013643,-0.002737571701,6.0,0.0,6.0192609492,-0.01053368274,6.0125455045,-0.00728602463,6.0303591176,-0.01725395433,6.0412125546,-0.02468581944,6.0431140047,-0.02525808609
19,20290244,1,ok,3.271601e-09,3.311233e-09,2.393458e-09,2.655849e-09,1.8838353893,1.6351433147,0.3162372,0.01551947,1.8547265714e-08,6.0039343027,-0.002743350568,6.0,0.0,6.0193051961,-0.01047035943,6.0128038032,-0.007280697005,6.0304862599,-0.01719974666,6.0411682508,-0.02479995101,6.0426514798,-0.02533099926
20,20290245,1,ok,3.261435e-09,3.298635e-09,2.389443e-09,2.647197e-09,1.8838263112,1.6442613008,0.3161789,0.01039883,1.854776827e-08,6.0039585914,-0.002744638815,6.0,0.0,6.0192327419,-0.01047020769,6.0128060769,-0.007225374835,6.0304916404,-0.0171555418,6.0408285159,-0.02465349329,6.0431654137,-0.02501887997
21,20290246,1,ok,3.268035e-09,3.310498e-09,2.394418e-09,2.654686e-09,1.8833594377,1.630450954,0.314967,0.009603946,1.8547117176e-08,6.0039560454,-0.002767889448,6.0,0.0,6.0193071599,-0.01054231243,6.0125701303,-0.007381831773,6.0304617447,-0.01729107129,6.0414952607,-0.02491539159,6.0425058534,-0.02524218898
22,20290247,1,ok,3.262116e-09,3.303364e-09,2.38748e-09,2.653856e-09,1.8859220029,1.6423584057,0.3203729,0.00986727,1.8547213582e-08,6.0039300438,-0.002755086995,6.0,0.0,6.0193554105,-0.010497142,6.0127492922,-0.007200170893,6.030758043,-0.0173068156,6.0411497047,-0.02485057574,6.0429869855,-0.02526412306
23,20290248,1,ok,3.263532e-09,3.298243e-09,2.390687e-09,2.648219e-09,1.8901852378,1.6402141633,0.3213853,0.01107168,1.8547101365e-08,6.0039151498,-0.002771956676,6.0,0.0,6.0192631504,-0.01049002865,6.0127793783,-0.007266128736,6.0303975508,-0.01713322965,6.0410287555,-0.02488547779,6.0433875759,-0.0253569136
24,20290249,1,ok,3.261285e-09,3.299688e-09,2.388298e-09,2.650069e-09,1.8865246689,1.6418693054,0.3200734,0.008808164,1.8547341761e-08,6.0039084589,-0.002755041249,6.0,0.0,6.0193002048,-0.01051882793,6.0127424749,-0.007390101053,6.0302941006,-0.01715108363,6.0409497852,-0.02452326302,6.0428266611,-0.02543673703
25,20290250,1,ok,3.256103e-09,3.298139e-09,2.387061e-09,2.647873e-09,1.8844373179,1.6415594294,0.3177467,0.006726396,1.8547816065e-08,6.0038926761,-0.002742580441,6.0,0.0,6.0192681921,-0.01047743369,6.0128156143,-0.007257871596,6.0307090353,-0.01717812341,6.0408275265,-0.02480359302,6.0429602635,-0.0248954506
26,20290251,1,ok,3.268968e-09,3.299145e-09,2.392657e-09,2.650233e-09,1.889542754,1.6498718253,0.3213127,0.01846256,1.8547149339e-08,6.0039527832,-0.002722020747,6.0,0.0,6.0193461533,-0.01055448272,6.0128574018,-0.007297123686,6.0301842693,-0.01721342923,6.0409556596,-0.02448495121,6.0431979734,-0.02536004067
27,20290252,1,ok,3.257589e-09,3.298382e-09,2.384372e-09,2.651099e-09,1.8882906944,1.6473043598,0.3212961,0.01339859,1.8547753449e-08,6.0039497711,-0.002748258013,6.0,0.0,6.0193464078,-0.01045875272,6.0128275403,-0.007181998868,6.0303756106,-0.01730514832,6.0411771995,-0.02458647457,6.0425071605,-0.02511386053
28,20290253,1,ok,3.257373e-09,3.296396e-09,2.388075e-09,2.646814e-09,1.8844702027,1.6451775777,0.3184244,0.009879121,1.8547527615e-08,6.0038777463,-0.002749048094,6.0,0.0,6.0192955374,-0.0105267355,6.0124592274,-0.007257022615,6.0306071423,-0.0173047331,6.0413696241,-0.02488708176,6.0428252478,-0.02537999852
29,20290254,1,ok,3.260339e-09,3.307758e-09,2.388689e-09,2.654516e-09,1.889026407,1.6412939837,0.3157962,0.01794086,1.8547124085e-08,6.0040033243,-0.00275389283,6.0,0.0,6.019284052,-0.01047478109,6.0129036989,-0.007328107641,6.0302906025,-0.01731002741,6.0412500293,-0.02463220099,6.0427452667,-0.02535238375
30,20290255,1,ok,3.263141e-09,3.29412e-09,2.390049e-09,2.646583e-09,1.8865622082,1.6491452516,0.3157408,0.01422098,1.8547653741e-08,6.0039061403,-0.002751712109,6.0,0.0,6.0193064462,-0.01053138407,6.0125202409,-0.007269390935,6.0306376007,-0.01734897608,6.0415925586,-0.02468832837,6.0429320345,-0.02505374616
31,20290256,1,ok,3.257119e-09,3.305622e-09,2.387115e-09,2.654296e-09,1.8938507171,1.6382941984,0.3195286,0.01294433,1.8547459621e-08,6.0039364289,-0.00271390659,6.0,0.0,6.0193607296,-0.01058861781,6.0125665624,-0.007283010803,6.030485507,-0.01734995574,6.0415703962,-0.02494707239,6.0430046425,-0.02524946621
32,20290257,1,ok,3.257308e-09,3.300288e-09,2.387161e-09,2.649763e-09,1.8956406388,1.6434214733,0.3238684,0.0114834,1.8547555678e-08,6.0039429582,-0.002745149241,6.0,0.0,6.0193008092,-0.01052952531,6.0127571129,-0.007257589872,6.0303593861,-0.01720195022,6.0411333281,-0.02495465297,6.0430537799,-0.02502933631
33,20290258,1,ok,3.265451e-09,3.307068e-09,2.391668e-09,2.652633e-09,1.8917646183,1.6289526987,0.3237357,0.01151776,1.8547156538e-08,6.0039197323,-0.002750288916,6.0,0.0,6.019272414,-0.01050612004,6.0127626243,-0.007344069195,6.0304630973,-0.01716174544,6.041263109,-0.02495559433,6.0432279013,-0.02532157323
34,20290259,1,ok,3.271816e-09,3.299762e-09,2.395357e-09,2.649151e-09,1.8832330731,1.643738797,0.3155021,0.0104097,1.8547143562e-08,6.0039563158,-0.002758399725,6.0,0.0,6.0193356547,-0.01052887354,6.0125065585,-0.007222421786,6.030481824,-0.01722248816,6.0410003677,-0.02464319695,6.0432479459,-0.02533726579
35,20290260,1,ok,3.258757e-09,3.294342e-09,2.388457e-09,2.64473e-09,1.8859094017,1.6428721519,0.3199099,0.00753142,1.854776229e-08,6.0038616122,-0.002737181028,6.0,0.0,6.0192504238,-0.01043888834,6.0126908271,-0.007336590513,6.0306843543,-0.01728405198,6.0413871494,-0.02510618203,6.0432826983,-0.02516095164
36,20290261,1,ok,3.263423e-09,3.306505e-09,2.390376e-09,2.653965e-09,1.8813022094,1.6400426352,0.3176172,0.007470128,1.8547374803e-08,6.0039462412,-0.00274774838,6.0,0.0,6.0193409987,-0.01051020916,6.0128356373,-0.007304028091,6.0303424736,-0.01729060506,6.0410770168,-0.0249209367,6.0432750043,-0.02528665484
37,20290262,1,ok,3.257704e-09,3.302801e-09,2.383696e-09,2.652974e-09,1.8963637525,1.6453487556,0.3220911,0.01554667,1.8547593759e-08,6.0039594684,-0.002708032797,6.0,0.0,6.0192933977,-0.01042906699,6.0127609911,-0.007141459225,6.0303511773,-0.01727829952,6.041416864,-0.02475536757,6.0427401992,-0.02516253302
38,20290263,1,ok,3.262676e-09,3.301688e-09,2.388038e-09,2.65205e-09,1.8844599014,1.6471162846,0.3201438,0.01694425,1.854753164e-08,6.0039569644,-0.002757029684,6.0,0.0,6.0193287456,-0.01044382068,6.0127678859,-0.007290900772,6.0305814313,-0.01722134375,6.0408682515,-0.02451573539,6.0429142282,-0.02519783281
39,20290264,1,ok,3.255958e-09,3.295575e-09,2.386783e-09,2.646822e-09,1.8960808751,1.6411414369,0.3237364,0.01050671,1.8547987714e-08,6.0038772266,-0.002744159259,6.0,0.0,6.0193228998,-0.01055076303,6.0127202979,-0.007403372983,6.0306018619,-0.01722449988,6.0408804161,-0.02469614469,6.0419064528,-0.02493748329
40,20290265,1,ok,3.26275e-09,3.299171e-09,2.387854e-09,2.651344e-09,1.8823981062,1.6436104621,0.3196066,0.01023721,1.8547694834e-08,6.0039589059,-0.002744196214,6.0,0.0,6.0193314704,-0.01053035039,6.0126136231,-0.00720587624,6.0305296708,-0.01728821302,6.0415465757,-0.02479179989,6.042927454,-0.02509480838
41,20290266,1,ok,3.267832e-09,3.307162e-09,2.392751e-09,2.653291e-09,1.8853854483,1.6435834298,0.3149381,0.01484331,1.854704893e-08,6.0039309915,-0.00274668813,6.0,0.0,6.0192864834,-0.01053567031,6.0125757566,-0.007218509928,6.0305595245,-0.01731367708,6.0415829624,-0.02485350584,6.0429394525,-0.02541473165
42,20290267,1,ok,3.265136e-09,3.299264e-09,2.389451e-09,2.651187e-09,1.8824199827,1.6425993761,0.319742,0.009401573,1.8547562105e-08,6.0039030727,-0.002756255525,6.0,0.0,6.0193450818,-0.01054502546,6.0127864613,-0.007141839058,6.0306489434,-0.01726734234,6.0410812128,-0.02478637032,6.0429817119,-0.02490154977
43,20290268,1,ok,3.267284e-09,3.3058e-09,2.391858e-09,2.652807e-09,1.8785807628,1.6407991135,0.3173328,0.007876618,1.8547023809e-08,6.0039402403,-0.002757482435,6.0,0.0,6.0193016657,-0.01051505103,6.0123522966,-0.00722300136,6.0304418242,-0.01727881097,6.041279752,-0.02484766459,6.0431756111,-0.02556184048
44,20290269,1,ok,3.27289e-09,3.296922e-09,2.394937e-09,2.647577e-09,1.8815517502,1.6442441366,0.3154282,0.01620581,1.8547428727e-08,6.0039407745,-0.002751649372,6.0,0.0,6.0193379137,-0.01053601633,6.0124042171,-0.007283985376,6.0306259221,-0.01722599158,6.0414680598,-0.02482686388,6.0429312112,-0.02528967557
45,20290270,1,ok,3.254913e-09,3.310156e-09,2.385927e-09,2.654515e-09,1.8887041154,1.6424102544,0.3203022,0.01407167,1.8547436485e-08,6.0040402171,-0.00274649402,6.0,0.0,6.0192515792,-0.01037119761,6.0127808062,-0.007275690515,6.030436536,-0.01717059806,6.0413389763,-0.02477591434,6.0431164571,-0.02515226566
46,20290271,1,ok,3.27195e-09,3.305135e-09,2.393275e-09,2.652361e-09,1.8800805923,1.6407885948,0.3201056,0.007504748,1.8547362409e-08,6.0039477398,-0.002765184197,6.0,0.0,6.0193295731,-0.01044499468,6.0127198506,-0.007227691536,6.0305064544,-0.01704343643,6.0408550172,-0.02486954393,6.0427838411,-0.02533009195
47,20290272,1,ok,3.265509e-09,3.30052e-09,2.391903e-09,2.650513e-09,1.8857706402,1.6380297205,0.3154131,0.01189863,1.8547383865e-08,6.0039565229,-0.002741274515,6.0,0.0,6.0193955387,-0.01056908026,6.0124536427,-0.007294715187,6.0305372996,-0.01725195299,6.0419187056,-0.02488537355,6.0430504988,-0.02534459059
48,20290273,1,ok,3.260421e-09,3.297955e-09,2.388405e-09,2.648565e-09,1.8826695014,1.6494098097,0.3181576,0.01711785,1.8547555478e-08,6.0039564672,-0.002751952812,6.0,0.0,6.0192721763,-0.01048289938,6.0129039307,-0.007275379046,6.0307333247,-0.01731003378,6.0406975091,-0.0246039839,6.0430638094,-0.02532082472
49,20290274,1,ok,3.251645e-09,3.304846e-09,2.382799e-09,2.653705e-09,1.8883487807,1.6461548303,0.3195761,0.01697451,1.8547574839e-08,6.0039819066,-0.002722221084,6.0,0.0,6.0193027438,-0.01053967571,6.0126262017,-0.007381903372,6.0307106751,-0.01731994742,6.0411632704,-0.02487918088,6.0432397122,-0.02521747985
50,20290275,1,ok,3.265156e-09,3.303535e-09,2.389765e-09,2.653027e-09,1.8805239133,1.6431469453,0.3186516,0.01191372,1.8547494848e-08,6.0040145792,-0.002756745042,6.0,0.0,6.0193370166,-0.01052090756,6.0125019253,-0.007265025302,6.0303985851,-0.01726723002,6.0412025467,-0.02466398291,6.0430622904,-0.0250342797
51,20290276,1,ok,3.25868e-09,3.30007e-09,2.38632e-09,2.650144e-09,1.8955630484,1.6461930329,0.3238912,0.01454192,1.854759529e-08,6.0039673773,-0.002741075442,6.0,0.0,6.0192600898,-0.01046602383,6.0127856708,-0.007264585371,6.0307067614,-0.01721050697,6.0409507889,-0.02465337398,6.0430398577,-0.02526056398
52,20290277,1,ok,3.260507e-09,3.302854e-09,2.389967e-09,2.649714e-09,1.8898119415,1.6422980335,0.3176996,0.01158073,1.8547471183e-08,6.0039175179,-0.002730373716,6.0,0.0,6.0192585672,-0.0105284194,6.0124911041,-0.007258040523,6.0303963109,-0.01730512538,6.0415004754,-0.02501600359,6.0427676883,-0.02527867971
53,20290278,1,ok,3.262475e-09,3.295949e-09,2.388203e-09,2.648787e-09,1.8843653934,1.6412376379,0.3200752,0.005396194,1.8547500893e-08,6.0038838491,-0.002757377445,6.0,0.0,6.0193437689,-0.01045104052,6.012797877,-0.007259166284,6.0305244773,-0.01725920376,6.0407074234,-0.0245378443,6.0430612974,-0.02511928454
54,20290279,1,ok,3.266862e-09,3.30299e-09,2.390085e-09,2.651711e-09,1.8829493326,1.639390152,0.3201799,0.006926427,1.854744525e-08,6.0039205866,-0.002761646534,6.0,0.0,6.0192668381,-0.01047020058,6.0126748737,-0.007195754711,6.0307019127,-0.01722144319,6.0407690207,-0.02456796806,6.0428000118,-0.02511649348
55,20290280,1,ok,3.261827e-09,3.304872e-09,2.385444e-09,2.655938e-09,1.885322608,1.6376167793,0.3159219,0.01572189,1.8547201147e-08,6.0039541029,-0.002745357567,6.0,0.0,6.0193445845,-0.01051199652,6.0127208909,-0.007160433823,6.0304560946,-0.01727774815,6.0412131545,-0.02471944674,6.042851481,-0.02503716269
56,20290281,1,ok,3.266578e-09,3.297694e-09,2.389669e-09,2.649157e-09,1.879859048,1.6415230668,0.3189875,0.007562724,1.8547684896e-08,6.0038905186,-0.002751062347,6.0,0.0,6.0192969635,-0.01049121459,6.0124103625,-0.007257237543,6.0304489794,-0.01729339008,6.0418876409,-0.02487879663,6.0430366672,-0.02503161539
57,20290282,1,ok,3.263616e-09,3.30273e-09,2.38961e-09,2.651657e-09,1.8833569864,1.6390180905,0.3199242,0.01412703,1.8547390182e-08,6.0039756626,-0.002750067348,6.0,0.0,6.0193132544,-0.01045831499,6.0127386511,-0.00725069793,6.0304584496,-0.01718786439,6.0414029335,-0.02481144431,6.0431692752,-0.02540852378
58,20290283,1,ok,3.267842e-09,3.30075e-09,2.389535e-09,2.651468e-09,1.887979907,1.63230321,0.3217467,0.009542143,1.8547339348e-08,6.0039622046,-0.002771685425,6.0,0.0,6.0192862063,-0.01039083838,6.0127020299,-0.007133262187,6.03045321,-0.01718328453,6.0412473383,-0.02480914646,6.0425242388,-0.02533669864
59,20290284,1,ok,3.263452e-09,3.30009e-09,2.388924e-09,2.651287e-09,1.8920775622,1.6385658426,0.324135,0.01142007,1.8547318041e-08,6.0039017684,-0.00275847675,6.0,0.0,6.0193299159,-0.01054960187,6.0128019649,-0.007206732781,6.030403059,-0.01713927788,6.0408824135,-0.02458855632,6.0429872471,-0.02510768719
60,20290285,1,ok,3.272762e-09,3.299168e-09,2.39575e-09,2.646677e-09,1.8853932394,1.6414827687,0.3231194,0.008955001,1.8547367243e-08,6.0039186366,-0.002774988011,6.0,0.0,6.0192761981,-0.01047206996,6.0126521473,-0.007244847076,6.0304523254,-0.01727303011,6.041059422,-0.02475852369,6.0423862491,-0.02525172403
61,20290286,1,ok,3.260222e-09,3.30197e-09,2.388816e-09,2.649531e-09,1.8868938563,1.6378856713,0.3169907,0.006258959,1.8547278141e-08,6.003877841,-0.002739504031,6.0,0.0,6.0192225339,-0.01052876181,6.0125173275,-0.007285491795,6.0307221037,-0.01734913165,6.0415037939,-0.02475018075,6.0432513455,-0.02542533343
62,20290287,1,ok,3.258049e-09,3.300842e-09,2.384206e-09,2.65377e-09,1.8937287002,1.6474618595,0.3233687,0.01489468,1.8547206631e-08,6.004005472,-0.002741806828,6.0,0.0,6.0194073784,-0.01046366991,6.0127325569,-0.007119386751,6.0304914358,-0.01738110572,6.0412170771,-0.02483568035,6.0432117774,-0.02526581788
63,20290288,1,ok,3.274074e-09,3.301753e-09,2.392609e-09,2.65362e-09,1.8838834218,1.6385391777,0.3211966,0.007563287,1.8547333399e-08,6.0039473096,-0.002771380955,6.0,0.0,6.0193692469,-0.01051759944,6.0127495412,-0.007217964614,6.0304983951,-0.01731223296,6.0411793389,-0.02471627106,6.0425637077,-0.02507147319
64,20290289,1,ok,3.264097e-09,3.299511e-09,2.391664e-09,2.647666e-09,1.8818306163,1.64625637,0.3184391,0.01399354,1.8547501123e-08,6.0039474453,-0.002730837157,6.0,0.0,6.019270171,-0.01052180231,6.012942093,-0.007457723763,6.0304765455,-0.01724399704,6.0406383639,-0.02461431501,6.0432800025,-0.02551127369
65,20290290,1,ok,3.263873e-09,3.305476e-09,2.390683e-09,2.652806e-09,1.8908992549,1.6334402864,0.3236174,0.0105393,1.8547388891e-08,6.003892701,-0.002764691384,6.0,0.0,6.0192725752,-0.01049359412,6.0128682924,-0.007285810096,6.0306295985,-0.01729937325,6.041624794,-0.02481485195,6.0428793851,-0.02515283107
66,20290291,1,ok,3.256288e-09,3.2958e-09,2.386773e-09,2.647535e-09,1.8853250986,1.6339450861,0.3182056,0.003982846,1.8547608829e-08,6.0039322411,-0.002743400145,6.0,0.0,6.0193041251,-0.0105393643,6.0125260254,-0.007266243649,6.0305109403,-0.01729104888,6.0417560007,-0.02482335302,6.04301954,-0.02534764386
67,20290292,1,ok,3.240277e-09,3.306939e-09,2.380008e-09,2.651597e-09,1.9070005006,1.6433818934,0.3242425,0.01729628,1.8548206463e-08,6.0039999631,-0.002698745616,6.0,0.0,6.0192767652,-0.01053617281,6.0129950645,-0.007381373664,6.0303103525,-0.01716783544,6.0407978507,-0.02461420248,6.0427359862,-0.02510972598
68,20290293,1,ok,3.271622e-09,3.299338e-09,2.393788e-09,2.649067e-09,1.8821104284,1.6367207917,0.3159088,0.00817567,1.8547013797e-08,6.0038982292,-0.002761644746,6.0,0.0,6.0192712464,-0.01042805619,6.0127774219,-0.007220434322,6.0307140115,-0.01712307224,6.0407411481,-0.02466737937,6.0430589073,-0.02526559936
69,20290294,1,ok,3.262234e-09,3.297841e-09,2.386546e-09,2.651274e-09,1.8867152334,1.6490883131,0.3210602,0.01487989,1.8547715207e-08,6.0039584238,-0.002744163997,6.0,0.0,6.0193247248,-0.01042712256,6.012812434,-0.007301428691,6.0306590779,-0.01737422263,6.0419675307,-0.02490910436,6.042809684,-0.02511023037
70,20290295,1,ok,3.260939e-09,3.301867e-09,2.386729e-09,2.651746e-09,1.8921082454,1.6366557676,0.3218014,0.009512892,1.8547516628e-08,6.0039756209,-0.002757580865,6.0,0.0,6.0192442198,-0.01046134986,6.0127862884,-0.00714648678,6.0306385388,-0.01731531118,6.0411050458,-0.02479166181,6.0427301708,-0.02524462181
71,20290296,1,ok,3.261983e-09,3.300017e-09,2.389842e-09,2.649925e-09,1.8918143668,1.6414816621,0.3202684,0.01310652,1.8547484079e-08,6.0038771661,-0.002723251273,6.0,0.0,6.0193034529,-0.01056819175,6.0126018127,-0.007335875275,6.0304147888,-0.01733420136,6.0414543817,-0.02475822823,6.0423413658,-0.02538183334
72,20290297,1,ok,3.256621e-09,3.295652e-09,2.384997e-09,2.647342e-09,1.8862137308,1.6426370124,0.318291,0.008061917,1.8548073993e-08,6.0039229162,-0.002722285277,6.0,0.0,6.0192840818,-0.01052021843,6.0125541372,-0.007218060466,6.0305945093,-0.01733457757,6.0410422263,-0.02466565149,6.0426541403,-0.02523393315
73,20290298,1,ok,3.264856e-09,3.301403e-09,2.391419e-09,2.651034e-09,1.8840972327,1.6487457857,0.3161873,0.01781843,1.8547066724e-08,6.0039570886,-0.002750580136,6.0,0.0,6.0193528115,-0.01055700978,6.0124862569,-0.007279674705,6.0306309396,-0.01727724126,6.0409441449,-0.02471047077,6.0436658565,-0.02524808931
74,20290299,1,ok,3.271512e-09,3.299399e-09,2.39131e-09,2.650848e-09,1.8874593729,1.6421457711,0.3223353,0.01090325,1.854773169e-08,6.0039221749,-0.002763794074,6.0,0.0,6.0192997166,-0.01045291661,6.0127007971,-0.007109127764,6.030726825,-0.01716039197,6.0414448302,-0.02475381382,6.0423446972,-0.02501833413
