sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,ishoot_rise_a,ishoot_fall_a,energy_per_edge_j,vout_max_v,vout_min_v,vin_max_v,vin_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
39,20370264,1,ok,6.082012e-09,5.067312e-09,4.018208e-09,3.944641e-09,1.090224425,1.1566821432,0.1983526,0.007230284,1.8572886285e-08,6.0035516821,-0.003137220342,6.0,0.0,6.0315303583,-0.01794838787,6.0187442882,-0.0137805829,6.0372142593,-0.02377715044,6.0424712119,-0.02791483508,6.0426537915,-0.02828515531
40,20370265,1,ok,6.071511e-09,5.063279e-09,4.015438e-09,3.94329e-09,1.0940199317,1.1505531928,0.1981769,0.002081071,1.8572671624e-08,6.0035017298,-0.003135432661,6.0,0.0,6.0320037719,-0.01841378088,6.0185150234,-0.01385240938,6.0366967472,-0.02376824743,6.0421978038,-0.02811455753,6.0429819635,-0.02829388311
41,20370266,1,ok,6.048272e-09,5.073476e-09,4.003588e-09,3.946861e-09,1.0984458544,1.1567395923,0.1977801,0.0085492,1.8572937705e-08,6.0035674975,-0.003102494885,6.0,0.0,6.031709707,-0.01840111455,6.0183581678,-0.01383492209,6.036838798,-0.02369423736,6.0422629848,-0.02815573452,6.0434714086,-0.02828600068
42,20370267,1,ok,6.082348e-09,5.070309e-09,4.017615e-09,3.94633e-09,1.0916404542,1.1554775057,0.1965838,0.006643022,1.857263769e-08,6.0035684385,-0.003118247285,6.0,0.0,6.0309586909,-0.01832223048,6.0183850683,-0.01373631481,6.0368292356,-0.02381299329,6.0423021116,-0.02800804016,6.0431831603,-0.02813978599
43,20370268,1,ok,6.092834e-09,5.062701e-09,4.023754e-09,3.942255e-09,1.0890487204,1.159824669,0.1980173,0.008920605,1.8572834409e-08,6.0035202788,-0.00315693916,6.0,0.0,6.0306032369,-0.01802372708,6.018822827,-0.01366164622,6.0371180629,-0.02370189593,6.0423080091,-0.02802138714,6.0427504812,-0.02812452603
44,20370269,1,ok,6.065047e-09,5.067981e-09,4.008855e-09,3.944208e-09,1.0953383346,1.1571247663,0.1977712,0.008152266,1.8572936267e-08,6.0035876073,-0.003120434314,6.0,0.0,6.0303126272,-0.0182556365,6.018239985,-0.01376928654,6.0373569213,-0.02379556669,6.0421396788,-0.02801225601,6.0423449121,-0.0281068211
45,20370270,1,ok,6.066909e-09,5.061949e-09,4.012365e-09,3.942293e-09,1.0942884872,1.1585348386,0.1979249,0.007734234,1.8572586836e-08,6.0035341887,-0.003132218743,6.0,0.0,6.0316366118,-0.0180396691,6.0188326944,-0.01394097454,6.0368720761,-0.02374880135,6.0424071931,-0.02807542173,6.0435303419,-0.02835664852
46,20370271,1,ok,6.058429e-09,5.048941e-09,4.004728e-09,3.93297e-09,1.0955217111,1.162716409,0.1971838,0.008800859,1.8573517934e-08,6.0034901184,-0.003079020608,6.0,0.0,6.0307902926,-0.01832655861,6.0181534233,-0.0137120469,6.0367328157,-0.02372977959,6.0425339653,-0.02800634503,6.0425512942,-0.02782798639
47,20370272,1,ok,6.074198e-09,5.057445e-09,4.014826e-09,3.938095e-09,1.0917391479,1.1610581238,0.197729,0.009049915,1.8572920821e-08,6.0035175271,-0.003135233122,6.0,0.0,6.0311384895,-0.01786835987,6.0184853831,-0.01375754424,6.0369131146,-0.02368836775,6.0417664191,-0.02800921636,6.0432267922,-0.02824953062
48,20370273,1,ok,6.083871e-09,5.058198e-09,4.019669e-09,3.939965e-09,1.0919554804,1.1603025556,0.1972812,0.00912477,1.8572770027e-08,6.0035088949,-0.003130369786,6.0,0.0,6.0312151833,-0.01833669164,6.0184458338,-0.01383102949,6.0364680386,-0.02373020051,6.0425370098,-0.02804803442,6.0430312594,-0.02795298744
49,20370274,1,ok,6.076261e-09,5.068239e-09,4.013993e-09,3.946132e-09,1.0911608533,1.1514706549,0.197854,0.001944476,1.8572639502e-08,6.0035204436,-0.003139884405,6.0,0.0,6.0310120528,-0.01799355319,6.018969158,-0.0137020425,6.0370417181,-0.02365390413,6.0416866292,-0.02790371842,6.0432192424,-0.02822250766
50,20370275,1,ok,6.06833e-09,5.062554e-09,4.011063e-09,3.939854e-09,1.0942737357,1.1521756629,0.1977179,0.002054771,1.8572792044e-08,6.003501426,-0.003128307556,6.0,0.0,6.030702542,-0.01830118983,6.0184100456,-0.01360736376,6.036827276,-0.02371884469,6.0419496738,-0.02811723522,6.0436806497,-0.02799774678
51,20370276,1,ok,6.056796e-09,5.062569e-09,4.006005e-09,3.941976e-09,1.0970314733,1.1559773812,0.1972248,0.005688374,1.8573173069e-08,6.0035105806,-0.003093754616,6.0,0.0,6.0314476642,-0.01837851514,6.0184244481,-0.01380917002,6.0368170723,-0.02354584099,6.0421196127,-0.02805350763,6.0425784965,-0.0279321895
52,20370277,1,ok,6.036123e-09,5.066834e-09,3.996901e-09,3.945312e-09,1.0998890301,1.1521978245,0.1982632,0.003112321,1.8572901435e-08,6.0035049382,-0.003110893037,6.0,0.0,6.0318830054,-0.018079083,6.0186760159,-0.01386574194,6.0367746072,-0.02371707711,6.0420525865,-0.02797857516,6.0432795924,-0.02816969394
53,20370278,1,ok,6.080176e-09,5.060407e-09,4.015392e-09,3.940995e-09,1.0900625908,1.1584133325,0.1981742,0.007270013,1.8573135599e-08,6.0035317093,-0.003146981775,6.0,0.0,6.0308202363,-0.01795128796,6.0187735086,-0.01371958582,6.0369088411,-0.02365972567,6.0423992907,-0.02819400088,6.042628906,-0.02806368708
54,20370279,1,ok,6.071467e-09,5.06685e-09,4.012863e-09,3.94552e-09,1.0944882774,1.1565932172,0.1974444,0.007147432,1.857284069e-08,6.0035728458,-0.003106530089,6.0,0.0,6.0311519929,-0.01834126211,6.0184417154,-0.01384537611,6.0372348393,-0.02379887376,6.0423267318,-0.02802365089,6.0427671979,-0.02829271653
55,20370280,1,ok,6.073772e-09,5.065504e-09,4.014234e-09,3.941748e-09,1.0934268576,1.1526428979,0.197911,0.003125997,1.8572888557e-08,6.0035039002,-0.003116195981,6.0,0.0,6.0313929432,-0.01799328135,6.0185822688,-0.01375980592,6.0366686782,-0.02377481098,6.0418181735,-0.02813753997,6.0435368055,-0.02807472034
56,20370281,1,ok,6.06954e-09,5.058843e-09,4.009496e-09,3.939269e-09,1.0940359366,1.1548072732,0.1978988,0.00339314,1.857261131e-08,6.0034990003,-0.003139356127,6.0,0.0,6.0297720529,-0.0182290585,6.0181033961,-0.01363315092,6.0366523054,-0.02369189872,6.0423185619,-0.02811901739,6.0427340206,-0.02822035415
57,20370282,1,ok,6.045438e-09,5.065758e-09,4.000229e-09,3.943002e-09,1.0970946387,1.158090754,0.1982559,0.008838449,1.8573127798e-08,6.003497682,-0.003106521847,6.0,0.0,6.0315263314,-0.01791309182,6.018416326,-0.01390884005,6.0368258516,-0.023660568,6.0418890008,-0.0280026292,6.0430085957,-0.02815775263
58,20370283,1,ok,6.044022e-09,5.071439e-09,4.000195e-09,3.946484e-09,1.0984490815,1.1579958952,0.1980259,0.009242841,1.8573143659e-08,6.0035457581,-0.003116120542,6.0,0.0,6.0310642121,-0.01833088703,6.0181899346,-0.01374857185,6.0370276089,-0.02368884806,6.0426329482,-0.02796952744,6.0428463035,-0.02790792252
59,20370284,1,ok,6.079888e-09,5.076976e-09,4.017254e-09,3.949548e-09,1.0920413668,1.1560016651,0.197878,0.009068441,1.8572701908e-08,6.0035471023,-0.003140169791,6.0,0.0,6.0312353713,-0.01835133344,6.0183045914,-0.01382454271,6.0366911594,-0.02377747145,6.0425155792,-0.02816907664,6.0432478712,-0.02795007927
60,20370285,1,ok,6.069109e-09,5.077406e-09,4.011685e-09,3.953048e-09,1.0938885897,1.1555279643,0.1976787,0.00897199,1.8571811602e-08,6.0035052232,-0.003148029271,6.0,0.0,6.0304322231,-0.01829527523,6.0180542577,-0.0137501712,6.0373998756,-0.02356903013,6.0419312426,-0.02795591969,6.0433464372,-0.02874090562
61,20370286,1,ok,6.056636e-09,5.08449e-09,4.001542e-09,3.954475e-09,1.0965309316,1.1544731054,0.1985837,0.009261331,1.8572838619e-08,6.0035772266,-0.003113851918,6.0,0.0,6.0304074968,-0.01827918132,6.0182040539,-0.01362424366,6.0367531785,-0.02369111839,6.0426334814,-0.02800328729,6.0427965897,-0.02813178945
62,20370287,1,ok,6.074946e-09,5.058095e-09,4.01726e-09,3.936444e-09,1.0922673648,1.1585330535,0.1979327,0.00696592,1.857271703e-08,6.0035336496,-0.003141712029,6.0,0.0,6.0312888984,-0.01843346248,6.0186380317,-0.01379558253,6.0369102159,-0.02360808138,6.0423141861,-0.02792701032,6.0432582058,-0.02835709255
63,20370288,1,ok,6.080391e-09,5.071353e-09,4.017374e-09,3.946403e-09,1.0921263647,1.1578340725,0.1976696,0.009592591,1.8572638761e-08,6.0035442901,-0.003143383264,6.0,0.0,6.0309175611,-0.0183027187,6.0182909112,-0.01373261754,6.0369786245,-0.02375424402,6.042614525,-0.02810155825,6.0435282122,-0.02794803447
64,20370289,1,ok,6.066926e-09,5.077233e-09,4.01256e-09,3.948413e-09,1.0932140163,1.1543305119,0.1977165,0.007438444,1.8572569114e-08,6.0035491861,-0.003146493633,6.0,0.0,6.0313221782,-0.01804100249,6.0187666341,-0.01387735582,6.0365866797,-0.02364728865,6.0421099626,-0.02797544734,6.0428146567,-0.02804439047
65,20370290,1,ok,6.043226e-09,5.057861e-09,3.998369e-09,3.939653e-09,1.0994085589,1.1582062807,0.1976788,0.006734528,1.8573524898e-08,6.003552072,-0.003088108425,6.0,0.0,6.0312185792,-0.01834760622,6.0184693007,-0.01383303846,6.0368065068,-0.02377001995,6.0419324763,-0.02790320911,6.0422322464,-0.02801927248
66,20370291,1,ok,6.082145e-09,5.069838e-09,4.018611e-09,3.947362e-09,1.0900658506,1.1576746713,0.1981221,0.009164267,1.8572524875e-08,6.0035479868,-0.00314990874,6.0,0.0,6.0315793021,-0.01799480363,6.0188783578,-0.01394194933,6.0371493052,-0.02372383077,6.0419521803,-0.02767531439,6.0428352976,-0.02820849095
67,20370292,1,ok,6.065176e-09,5.064175e-09,4.013546e-09,3.939615e-09,1.0947842852,1.1564903455,0.1977241,0.006443456,1.8572658409e-08,6.00356624,-0.003129175641,6.0,0.0,6.0316740175,-0.01839341567,6.0185647401,-0.01392704697,6.0366815764,-0.02368420886,6.0423505781,-0.02803804626,6.043357378,-0.02832323903
68,20370293,1,ok,6.081452e-09,5.071441e-09,4.016817e-09,3.949316e-09,1.0916514938,1.1548807732,0.197962,0.006794228,1.8572505172e-08,6.0035388443,-0.003139546668,6.0,0.0,6.0311888707,-0.01835258812,6.0184471776,-0.01378118778,6.0366474952,-0.02366934709,6.0423417726,-0.02792979098,6.0434209143,-0.02815130918
69,20370294,1,ok,6.064843e-09,5.066172e-09,4.007521e-09,3.944465e-09,1.0950818106,1.1562972616,0.198244,0.006744282,1.8572971449e-08,6.0035246048,-0.00311521682,6.0,0.0,6.0311620631,-0.0183413033,6.0184179286,-0.01377027476,6.0368209075,-0.02382335735,6.0421630917,-0.0279434153,6.0432528272,-0.02808539143
70,20370295,1,ok,6.074379e-09,5.0652e-09,4.014712e-09,3.943615e-09,1.0942751205,1.1542796752,0.1980079,0.004407277,1.8572661174e-08,6.003520853,-0.003114190901,6.0,0.0,6.0320068067,-0.018150619,6.0184451738,-0.01379492252,6.0368062452,-0.02357388808,6.0422008679,-0.02811725346,6.0434160087,-0.02827382067
71,20370296,1,ok,6.061246e-09,5.061406e-09,4.007965e-09,3.940315e-09,1.0941745048,1.1592377127,0.1978756,0.00884012,1.8572850372e-08,6.003509418,-0.003136580946,6.0,0.0,6.0306350705,-0.01795342999,6.0184255448,-0.01371746647,6.0372979713,-0.02372709652,6.0422627594,-0.02801128946,6.0433606839,-0.02812103233
72,20370297,1,ok,6.088863e-09,5.084419e-09,4.021791e-09,3.951017e-09,1.0891283137,1.1512153484,0.1977821,0.005879602,1.8572642968e-08,6.0035581166,-0.00313624024,6.0,0.0,6.0311552428,-0.01795596333,6.018266145,-0.01382568377,6.0368186975,-0.02377162937,6.0423060071,-0.02800722717,6.0431586729,-0.02809127578
73,20370298,1,ok,6.082717e-09,5.069827e-09,4.016535e-09,3.945466e-09,1.0905318726,1.1554904935,0.1981396,0.007020738,1.8572765483e-08,6.0035267371,-0.003147805473,6.0,0.0,6.0305672329,-0.01829107025,6.0181291933,-0.01362558236,6.0369442979,-0.02372660818,6.0420318411,-0.02798172677,6.0427911363,-0.02800847921
74,20370299,1,ok,6.07133e-09,5.058265e-09,4.013384e-09,3.937756e-09,1.0917121414,1.1587160133,0.1977955,0.007098321,1.8572824629e-08,6.0035329543,-0.003142548389,6.0,0.0,6.0308050087,-0.01783242561,6.0184518731,-0.01364531547,6.0371149293,-0.02356181905,6.04183,-0.02805415882,6.0432237579,-0.02826152836
