sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,ishoot_rise_a,ishoot_fall_a,energy_per_edge_j,vout_max_v,vout_min_v,vin_max_v,vin_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
21,20310246,1,ok,4.561948e-09,4.857457e-09,3.114298e-09,3.574833e-09,1.4790811569,1.216437273,0.2198844,0.01054804,1.857197022e-08,6.0032013626,-0.002203998444,6.0,0.0,6.0249766838,-0.01524369586,6.0135373568,-0.008672145216,6.0264747071,-0.01546876938,6.0353863812,-0.02197746661,6.0360721172,-0.02211672983
22,20310247,1,ok,4.542881e-09,4.874375e-09,3.107582e-09,3.582754e-09,1.4865224081,1.2138913085,0.2194969,0.0125685,1.8571350077e-08,6.0032710997,-0.002209660182,6.0,0.0,6.0250377417,-0.01514330689,6.0131567584,-0.008610585406,6.0264601758,-0.01521262061,6.034772405,-0.02192694638,6.0361933633,-0.02264982018
23,20310248,1,ok,4.554619e-09,4.859025e-09,3.113248e-09,3.574937e-09,1.4810041027,1.2152154393,0.2196021,0.009715727,1.8571897073e-08,6.003208743,-0.002212855889,6.0,0.0,6.0250631459,-0.01490498758,6.0133059316,-0.008662988691,6.0267350483,-0.01546677634,6.0349858538,-0.02139240102,6.0360617983,-0.02176420023
24,20310249,1,ok,4.559992e-09,4.868896e-09,3.116888e-09,3.578263e-09,1.4808023129,1.2132079845,0.2201315,0.009755437,1.8572112431e-08,6.003191858,-0.002203282092,6.0,0.0,6.0250580187,-0.0151834538,6.0132836963,-0.008627511264,6.0265044477,-0.01545466021,6.0345787378,-0.0215382897,6.0354666272,-0.02224081619
25,20310250,1,ok,4.561485e-09,4.869657e-09,3.117476e-09,3.579545e-09,1.4810382267,1.2150136808,0.2194155,0.01272592,1.8572102844e-08,6.0032525162,-0.002190936098,6.0,0.0,6.0250685642,-0.01521544129,6.01342523,-0.008614298657,6.0267230563,-0.01540035557,6.035034631,-0.02199464419,6.0359075287,-0.02209383322
26,20310251,1,ok,4.561293e-09,4.868594e-09,3.116352e-09,3.578427e-09,1.4785420942,1.215346411,0.2197765,0.01275774,1.8571762622e-08,6.0032497327,-0.002221825869,6.0,0.0,6.0249239127,-0.01494759797,6.0132002382,-0.008675715092,6.0267030219,-0.01528080037,6.0350128692,-0.02194467191,6.0359647344,-0.02217422506
27,20310252,1,ok,4.543281e-09,4.867799e-09,3.108043e-09,3.577618e-09,1.485390021,1.215448522,0.2197216,0.01274165,1.8572115993e-08,6.0032458227,-0.002190593643,6.0,0.0,6.024939315,-0.01506890692,6.0132804097,-0.008654403048,6.0266643381,-0.01536341788,6.0349143056,-0.02205035637,6.0358469675,-0.02215492752
28,20310253,1,ok,4.582139e-09,4.863133e-09,3.122764e-09,3.577543e-09,1.4731308682,1.21369083,0.2196922,0.009207391,1.8571741171e-08,6.0032251909,-0.002211087837,6.0,0.0,6.0250008447,-0.01486389407,6.0131290856,-0.008660129134,6.0265210875,-0.01525504168,6.0349040391,-0.02198619306,6.0360126774,-0.02220197596
29,20310254,1,ok,4.568764e-09,4.871991e-09,3.121225e-09,3.581252e-09,1.475944683,1.2111848532,0.2196186,0.009315232,1.8571628338e-08,6.0032543228,-0.002233904531,6.0,0.0,6.0250982764,-0.01491169981,6.0132746903,-0.008580063226,6.026755269,-0.0153978942,6.0346583602,-0.02159722701,6.03588683,-0.02174027385
30,20310255,1,ok,4.558014e-09,4.853304e-09,3.113701e-09,3.57041e-09,1.4810240986,1.217229614,0.2197003,0.0106658,1.8572036843e-08,6.0031913228,-0.002190482645,6.0,0.0,6.0250269774,-0.01490176512,6.0133634167,-0.008637168309,6.0265012336,-0.01537815465,6.0348969022,-0.02184449781,6.0359264195,-0.02226751253
31,20310256,1,ok,4.555883e-09,4.868831e-09,3.113774e-09,3.580033e-09,1.4804072255,1.2125097339,0.2201676,0.009842222,1.8571889538e-08,6.0032288811,-0.002211940649,6.0,0.0,6.0250072012,-0.01512494303,6.0132495702,-0.008651038878,6.0268980221,-0.01548008823,6.0350287045,-0.02194351374,6.0354095569,-0.02229095404
32,20310257,1,ok,4.556231e-09,4.878223e-09,3.112147e-09,3.586468e-09,1.480181796,1.2130046877,0.2200258,0.01262657,1.857161438e-08,6.0032815417,-0.002224669789,6.0,0.0,6.0249938826,-0.01509853673,6.0132624079,-0.008618897672,6.0262789773,-0.01541486488,6.0352914723,-0.02187629536,6.0353587125,-0.02229035063
33,20310258,1,ok,4.548287e-09,4.867359e-09,3.11101e-09,3.579988e-09,1.4830766245,1.2137266486,0.2196438,0.01036396,1.857155334e-08,6.0032377946,-0.002203098487,6.0,0.0,6.0251117797,-0.01490933204,6.0135768078,-0.008589273085,6.0265587685,-0.01542698048,6.03521613,-0.02197131206,6.0361636222,-0.02233219839
34,20310259,1,ok,4.545368e-09,4.846309e-09,3.106748e-09,3.567692e-09,1.4865579501,1.2176687459,0.2190868,0.009464335,1.8572569128e-08,6.0031609615,-0.00217069387,6.0,0.0,6.0249744344,-0.01486540421,6.0133135822,-0.00869924079,6.0265367706,-0.01538901059,6.0351604986,-0.02204022003,6.0358944885,-0.02202744948
35,20310260,1,ok,4.542951e-09,4.867333e-09,3.103399e-09,3.580394e-09,1.4858195423,1.2058264186,0.2198311,0.003133006,1.8572259418e-08,6.0032010374,-0.002174045752,6.0,0.0,6.0249153249,-0.01485285528,6.0132798773,-0.008638746385,6.0262648899,-0.01543285315,6.0359443816,-0.02197862906,6.0352664574,-0.02192358058
36,20310261,1,ok,4.544712e-09,4.866533e-09,3.107404e-09,3.577639e-09,1.4858719719,1.214501212,0.2197097,0.01114261,1.8572449746e-08,6.0032131546,-0.002156418344,6.0,0.0,6.0250870678,-0.01491162342,6.0133441631,-0.008645002072,6.026636744,-0.01552332247,6.03452792,-0.0219799225,6.0355212773,-0.02200426817
37,20310262,1,ok,4.553373e-09,4.875384e-09,3.112118e-09,3.583829e-09,1.4810284157,1.2116660536,0.2187098,0.009912659,1.85716485e-08,6.0032266188,-0.00220039488,6.0,0.0,6.0250024626,-0.01516720564,6.0131899221,-0.008660972072,6.0266625245,-0.0155029304,6.0350880866,-0.02210186528,6.036003386,-0.02232720829
38,20310263,1,ok,4.560939e-09,4.873383e-09,3.115715e-09,3.580038e-09,1.4812874522,1.2120851933,0.2198083,0.0108156,1.8571911139e-08,6.0032666812,-0.00220854451,6.0,0.0,6.0249850569,-0.01514412737,6.0132390581,-0.008644460938,6.0265168291,-0.01530504388,6.0345391426,-0.02174829914,6.035758304,-0.02214933691
39,20310264,1,ok,4.571639e-09,4.871774e-09,3.121383e-09,3.579494e-09,1.4754356376,1.21433691,0.2193044,0.01241512,1.8571549618e-08,6.0032652746,-0.002220795613,6.0,0.0,6.0249893941,-0.01535871157,6.0132616621,-0.008656402253,6.0264610501,-0.01534718003,6.0347396399,-0.02173336845,6.0362305291,-0.0221105406
40,20310265,1,ok,4.550713e-09,4.860099e-09,3.11036e-09,3.577066e-09,1.4821404639,1.2134573435,0.2189107,0.008658357,1.8571457674e-08,6.0032137954,-0.002224011633,6.0,0.0,6.0250196835,-0.01487635217,6.0132563612,-0.008659083198,6.026311168,-0.01533589283,6.035366484,-0.02182230974,6.0362095333,-0.02238613005
41,20310266,1,ok,4.548349e-09,4.871161e-09,3.109469e-09,3.580438e-09,1.4840567703,1.2130650506,0.2195382,0.01114075,1.8571877792e-08,6.0032618432,-0.002189341948,6.0,0.0,6.024956264,-0.0148669376,6.0132827618,-0.008652383257,6.0269156991,-0.01544013018,6.034883346,-0.02199852278,6.035970917,-0.02227155677
42,20310267,1,ok,4.564586e-09,4.878415e-09,3.117835e-09,3.58377e-09,1.4779361355,1.212034668,0.2198335,0.01092654,1.857174324e-08,6.0032299053,-0.002211394759,6.0,0.0,6.0249958643,-0.01513666241,6.0131445128,-0.008594144035,6.0267252881,-0.01528715371,6.0343034035,-0.02174331777,6.0359231408,-0.02227538958
43,20310268,1,ok,4.547693e-09,4.864826e-09,3.112133e-09,3.575675e-09,1.4838717055,1.213505681,0.220121,0.009856317,1.8572272193e-08,6.003213928,-0.002192579788,6.0,0.0,6.0250646088,-0.01583797126,6.0137570602,-0.008599607807,6.0265190684,-0.01537544307,6.0346984895,-0.02175787139,6.0357153623,-0.02211730567
44,20310269,1,ok,4.554072e-09,4.860051e-09,3.112379e-09,3.575701e-09,1.4832664879,1.21497001,0.2195438,0.01017543,1.8571870316e-08,6.00321902,-0.002207879114,6.0,0.0,6.0250778307,-0.01489284554,6.0131905067,-0.008642172488,6.0267086239,-0.01525258063,6.0352020093,-0.0217642029,6.0362096517,-0.0222332506
45,20310270,1,ok,4.548968e-09,4.859449e-09,3.110263e-09,3.575125e-09,1.482701203,1.2152383565,0.2202704,0.01020394,1.8572253782e-08,6.0031628917,-0.002205119788,6.0,0.0,6.0250170622,-0.01550928152,6.0133195348,-0.008690194907,6.0268359211,-0.01546566385,6.0353038102,-0.02189848285,6.0353477234,-0.02217754386
46,20310271,1,ok,4.564618e-09,4.870725e-09,3.116116e-09,3.581363e-09,1.4782062881,1.2149135552,0.2198533,0.01273524,1.8571838849e-08,6.0032557045,-0.002214605079,6.0,0.0,6.0249724349,-0.01487005948,6.0133355212,-0.0086763018,6.0266830319,-0.0153947448,6.0354456623,-0.02194604366,6.0355982087,-0.02217956269
47,20310272,1,ok,4.566319e-09,4.878947e-09,3.117087e-09,3.584881e-09,1.4771955038,1.2128661934,0.2197139,0.01241049,1.8571670557e-08,6.0032548326,-0.002219725306,6.0,0.0,6.0249508069,-0.01487137461,6.0134128686,-0.008585032529,6.0263521012,-0.01544962898,6.0350226614,-0.02213841193,6.0358379018,-0.02182529143
48,20310273,1,ok,4.554328e-09,4.862856e-09,3.111387e-09,3.577038e-09,1.4811768912,1.2138896351,0.2202861,0.009756219,1.85720482e-08,6.0032191929,-0.002203658847,6.0,0.0,6.0250305979,-0.01490893468,6.0138071882,-0.00859903875,6.0267059024,-0.0154988407,6.034931503,-0.02167841268,6.0354960063,-0.02229677733
49,20310274,1,ok,4.565474e-09,4.856942e-09,3.118529e-09,3.571786e-09,1.4792134173,1.2158521978,0.2198127,0.01032219,1.8571870715e-08,6.0032083099,-0.002232338143,6.0,0.0,6.0250668986,-0.0152190312,6.0131252914,-0.008587610649,6.0262552488,-0.0151982094,6.0350458251,-0.02183203665,6.0358579354,-0.0222433121
50,20310275,1,ok,4.551352e-09,4.865471e-09,3.111906e-09,3.57567e-09,1.4839757392,1.216303795,0.2198451,0.01275552,1.8572386393e-08,6.0032362084,-0.002192651892,6.0,0.0,6.0250432239,-0.01511452396,6.01320748,-0.008594189528,6.0264338175,-0.01528330459,6.0351031467,-0.02176816514,6.0356143019,-0.02204220404
51,20310276,1,ok,4.546495e-09,4.867622e-09,3.107406e-09,3.579042e-09,1.4833183911,1.2150424703,0.2198684,0.01165201,1.8571947791e-08,6.0032463319,-0.002205410397,6.0,0.0,6.0249370146,-0.01509246513,6.0131179306,-0.008693955996,6.0263174269,-0.01530872075,6.0347655749,-0.02183414255,6.0361229255,-0.02220527807
52,20310277,1,ok,4.553032e-09,4.86733e-09,3.111081e-09,3.578305e-09,1.4806406133,1.2158023647,0.2199371,0.01232379,1.8571927413e-08,6.0032154162,-0.002220835097,6.0,0.0,6.0249783155,-0.01487547554,6.013273778,-0.008650195436,6.0267656183,-0.01534172179,6.034547668,-0.0216182388,6.0355870457,-0.02187487709
53,20310278,1,ok,4.548558e-09,4.863448e-09,3.111256e-09,3.575433e-09,1.4847281881,1.2139453466,0.2193349,0.009798777,1.8571866372e-08,6.0032284786,-0.002208464196,6.0,0.0,6.0250467377,-0.01489720991,6.0132139912,-0.00863385929,6.0265585438,-0.01532916058,6.0349634785,-0.02203619986,6.036200609,-0.02220058247
54,20310279,1,ok,4.558918e-09,4.871001e-09,3.118152e-09,3.578174e-09,1.481150721,1.2128320922,0.2191946,0.009974533,1.8571706077e-08,6.0032145302,-0.002199836526,6.0,0.0,6.0250581387,-0.01511145037,6.0132037279,-0.0085567817,6.0264526769,-0.01525108671,6.0345929393,-0.02187581065,6.0363683142,-0.02222293589
55,20310280,1,ok,4.555728e-09,4.86271e-09,3.109924e-09,3.578965e-09,1.4810751112,1.2136266118,0.2200301,0.009512324,1.8572029333e-08,6.0032085625,-0.002200936813,6.0,0.0,6.0250145627,-0.01487409955,6.0132539697,-0.008675644847,6.0264213521,-0.01527748891,6.0353150222,-0.02187725354,6.0357823614,-0.02223253577
56,20310281,1,ok,4.564278e-09,4.863928e-09,3.11805e-09,3.575337e-09,1.4769784185,1.2164495851,0.2194632,0.01198003,1.8571585181e-08,6.0032371485,-0.002227561077,6.0,0.0,6.0249013053,-0.01482309968,6.0132266263,-0.008653142381,6.0267537361,-0.01528518028,6.0344458413,-0.022106028,6.0360910103,-0.02225574544
57,20310282,1,ok,4.543828e-09,4.863457e-09,3.106749e-09,3.578778e-09,1.4851951868,1.211323899,0.2195751,0.007460974,1.8572061894e-08,6.0032178791,-0.002187477503,6.0,0.0,6.0250294967,-0.01502091377,6.0134622016,-0.008645513852,6.0267171018,-0.01537799155,6.0359970282,-0.02205210094,6.0361011489,-0.02227962814
58,20310283,1,ok,4.540693e-09,4.872048e-09,3.108288e-09,3.581512e-09,1.4864539014,1.2112898421,0.2185863,0.009438373,1.8571515166e-08,6.0032602675,-0.002211104185,6.0,0.0,6.0250547945,-0.01489464552,6.0133704903,-0.008661168365,6.0266407509,-0.01538686952,6.0348880457,-0.02194630805,6.0368304555,-0.02214670193
59,20310284,1,ok,4.558567e-09,4.869188e-09,3.112307e-09,3.579307e-09,1.4795026276,1.2142367934,0.2196141,0.01087388,1.8571772955e-08,6.0032005651,-0.002211377607,6.0,0.0,6.0248762251,-0.01500961657,6.0130040182,-0.008642747959,6.0262767188,-0.01526399381,6.0349434527,-0.02193916696,6.0362140962,-0.02224453993
60,20310285,1,ok,4.547846e-09,4.852802e-09,3.109942e-09,3.572238e-09,1.4829769707,1.2169590589,0.2201228,0.009930503,1.8572036914e-08,6.0031810742,-0.00220991876,6.0,0.0,6.0250757876,-0.01489383293,6.0133021259,-0.00865711882,6.0266329902,-0.01542360716,6.0355446178,-0.0219772204,6.0357210159,-0.0221477429
61,20310286,1,ok,4.554619e-09,4.862148e-09,3.113175e-09,3.574108e-09,1.4812751113,1.2151569679,0.2199678,0.01109174,1.8572280167e-08,6.0032249529,-0.002214357936,6.0,0.0,6.0249645841,-0.01505934453,6.0132105981,-0.008643051223,6.026625615,-0.01532878857,6.0348259679,-0.02183649192,6.0352370582,-0.02198552566
62,20310287,1,ok,4.555445e-09,4.873739e-09,3.114867e-09,3.582907e-09,1.4828555635,1.2123643159,0.2194402,0.01075487,1.8571703786e-08,6.0032611591,-0.002203848433,6.0,0.0,6.0251689596,-0.01492167647,6.0132789793,-0.008625303976,6.0266302352,-0.01541375541,6.0351658116,-0.02193204229,6.0359857044,-0.02225328191
63,20310288,1,ok,4.564819e-09,4.870455e-09,3.120497e-09,3.577801e-09,1.4776906121,1.2124773512,0.2187405,0.009304059,1.8571464252e-08,6.0032039645,-0.002241934325,6.0,0.0,6.0249862222,-0.01504684682,6.0132461051,-0.008596120008,6.0262217337,-0.01530058015,6.0343485413,-0.02194823533,6.0362644182,-0.02216701265
64,20310289,1,ok,4.558129e-09,4.874163e-09,3.113942e-09,3.583708e-09,1.4790381729,1.2119776195,0.2198899,0.009857698,1.8571685207e-08,6.0032251165,-0.002222683511,6.0,0.0,6.0250328374,-0.01488799008,6.0133785811,-0.008660350842,6.0267151916,-0.01545890702,6.0349217869,-0.0216710488,6.0359538093,-0.02219892935
65,20310290,1,ok,4.538585e-09,4.859836e-09,3.102965e-09,3.574883e-09,1.4863741272,1.211707693,0.2203642,0.006931322,1.857238904e-08,6.0031841872,-0.002187855713,6.0,0.0,6.0249260571,-0.01510726625,6.0131581829,-0.008613143212,6.0261735654,-0.01533487419,6.0351661844,-0.02207380512,6.0353198838,-0.02232774196
66,20310291,1,ok,4.573154e-09,4.872049e-09,3.124248e-09,3.578319e-09,1.4750792427,1.2092617375,0.2199241,0.00744099,1.8571691837e-08,6.0032506747,-0.002224511879,6.0,0.0,6.0249897494,-0.0152209327,6.0134772032,-0.008589580202,6.0263866644,-0.01542122633,6.0348898379,-0.02186576094,6.0355405948,-0.02174971066
67,20310292,1,ok,4.564476e-09,4.871507e-09,3.116297e-09,3.58281e-09,1.477201172,1.2073720416,0.2199323,0.005466008,1.857163151e-08,6.0032304577,-0.002224490766,6.0,0.0,6.0249982898,-0.0148662077,6.0132371893,-0.008740757149,6.0266603689,-0.01536446518,6.0352684962,-0.02226827174,6.0358261149,-0.02222575489
68,20310293,1,ok,4.558187e-09,4.862052e-09,3.117307e-09,3.577559e-09,1.4803836571,1.2120523912,0.2192135,0.007731905,1.857137015e-08,6.003217511,-0.002240226377,6.0,0.0,6.0251334305,-0.01509979239,6.0134122334,-0.008669824254,6.0265038981,-0.01546475149,6.0355615674,-0.02187521995,6.0363932855,-0.02243211462
69,20310294,1,ok,4.54996e-09,4.880432e-09,3.112768e-09,3.585857e-09,1.4834108039,1.2101109224,0.2192336,0.009617664,1.8571637154e-08,6.0032443673,-0.002189467682,6.0,0.0,6.0251109949,-0.01589008083,6.0140770871,-0.008607019383,6.0261893867,-0.01544484892,6.0347907366,-0.02173761935,6.0362302385,-0.02232694749
70,20310295,1,ok,4.55357e-09,4.857723e-09,3.114945e-09,3.5702e-09,1.4822425963,1.2152844589,0.2199434,0.009759886,1.8572381954e-08,6.0031671704,-0.002190260966,6.0,0.0,6.0251055843,-0.01518872471,6.0131772775,-0.008589523089,6.0262978518,-0.01523261087,6.0341531868,-0.0218568969,6.035744756,-0.022202576
71,20310296,1,ok,4.555998e-09,4.851919e-09,3.114504e-09,3.570611e-09,1.4826340584,1.2175693807,0.2197341,0.01085925,1.8572116079e-08,6.0031886327,-0.002202104328,6.0,0.0,6.0250436527,-0.01522460642,6.0132810746,-0.008638285266,6.0265368041,-0.01539162154,6.0353592266,-0.02203931367,6.0359393211,-0.02227426649
72,20310297,1,ok,4.541284e-09,4.856528e-09,3.106414e-09,3.572039e-09,1.4876092654,1.2185118231,0.2196335,0.01277347,1.8572572417e-08,6.003206522,-0.002173073653,6.0,0.0,6.0250452387,-0.01517772383,6.0132029114,-0.00864205909,6.026390156,-0.01542748207,6.0347384263,-0.02211289721,6.0360349477,-0.02200051829
73,20310298,1,ok,4.582873e-09,4.879574e-09,3.122841e-09,3.58605e-09,1.4728356289,1.2110098814,0.2192202,0.0108571,1.857130147e-08,6.0032849438,-0.002206908687,6.0,0.0,6.0248763817,-0.01484044949,6.0132459431,-0.008656863926,6.0265614354,-0.01540677055,6.035337779,-0.02197476099,6.036723704,-0.0221704644
74,20310299,1,ok,4.551504e-09,4.858537e-09,3.110764e-09,3.573215e-09,1.4821386695,1.2162566184,0.2193982,0.01033159,1.8572167622e-08,6.0031607345,-0.002217859699,6.0,0.0,6.0249359018,-0.01514380404,6.0131294461,-0.008643208025,6.0263317136,-0.01540872452,6.0347567863,-0.02192680954,6.0355790827,-0.02212829019
