sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,ishoot_rise_a,ishoot_fall_a,energy_per_edge_j,vout_max_v,vout_min_v,vin_max_v,vin_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
15,20260240,1,ok,3.770411e-09,3.847106e-09,2.78786e-09,3.120931e-09,1.6214385016,1.3897274647,0.270052,0.01613941,1.8545774444e-08,6.004795727,-0.003237277533,6.0,0.0,6.0246855147,-0.01202045059,6.0195824826,-0.01088947499,6.0418567326,-0.02302719258,6.0510484935,-0.02864296301,6.051468975,-0.02878418701
16,20260241,1,ok,3.764713e-09,3.858616e-09,2.783208e-09,3.130416e-09,1.6245004609,1.3902361124,0.2694949,0.01889745,1.8545597459e-08,6.0048953311,-0.003247786158,6.0,0.0,6.0248345826,-0.01203834079,6.0196210076,-0.01098146452,6.0418488483,-0.02306248846,6.0506963765,-0.02861265301,6.0513359969,-0.02884115626
17,20260242,1,ok,3.768045e-09,3.841201e-09,2.789e-09,3.117707e-09,1.621104121,1.3861544925,0.2697434,0.01092035,1.8545518139e-08,6.0048175472,-0.00323848348,6.0,0.0,6.0248694031,-0.01207427806,6.0195596556,-0.01092846133,6.0416818402,-0.0229556284,6.0511248289,-0.02890323929,6.0518077597,-0.02883504266
18,20260243,1,ok,3.757852e-09,3.855232e-09,2.779062e-09,3.130473e-09,1.6259184609,1.3888079003,0.2704424,0.004796996,1.8545610187e-08,6.0048546839,-0.003232171538,6.0,0.0,6.024804143,-0.01199159858,6.019636722,-0.0109207974,6.0418057956,-0.0230055366,6.0509811218,-0.02890151606,6.0509371754,-0.02884841614
19,20260244,1,ok,3.754949e-09,3.840434e-09,2.781792e-09,3.119316e-09,1.6272701895,1.3991110216,0.2697744,0.01744509,1.8545720424e-08,6.0047642867,-0.003226850186,6.0,0.0,6.0249908252,-0.0120740183,6.0196807365,-0.01102522113,6.0416241644,-0.02286598069,6.0506906867,-0.02883227363,6.0517612202,-0.02899112935
20,20260245,1,ok,3.766564e-09,3.845935e-09,2.785716e-09,3.121695e-09,1.6221568449,1.3964908562,0.2700116,0.01931652,1.8545433319e-08,6.0047844277,-0.003252786143,6.0,0.0,6.0246586188,-0.0119991635,6.0196080011,-0.01092308676,6.042119889,-0.02310705106,6.0505091593,-0.02874245071,6.0515241603,-0.02890608121
21,20260246,1,ok,3.784202e-09,3.84586e-09,2.793703e-09,3.121846e-09,1.6169155358,1.3969388048,0.269744,0.01892675,1.8545328015e-08,6.0047953418,-0.003292017046,6.0,0.0,6.0247206845,-0.01200782206,6.0199302269,-0.01099751677,6.0419394153,-0.02302469518,6.0501196516,-0.02862040138,6.0515225333,-0.02892204954
22,20260247,1,ok,3.763593e-09,3.848869e-09,2.783309e-09,3.123906e-09,1.6241718001,1.3959693677,0.2693409,0.01882081,1.854556925e-08,6.0047911172,-0.003252852778,6.0,0.0,6.0248086849,-0.01202266109,6.0194305885,-0.01089098287,6.0420673479,-0.02303055286,6.0502379087,-0.02867491592,6.0514891118,-0.0289831136
23,20260248,1,ok,3.771804e-09,3.843904e-09,2.788984e-09,3.118036e-09,1.6201458453,1.3938060175,0.2700671,0.01834353,1.854563561e-08,6.0048069237,-0.003238496245,6.0,0.0,6.0246711295,-0.01200484374,6.0193127799,-0.01089817733,6.0417000454,-0.02287794919,6.050575672,-0.02845767036,6.0516221826,-0.02889454683
24,20260249,1,ok,3.763703e-09,3.851183e-09,2.785796e-09,3.122474e-09,1.6234025782,1.3931671908,0.2695412,0.01077359,1.8545457109e-08,6.0048123546,-0.003235669199,6.0,0.0,6.0246532723,-0.0120091184,6.0195557957,-0.01088265758,6.0418680825,-0.02307386356,6.050512857,-0.02876144667,6.0520203114,-0.02883759789
25,20260250,1,ok,3.765093e-09,3.845888e-09,2.788171e-09,3.11891e-09,1.6227188586,1.3962688952,0.2698884,0.01319215,1.8545523365e-08,6.004791323,-0.003242149547,6.0,0.0,6.024784948,-0.01206500057,6.0198349722,-0.0109955624,6.0416145405,-0.02304211039,6.0502168132,-0.02862907979,6.0516858402,-0.0288889049
26,20260251,1,ok,3.762976e-09,3.845758e-09,2.78567e-09,3.120205e-09,1.6234791142,1.3804758464,0.2701901,0.006822853,1.8545436723e-08,6.0048222893,-0.003231190463,6.0,0.0,6.0247674501,-0.01205139348,6.0197941053,-0.01089721654,6.041589038,-0.02298192913,6.0508371636,-0.02884130572,6.0516433574,-0.02895184858
27,20260252,1,ok,3.76766e-09,3.845282e-09,2.785512e-09,3.119881e-09,1.6250275791,1.3860718585,0.2694162,0.01226907,1.8545728637e-08,6.0048016873,-0.00327015619,6.0,0.0,6.0245695571,-0.01198885984,6.0195544493,-0.01084537115,6.0419766395,-0.02301186468,6.0508456742,-0.02876374503,6.0514428506,-0.0288318576
28,20260253,1,ok,3.766034e-09,3.852874e-09,2.785274e-09,3.126724e-09,1.6220988745,1.3899682247,0.2703779,0.01796574,1.8545457859e-08,6.004848492,-0.003240174386,6.0,0.0,6.0247940066,-0.01203168048,6.0196518354,-0.01095351206,6.0420578299,-0.02291159237,6.0506956227,-0.02869664803,6.0514222063,-0.02887406859
29,20260254,1,ok,3.770635e-09,3.849177e-09,2.78393e-09,3.127138e-09,1.6213639896,1.395046671,0.2710311,0.009526189,1.8545589614e-08,6.0048545916,-0.003251802437,6.0,0.0,6.0246670812,-0.01196658057,6.0199264183,-0.01096726582,6.0419397674,-0.02303828569,6.0507085995,-0.02879465824,6.0509227298,-0.0289362213
30,20260255,1,ok,3.767184e-09,3.845159e-09,2.785834e-09,3.12101e-09,1.6215338239,1.3925256341,0.2706832,0.004917267,1.8545546513e-08,6.0048298607,-0.003250850024,6.0,0.0,6.0248092685,-0.01202364066,6.0194629505,-0.01081460118,6.0418853878,-0.02294165848,6.0506240193,-0.02876984979,6.051444715,-0.02877103271
31,20260256,1,ok,3.752172e-09,3.831407e-09,2.778542e-09,3.113197e-09,1.6276253614,1.393677193,0.2705097,0.01514465,1.854595126e-08,6.0047319563,-0.003247210024,6.0,0.0,6.024735749,-0.01201461783,6.0194186004,-0.01100134095,6.0421295761,-0.02302339395,6.0504894374,-0.02866732004,6.0511751364,-0.02883337532
32,20260257,1,ok,3.768471e-09,3.837372e-09,2.786719e-09,3.116354e-09,1.6220041839,1.3862977123,0.2700167,0.009854784,1.8545900972e-08,6.0048000596,-0.003236208726,6.0,0.0,6.024815349,-0.0120426676,6.0196342512,-0.01096292227,6.0416785417,-0.0230266275,6.0507459728,-0.02861263042,6.0516933882,-0.02873889103
33,20260258,1,ok,3.774409e-09,3.84799e-09,2.790001e-09,3.122592e-09,1.6190117634,1.3791509068,0.2699548,0.006425828,1.8545130419e-08,6.0048360884,-0.003263962678,6.0,0.0,6.0247194296,-0.01200698126,6.0193503631,-0.01087939087,6.0422134964,-0.0230122681,6.0504116045,-0.02886367825,6.0518231455,-0.0289338433
34,20260259,1,ok,3.771265e-09,3.846747e-09,2.787164e-09,3.120278e-09,1.6209485479,1.3872624998,0.270549,0.01389882,1.8545744147e-08,6.0048021239,-0.003235729543,6.0,0.0,6.0245399612,-0.01200282219,6.0196158443,-0.01089224154,6.0418270796,-0.02301487579,6.050653093,-0.02863196905,6.0513887109,-0.02880913629
35,20260260,1,ok,3.763046e-09,3.84791e-09,2.785562e-09,3.120853e-09,1.6246424723,1.391737403,0.2695803,0.0177678,1.8545959064e-08,6.00479489,-0.003230523678,6.0,0.0,6.0249379096,-0.01209227198,6.0195658513,-0.01090617475,6.0416670038,-0.02286013917,6.050608657,-0.02886684874,6.0512753854,-0.02876165093
36,20260261,1,ok,3.777214e-09,3.839802e-09,2.793179e-09,3.116235e-09,1.6175083853,1.3832755712,0.2699119,0.007843709,1.854558926e-08,6.0047966413,-0.003249306647,6.0,0.0,6.024763787,-0.0120460799,6.0197204578,-0.01092735843,6.0417166983,-0.02295871497,6.0506431411,-0.02883841153,6.0517465049,-0.0287382165
37,20260262,1,ok,3.771338e-09,3.842375e-09,2.789312e-09,3.118746e-09,1.6204751517,1.3950327121,0.2702682,0.00879956,1.8545783481e-08,6.0047666572,-0.003240811992,6.0,0.0,6.0248543671,-0.01204805167,6.0196390063,-0.01095449795,6.0416554675,-0.02294858719,6.0506389181,-0.02877509193,6.0513641143,-0.02878628041
38,20260263,1,ok,3.77166e-09,3.852524e-09,2.790128e-09,3.12401e-09,1.620065606,1.383703545,0.269967,0.01243939,1.8545302491e-08,6.0048234261,-0.003241591822,6.0,0.0,6.0248707736,-0.01209169407,6.0197682082,-0.01090847331,6.0413700725,-0.02302921454,6.0508323473,-0.02876737783,6.0517231868,-0.02889298316
39,20260264,1,ok,3.768205e-09,3.85193e-09,2.78459e-09,3.126629e-09,1.6229872612,1.3964545644,0.2700222,0.01884799,1.8545362064e-08,6.0048767896,-0.003278454,6.0,0.0,6.0247238523,-0.01198426192,6.0195058603,-0.01100335295,6.0419870333,-0.02301416985,6.0505487296,-0.02846087364,6.0513526284,-0.02889945752
40,20260265,1,ok,3.759151e-09,3.842209e-09,2.781833e-09,3.120492e-09,1.6279956177,1.3957074968,0.2677926,0.01938121,1.8545956169e-08,6.0047680101,-0.003277405161,6.0,0.0,6.0248906783,-0.01203214583,6.0196900121,-0.01089817624,6.0419979078,-0.02298291611,6.05042521,-0.02836572841,6.051121628,-0.02869945965
41,20260266,1,ok,3.75761e-09,3.852311e-09,2.780192e-09,3.126213e-09,1.6263866083,1.3896718172,0.270329,0.01719852,1.8545574943e-08,6.0048680389,-0.003238870652,6.0,0.0,6.0247260697,-0.01201262976,6.0196240296,-0.01094114617,6.0419437067,-0.0230505841,6.0507147567,-0.02870913182,6.0511344154,-0.02886885182
42,20260267,1,ok,3.760075e-09,3.857744e-09,2.781278e-09,3.128941e-09,1.6253309936,1.3900228648,0.2696054,0.01006363,1.8545500992e-08,6.0048022191,-0.003229395519,6.0,0.0,6.0245889285,-0.01198401072,6.0197809081,-0.01095210267,6.0421007851,-0.02314683195,6.0504842691,-0.02868611932,6.0515188246,-0.0289044001
43,20260268,1,ok,3.760555e-09,3.848409e-09,2.780216e-09,3.126963e-09,1.627040702,1.3917597509,0.2694546,0.006107182,1.8545797441e-08,6.0048489268,-0.003258286879,6.0,0.0,6.0247117151,-0.01197320471,6.0199109217,-0.01100662397,6.0419002097,-0.02304210508,6.051011396,-0.02885562791,6.0514440299,-0.02872069906
44,20260269,1,ok,3.764155e-09,3.845257e-09,2.787144e-09,3.121661e-09,1.6225436778,1.3972495852,0.2696672,0.01525144,1.8545467856e-08,6.0047860807,-0.003238376043,6.0,0.0,6.0249718712,-0.01207905786,6.0199778718,-0.01109459244,6.0417135235,-0.02303311811,6.0506660344,-0.02848442543,6.051884558,-0.02885386521
45,20260270,1,ok,3.766464e-09,3.847279e-09,2.78688e-09,3.122345e-09,1.6223356175,1.3921673165,0.2698808,0.005861621,1.854560355e-08,6.0048481953,-0.003239221232,6.0,0.0,6.0248296023,-0.01205840168,6.0198810537,-0.01094639692,6.041819671,-0.02309214917,6.0505080896,-0.02879865571,6.0518632135,-0.02880025996
46,20260271,1,ok,3.771353e-09,3.846666e-09,2.790833e-09,3.118503e-09,1.6206658854,1.3835997693,0.2695884,0.01094529,1.8545856373e-08,6.0047886666,-0.003260903103,6.0,0.0,6.0249009166,-0.01208776362,6.0194769835,-0.01096145711,6.0414578978,-0.02290440126,6.0506092027,-0.02874015113,6.0510794014,-0.02872760534
47,20260272,1,ok,3.773262e-09,3.848778e-09,2.789971e-09,3.121147e-09,1.6197886502,1.3935458932,0.2705114,0.0100379,1.8545742406e-08,6.0048020651,-0.003239782705,6.0,0.0,6.024743168,-0.01204932939,6.0196090445,-0.01098414203,6.0418575079,-0.02304767309,6.0504215978,-0.02850728737,6.0511565894,-0.02876675299
48,20260273,1,ok,3.765113e-09,3.845795e-09,2.787261e-09,3.121426e-09,1.6218956609,1.3972706243,0.2702952,0.01767341,1.8545332777e-08,6.0047594964,-0.003247784181,6.0,0.0,6.0247928799,-0.01206435258,6.0199100749,-0.01102411456,6.0415557769,-0.02309177301,6.0504338806,-0.02884453085,6.0516124095,-0.02899835305
49,20260274,1,ok,3.773039e-09,3.847283e-09,2.788358e-09,3.121829e-09,1.6188816913,1.3922367624,0.2710636,0.007225774,1.8545397778e-08,6.0047929095,-0.003275623577,6.0,0.0,6.0245890753,-0.0119880712,6.0195589192,-0.01093741187,6.0418990811,-0.02301460393,6.0504476237,-0.02870204376,6.0508480772,-0.02886469177
50,20260275,1,ok,3.761383e-09,3.848059e-09,2.781348e-09,3.125433e-09,1.623266112,1.3844329402,0.2711893,0.002576624,1.8545381492e-08,6.0048118023,-0.003263941985,6.0,0.0,6.0247023761,-0.0119674738,6.0193288269,-0.01089941416,6.0419288922,-0.02306930701,6.0507262096,-0.02869021601,6.0510239476,-0.02897525765
51,20260276,1,ok,3.769544e-09,3.84307e-09,2.788934e-09,3.119813e-09,1.6207008073,1.3940199379,0.2698827,0.01821607,1.8545547905e-08,6.0047740738,-0.003243064284,6.0,0.0,6.0249144299,-0.0120447459,6.0195271958,-0.01097905856,6.0418260458,-0.02306182209,6.0506554349,-0.02882800417,6.051728585,-0.02884777031
52,20260277,1,ok,3.763017e-09,3.843282e-09,2.78423e-09,3.118377e-09,1.6241658804,1.3931310059,0.2700038,0.01713953,1.854574882e-08,6.0048344463,-0.003229193404,6.0,0.0,6.0245891835,-0.01200249019,6.0198827088,-0.0109222199,6.0420201985,-0.02301302061,6.0506727768,-0.02872345843,6.0517323263,-0.02881062507
53,20260278,1,ok,3.773404e-09,3.838058e-09,2.78997e-09,3.115539e-09,1.6199805326,1.3991336253,0.270285,0.01902316,1.8545738214e-08,6.0047585113,-0.003235297567,6.0,0.0,6.0247123309,-0.01204086394,6.0197043874,-0.01090429059,6.0417674388,-0.02301502702,6.0506224868,-0.02890170491,6.051383122,-0.02891772937
54,20260279,1,ok,3.76774e-09,3.853435e-09,2.783536e-09,3.127843e-09,1.6252109025,1.3911425644,0.2690386,0.01802781,1.854557352e-08,6.0048725624,-0.003272005645,6.0,0.0,6.0246121203,-0.01196009489,6.0194146768,-0.01079703349,6.0413009636,-0.0230705452,6.0507686488,-0.02891925361,6.0515418178,-0.02879831512
55,20260280,1,ok,3.768834e-09,3.861055e-09,2.786427e-09,3.129311e-09,1.6246878578,1.3879686933,0.2655243,0.008044157,1.8545387354e-08,6.0048558105,-0.003289981233,6.0,0.0,6.0246279334,-0.01199855539,6.0195881514,-0.01090190407,6.0417479559,-0.02300066499,6.0505468255,-0.02857726955,6.0514651404,-0.02883762001
56,20260281,1,ok,3.772331e-09,3.846392e-09,2.788715e-09,3.121252e-09,1.6208259289,1.3801776733,0.2691141,0.007016223,1.8545641336e-08,6.0048114543,-0.003265020017,6.0,0.0,6.0247826922,-0.01203443174,6.0195596657,-0.01093148802,6.0418526023,-0.02295716173,6.0505326109,-0.02867907204,6.0518176659,-0.02877128448
57,20260282,1,ok,3.780777e-09,3.845154e-09,2.795021e-09,3.118666e-09,1.6165902521,1.387849361,0.2697106,0.013949,1.8545269033e-08,6.0047983957,-0.003258894048,6.0,0.0,6.0248039027,-0.01206215629,6.0198102379,-0.01091501611,6.041588119,-0.02301040411,6.0505878118,-0.02880249632,6.0518570279,-0.02889233586
58,20260283,1,ok,3.747373e-09,3.852579e-09,2.775329e-09,3.126244e-09,1.6305272415,1.3948768422,0.2702563,0.01675784,1.8545695395e-08,6.0048189318,-0.003235879163,6.0,0.0,6.0246576875,-0.01199198901,6.0195788661,-0.01089483535,6.0422494004,-0.02303037986,6.0504550078,-0.02841178824,6.0512302967,-0.02888055901
59,20260284,1,ok,3.760684e-09,3.8524e-09,2.781354e-09,3.125803e-09,1.6244198402,1.3774290445,0.2702962,0.006227231,1.8545431266e-08,6.0048348324,-0.003242991986,6.0,0.0,6.0246945589,-0.01199332928,6.0194725377,-0.01090339336,6.0421184621,-0.02305660893,6.0501675791,-0.02834824402,6.051467025,-0.02885581957
60,20260285,1,ok,3.750963e-09,3.846898e-09,2.778266e-09,3.121083e-09,1.6307173439,1.379895333,0.2695075,0.006483156,1.8545559577e-08,6.0047976304,-0.003261010665,6.0,0.0,6.0245144136,-0.01198348437,6.0195791927,-0.0110119349,6.0420852395,-0.0230599819,6.050848533,-0.02873988181,6.0513211834,-0.02903025784
61,20260286,1,ok,3.772033e-09,3.856313e-09,2.787112e-09,3.129715e-09,1.6200491348,1.387352355,0.2702298,0.01686601,1.8545422657e-08,6.0048206196,-0.003277451851,6.0,0.0,6.0247308411,-0.01199721254,6.0195251383,-0.01101265177,6.0421098419,-0.02303162897,6.0508555729,-0.02856668434,6.0511348556,-0.02880814175
62,20260287,1,ok,3.76603e-09,3.841435e-09,2.785568e-09,3.118519e-09,1.624921694,1.3988123482,0.2691085,0.01736145,1.8545457018e-08,6.0047727967,-0.003276188681,6.0,0.0,6.0246858384,-0.01199353407,6.0195839002,-0.01090529589,6.0420842035,-0.02304936134,6.0504248232,-0.02879558335,6.0516954997,-0.02900866281
63,20260288,1,ok,3.770265e-09,3.854312e-09,2.790127e-09,3.123486e-09,1.6215343442,1.3942157044,0.2692846,0.01677036,1.8545484216e-08,6.0048187866,-0.003237827499,6.0,0.0,6.024785565,-0.01206805066,6.0196018648,-0.01084062398,6.0417049531,-0.02301875207,6.0503479686,-0.02888709404,6.0516502275,-0.0289039149
64,20260289,1,ok,3.772061e-09,3.853041e-09,2.787959e-09,3.127177e-09,1.6235280681,1.3881296406,0.2654972,0.01655241,1.854510183e-08,6.0048073811,-0.003287394271,6.0,0.0,6.0247898911,-0.01190701794,6.0202606991,-0.01081797121,6.0422087702,-0.02303052452,6.0507315757,-0.02886459116,6.0517073466,-0.02920738366
65,20260290,1,ok,3.773517e-09,3.84679e-09,2.785609e-09,3.12527e-09,1.622536966,1.3912569883,0.2652427,0.002194911,1.8545426674e-08,6.0048348685,-0.003298444636,6.0,0.0,6.0245688444,-0.01196609755,6.0199819014,-0.01089827059,6.0414713243,-0.0229872679,6.0504203918,-0.02847457814,6.0516531596,-0.02890440588
66,20260291,1,ok,3.767437e-09,3.846525e-09,2.78697e-09,3.120605e-09,1.6213508366,1.3967775604,0.2705143,0.01954741,1.8545667985e-08,6.0048420665,-0.003245356901,6.0,0.0,6.0246551122,-0.01202173202,6.0198492114,-0.01096949109,6.0420815109,-0.0231090248,6.0503228375,-0.02837497195,6.0513875647,-0.02876938887
67,20260292,1,ok,3.751695e-09,3.840279e-09,2.780849e-09,3.117306e-09,1.6274539838,1.3948019222,0.2705623,0.01793538,1.8545543467e-08,6.0048223957,-0.003232947558,6.0,0.0,6.024818587,-0.01206444996,6.0198068397,-0.01096354563,6.0414628791,-0.0230073695,6.0507958747,-0.02881490203,6.0516049742,-0.02891428197
68,20260293,1,ok,3.76216e-09,3.860311e-09,2.783961e-09,3.127655e-09,1.625172605,1.3804761646,0.2690762,0.01208163,1.8545641291e-08,6.0048419462,-0.003230576119,6.0,0.0,6.0246782969,-0.01202452788,6.0194601045,-0.0109763212,6.0418336121,-0.02292665083,6.0504045018,-0.02838313854,6.0516884204,-0.02877881176
69,20260294,1,ok,3.758155e-09,3.853034e-09,2.783283e-09,3.126101e-09,1.625544291,1.3843363114,0.2703796,0.01445048,1.8545478485e-08,6.0048320724,-0.003224702207,6.0,0.0,6.0248819674,-0.01208685337,6.0200113344,-0.01102406003,6.0416169036,-0.02304790015,6.0507664404,-0.02868506202,6.0514713986,-0.02893363871
70,20260295,1,ok,3.768134e-09,3.838541e-09,2.787444e-09,3.116664e-09,1.6213343359,1.3880530719,0.2702746,0.01186133,1.854560035e-08,6.0047931171,-0.003236468132,6.0,0.0,6.0247873427,-0.012037228,6.0196789097,-0.01098840705,6.0415691084,-0.02299466263,6.0509606194,-0.02887837047,6.0514781294,-0.02893120256
71,20260296,1,ok,3.767118e-09,3.83965e-09,2.78759e-09,3.118341e-09,1.6214476714,1.3989598537,0.2703835,0.01478155,1.8545535115e-08,6.0047598338,-0.003242247652,6.0,0.0,6.024876492,-0.01205232833,6.0197618365,-0.01090697391,6.0419353125,-0.02299570857,6.0505889732,-0.02880331467,6.0515376951,-0.02894133473
72,20260297,1,ok,3.773598e-09,3.844569e-09,2.788127e-09,3.120967e-09,1.6193387974,1.396597764,0.2707215,0.01948443,1.854543619e-08,6.0047813037,-0.003241413332,6.0,0.0,6.0246866486,-0.01199688458,6.0195703009,-0.01086614266,6.0421471356,-0.02302973295,6.0503475257,-0.02866450452,6.0511569726,-0.02892122452
73,20260298,1,ok,3.767177e-09,3.834519e-09,2.786284e-09,3.114238e-09,1.6258726145,1.4004986914,0.2666077,0.01902671,1.8545738667e-08,6.0047423985,-0.00325718465,6.0,0.0,6.0246125285,-0.01199724462,6.0196417736,-0.0108980999,6.0420326514,-0.02305870201,6.0505300968,-0.02887664027,6.0515246403,-0.02893381676
74,20260299,1,ok,3.774043e-09,3.83866e-09,2.791735e-09,3.115428e-09,1.6193037131,1.3926246137,0.269745,0.01618385,1.8545625509e-08,6.0047675111,-0.003234790595,6.0,0.0,6.0247933055,-0.01207680238,6.0200433257,-0.01096935632,6.0415318749,-0.02313531711,6.0504131925,-0.02870606094,6.0518063453,-0.02882225832
