sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,ishoot_rise_a,ishoot_fall_a,energy_per_edge_j,vout_max_v,vout_min_v,vin_max_v,vin_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
8,20330233,1,ok,5.374544e-09,5.339982e-09,3.87584e-09,4.288263e-09,1.1804471641,1.0209089791,0.1905882,0.009467649,1.8563501122e-08,6.0055377481,-0.003722654458,6.0,0.0,6.0359367813,-0.01873151684,6.0328128615,-0.01749042445,6.0547042605,-0.02902033447,6.0590467784,-0.03237943793,6.0598336576,-0.03290050643
9,20330234,1,ok,5.362609e-09,5.350107e-09,3.868829e-09,4.289843e-09,1.1830643181,1.024130822,0.1911153,0.00998023,1.856389868e-08,6.0055975182,-0.003700506737,6.0,0.0,6.0354187853,-0.01865558005,6.0326885518,-0.01741692418,6.0551350643,-0.02912266112,6.0596327884,-0.03227580259,6.0596396423,-0.03255013253
10,20330235,1,ok,5.381273e-09,5.344037e-09,3.87908e-09,4.286117e-09,1.1792338192,1.0160085172,0.1919448,0.003972951,1.8563881537e-08,6.0055227073,-0.003670463615,6.0,0.0,6.0357300568,-0.01852541669,6.0331844733,-0.01750459127,6.0550607577,-0.02882732772,6.0596794051,-0.03221774122,6.0597809521,-0.03272320995
11,20330236,1,ok,5.375223e-09,5.346451e-09,3.874854e-09,4.290135e-09,1.1818517318,1.0234278798,0.1903564,0.01422183,1.8563616034e-08,6.0055799538,-0.003701636951,6.0,0.0,6.0352361644,-0.01849572227,6.033416667,-0.01730840797,6.0550230977,-0.02890079301,6.0596370183,-0.0326700479,6.0600370085,-0.03261812117
12,20330237,1,ok,5.359689e-09,5.345361e-09,3.869377e-09,4.284643e-09,1.1859194965,1.022747436,0.18958,0.01308781,1.8563912017e-08,6.0055830227,-0.003694301096,6.0,0.0,6.035618576,-0.01844417286,6.0326858336,-0.01738487928,6.0549318788,-0.02887304492,6.0593080083,-0.03211849298,6.0603283217,-0.03254453923
13,20330238,1,ok,5.361624e-09,5.340505e-09,3.868807e-09,4.284864e-09,1.1857959025,1.0206771232,0.1904816,0.008724586,1.8563935363e-08,6.0054896074,-0.003689270019,6.0,0.0,6.0354959969,-0.01848667046,6.0336966831,-0.01745132197,6.0549515368,-0.02884911656,6.0597986527,-0.03214646446,6.0598721953,-0.03258201293
14,20330239,1,ok,5.368977e-09,5.345868e-09,3.871343e-09,4.287401e-09,1.1814918864,1.0234644942,0.1916541,0.01406301,1.8563810335e-08,6.0055727143,-0.003651784174,6.0,0.0,6.0347684612,-0.01838477125,6.0332612052,-0.01736836846,6.0551302439,-0.02886816662,6.0595071397,-0.03227975103,6.0601016981,-0.03250758522
15,20330240,1,ok,5.355603e-09,5.34747e-09,3.866149e-09,4.289366e-09,1.1844750292,1.0229224964,0.1907724,0.01401692,1.8563777754e-08,6.0055808237,-0.003711613804,6.0,0.0,6.0352906696,-0.01865101514,6.0326242112,-0.01745219974,6.0550281537,-0.02907044348,6.0593936847,-0.03229137979,6.0599770747,-0.03245193863
16,20330241,1,ok,5.385e-09,5.339112e-09,3.878681e-09,4.283755e-09,1.1773003146,1.0249622721,0.1920456,0.0141142,1.8563753628e-08,6.0055641418,-0.003722686122,6.0,0.0,6.0349012889,-0.01863345875,6.0329200549,-0.01723252268,6.0549670519,-0.02915508732,6.0595539009,-0.03249566827,6.0594223354,-0.03248966657
17,20330242,1,ok,5.400971e-09,5.344136e-09,3.890293e-09,4.285691e-09,1.1750574464,1.0239947416,0.1909774,0.01416416,1.8563661205e-08,6.005577869,-0.003736425961,6.0,0.0,6.0358646877,-0.0187110297,6.0327045486,-0.01740554968,6.0549052902,-0.02907976926,6.0596209025,-0.03256905502,6.0593838588,-0.03249359389
18,20330243,1,ok,5.377061e-09,5.347066e-09,3.876736e-09,4.284722e-09,1.1799910127,1.0234523609,0.1911316,0.009994316,1.8563978402e-08,6.0055750862,-0.00372156905,6.0,0.0,6.0352830327,-0.01862371904,6.0330595558,-0.01746188965,6.0550743787,-0.02915166153,6.0594432651,-0.03223543505,6.0592060755,-0.03250762935
19,20330244,1,ok,5.385858e-09,5.337565e-09,3.881707e-09,4.281539e-09,1.1783795418,1.0207578863,0.1905969,0.008388577,1.8563848059e-08,6.0054756013,-0.003717537766,6.0,0.0,6.0354169011,-0.01842597587,6.0336828621,-0.0174185829,6.0549587729,-0.02892097583,6.0595887834,-0.03228730506,6.0598116423,-0.03249278485
20,20330245,1,ok,5.388674e-09,5.343799e-09,3.882762e-09,4.285037e-09,1.1774069199,1.0237664043,0.1907171,0.01315388,1.8563684018e-08,6.0055777378,-0.003734270049,6.0,0.0,6.0352912674,-0.01865201899,6.0325425195,-0.01733851468,6.0549878517,-0.02910901895,6.0600432467,-0.03246026474,6.0597624397,-0.03250588277
21,20330246,1,ok,5.365218e-09,5.34265e-09,3.869347e-09,4.285175e-09,1.1817158933,1.0234195018,0.192018,0.01307712,1.8563923194e-08,6.0055692234,-0.003700251638,6.0,0.0,6.0348777622,-0.01860366863,6.0332751382,-0.01734563329,6.0550694408,-0.02913222395,6.0597013169,-0.03240942872,6.0594479611,-0.03259081159
22,20330247,1,ok,5.372565e-09,5.341551e-09,3.876094e-09,4.28497e-09,1.18027778,1.0239845815,0.1910097,0.01307924,1.8563745349e-08,6.0055718873,-0.00372235757,6.0,0.0,6.0357069681,-0.01860175663,6.0335469569,-0.01752964761,6.0549460818,-0.02881312275,6.0598953789,-0.03230177946,6.0596019977,-0.03256470765
23,20330248,1,ok,5.367884e-09,5.343997e-09,3.875768e-09,4.283663e-09,1.1842970266,1.0143182991,0.1905362,0.002882353,1.8563405352e-08,6.0055208278,-0.003709725021,6.0,0.0,6.0356404756,-0.01842519643,6.0323923857,-0.01729650647,6.0547906021,-0.02891799776,6.0602436344,-0.03221203467,6.0600975289,-0.03297791446
24,20330249,1,ok,5.370244e-09,5.341256e-09,3.872476e-09,4.282742e-09,1.1816416363,1.0235643286,0.1908448,0.01340831,1.856400989e-08,6.0055656594,-0.003711689117,6.0,0.0,6.0349027216,-0.01860959408,6.0329198744,-0.0173422745,6.0549529921,-0.02913421001,6.0592949639,-0.0322651795,6.0596138718,-0.03247554625
25,20330250,1,ok,5.378368e-09,5.347581e-09,3.878038e-09,4.288395e-09,1.1796322395,1.0218225482,0.1906259,0.009488851,1.8563733976e-08,6.0055437369,-0.003722920526,6.0,0.0,6.0355960316,-0.01870036342,6.032520275,-0.0175295583,6.0549963259,-0.02915781269,6.059278941,-0.03230024183,6.0594859402,-0.03259826672
26,20330251,1,ok,5.37765e-09,5.339552e-09,3.878561e-09,4.286534e-09,1.1795115196,1.0153650271,0.1906844,0.001038936,1.8563430326e-08,6.0054856092,-0.003734321328,6.0,0.0,6.0355164993,-0.01870521796,6.0329930505,-0.01759283186,6.0547231596,-0.0290974927,6.0597956188,-0.0322812163,6.0601314095,-0.03284552371
27,20330252,1,ok,5.369795e-09,5.348556e-09,3.87121e-09,4.291017e-09,1.1822401371,1.0231667095,0.1911864,0.01423257,1.8563594328e-08,6.0055861691,-0.003678083674,6.0,0.0,6.0349115508,-0.01850824215,6.0332515561,-0.01731384161,6.0551224964,-0.02894029716,6.0596010049,-0.03243701983,6.0600397721,-0.03262892319
28,20330253,1,ok,5.385611e-09,5.362051e-09,3.879489e-09,4.297951e-09,1.1777593003,1.0203190872,0.1917523,0.01412665,1.856372006e-08,6.0056259849,-0.003699513719,6.0,0.0,6.0350968127,-0.01864124409,6.0328896908,-0.01744582476,6.0549828394,-0.02913465827,6.0593767702,-0.03245828834,6.0595118612,-0.03229567503
29,20330254,1,ok,5.384458e-09,5.358422e-09,3.880319e-09,4.294682e-09,1.1787026391,1.0205224941,0.191111,0.01319651,1.8563811043e-08,6.00561568,-0.003722048343,6.0,0.0,6.0354660093,-0.01865777477,6.0331742692,-0.01741827381,6.0553526665,-0.02920188146,6.0597303158,-0.03236306275,6.0592139684,-0.03246096033
30,20330255,1,ok,5.35737e-09,5.344209e-09,3.868234e-09,4.286012e-09,1.1842935717,1.0236604933,0.1903659,0.01334539,1.8563639233e-08,6.0055722662,-0.003703873125,6.0,0.0,6.0352292043,-0.01847534833,6.0333002927,-0.01742812562,6.055028176,-0.02883917145,6.0598367217,-0.03234847824,6.0602085292,-0.03274205477
31,20330256,1,ok,5.375335e-09,5.353407e-09,3.875922e-09,4.292159e-09,1.1806860922,1.0146190248,0.1908063,0.005227561,1.8563914238e-08,6.0055578919,-0.003709191355,6.0,0.0,6.0365986209,-0.01866553439,6.0325247265,-0.01738241661,6.0552159028,-0.02906203946,6.059193897,-0.03240246644,6.0593995461,-0.03264063735
32,20330257,1,ok,5.377462e-09,5.346637e-09,3.875795e-09,4.289718e-09,1.1800489033,1.0221358052,0.1910545,0.009522574,1.8563922696e-08,6.0055412792,-0.003718671008,6.0,0.0,6.0352378045,-0.01867598529,6.0329495594,-0.01764862018,6.0551388454,-0.02925306823,6.0592989425,-0.03212410938,6.0593123411,-0.03250878764
33,20330258,1,ok,5.368604e-09,5.339672e-09,3.872144e-09,4.287753e-09,1.1811586883,1.0182437402,0.191686,0.006862473,1.8563776216e-08,6.0054889085,-0.003663786111,6.0,0.0,6.0354089615,-0.01858617055,6.0335685413,-0.01748935799,6.0551687593,-0.02888376089,6.0592646959,-0.03253940744,6.0599329577,-0.03259001481
34,20330259,1,ok,5.349995e-09,5.34227e-09,3.863331e-09,4.285015e-09,1.1861438336,1.0230523963,0.1907325,0.009475166,1.8563950429e-08,6.0055547244,-0.003691273115,6.0,0.0,6.035377998,-0.01843970781,6.0333209131,-0.01739218155,6.0548020598,-0.02883762235,6.0595836485,-0.03232583942,6.0597482011,-0.03275039043
35,20330260,1,ok,5.364533e-09,5.334266e-09,3.871051e-09,4.282059e-09,1.1823712106,1.0179097804,0.1909366,0.0005588753,1.8563936939e-08,6.0054888417,-0.003704128964,6.0,0.0,6.0356421858,-0.01855682623,6.0334300858,-0.01742804615,6.0549674129,-0.02879460955,6.0598404803,-0.03231534093,6.059831586,-0.0326340571
36,20330261,1,ok,5.377145e-09,5.345477e-09,3.880526e-09,4.28844e-09,1.1788263319,1.0165634077,0.1909311,0.004825119,1.8563528098e-08,6.0055305463,-0.00374026359,6.0,0.0,6.0360525345,-0.01866310885,6.0333681821,-0.01743720472,6.0549131259,-0.0288438112,6.0596544164,-0.03229598152,6.0596303132,-0.03264035319
37,20330262,1,ok,5.388296e-09,5.349283e-09,3.88754e-09,4.287374e-09,1.1773989033,1.0128977809,0.1898468,0.001874427,1.8563261396e-08,6.0055069877,-0.003734048897,6.0,0.0,6.0355780702,-0.01849122605,6.0329663415,-0.0174648015,6.055164632,-0.02899792745,6.0597495192,-0.03229309669,6.0605763817,-0.03278725226
38,20330263,1,ok,5.36577e-09,5.337589e-09,3.869536e-09,4.283989e-09,1.1817439327,1.021762725,0.1914956,0.008093762,1.8563926623e-08,6.0055134803,-0.00370917532,6.0,0.0,6.035040074,-0.01864005865,6.0329111587,-0.01736685312,6.0552776673,-0.02926477656,6.0590764591,-0.03232841301,6.0596268909,-0.03266691762
39,20330264,1,ok,5.374679e-09,5.354646e-09,3.876713e-09,4.291328e-09,1.1798870433,1.0138557031,0.1916626,0.004311574,1.8563664529e-08,6.0055577695,-0.003711742246,6.0,0.0,6.0356573991,-0.01870426254,6.0331482093,-0.01741034613,6.0550471568,-0.02910716896,6.0596786059,-0.03242656536,6.0594902542,-0.03277557928
40,20330265,1,ok,5.363543e-09,5.339397e-09,3.866942e-09,4.285231e-09,1.1826806469,1.0234075276,0.1918797,0.01322472,1.856409048e-08,6.0055615221,-0.003685300358,6.0,0.0,6.0350156116,-0.01859991751,6.033149336,-0.01740874098,6.0552012022,-0.02908486733,6.0593106938,-0.03237410224,6.0595473221,-0.03244969542
41,20330266,1,ok,5.383921e-09,5.35681e-09,3.879682e-09,4.295213e-09,1.1780520806,1.0133379912,0.1919114,0.0008804455,1.8563538134e-08,6.0055447011,-0.003677493289,6.0,0.0,6.0353081052,-0.01850650993,6.0332841333,-0.01736069187,6.0550038027,-0.02883321864,6.0597595913,-0.03234181336,6.0597961723,-0.03266898957
42,20330267,1,ok,5.386609e-09,5.340331e-09,3.881862e-09,4.282564e-09,1.1773490869,1.0226657414,0.191218,0.008952709,1.8563738692e-08,6.0055504367,-0.00372538772,6.0,0.0,6.0356000564,-0.01852222253,6.033193868,-0.01743406392,6.055040924,-0.02884234804,6.0595404618,-0.03221386626,6.0597054503,-0.03268095519
43,20330268,1,failed,,,,,3.1571967297e-12,-3.388131789e-21,0.0,0.0,1.4597461278e-20,3.8752609481e-09,3.8752607384e-09,0.0,0.0,5.9999999897,5.9999999897,2.4333921544e-09,2.4333488525e-09,5.9999999994,5.9999999994,3.6587210297e-09,3.6586882805e-09,5.999999998,5.999999998
44,20330269,1,ok,5.387107e-09,5.341898e-09,3.884554e-09,4.285385e-09,1.1778030005,1.0205835677,0.1902479,0.0008137176,1.8563333003e-08,6.0055642363,-0.003732452449,6.0,0.0,6.03554659,-0.01852775785,6.0332523211,-0.01751241802,6.0549673592,-0.02879284075,6.0601730586,-0.03243408132,6.0603220436,-0.03286395908
45,20330270,1,ok,5.387649e-09,5.352942e-09,3.880571e-09,4.294691e-09,1.1775886971,1.021868865,0.1917665,0.01261055,1.8563653154e-08,6.0056193758,-0.00367882341,6.0,0.0,6.0349280104,-0.0185658889,6.0332264827,-0.01733480949,6.0552802768,-0.0289356364,6.0589221189,-0.03253892096,6.0598303344,-0.03237045967
46,20330271,1,ok,5.383956e-09,5.341985e-09,3.883522e-09,4.28461e-09,1.1776028163,1.0150509758,0.1917554,0.001368577,1.8563519906e-08,6.0055050337,-0.003730166955,6.0,0.0,6.0360709507,-0.01868625075,6.0332985749,-0.0175713579,6.0549185646,-0.02889147253,6.059647119,-0.03254648455,6.0601441975,-0.03281888383
47,20330272,1,ok,5.378316e-09,5.33732e-09,3.878441e-09,4.281973e-09,1.1799278458,1.0249983088,0.1906033,0.01336441,1.8563691714e-08,6.0055535517,-0.003715748818,6.0,0.0,6.0354467419,-0.01841157372,6.0329972846,-0.01745973821,6.0548739941,-0.02890674846,6.0599763145,-0.03238199174,6.0599900639,-0.03271941242
48,20330273,1,ok,5.384552e-09,5.344465e-09,3.880052e-09,4.287067e-09,1.1780338515,1.0144769942,0.1907867,0.003029166,1.8563448504e-08,6.0055249185,-0.00374208291,6.0,0.0,6.0351490716,-0.01865145487,6.0330828686,-0.01733174674,6.0550616399,-0.02921491058,6.0596890108,-0.03222656444,6.0594818873,-0.03282444287
49,20330274,1,ok,5.379976e-09,5.35903e-09,3.881132e-09,4.294689e-09,1.1805166283,1.021649885,0.1896122,0.01348696,1.856336454e-08,6.0056263312,-0.003716263992,6.0,0.0,6.0357823919,-0.01866462911,6.0337178131,-0.01758155962,6.0550618932,-0.02882522144,6.0593644418,-0.03238715882,6.0600591903,-0.03279036462
50,20330275,1,ok,5.363826e-09,5.34581e-09,3.866825e-09,4.291202e-09,1.1819225219,1.0235134824,0.1924507,0.01425905,1.8563732239e-08,6.005574252,-0.00369590959,6.0,0.0,6.0347624659,-0.01843109261,6.0337216485,-0.01749224087,6.0552186832,-0.0288954124,6.0593019822,-0.03233668787,6.0597192644,-0.03242417328
51,20330276,1,ok,5.376166e-09,5.356251e-09,3.879721e-09,4.291866e-09,1.1818220502,1.02256958,0.1905609,0.009795186,1.8563613345e-08,6.0055967344,-0.003706975962,6.0,0.0,6.0358012052,-0.01848377069,6.0333130316,-0.01755759492,6.0547058205,-0.02889458937,6.0600581039,-0.03263653785,6.0599544762,-0.03263672454
52,20330277,1,ok,5.385188e-09,5.339612e-09,3.883935e-09,4.282802e-09,1.1779204625,1.0244417639,0.1917106,0.01341836,1.8563729317e-08,6.0055638612,-0.003665392036,6.0,0.0,6.0359792841,-0.0185934662,6.0335546563,-0.01747221595,6.0550205261,-0.02889143286,6.0593844617,-0.03245516127,6.0600177077,-0.03261826859
53,20330278,1,ok,5.380763e-09,5.343646e-09,3.878595e-09,4.28727e-09,1.1802868382,1.0164465728,0.1895027,0.001483707,1.8563861548e-08,6.0054918594,-0.003716147581,6.0,0.0,6.0358669763,-0.01863724534,6.0335087437,-0.01753057903,6.054810401,-0.02880154753,6.0597411114,-0.03222299283,6.059908847,-0.03257440426
54,20330279,1,ok,5.388241e-09,5.35072e-09,3.882893e-09,4.289916e-09,1.1765831941,1.0226325184,0.191619,0.01314047,1.8563692412e-08,6.0055990675,-0.003729763027,6.0,0.0,6.0352366242,-0.01864251164,6.0330136741,-0.01745343282,6.0548094365,-0.02911628229,6.05998723,-0.03234582979,6.0597232491,-0.03237955102
55,20330280,1,ok,5.361204e-09,5.333003e-09,3.87305e-09,4.278244e-09,1.1825832949,1.0170629306,0.1913854,0.001079676,1.8563997819e-08,6.0054799883,-0.003717034299,6.0,0.0,6.0360233871,-0.01863213199,6.0333390676,-0.01747186523,6.0551726937,-0.02892720007,6.0598538173,-0.03240555059,6.0599629857,-0.03269457163
56,20330281,1,ok,5.373712e-09,5.339696e-09,3.878496e-09,4.283607e-09,1.1797359395,1.0244890666,0.1913523,0.01324525,1.8563700595e-08,6.0055632322,-0.003720335089,6.0,0.0,6.0357222339,-0.01852461066,6.0336908182,-0.01756186365,6.0548957077,-0.02885178383,6.0599431543,-0.03232942869,6.0597616225,-0.0325788006
57,20330282,1,ok,5.377186e-09,5.351618e-09,3.87597e-09,4.291986e-09,1.1813963343,1.0219154473,0.1912079,0.01277778,1.8563647199e-08,6.0055996672,-0.003665843025,6.0,0.0,6.0355418214,-0.01855514554,6.0331918434,-0.01744127137,6.0547241666,-0.02879108882,6.0598279591,-0.03250455618,6.0598980932,-0.03283266398
58,20330283,1,ok,5.352414e-09,5.338581e-09,3.864319e-09,4.283504e-09,1.1841660286,1.023823802,0.1922051,0.01264622,1.8564051791e-08,6.0055624847,-0.003666550353,6.0,0.0,6.0351734551,-0.01838260293,6.0331688998,-0.01735585223,6.0551395887,-0.02888534448,6.0600467051,-0.03235717348,6.0594763835,-0.03248548265
59,20330284,1,ok,5.379915e-09,5.332771e-09,3.877933e-09,4.280464e-09,1.1791090776,1.0255280794,0.1911774,0.01124203,1.8563816802e-08,6.0054863064,-0.003731245767,6.0,0.0,6.0354601648,-0.01867982267,6.0332810073,-0.01739633235,6.0548646159,-0.02910158949,6.059560898,-0.03231892107,6.0591324668,-0.03261002397
60,20330285,1,ok,5.364811e-09,5.3387e-09,3.867907e-09,4.284706e-09,1.1829348658,1.0166378538,0.1918534,0.0003558776,1.8564247384e-08,6.0055047663,-0.003665546703,6.0,0.0,6.0350587848,-0.01862640247,6.032675585,-0.01734181632,6.0552411525,-0.02914666219,6.0597322695,-0.03244172601,6.0595898714,-0.03266072228
61,20330286,1,ok,5.387308e-09,5.342306e-09,3.882596e-09,4.284149e-09,1.1777353891,1.0233173224,0.1907913,0.0128702,1.8563876999e-08,6.0055696242,-0.003722274059,6.0,0.0,6.0352009384,-0.0184437408,6.0334854355,-0.01733940102,6.0550794275,-0.02888715886,6.060147251,-0.03253654874,6.0594115114,-0.03245485007
62,20330287,1,ok,5.372563e-09,5.341454e-09,3.87531e-09,4.281438e-09,1.181116699,1.0187153214,0.1916559,0.00705214,1.8563979423e-08,6.0055492009,-0.003649698397,6.0,0.0,6.0350315112,-0.0183542656,6.0332695722,-0.01753959566,6.0551573614,-0.02888463926,6.0599459862,-0.03224316879,6.0599096834,-0.03283142851
63,20330288,1,ok,5.395386e-09,5.35926e-09,3.884983e-09,4.292539e-09,1.1765471893,1.0211813763,0.1906795,0.009893902,1.8563573883e-08,6.0056059227,-0.00372606078,6.0,0.0,6.0353081466,-0.0186458879,6.0329191026,-0.01732005781,6.0550346045,-0.02922647061,6.0592590732,-0.03227923575,6.0596071712,-0.03264896202
64,20330289,1,ok,5.350007e-09,5.338414e-09,3.865149e-09,4.28402e-09,1.1859177076,1.0234254963,0.189441,0.01272574,1.8564066581e-08,6.0055553058,-0.003685047674,6.0,0.0,6.0358543003,-0.0185803928,6.0334681495,-0.01757439546,6.0548151278,-0.02879408586,6.0599612092,-0.03222761255,6.0603069257,-0.03257822353
65,20330290,1,ok,5.375033e-09,5.341754e-09,3.877003e-09,4.283626e-09,1.182219137,1.0263005607,0.1896095,0.01254382,1.8563825779e-08,6.0055715756,-0.003723398221,6.0,0.0,6.0356662414,-0.0186898982,6.0335155609,-0.01746674252,6.0548556349,-0.02916693582,6.0596366346,-0.0321595133,6.0597795355,-0.03247425544
66,20330291,1,ok,5.382711e-09,5.340048e-09,3.87795e-09,4.286524e-09,1.1782292013,1.025309275,0.1920259,0.014461,1.8563562082e-08,6.0055667652,-0.003680536914,6.0,0.0,6.0347261874,-0.01847585826,6.0334327333,-0.01733555448,6.0552689555,-0.02887368806,6.0593294828,-0.03244407113,6.0597685241,-0.0325050217
67,20330292,1,ok,5.375674e-09,5.349993e-09,3.87549e-09,4.289041e-09,1.1798953508,1.022698007,0.191646,0.01381099,1.8563824659e-08,6.0055831152,-0.003697120045,6.0,0.0,6.0353768998,-0.0186621622,6.0329794265,-0.01740073874,6.0551395513,-0.02909518683,6.059329342,-0.03216928055,6.0598549041,-0.03261197531
68,20330293,1,ok,5.371193e-09,5.34683e-09,3.873217e-09,4.288403e-09,1.1803318499,1.0221897445,0.1913929,0.009171045,1.856374003e-08,6.0055662479,-0.003721574834,6.0,0.0,6.0349569296,-0.01861615518,6.0327430221,-0.01750504844,6.0549570416,-0.02915202984,6.059366397,-0.03235255675,6.0596941864,-0.03265579208
69,20330294,1,ok,5.367168e-09,5.335249e-09,3.872902e-09,4.281689e-09,1.1822711713,1.025365793,0.1909309,0.01326558,1.856372321e-08,6.0055490184,-0.00371182493,6.0,0.0,6.0357416128,-0.01855293526,6.0329744862,-0.01734261181,6.0549103096,-0.02881056639,6.0596938846,-0.03232917341,6.059826579,-0.03281808483
70,20330295,1,ok,5.37e-09,5.340046e-09,3.875369e-09,4.284547e-09,1.1841239378,1.0222207844,0.1905921,0.009950712,1.8563722338e-08,6.005495018,-0.00371999667,6.0,0.0,6.0360835158,-0.01879129455,6.0332943015,-0.01756528393,6.0549526666,-0.02911438846,6.0594740602,-0.03215314018,6.0597656963,-0.03258980056
71,20330296,1,ok,5.37303e-09,5.341635e-09,3.872202e-09,4.287335e-09,1.1802363126,1.0235816662,0.1919473,0.01330302,1.8563882464e-08,6.0055707009,-0.003701594621,6.0,0.0,6.0351047486,-0.01866129709,6.0330084178,-0.01754111819,6.0549635145,-0.02913593823,6.0598578926,-0.0323431719,6.0595853622,-0.03239976076
72,20330297,1,ok,5.383856e-09,5.331154e-09,3.881624e-09,4.280223e-09,1.1773548826,1.0268235424,0.191481,0.01465044,1.8563747416e-08,6.005526665,-0.003736046083,6.0,0.0,6.0357820045,-0.0187255467,6.032905032,-0.01746707468,6.0548034085,-0.0290694159,6.0596434206,-0.03245340072,6.0594733179,-0.03272811343
73,20330298,1,ok,5.384829e-09,5.340663e-09,3.882168e-09,4.285648e-09,1.1782594485,1.0224338972,0.1907564,0.002901243,1.8563663339e-08,6.0055596117,-0.003729907343,6.0,0.0,6.0357240271,-0.01858103001,6.0334260414,-0.01751082314,6.0549837543,-0.02885618593,6.0596717452,-0.0323556949,6.0594124309,-0.03278697789
74,20330299,1,ok,5.374329e-09,5.348859e-09,3.876726e-09,4.290014e-09,1.1806630691,1.0213833928,0.1912253,0.01218807,1.8563991728e-08,6.0055885288,-0.003706426107,6.0,0.0,6.0359539425,-0.01862631059,6.0333257244,-0.01741586988,6.0551949302,-0.02884423395,6.0602949043,-0.03247968649,6.0592650054,-0.03248575223
