sample,seed,sw_stat_mismatch,status,trise_s,tfall_s,tpdlh_s,tpdhl_s,ipeak_source_a,ipeak_sink_a,ishoot_rise_a,ishoot_fall_a,energy_per_edge_j,vout_max_v,vout_min_v,vin_max_v,vin_min_v,n1_max_v,n1_min_v,n2_max_v,n2_min_v,n3_max_v,n3_min_v,n4_max_v,n4_min_v,n5_max_v,n5_min_v
8,20300233,1,ok,3.841985e-09,3.874533e-09,2.699146e-09,3.001825e-09,1.6773611518,1.4490582464,0.2732941,0.005852136,1.8557694804e-08,6.00368937,-0.00253251592,6.0,0.0,6.022375854,-0.01278541434,6.0138861316,-0.008123303617,6.0297921651,-0.01668353061,6.0390513897,-0.02361848288,6.0405412734,-0.02419176162
9,20300234,1,ok,3.857125e-09,3.884651e-09,2.706854e-09,3.004933e-09,1.6691230018,1.4535081031,0.2704267,0.01705074,1.8557002723e-08,6.0037169051,-0.002570848243,6.0,0.0,6.0222488614,-0.0125215238,6.0133964136,-0.008056995295,6.0296443045,-0.01660733356,6.0393112556,-0.02351211899,6.0415414724,-0.02407852456
10,20300235,1,ok,3.848974e-09,3.875227e-09,2.705633e-09,2.998639e-09,1.6736691407,1.4511047783,0.2723934,0.007952689,1.8557459588e-08,6.0036888279,-0.002551620372,6.0,0.0,6.0223561575,-0.01267539158,6.0131572039,-0.008103192586,6.0291587225,-0.01658575507,6.0392518714,-0.02357828954,6.0408023263,-0.02435410963
11,20300236,1,ok,3.85032e-09,3.870771e-09,2.704953e-09,2.998245e-09,1.6737239874,1.4496189817,0.2736478,0.005066427,1.8557550358e-08,6.0036706101,-0.002545031812,6.0,0.0,6.0223534841,-0.01272941655,6.013645362,-0.00811937083,6.0296332682,-0.01671916063,6.0391723766,-0.02393226607,6.0403992028,-0.02432337745
12,20300237,1,ok,3.850086e-09,3.867583e-09,2.702651e-09,2.996081e-09,1.6741651301,1.4519098697,0.272197,0.006329855,1.8557413829e-08,6.0036625986,-0.002501157056,6.0,0.0,6.0223155331,-0.01261674664,6.0134370405,-0.00810586424,6.0295110876,-0.01665194943,6.0391982865,-0.02394260059,6.04174091,-0.0244197921
13,20300238,1,ok,3.85619e-09,3.87729e-09,2.702551e-09,3.00438e-09,1.6710973164,1.4520054738,0.2728367,0.009749274,1.8557089548e-08,6.0036979053,-0.002530402898,6.0,0.0,6.0224032108,-0.0126471028,6.0132952383,-0.00800541315,6.0295692579,-0.0165973339,6.03928902,-0.02388612359,6.0413962073,-0.02460051494
14,20300239,1,ok,3.851068e-09,3.89033e-09,2.706313e-09,3.00562e-09,1.6736389183,1.4422075641,0.2728355,0.004402828,1.8557229883e-08,6.0037500773,-0.002546404644,6.0,0.0,6.0222758664,-0.01250147089,6.0133742562,-0.008132502879,6.0296603692,-0.01663969117,6.0385467318,-0.02377927806,6.0408483992,-0.02423612678
15,20300240,1,ok,3.844424e-09,3.885441e-09,2.700623e-09,3.007477e-09,1.6746386434,1.4450207624,0.2715064,0.005673182,1.8557274166e-08,6.0037327453,-0.002541515179,6.0,0.0,6.022389756,-0.01307925081,6.0136020893,-0.008075121252,6.029784071,-0.01661013343,6.0390250101,-0.02388261654,6.0412756438,-0.02420211632
16,20300241,1,ok,3.863608e-09,3.880631e-09,2.708943e-09,3.004748e-09,1.6673384302,1.4490921822,0.2704429,0.008137618,1.8557061921e-08,6.0037148032,-0.002552812846,6.0,0.0,6.0223698605,-0.01262379255,6.013362772,-0.00807203367,6.0297681946,-0.01659589705,6.038994423,-0.02388982209,6.0416506668,-0.02434009386
17,20300242,1,ok,3.852118e-09,3.879309e-09,2.705616e-09,3.002492e-09,1.6716743269,1.4548838991,0.2704865,0.01664964,1.8557096843e-08,6.0037002915,-0.002550188684,6.0,0.0,6.0223769618,-0.01278674332,6.0133153488,-0.008027662957,6.0296267751,-0.01662467583,6.0394720608,-0.02374237797,6.0416663143,-0.02422386379
18,20300243,1,ok,3.859254e-09,3.87691e-09,2.707025e-09,3.00248e-09,1.6690034409,1.4524407285,0.2710386,0.01016856,1.8556922092e-08,6.003695,-0.002556581079,6.0,0.0,6.0223316048,-0.01306970694,6.0134935936,-0.008038337681,6.0297225118,-0.01662367753,6.0390460973,-0.02377961583,6.0414281005,-0.02457258985
19,20300244,1,ok,3.857093e-09,3.886494e-09,2.707537e-09,3.00718e-09,1.6695948456,1.4447254616,0.271096,0.009836001,1.8557217406e-08,6.0037362771,-0.002555709437,6.0,0.0,6.0223855064,-0.01281642404,6.0132636206,-0.008100126089,6.0294003511,-0.0166327649,6.0392562068,-0.02379091247,6.041139354,-0.02411670171
20,20300245,1,ok,3.854648e-09,3.885841e-09,2.705329e-09,3.007364e-09,1.6714818464,1.4446574411,0.2730441,0.009282683,1.8557272882e-08,6.003732727,-0.002514625496,6.0,0.0,6.0224096172,-0.01280270969,6.0133704733,-0.008140596622,6.0295078876,-0.0165738655,6.039471729,-0.02382514489,6.0407616801,-0.02431523033
21,20300246,1,ok,3.856559e-09,3.878068e-09,2.70761e-09,3.001891e-09,1.6697151338,1.4499808096,0.2708756,0.01193882,1.8557198818e-08,6.0036989136,-0.002554068242,6.0,0.0,6.0223498254,-0.01261910573,6.0132508819,-0.008048250674,6.02970331,-0.01664379735,6.0397904604,-0.02403015511,6.0412952542,-0.02432558873
22,20300247,1,ok,3.856981e-09,3.884961e-09,2.708105e-09,3.005216e-09,1.6697240819,1.4533182899,0.272617,0.01697378,1.8556984852e-08,6.0037184406,-0.002547799058,6.0,0.0,6.0222756581,-0.01255063265,6.013377069,-0.008041227399,6.0295575225,-0.01658663379,6.0400228742,-0.02387480554,6.0412883685,-0.02410181349
23,20300248,1,ok,3.846518e-09,3.882708e-09,2.700914e-09,3.005671e-09,1.6737997264,1.4454772311,0.2712345,0.005220676,1.8557355363e-08,6.0037224556,-0.002543966914,6.0,0.0,6.0223289466,-0.01267057513,6.013490742,-0.008042145157,6.0296951842,-0.01668583848,6.0388653522,-0.02395240439,6.0412207587,-0.02421427914
24,20300249,1,ok,3.84902e-09,3.888107e-09,2.701673e-09,3.01126e-09,1.6738982152,1.4476101087,0.2712696,0.00915455,1.8557041119e-08,6.0037358644,-0.00252839974,6.0,0.0,6.022405579,-0.01279267623,6.0136768089,-0.008116976974,6.0297063024,-0.01670965218,6.0393549098,-0.02384975737,6.0417717566,-0.02438171773
25,20300250,1,ok,3.851104e-09,3.878784e-09,2.70369e-09,3.005264e-09,1.6720737696,1.4509644139,0.2698914,0.01353083,1.8556978814e-08,6.003624185,-0.002547489167,6.0,0.0,6.0224001869,-0.01282094762,6.0138163404,-0.008101602435,6.0298669444,-0.01671974124,6.038974892,-0.02400999637,6.0420033632,-0.02445607965
26,20300251,1,ok,3.845313e-09,3.886714e-09,2.701617e-09,3.007288e-09,1.67464489,1.4415414726,0.2716554,0.002450447,1.8557290784e-08,6.0037346634,-0.002542507173,6.0,0.0,6.0223291456,-0.01259233806,6.013399118,-0.008084803974,6.0295066254,-0.01667146005,6.0392006199,-0.02379171403,6.0414163814,-0.0241496395
27,20300252,1,ok,3.856065e-09,3.879588e-09,2.704203e-09,3.006028e-09,1.671476505,1.4474954885,0.2726691,0.005965371,1.8557138271e-08,6.0037078662,-0.0025407819,6.0,0.0,6.0223611979,-0.01283319049,6.0135454974,-0.008054268011,6.0297639398,-0.01667830804,6.0394046853,-0.02386813432,6.0414772835,-0.02436596029
28,20300253,1,ok,3.856985e-09,3.882295e-09,2.706127e-09,3.005689e-09,1.6697065272,1.4476887555,0.2704106,0.007245303,1.855702079e-08,6.0037216523,-0.002554226991,6.0,0.0,6.0223659027,-0.01268212703,6.0135609572,-0.008084655195,6.0298890027,-0.01667614458,6.0388728412,-0.02399931218,6.0417301839,-0.02429203328
29,20300254,1,ok,3.866118e-09,3.888333e-09,2.710066e-09,3.008984e-09,1.6699659659,1.443846586,0.2733063,0.005449179,1.8557176291e-08,6.0037442988,-0.002551005543,6.0,0.0,6.0223694673,-0.01285542933,6.0135624968,-0.008065600927,6.029730968,-0.01659914768,6.0385905402,-0.02385168323,6.0406701867,-0.02409546074
30,20300255,1,ok,3.859018e-09,3.878909e-09,2.708284e-09,3.002712e-09,1.6696216034,1.4460712928,0.2731313,0.00797982,1.8556972147e-08,6.0037060598,-0.002537061875,6.0,0.0,6.0223377779,-0.01262582648,6.0133074884,-0.008091624508,6.0296515022,-0.0166797022,6.0398849239,-0.02413284738,6.0410109729,-0.02459768797
31,20300256,1,ok,3.853612e-09,3.87241e-09,2.703967e-09,3.00041e-09,1.6717991985,1.4496344606,0.2715441,0.005580023,1.8557402333e-08,6.0036807052,-0.002532616579,6.0,0.0,6.0223554999,-0.01260538153,6.013455103,-0.007980288923,6.0298424307,-0.0166030021,6.0394285918,-0.02379844932,6.0414679176,-0.02434571758
32,20300257,1,ok,3.845545e-09,3.879219e-09,2.699534e-09,3.004555e-09,1.6744888707,1.444974076,0.2733075,0.003392738,1.8557363151e-08,6.0037081857,-0.00253524877,6.0,0.0,6.0223013288,-0.01249441928,6.013655993,-0.007987371447,6.0297309402,-0.01662281828,6.0389928278,-0.02378058321,6.0407007748,-0.02417775285
33,20300258,1,ok,3.862434e-09,3.888533e-09,2.709674e-09,3.010161e-09,1.6675455537,1.4430365097,0.2710245,0.004710427,1.8556873447e-08,6.0037424714,-0.002567717403,6.0,0.0,6.0223941372,-0.01279230794,6.0136594442,-0.008120379611,6.029798137,-0.0167841135,6.0393846425,-0.02414080061,6.0413706163,-0.02431157887
34,20300259,1,ok,3.857818e-09,3.884802e-09,2.708196e-09,3.005701e-09,1.6697279325,1.4447325062,0.2717634,0.005004624,1.8557137614e-08,6.0037271092,-0.002547364864,6.0,0.0,6.0223165894,-0.01304926702,6.0137383142,-0.008066737759,6.0297128996,-0.01666909753,6.0393311482,-0.02407958984,6.0411904342,-0.02432780275
35,20300260,1,ok,3.853084e-09,3.875876e-09,2.705035e-09,3.001133e-09,1.6731565203,1.4445604819,0.2736606,0.001659604,1.8557405046e-08,6.0036929815,-0.002548695942,6.0,0.0,6.0223211045,-0.012703568,6.0135267175,-0.008133084622,6.0295679773,-0.01662821555,6.0392046293,-0.02423152897,6.0404727536,-0.0243694732
36,20300261,1,ok,3.861315e-09,3.886247e-09,2.707419e-09,3.006816e-09,1.6699190686,1.4514028296,0.2724209,0.01602766,1.8557136347e-08,6.0037331236,-0.002540166955,6.0,0.0,6.0223188754,-0.01271764835,6.0133413192,-0.008038908204,6.0295344743,-0.01656512089,6.0396041901,-0.02376306109,6.0412663633,-0.02426758709
37,20300262,1,ok,3.856817e-09,3.878939e-09,2.708068e-09,3.002195e-09,1.6705282652,1.4415877658,0.2731524,0.0004831431,1.8557514749e-08,6.0037061549,-0.00252974149,6.0,0.0,6.0223806316,-0.01256707598,6.0135661295,-0.008030171539,6.0294097882,-0.01671731173,6.039374283,-0.02385028963,6.0408252955,-0.0240828556
38,20300263,1,ok,3.852424e-09,3.873102e-09,2.704929e-09,3.000407e-09,1.6721827608,1.4478859907,0.2722782,0.004030376,1.8557199228e-08,6.00368146,-0.002534255353,6.0,0.0,6.0222972375,-0.01262183316,6.0139544043,-0.008041506624,6.0296836916,-0.01665668718,6.0395600172,-0.02394978681,6.0413277763,-0.02441216727
39,20300264,1,ok,3.854844e-09,3.881625e-09,2.704749e-09,3.005282e-09,1.6708022195,1.4469181231,0.2712087,0.006281618,1.8557285345e-08,6.003716478,-0.002547549339,6.0,0.0,6.0223331609,-0.01275832058,6.0136068684,-0.008133344409,6.0298172243,-0.01681236567,6.0392383431,-0.02387480391,6.0411126932,-0.02427236977
40,20300265,1,ok,3.853011e-09,3.877176e-09,2.704286e-09,3.001031e-09,1.6717774715,1.4505105206,0.2715805,0.008216411,1.8557657998e-08,6.0036964781,-0.002533130956,6.0,0.0,6.0223317946,-0.01255924381,6.0134287895,-0.008066471823,6.0297687718,-0.01664637053,6.0386371475,-0.02378670224,6.0410228338,-0.02426491267
41,20300266,1,ok,3.854332e-09,3.881818e-09,2.705575e-09,3.005517e-09,1.6716333662,1.4454977118,0.2722899,0.004865493,1.8557295818e-08,6.0037176751,-0.002527601973,6.0,0.0,6.0223850845,-0.01271311881,6.0134205321,-0.008189094098,6.0295419857,-0.01656456792,6.0393261782,-0.02392760411,6.0414179763,-0.02414137259
42,20300267,1,ok,3.85318e-09,3.8831e-09,2.704947e-09,3.004851e-09,1.671383953,1.4502335103,0.2715956,0.01035211,1.8557090809e-08,6.0037137845,-0.002552427661,6.0,0.0,6.0222846392,-0.01256510151,6.0132889469,-0.008058358937,6.0298910758,-0.01667686388,6.0394307768,-0.02378929487,6.0408796245,-0.02447670781
43,20300268,1,ok,3.841329e-09,3.87848e-09,2.696632e-09,3.004023e-09,1.6780792576,1.4519812373,0.2725034,0.01092488,1.8557246881e-08,6.0036897392,-0.002501187637,6.0,0.0,6.0223500182,-0.01249126224,6.0133078898,-0.007989525727,6.0294653219,-0.01651946536,6.0394894299,-0.02400620574,6.0417163792,-0.02469236252
44,20300269,1,ok,3.85434e-09,3.876406e-09,2.703792e-09,3.002606e-09,1.6709112843,1.4517987605,0.2706909,0.009377004,1.8557041378e-08,6.0036977425,-0.002552525909,6.0,0.0,6.0223047731,-0.01274249163,6.0135430715,-0.00805505127,6.029720276,-0.01661070025,6.0389664362,-0.02363310647,6.0416029241,-0.0244259122
45,20300270,1,ok,3.853626e-09,3.892032e-09,2.703237e-09,3.012024e-09,1.6728316099,1.4398524794,0.2729322,0.002594358,1.855699374e-08,6.0037534522,-0.002533033471,6.0,0.0,6.0222858001,-0.01254021775,6.013522301,-0.007973121341,6.0296583067,-0.01665529741,6.0397824984,-0.02410823004,6.0411071905,-0.0243370282
46,20300271,1,ok,3.841559e-09,3.877449e-09,2.70006e-09,3.003229e-09,1.6762838997,1.4424804435,0.2722575,0.001969491,1.8557244348e-08,6.0037027628,-0.002530235304,6.0,0.0,6.022399615,-0.01268093582,6.0138487956,-0.008108902127,6.0293134377,-0.0166646226,6.0387674549,-0.02397162256,6.0413972408,-0.02424977099
47,20300272,1,ok,3.848703e-09,3.8849e-09,2.701983e-09,3.008335e-09,1.6730197539,1.4461857595,0.2709451,0.00640493,1.8556973928e-08,6.0037253156,-0.002552959975,6.0,0.0,6.0223640562,-0.01273716462,6.01371348,-0.008141144427,6.0295272294,-0.01672093446,6.0394882618,-0.02390631332,6.0415872458,-0.02443266976
48,20300273,1,ok,3.860223e-09,3.872024e-09,2.707225e-09,2.999541e-09,1.6688520544,1.4492802451,0.2706542,0.00510932,1.855722643e-08,6.0036837505,-0.002540496904,6.0,0.0,6.0223279468,-0.01276591522,6.0135096433,-0.008060458394,6.029878778,-0.01666486788,6.0388358379,-0.02397955359,6.0419808318,-0.02424640911
49,20300274,1,ok,3.850933e-09,3.881384e-09,2.702641e-09,3.006223e-09,1.6734086045,1.4479255442,0.2724571,0.00714974,1.855714109e-08,6.0037164411,-0.002546596303,6.0,0.0,6.0223594795,-0.01278654472,6.0135963933,-0.007981698278,6.0297347662,-0.01663254622,6.0390539395,-0.02390454046,6.0411827239,-0.02433484465
50,20300275,1,ok,3.851277e-09,3.878817e-09,2.700819e-09,3.004401e-09,1.6732915879,1.44687939,0.2730194,0.005263308,1.855718233e-08,6.0037097193,-0.002558197914,6.0,0.0,6.0222955714,-0.01257841613,6.0134275593,-0.008042134859,6.0292492194,-0.01662908711,6.0384924126,-0.02388781217,6.0409865165,-0.02426203873
51,20300276,1,ok,3.83986e-09,3.879056e-09,2.697597e-09,3.002818e-09,1.6768891758,1.446657088,0.2712848,0.00506766,1.8557763019e-08,6.0037074929,-0.002522708876,6.0,0.0,6.0223020089,-0.01263970169,6.0134139252,-0.008029783983,6.0296962899,-0.01665697286,6.0390546533,-0.0238948921,6.0413948872,-0.02409368631
52,20300277,1,ok,3.861309e-09,3.875851e-09,2.709522e-09,3.000636e-09,1.6701464382,1.4463108833,0.2729597,0.003406628,1.8557493302e-08,6.0036954757,-0.002527025804,6.0,0.0,6.0223113156,-0.01262240787,6.0138818955,-0.008139258502,6.0295188291,-0.01676559063,6.0391605899,-0.02388979132,6.0409897594,-0.02417642206
53,20300278,1,ok,3.841196e-09,3.879714e-09,2.701319e-09,3.002708e-09,1.6774822528,1.4501737659,0.2726648,0.008873252,1.8556860208e-08,6.0037056341,-0.002543876377,6.0,0.0,6.0222914091,-0.01261144237,6.0135193982,-0.008067330637,6.029705268,-0.01674141669,6.0394682386,-0.02407238595,6.041424411,-0.02467245406
54,20300279,1,ok,3.852465e-09,3.886421e-09,2.704044e-09,3.008767e-09,1.673081283,1.4469470541,0.272117,0.008268154,1.8557271057e-08,6.003736842,-0.002512077839,6.0,0.0,6.0224388303,-0.01316244782,6.0138129317,-0.008080376907,6.0295468593,-0.01658524179,6.0387154098,-0.0240448902,6.0412632115,-0.02440219432
55,20300280,1,ok,3.850462e-09,3.887161e-09,2.703342e-09,3.007524e-09,1.6723429461,1.4462187428,0.2720308,0.007513126,1.8557251242e-08,6.0037332084,-0.002550983917,6.0,0.0,6.022372035,-0.01256774842,6.0133949447,-0.008082475693,6.0296547196,-0.01655830399,6.0389309401,-0.02382557095,6.0406095329,-0.02436141375
56,20300281,1,ok,3.863957e-09,3.878367e-09,2.710739e-09,3.003807e-09,1.6711923376,1.4461889438,0.2725588,0.004120215,1.855727011e-08,6.0037058544,-0.002531587803,6.0,0.0,6.0224430744,-0.01288209347,6.0135875792,-0.008102814333,6.029715683,-0.01658208947,6.0392316289,-0.02408032248,6.0414231088,-0.02422243682
57,20300282,1,ok,3.846024e-09,3.883626e-09,2.701088e-09,3.007168e-09,1.674078799,1.4386595358,0.2711882,0.001869186,1.8557789382e-08,6.0037202013,-0.002550312128,6.0,0.0,6.0223859633,-0.01276112512,6.0137268163,-0.008020171886,6.0298364708,-0.01669637728,6.0396599943,-0.02387510917,6.0407980189,-0.02395796912
58,20300283,1,ok,3.856833e-09,3.888103e-09,2.707558e-09,3.009421e-09,1.6700890289,1.446574914,0.2710688,0.008250317,1.8556833604e-08,6.0037402697,-0.002557869441,6.0,0.0,6.0223428706,-0.01282676994,6.013781282,-0.008206658805,6.0295184343,-0.01679809341,6.0391891041,-0.02384942669,6.0414494332,-0.02432910645
59,20300284,1,ok,3.860678e-09,3.878515e-09,2.70629e-09,3.003036e-09,1.6691729988,1.4457186534,0.2722888,0.003771382,1.8557495977e-08,6.0037031432,-0.002534774816,6.0,0.0,6.0219831677,-0.01298185447,6.0135355766,-0.008110043922,6.0293626631,-0.01636021745,6.0399023515,-0.02376173749,6.0410871767,-0.02424316864
60,20300285,1,ok,3.851126e-09,3.878613e-09,2.70167e-09,3.004795e-09,1.6721390426,1.4482736353,0.2713269,0.006529189,1.8557572286e-08,6.0037008924,-0.002546797463,6.0,0.0,6.022376948,-0.01268528664,6.0135135961,-0.008052206726,6.0299205881,-0.0166599584,6.0392294579,-0.02370084571,6.0407899618,-0.02423960059
61,20300286,1,ok,3.857411e-09,3.877345e-09,2.707856e-09,3.002756e-09,1.6692600007,1.4497939186,0.2702096,0.007653367,1.855703438e-08,6.0037034637,-0.002561367346,6.0,0.0,6.0223997244,-0.01271254411,6.0135289473,-0.008106826286,6.0296929203,-0.01663999035,6.0388166958,-0.02384754072,6.0416871311,-0.02429407037
62,20300287,1,ok,3.847159e-09,3.882951e-09,2.70363e-09,3.004857e-09,1.6743866342,1.4483595333,0.2717423,0.008176979,1.8556966325e-08,6.003722554,-0.002533647877,6.0,0.0,6.0223519567,-0.01266324641,6.0134917819,-0.008061236887,6.029507068,-0.0166632745,6.0389677419,-0.02393832838,6.0415278812,-0.02442829475
63,20300288,1,ok,3.850399e-09,3.876168e-09,2.70279e-09,3.002588e-09,1.6733934712,1.4452177612,0.2716999,0.002605505,1.8557309239e-08,6.0036978858,-0.00252562332,6.0,0.0,6.0223835344,-0.01266070233,6.0135451555,-0.008061516965,6.0295747027,-0.01656257375,6.0388555983,-0.02374065008,6.041689728,-0.02412135493
64,20300289,1,ok,3.843284e-09,3.880984e-09,2.700144e-09,3.00535e-09,1.6766985437,1.4476407681,0.2718441,0.006829128,1.8557050051e-08,6.0037154261,-0.002515937959,6.0,0.0,6.0223611682,-0.01284498169,6.0136898164,-0.00812269619,6.0296015468,-0.0165696191,6.0392122486,-0.02399057227,6.0416917535,-0.02447555528
65,20300290,1,ok,3.863229e-09,3.882495e-09,2.710325e-09,3.005236e-09,1.6681047839,1.4490836407,0.271525,0.00854111,1.8556968439e-08,6.0037255096,-0.002547059293,6.0,0.0,6.0223564934,-0.01267636872,6.0136267705,-0.008040118058,6.0296103639,-0.01664038359,6.0389080302,-0.02386042695,6.0416848038,-0.02439943601
66,20300291,1,ok,3.856506e-09,3.884941e-09,2.70481e-09,3.007841e-09,1.6712607016,1.4437358339,0.2722832,0.003925979,1.8557090741e-08,6.0037293817,-0.002552458059,6.0,0.0,6.0223260249,-0.01270387409,6.0136466444,-0.008018067116,6.0298296761,-0.01669300358,6.0393973337,-0.02393929061,6.0413323188,-0.0242874843
67,20300292,1,ok,3.848945e-09,3.877973e-09,2.702162e-09,3.00463e-09,1.6734119751,1.445022752,0.2725436,0.003318267,1.8556734392e-08,6.0037027901,-0.002561232922,6.0,0.0,6.0223605487,-0.01277936896,6.0133614809,-0.007932768436,6.0300801136,-0.01661116747,6.039675454,-0.02406173771,6.0414341121,-0.02465030026
68,20300293,1,ok,3.856659e-09,3.879862e-09,2.70568e-09,3.00483e-09,1.6694293914,1.4434479835,0.2725889,0.006366036,1.8557088506e-08,6.0037097797,-0.002542891345,6.0,0.0,6.0223673988,-0.0126783846,6.0134714561,-0.008080758208,6.0298838866,-0.01661568495,6.0393861322,-0.02405445738,6.04114968,-0.02419950289
69,20300294,1,ok,3.851271e-09,3.873859e-09,2.706331e-09,2.99856e-09,1.6729975011,1.4438468286,0.2727453,0.0001277638,1.8557336581e-08,6.0036868362,-0.002560624453,6.0,0.0,6.0223307584,-0.01260353286,6.0134505172,-0.008129968788,6.0291455942,-0.01660739966,6.0391724337,-0.02400229922,6.0412156608,-0.02416160872
70,20300295,1,ok,3.855649e-09,3.867053e-09,2.70399e-09,2.997996e-09,1.6703764328,1.452173304,0.272,0.00594385,1.8557212475e-08,6.0036604242,-0.002539605596,6.0,0.0,6.0223577499,-0.01264726751,6.0134580017,-0.008026324017,6.0298000721,-0.01663461468,6.0390115159,-0.02387640622,6.0415716667,-0.02438766022
71,20300296,1,ok,3.857341e-09,3.886506e-09,2.703749e-09,3.010841e-09,1.6710996865,1.4378931028,0.2731932,0.001403584,1.8556950834e-08,6.0037406003,-0.002562244924,6.0,0.0,6.0223374139,-0.01271113969,6.0134812222,-0.008039486513,6.029688695,-0.01663898061,6.0398355199,-0.02392094467,6.0409088656,-0.02453895706
72,20300297,1,ok,3.838112e-09,3.874647e-09,2.694701e-09,3.002003e-09,1.6795911994,1.451221057,0.2728259,0.007978758,1.8557575736e-08,6.0036913756,-0.002523365786,6.0,0.0,6.0223156968,-0.01277798086,6.0131899547,-0.007970852156,6.0296564788,-0.01655456271,6.0397552673,-0.02393093799,6.0413572407,-0.02447000296
73,20300298,1,ok,3.840216e-09,3.879371e-09,2.696034e-09,3.004865e-09,1.6776599899,1.4485167451,0.2722278,0.00717485,1.8557614697e-08,6.0037069107,-0.002513105531,6.0,0.0,6.0222993314,-0.01258580348,6.0137469843,-0.008052730821,6.0298071512,-0.0167518918,6.0393354215,-0.02356677964,6.0412883037,-0.02424738124
74,20300299,1,ok,3.85596e-09,3.87999e-09,2.708077e-09,3.002763e-09,1.6704964881,1.4503376963,0.2715636,0.009067068,1.8556934093e-08,6.0037115569,-0.002546405293,6.0,0.0,6.0223703849,-0.01274074212,6.0135762266,-0.008101888041,6.0293293193,-0.01664589483,6.0385913234,-0.02383447013,6.0412537806,-0.02446492897
