
Note: No compatibility mode selected!


Circuit: * gate-driver-core-drive-postlayout @ ss_27c_vlogic3p30v-vdrv5p00v -- generated by sim/harness, do not edit

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
x1_inb__t1                                 3.3
in__t1                                       0
gnd_logic                                    0
x2_n3__t1                                    5
x2_n2__t2                          2.88922e-09
gnd_drv                            3.59987e-12
x2_n5__t131                                  5
out__t174                          3.55767e-09
out__t61                           3.55762e-09
x2_n5__t121                                  5
x2_n5__t120                                  5
out__t169                          3.55755e-09
out__t49                           3.55747e-09
x2_n5__t93                                   5
x2_n5__t92                                   5
out__t153                          3.55736e-09
out__t60                           3.55724e-09
x2_n5__t119                                  5
x2_n5__t94                                   5
out__t154                          3.55711e-09
out__t62                           3.55696e-09
x2_n5__t122                                  5
x2_n5__t132                                  5
out__t175                          3.55681e-09
out__t67                           3.55664e-09
x2_n5__t133                                  5
x2_n4__t185                        3.27189e-09
x2_n3__t5                                    5
x2_n5__t134                                  5
out__t176                          3.55647e-09
out__t68                           3.55629e-09
x2_n5__t135                                  5
x2_n5__t136                                  5
out__t177                          3.55611e-09
out__t69                           3.55592e-09
x2_n5__t137                                  5
x2_n5__t138                                  5
out__t178                          3.55573e-09
out__t70                           3.55553e-09
x2_n5__t139                                  5
x2_n5__t149                                  5
out__t183                          3.55533e-09
out__t72                           3.55513e-09
x2_n5__t141                                  5
x2_n5__t142                                  5
out__t179                          3.55493e-09
out__t73                           3.55472e-09
x2_n5__t143                                  5
x2_n3__t6                                    5
x2_n4__t184                        3.28214e-09
x2_n5__t144                                  5
out__t180                          3.55451e-09
out__t74                            3.5543e-09
x2_n5__t145                                  5
x2_n5__t146                                  5
out__t181                          3.55409e-09
out__t75                           3.55388e-09
x2_n5__t147                                  5
x2_n5__t148                                  5
out__t182                          3.55366e-09
out__t71                           3.55345e-09
x2_n5__t140                                  5
x2_n5__t114                                  5
out__t166                          3.55323e-09
out__t58                           3.55302e-09
x2_n5__t115                                  5
x2_n5__t116                                  5
out__t167                           3.5528e-09
out__t59                           3.55258e-09
x2_n5__t117                                  5
x2_n4__t183                        3.29243e-09
x2_n3__t18                                   5
x2_n5__t118                                  5
out__t168                          3.55236e-09
out__t36                           3.55214e-09
x2_n5__t70                                   5
x2_n5__t164                                  5
out__t192                          3.55192e-09
out__t44                            3.5517e-09
x2_n5__t85                                   5
x2_n5__t1                                    5
out__t0                            3.55148e-09
out__t108                          3.54296e-09
x2_n5__t216                                  5
x2_n5__t215                                  5
out__t217                          3.54318e-09
out__t107                          3.54341e-09
x2_n5__t213                                  5
x2_n5__t212                                  5
out__t215                          3.54364e-09
out__t106                          3.54386e-09
x2_n5__t211                                  5
x2_n3__t14                                   5
x2_n4__t189                        3.30275e-09
x2_n5__t210                                  5
out__t214                          3.54409e-09
out__t105                          3.54432e-09
x2_n5__t209                                  5
x2_n5__t214                                  5
out__t216                          3.54454e-09
out__t103                          3.54477e-09
x2_n5__t207                                  5
x2_n5__t206                                  5
out__t213                          3.54499e-09
out__t102                          3.54522e-09
x2_n5__t205                                  5
