sample,seed,sw_stat_mismatch,status,vgate_thinox_max,vna_peak,vnb_peak,vccomp_dev_max,vccomp_stack_max,t_plh_ns,t_phl_ns,vout_hi_ratio,vout_lo_ratio,vinb_max_v
26,20400330,1,ok,3.659516,2.668806,2.609107,1.277152,5.108609,0.8382603,0.3786839,0.99999945455,2.1601090909e-07,3.659516
27,20400331,1,ok,3.659476,2.669251,2.614796,1.277866,5.111465,0.8381137,0.3767114,0.99999945455,2.1626345455e-07,3.659476
28,20400332,1,ok,3.659323,2.669027,2.612333,1.275715,5.10286,0.8345622,0.3791993,0.99999945455,2.1613563636e-07,3.659323
29,20400333,1,ok,3.659329,2.663953,2.612005,1.27753,5.110122,0.8401382,0.3765704,0.99999945455,2.1606163636e-07,3.659329
30,20400334,1,ok,3.659402,2.669661,2.613826,1.277104,5.108416,0.8368221,0.3768286,0.99999945455,2.1604781818e-07,3.659402
31,20400335,1,ok,3.659474,2.667419,2.610231,1.276587,5.106349,0.8379816,0.3776686,0.99999945455,2.1630909091e-07,3.659474
32,20400336,1,ok,3.659553,2.669474,2.614726,1.277295,5.109179,0.8383047,0.3774345,0.99999945455,2.1613836364e-07,3.659553
33,20400337,1,ok,3.659508,2.668212,2.617365,1.276542,5.106167,0.8313054,0.3779443,0.99999945455,2.1609181818e-07,3.659508
34,20400338,1,ok,3.659614,2.664039,2.615881,1.277327,5.109306,0.8356404,0.37752,0.99999945455,2.1574472727e-07,3.659614
35,20400339,1,ok,3.659362,2.669088,2.609719,1.276153,5.104611,0.8308074,0.3788281,0.99999945455,2.1651709091e-07,3.659362
36,20400340,1,ok,3.659355,2.66115,2.606584,1.276482,5.105927,0.8337043,0.3767546,0.99999945455,2.1629254545e-07,3.659355
37,20400341,1,ok,3.659428,2.668644,2.618061,1.276913,5.107652,0.8379863,0.3763515,0.99999945455,2.1593145455e-07,3.659428
38,20400342,1,ok,3.659444,2.667696,2.613177,1.277424,5.109696,0.8357414,0.3781938,0.99999945455,2.1635018182e-07,3.659444
39,20400343,1,ok,3.659441,2.669073,2.609986,1.276869,5.107475,0.8336166,0.3776136,0.99999945455,2.1620345455e-07,3.659441
40,20400344,1,ok,3.659431,2.667836,2.616361,1.276524,5.106095,0.8344188,0.377845,0.99999945455,2.15904e-07,3.659431
41,20400345,1,ok,3.659434,2.668894,2.61337,1.276546,5.106185,0.8338069,0.3772937,0.99999945455,2.1581709091e-07,3.659434
42,20400346,1,ok,3.659429,2.665703,2.606994,1.27658,5.106318,0.8383757,0.3767571,0.99999945455,2.1608218182e-07,3.659429
43,20400347,1,ok,3.659455,2.666847,2.610418,1.276713,5.106853,0.8326573,0.3779175,0.99999945455,2.1629709091e-07,3.659455
44,20400348,1,ok,3.659471,2.665876,2.610399,1.276606,5.106422,0.8365979,0.3763684,0.99999945455,2.1600418182e-07,3.659471
45,20400349,1,ok,3.659328,2.664838,2.612904,1.277287,5.10915,0.8395978,0.377909,0.99999945455,2.1584818182e-07,3.659328
46,20400350,1,ok,3.659594,2.666186,2.605757,1.275998,5.103994,0.8359081,0.3767679,0.99999945455,2.16098e-07,3.659594
47,20400351,1,ok,3.65935,2.67107,2.610864,1.277201,5.108805,0.8351201,0.3779144,0.99999945455,2.16246e-07,3.65935
48,20400352,1,ok,3.659436,2.667231,2.610124,1.275491,5.101963,0.8334228,0.3768088,0.99999945455,2.1555490909e-07,3.659436
49,20400353,1,ok,3.659337,2.666206,2.609336,1.276057,5.104226,0.8377629,0.3781515,0.99999945455,2.1638090909e-07,3.659337
50,20400354,1,ok,3.659516,2.66368,2.612544,1.277417,5.109667,0.837606,0.3770681,0.99999945455,2.1623363636e-07,3.659516
51,20400355,1,ok,3.65947,2.66828,2.609627,1.27644,5.105759,0.8389552,0.3768479,0.99999945455,2.1587836364e-07,3.65947
52,20400356,1,ok,3.659554,2.661341,2.615326,1.277727,5.110909,0.8392133,0.3765561,0.99999945455,2.1630018182e-07,3.659554
53,20400357,1,ok,3.65928,2.6688,2.609803,1.278347,5.113389,0.835601,0.377912,0.99999945455,2.16414e-07,3.65928
54,20400358,1,ok,3.659312,2.669839,2.614882,1.277641,5.110564,0.8348192,0.3773512,0.99999945455,2.1619036364e-07,3.659312
55,20400359,1,ok,3.659373,2.663132,2.611362,1.278092,5.112366,0.8333026,0.3769652,0.99999945455,2.16474e-07,3.659373
56,20400360,1,ok,3.659523,2.665392,2.610973,1.27711,5.108439,0.8352193,0.3774199,0.99999945455,2.1613818182e-07,3.659523
57,20400361,1,ok,3.659435,2.66097,2.612096,1.277285,5.109139,0.8345803,0.3765361,0.99999945455,2.1662490909e-07,3.659435
58,20400362,1,ok,3.659379,2.667863,2.608968,1.276535,5.106139,0.833717,0.3782803,0.99999945455,2.1633490909e-07,3.659379
59,20400363,1,ok,3.65945,2.668766,2.608485,1.275919,5.103677,0.8343389,0.378868,0.99999945455,2.1627e-07,3.65945
60,20400364,1,ok,3.659348,2.670837,2.613384,1.277802,5.111209,0.8335453,0.3781177,0.99999945455,2.1627363636e-07,3.659348
61,20400365,1,ok,3.659306,2.667326,2.612019,1.277681,5.110723,0.8374632,0.3770368,0.99999945455,2.1620654545e-07,3.659306
62,20400366,1,ok,3.659466,2.66673,2.613686,1.277678,5.110711,0.8352374,0.3774948,0.99999945455,2.1633490909e-07,3.659466
63,20400367,1,ok,3.659623,2.666568,2.61345,1.276891,5.107565,0.8312155,0.3789092,0.99999945455,2.1655981818e-07,3.659623
64,20400368,1,ok,3.659186,2.668363,2.602101,1.276378,5.105513,0.8335459,0.3768172,0.99999945455,2.1609963636e-07,3.659186
65,20400369,1,ok,3.659283,2.665334,2.615481,1.27736,5.109441,0.8345247,0.3765284,0.99999945455,2.1615672727e-07,3.659283
66,20400370,1,ok,3.659457,2.667885,2.611417,1.276152,5.104606,0.8332185,0.3771777,0.99999945455,2.1574927273e-07,3.659457
67,20400371,1,ok,3.659514,2.662824,2.612427,1.277101,5.108402,0.8346734,0.3768973,0.99999945455,2.16096e-07,3.659514
68,20400372,1,ok,3.65945,2.669828,2.609512,1.27735,5.109399,0.838362,0.3771016,0.99999945455,2.1619545455e-07,3.65945
69,20400373,1,ok,3.659438,2.673422,2.613378,1.276228,5.104911,0.8335285,0.3772338,0.99999945455,2.1625309091e-07,3.659438
70,20400374,1,ok,3.659367,2.662772,2.615571,1.276671,5.106686,0.8342463,0.3782915,0.99999945455,2.1602581818e-07,3.659367
71,20400375,1,ok,3.659598,2.663406,2.612091,1.27758,5.110321,0.8407935,0.3769226,0.99999945455,2.1589109091e-07,3.659598
72,20400376,1,ok,3.659414,2.666127,2.614818,1.277334,5.109335,0.835605,0.3774918,0.99999945455,2.1624145455e-07,3.659414
73,20400377,1,ok,3.659575,2.666059,2.612653,1.277094,5.108378,0.8359726,0.3771546,0.99999945455,2.1593127273e-07,3.659575
74,20400378,1,ok,3.659404,2.660044,2.606081,1.276563,5.106254,0.8302852,0.3783055,0.99999945455,2.1630763636e-07,3.659404
75,20400379,1,ok,3.659518,2.670344,2.612495,1.27777,5.111078,0.8361731,0.3776482,0.99999945455,2.1632527273e-07,3.659518
76,20400380,1,ok,3.659533,2.665905,2.613264,1.276116,5.104463,0.8377017,0.3780627,0.99999945455,2.1585745455e-07,3.659533
77,20400381,1,ok,3.659459,2.66273,2.605301,1.277864,5.111456,0.8351656,0.3787674,0.99999945455,2.1629563636e-07,3.659459
78,20400382,1,ok,3.659222,2.668605,2.615518,1.276887,5.107548,0.8354385,0.3780556,0.99999945455,2.1617418182e-07,3.659222
79,20400383,1,ok,3.659392,2.663164,2.610335,1.275365,5.10146,0.8382662,0.3779711,0.99999945455,2.1583236364e-07,3.659392
80,20400384,1,ok,3.659414,2.668688,2.607041,1.275465,5.10186,0.8360718,0.378839,0.99999945455,2.1635872727e-07,3.659414
81,20400385,1,ok,3.659337,2.665033,2.608785,1.276545,5.10618,0.8361962,0.3780137,0.99999945455,2.1587254545e-07,3.659337
82,20400386,1,ok,3.659483,2.66985,2.611529,1.277414,5.109657,0.8352436,0.3764819,0.99999945455,2.1585781818e-07,3.659483
83,20400387,1,ok,3.659394,2.668016,2.612667,1.277535,5.110141,0.8345423,0.3767218,0.99999945455,2.1615618182e-07,3.659394
84,20400388,1,ok,3.659372,2.667431,2.611681,1.277366,5.109464,0.8368382,0.3764793,0.99999945455,2.1576036364e-07,3.659372
85,20400389,1,ok,3.659368,2.662914,2.614106,1.277273,5.109092,0.833926,0.3767236,0.99999945455,2.1620872727e-07,3.659368
86,20400390,1,ok,3.659538,2.668773,2.612829,1.276969,5.107876,0.8341875,0.3788085,0.99999945455,2.16392e-07,3.659538
87,20400391,1,ok,3.659506,2.662529,2.60871,1.27708,5.108321,0.8342321,0.3772146,0.99999945455,2.1620181818e-07,3.659506
88,20400392,1,ok,3.65945,2.669366,2.612417,1.277497,5.109987,0.8383184,0.3776084,0.99999945455,2.1593254545e-07,3.65945
89,20400393,1,ok,3.659369,2.665431,2.610745,1.277788,5.111153,0.8358947,0.3773707,0.99999945455,2.16302e-07,3.659369
90,20400394,1,ok,3.659323,2.663136,2.608776,1.276867,5.107469,0.8350435,0.3778944,0.99999945455,2.1635127273e-07,3.659323
91,20400395,1,ok,3.659387,2.668132,2.612068,1.275678,5.102713,0.8347223,0.3795078,0.99999945455,2.1593963636e-07,3.659387
92,20400396,1,ok,3.659516,2.670663,2.613025,1.276436,5.105743,0.8328032,0.3779121,0.99999945455,2.1615363636e-07,3.659516
93,20400397,1,ok,3.659443,2.665303,2.612303,1.277214,5.108857,0.8343902,0.3775899,0.99999945455,2.1601763636e-07,3.659443
94,20400398,1,ok,3.659599,2.668349,2.611134,1.276609,5.106435,0.8330892,0.3781358,0.99999945455,2.1639363636e-07,3.659599
95,20400399,1,ok,3.659339,2.661169,2.615864,1.276849,5.107397,0.8335323,0.3783763,0.99999945455,2.1649727273e-07,3.659339
96,20400400,1,ok,3.659378,2.666405,2.608725,1.276222,5.10489,0.8331052,0.3771045,0.99999945455,2.1592436364e-07,3.659378
97,20400401,1,ok,3.659505,2.663198,2.613893,1.275591,5.102363,0.8332488,0.3786027,0.99999945455,2.1636254545e-07,3.659505
98,20400402,1,ok,3.659418,2.661839,2.616227,1.276925,5.1077,0.8336588,0.3784492,0.99999945455,2.16384e-07,3.659418
99,20400403,1,ok,3.65933,2.663884,2.606202,1.277876,5.111503,0.8367953,0.377616,0.99999945455,2.1642363636e-07,3.65933
100,20400404,1,ok,3.659544,2.666897,2.610111,1.277901,5.111604,0.8376102,0.3772644,0.99999945455,2.1650890909e-07,3.659544
101,20400405,1,ok,3.659201,2.667312,2.613356,1.277434,5.109736,0.8357015,0.3769203,0.99999945455,2.1637527273e-07,3.659201
102,20400406,1,ok,3.659254,2.673319,2.609014,1.276025,5.1041,0.836537,0.3774692,0.99999945455,2.15518e-07,3.659254
103,20400407,1,ok,3.659341,2.667371,2.607114,1.276574,5.106295,0.8373017,0.3758706,0.99999945455,2.1556109091e-07,3.659341
104,20400408,1,ok,3.659343,2.662918,2.61031,1.276713,5.10685,0.8341242,0.3778234,0.99999945455,2.1646727273e-07,3.659343
105,20400409,1,ok,3.659547,2.667384,2.611884,1.276745,5.10698,0.8371668,0.3786359,0.99999945455,2.1613e-07,3.659547
106,20400410,1,ok,3.659292,2.660378,2.60681,1.275776,5.103105,0.8353785,0.3774535,0.99999945455,2.1549418182e-07,3.659292
107,20400411,1,ok,3.659524,2.667255,2.607536,1.276239,5.104958,0.8413815,0.3770687,0.99999945455,2.1578745455e-07,3.659524
108,20400412,1,ok,3.659507,2.667957,2.614669,1.276171,5.104684,0.8326109,0.3784875,0.99999945455,2.1637563636e-07,3.659507
109,20400413,1,ok,3.65943,2.666313,2.61102,1.277024,5.108097,0.8353958,0.3784569,0.99999945455,2.1651490909e-07,3.65943
110,20400414,1,ok,3.659555,2.66738,2.612482,1.275116,5.100465,0.8329381,0.3781799,0.99999945455,2.16326e-07,3.659555
111,20400415,1,ok,3.659391,2.668823,2.612137,1.27635,5.1054,0.8377288,0.3763647,0.99999945455,2.1640418182e-07,3.659391
112,20400416,1,ok,3.659541,2.667818,2.609471,1.276201,5.104804,0.8348943,0.3785118,0.99999945455,2.1649436364e-07,3.659541
113,20400417,1,ok,3.659526,2.665238,2.608609,1.276794,5.107175,0.8361469,0.3780842,0.99999945455,2.1628272727e-07,3.659526
114,20400418,1,ok,3.659486,2.665168,2.608165,1.276186,5.104745,0.8327747,0.3776182,0.99999945455,2.1615672727e-07,3.659486
115,20400419,1,ok,3.65931,2.66715,2.614998,1.276766,5.107066,0.833059,0.3772544,0.99999945455,2.1632381818e-07,3.65931
116,20400420,1,ok,3.65941,2.666558,2.608153,1.278809,5.115236,0.8377525,0.3789076,0.99999945455,2.1657527273e-07,3.65941
117,20400421,1,ok,3.659404,2.664792,2.612548,1.276068,5.104272,0.8343032,0.3778737,0.99999945455,2.1590109091e-07,3.659404
118,20400422,1,ok,3.659362,2.661947,2.608099,1.27528,5.101122,0.8325292,0.3787713,0.99999945455,2.1631981818e-07,3.659362
119,20400423,1,ok,3.659488,2.669451,2.609741,1.276552,5.10621,0.8382146,0.3755038,0.99999945455,2.15534e-07,3.659488
120,20400424,1,ok,3.659426,2.668211,2.610557,1.277785,5.111139,0.8353602,0.3787273,0.99999945455,2.1639290909e-07,3.659426
121,20400425,1,ok,3.659425,2.668943,2.609917,1.276664,5.106658,0.8357014,0.3784696,0.99999945455,2.1641436364e-07,3.659425
122,20400426,1,ok,3.659406,2.666304,2.611297,1.275734,5.102935,0.8337883,0.3787604,0.99999945455,2.1666036364e-07,3.659406
123,20400427,1,ok,3.659456,2.670658,2.607659,1.276929,5.107717,0.8356506,0.3769225,0.99999945455,2.16088e-07,3.659456
124,20400428,1,ok,3.659496,2.665384,2.611003,1.275866,5.103462,0.8375927,0.3776967,0.99999945455,2.1588636364e-07,3.659496
125,20400429,1,ok,3.659502,2.666893,2.616629,1.278242,5.112968,0.8382715,0.3765905,0.99999945455,2.1629181818e-07,3.659502
126,20400430,1,ok,3.659475,2.662433,2.610463,1.276925,5.1077,0.8383256,0.3770595,0.99999945455,2.1606090909e-07,3.659475
127,20400431,1,ok,3.659363,2.66555,2.61385,1.277521,5.110085,0.8311371,0.3775777,0.99999945455,2.1653163636e-07,3.659363
128,20400432,1,ok,3.659533,2.666031,2.612558,1.276792,5.107167,0.8334087,0.3770915,0.99999945455,2.1615727273e-07,3.659533
129,20400433,1,ok,3.659417,2.671369,2.617497,1.277405,5.109622,0.8348535,0.3772118,0.99999945455,2.1658636364e-07,3.659417
130,20400434,1,ok,3.659496,2.668767,2.611794,1.277199,5.108795,0.8394404,0.3785506,0.99999945455,2.1633927273e-07,3.659496
131,20400435,1,ok,3.659344,2.667786,2.60888,1.275944,5.103777,0.8340401,0.3787086,0.99999945455,2.1669054545e-07,3.659344
132,20400436,1,ok,3.659444,2.662494,2.61671,1.275011,5.100046,0.8370912,0.3772244,0.99999945455,2.1594690909e-07,3.659444
133,20400437,1,ok,3.65945,2.667258,2.610267,1.277367,5.109467,0.839241,0.376532,0.99999945455,2.1637963636e-07,3.65945
134,20400438,1,ok,3.659478,2.668346,2.611596,1.275814,5.103257,0.8346233,0.3771592,0.99999945455,2.1595490909e-07,3.659478
135,20400439,1,ok,3.659542,2.671174,2.609461,1.276583,5.106333,0.8359186,0.3781537,0.99999945455,2.1611181818e-07,3.659542
136,20400440,1,ok,3.659412,2.667918,2.610243,1.276221,5.104886,0.8338523,0.3779866,0.99999945455,2.1595181818e-07,3.659412
137,20400441,1,ok,3.659297,2.666607,2.610517,1.276436,5.105743,0.8356991,0.3785097,0.99999945455,2.1601181818e-07,3.659297
138,20400442,1,ok,3.659522,2.665044,2.613967,1.277489,5.109957,0.8356092,0.3780754,0.99999945455,2.16136e-07,3.659522
139,20400443,1,ok,3.659368,2.669979,2.612026,1.275291,5.101163,0.8365133,0.3758852,0.99999945455,2.1590545455e-07,3.659368
140,20400444,1,ok,3.659423,2.66805,2.61189,1.276907,5.107629,0.8342283,0.3771944,0.99999945455,2.1601854545e-07,3.659423
141,20400445,1,ok,3.65943,2.664381,2.614275,1.277804,5.111215,0.8334304,0.3770235,0.99999945455,2.1651290909e-07,3.65943
142,20400446,1,ok,3.659323,2.665825,2.609831,1.275792,5.103166,0.8336529,0.3758256,0.99999945455,2.1581527273e-07,3.659323
143,20400447,1,ok,3.659362,2.668161,2.612066,1.277349,5.109397,0.8374134,0.3765656,0.99999945455,2.1628690909e-07,3.659362
144,20400448,1,ok,3.659535,2.669301,2.611533,1.276265,5.105062,0.8363329,0.3794894,0.99999945455,2.1657963636e-07,3.659535
145,20400449,1,ok,3.659525,2.663052,2.612774,1.277582,5.110327,0.8359158,0.3770315,0.99999945455,2.1636363636e-07,3.659525
146,20400450,1,ok,3.659356,2.670141,2.609526,1.276483,5.10593,0.8334274,0.3780711,0.99999945455,2.1631454545e-07,3.659356
147,20400451,1,ok,3.659485,2.670632,2.609211,1.275868,5.10347,0.8347791,0.3780643,0.99999945455,2.1621672727e-07,3.659485
148,20400452,1,ok,3.659415,2.665804,2.615748,1.277222,5.108886,0.835007,0.3783698,0.99999945455,2.1620109091e-07,3.659415
149,20400453,1,ok,3.659276,2.666718,2.613676,1.276208,5.104833,0.8359476,0.3765031,0.99999945455,2.1586472727e-07,3.659276
150,20400454,1,ok,3.659355,2.667211,2.612936,1.276846,5.107385,0.833645,0.3780689,0.99999945455,2.1651272727e-07,3.659355
151,20400455,1,ok,3.65947,2.666809,2.608324,1.277002,5.10801,0.8350543,0.3778488,0.99999945455,2.1612272727e-07,3.65947
152,20400456,1,ok,3.659471,2.67161,2.613572,1.277081,5.108324,0.838411,0.3767748,0.99999945455,2.1613e-07,3.659471
153,20400457,1,ok,3.659305,2.667727,2.612908,1.276235,5.104939,0.8332862,0.3775673,0.99999945455,2.1631363636e-07,3.659305
154,20400458,1,ok,3.659421,2.667896,2.611846,1.277874,5.111495,0.8350295,0.378816,0.99999945455,2.1631836364e-07,3.659421
155,20400459,1,ok,3.659413,2.670534,2.611668,1.276319,5.105275,0.8368157,0.3777199,0.99999945455,2.16252e-07,3.659413
156,20400460,1,ok,3.659386,2.666221,2.60595,1.277001,5.108005,0.8366459,0.3770624,0.99999945455,2.1580963636e-07,3.659386
157,20400461,1,ok,3.659634,2.666431,2.612358,1.278231,5.112924,0.8383668,0.3776296,0.99999945455,2.1684945455e-07,3.659634
158,20400462,1,ok,3.659332,2.666919,2.606295,1.277211,5.108846,0.8362716,0.376854,0.99999945455,2.1631981818e-07,3.659332
159,20400463,1,ok,3.659423,2.666273,2.614266,1.276807,5.107228,0.8353119,0.3776413,0.99999945455,2.1654345455e-07,3.659423
160,20400464,1,ok,3.659348,2.662631,2.609177,1.276249,5.104998,0.8374881,0.37666,0.99999945455,2.1604418182e-07,3.659348
161,20400465,1,ok,3.659327,2.666629,2.615463,1.277363,5.109453,0.8370346,0.3766577,0.99999945455,2.1625254545e-07,3.659327
162,20400466,1,ok,3.659385,2.667377,2.61506,1.278494,5.113978,0.8359672,0.3784233,0.99999945455,2.1660418182e-07,3.659385
163,20400467,1,ok,3.659395,2.667287,2.60937,1.277168,5.108673,0.8380543,0.3761097,0.99999945455,2.1622018182e-07,3.659395
164,20400468,1,ok,3.659571,2.662676,2.615323,1.276813,5.107251,0.8376507,0.3771022,0.99999945455,2.1640109091e-07,3.659571
165,20400469,1,ok,3.659245,2.669586,2.610046,1.276431,5.105724,0.8369704,0.3762548,0.99999945455,2.1590090909e-07,3.659245
166,20400470,1,ok,3.659314,2.671909,2.608639,1.277939,5.111756,0.835665,0.3773291,0.99999945455,2.1591436364e-07,3.659314
167,20400471,1,ok,3.659419,2.661161,2.615963,1.27802,5.112078,0.832319,0.3768662,0.99999945455,2.1647945455e-07,3.659419
168,20400472,1,ok,3.659452,2.668697,2.614075,1.277356,5.109424,0.8353132,0.3768971,0.99999945455,2.1596763636e-07,3.659452
169,20400473,1,ok,3.659383,2.663728,2.611014,1.277155,5.108621,0.834712,0.3779894,0.99999945455,2.16154e-07,3.659383
170,20400474,1,ok,3.659439,2.663228,2.609421,1.276237,5.10495,0.8305622,0.3771741,0.99999945455,2.1587e-07,3.659439
171,20400475,1,ok,3.659374,2.663528,2.61423,1.276856,5.107426,0.8363306,0.3757019,0.99999945455,2.1617581818e-07,3.659374
172,20400476,1,ok,3.659526,2.667742,2.610002,1.276375,5.105499,0.8333408,0.3776067,0.99999945455,2.1616709091e-07,3.659526
173,20400477,1,ok,3.659348,2.667042,2.606087,1.27519,5.10076,0.8319168,0.378493,0.99999945455,2.1676854545e-07,3.659348
174,20400478,1,ok,3.65954,2.667893,2.607346,1.277562,5.11025,0.837343,0.3775333,0.99999945455,2.1634181818e-07,3.65954
175,20400479,1,ok,3.659434,2.663102,2.611676,1.276543,5.106171,0.8342052,0.3772081,0.99999945455,2.1599345455e-07,3.659434
176,20400480,1,ok,3.659468,2.662971,2.610679,1.27665,5.106601,0.8363185,0.3762988,0.99999945455,2.1592745455e-07,3.659468
177,20400481,1,ok,3.659352,2.665445,2.613103,1.277071,5.108286,0.835169,0.3761483,0.99999945455,2.1628090909e-07,3.659352
178,20400482,1,ok,3.659408,2.66623,2.611243,1.276816,5.107263,0.8343868,0.377203,0.99999945455,2.1601363636e-07,3.659408
179,20400483,1,ok,3.659378,2.664143,2.616306,1.277717,5.110866,0.8375764,0.37658,0.99999945455,2.1637436364e-07,3.659378
180,20400484,1,ok,3.659547,2.66511,2.609095,1.277617,5.110468,0.8403258,0.3773072,0.99999945455,2.1626054545e-07,3.659547
181,20400485,1,ok,3.659631,2.666084,2.613712,1.277922,5.111689,0.8377447,0.3776371,0.99999945455,2.16114e-07,3.659631
182,20400486,1,ok,3.659394,2.667946,2.612907,1.276759,5.107035,0.8353201,0.3788444,0.99999945455,2.1628254545e-07,3.659394
183,20400487,1,ok,3.659353,2.674739,2.611311,1.277463,5.109852,0.8363987,0.3781833,0.99999945455,2.1670109091e-07,3.659353
184,20400488,1,ok,3.659477,2.666627,2.611715,1.276982,5.107929,0.8324193,0.3787692,0.99999945455,2.1663781818e-07,3.659477
185,20400489,1,ok,3.659389,2.660935,2.615311,1.275728,5.102912,0.8384479,0.3752166,0.99999945455,2.1558309091e-07,3.659389
186,20400490,1,ok,3.65953,2.666476,2.610222,1.276167,5.104668,0.8339446,0.3786049,0.99999945455,2.1627945455e-07,3.65953
187,20400491,1,ok,3.65949,2.667289,2.613417,1.278165,5.11266,0.8379788,0.37794,0.99999945455,2.1602181818e-07,3.65949
188,20400492,1,ok,3.659459,2.6652,2.617212,1.276789,5.107156,0.8332883,0.3786107,0.99999945455,2.1684563636e-07,3.659459
189,20400493,1,ok,3.659387,2.671593,2.615176,1.27764,5.11056,0.8379355,0.376546,0.99999945455,2.1631527273e-07,3.659387
190,20400494,1,ok,3.659383,2.663097,2.61711,1.277933,5.111733,0.835319,0.3773248,0.99999945455,2.1678781818e-07,3.659383
191,20400495,1,ok,3.659427,2.666932,2.610781,1.277234,5.108936,0.8348647,0.3786498,0.99999945455,2.1640854545e-07,3.659427
192,20400496,1,ok,3.659521,2.668428,2.616715,1.277742,5.110969,0.8371492,0.376842,0.99999945455,2.1610290909e-07,3.659521
193,20400497,1,ok,3.659223,2.6707,2.609947,1.276972,5.107887,0.8356012,0.3775814,0.99999945455,2.1666254545e-07,3.659223
194,20400498,1,ok,3.659492,2.666554,2.607654,1.277828,5.11131,0.8366385,0.3766738,0.99999945455,2.1676854545e-07,3.659492
195,20400499,1,ok,3.659236,2.669223,2.609962,1.276756,5.107022,0.8360845,0.3773231,0.99999945455,2.1633690909e-07,3.659236
