sample,seed,sw_stat_mismatch,status,vgate_thinox_max,vna_peak,vnb_peak,vccomp_dev_max,vccomp_stack_max,t_plh_ns,t_phl_ns,vout_hi_ratio,vout_lo_ratio,vinb_max_v
46,20390350,1,ok,3.656008,2.570373,2.540407,1.298993,5.195971,0.7041547,0.3212004,0.99999963636,1.5211418182e-07,3.656008
47,20390351,1,ok,3.655998,2.575088,2.536273,1.300197,5.200787,0.7084729,0.3209349,0.99999963636,1.5225387273e-07,3.655998
48,20390352,1,ok,3.655903,2.570687,2.533557,1.299524,5.198096,0.7064544,0.3208272,0.99999963636,1.5217083636e-07,3.655903
49,20390353,1,ok,3.655676,2.570984,2.540563,1.299685,5.198742,0.7061416,0.3211979,0.99999963636,1.5188892727e-07,3.655676
50,20390354,1,ok,3.655801,2.572799,2.529431,1.299422,5.197689,0.7068748,0.3214233,0.99999963636,1.5205478182e-07,3.655801
51,20390355,1,ok,3.655715,2.574877,2.537806,1.29947,5.197878,0.7083431,0.3213608,0.99999963636,1.5182823636e-07,3.655715
52,20390356,1,ok,3.655928,2.568957,2.532343,1.300202,5.20081,0.7096589,0.3207288,0.99999963636,1.5226294545e-07,3.655928
53,20390357,1,ok,3.655976,2.564482,2.531992,1.299831,5.199324,0.7094125,0.321037,0.99999963636,1.5222765455e-07,3.655976
54,20390358,1,ok,3.655882,2.571324,2.535961,1.300909,5.203635,0.7096551,0.3215043,0.99999963636,1.5232092727e-07,3.655882
55,20390359,1,ok,3.655964,2.574444,2.535968,1.300073,5.200292,0.7095745,0.3200069,0.99999963636,1.5243343636e-07,3.655964
56,20390360,1,ok,3.655997,2.573301,2.536688,1.29974,5.19896,0.7083915,0.3211035,0.99999963636,1.520484e-07,3.655997
57,20390361,1,ok,3.65596,2.566626,2.539645,1.30063,5.20252,0.7098838,0.3214405,0.99999963636,1.5243981818e-07,3.65596
58,20390362,1,ok,3.655724,2.574687,2.526852,1.299029,5.196116,0.7079534,0.3221618,0.99999963636,1.5218225455e-07,3.655724
59,20390363,1,ok,3.655699,2.568909,2.535389,1.300421,5.201684,0.7068692,0.3220138,0.99999963636,1.5250627273e-07,3.655699
60,20390364,1,ok,3.655613,2.5752,2.530961,1.300301,5.201204,0.7086857,0.3213723,0.99999963636,1.52261e-07,3.655613
61,20390365,1,ok,3.656004,2.575048,2.537607,1.299438,5.19775,0.70686,0.320934,0.99999963636,1.5227241818e-07,3.656004
62,20390366,1,ok,3.655913,2.573029,2.538831,1.300357,5.201428,0.7083012,0.3198539,0.99999963636,1.5217001818e-07,3.655913
63,20390367,1,ok,3.656052,2.570039,2.537746,1.299817,5.199268,0.710647,0.3210354,0.99999963636,1.5203812727e-07,3.656052
64,20390368,1,ok,3.655727,2.573405,2.533648,1.300225,5.2009,0.7097253,0.3212339,0.99999963636,1.523052e-07,3.655727
65,20390369,1,ok,3.655853,2.569038,2.535039,1.299806,5.199225,0.7095805,0.3202542,0.99999963636,1.518432e-07,3.655853
66,20390370,1,ok,3.655911,2.571909,2.534863,1.299549,5.198196,0.7088819,0.3210384,0.99999963636,1.5205412727e-07,3.655911
67,20390371,1,ok,3.655948,2.571336,2.535116,1.300161,5.200642,0.7102157,0.3209754,0.99999963636,1.5225885455e-07,3.655948
68,20390372,1,ok,3.655671,2.570858,2.535496,1.299353,5.197414,0.7069957,0.3212435,0.99999963636,1.5185821818e-07,3.655671
69,20390373,1,ok,3.655837,2.567668,2.53756,1.299851,5.199404,0.7111903,0.3200729,0.99999963636,1.5213198182e-07,3.655837
70,20390374,1,ok,3.655919,2.568491,2.533158,1.299896,5.199582,0.7085179,0.3202242,0.99999963636,1.5242325455e-07,3.655919
71,20390375,1,ok,3.655999,2.569762,2.53486,1.300647,5.20259,0.7112852,0.3208398,0.99999963636,1.5250210909e-07,3.655999
72,20390376,1,ok,3.655619,2.572927,2.531103,1.299708,5.198834,0.7084715,0.3210351,0.99999963636,1.5214930909e-07,3.655619
73,20390377,1,ok,3.656014,2.569249,2.531165,1.299636,5.198543,0.7092416,0.3203871,0.99999963636,1.5195123636e-07,3.656014
74,20390378,1,ok,3.655987,2.573203,2.53389,1.300153,5.200612,0.7114028,0.3206166,0.99999963636,1.5223209091e-07,3.655987
75,20390379,1,ok,3.655916,2.573064,2.533624,1.300625,5.2025,0.7101098,0.320646,0.99999963636,1.5221769091e-07,3.655916
76,20390380,1,ok,3.655875,2.573772,2.535095,1.30023,5.20092,0.7112157,0.3196863,0.99999963636,1.5208032727e-07,3.655875
77,20390381,1,ok,3.655605,2.572666,2.533339,1.299909,5.199637,0.7068479,0.3207081,0.99999963636,1.5231825455e-07,3.655605
78,20390382,1,ok,3.655929,2.56977,2.533797,1.300471,5.201883,0.710428,0.3206952,0.99999963636,1.5238076364e-07,3.655929
79,20390383,1,ok,3.655861,2.568885,2.531768,1.300278,5.201112,0.7059025,0.3208594,0.99999963636,1.5245756364e-07,3.655861
80,20390384,1,ok,3.655844,2.568072,2.534121,1.300221,5.200883,0.7104817,0.3198682,0.99999963636,1.5225725455e-07,3.655844
81,20390385,1,ok,3.65567,2.571159,2.537655,1.299752,5.199008,0.7091552,0.3215087,0.99999963636,1.5188996364e-07,3.65567
82,20390386,1,ok,3.655721,2.573028,2.536516,1.298477,5.193907,0.7057188,0.3221745,0.99999963636,1.5208276364e-07,3.655721
83,20390387,1,ok,3.655824,2.573863,2.54112,1.300409,5.201636,0.7122563,0.3193356,0.99999963636,1.522878e-07,3.655824
84,20390388,1,ok,3.655937,2.573199,2.537387,1.300648,5.202592,0.7123925,0.319793,0.99999963636,1.522514e-07,3.655937
85,20390389,1,ok,3.655795,2.571499,2.539154,1.299811,5.199245,0.7070592,0.3223551,0.99999963636,1.5203354545e-07,3.655795
86,20390390,1,ok,3.655923,2.574626,2.538236,1.300872,5.20349,0.7117671,0.3210066,0.99999963636,1.521348e-07,3.655923
87,20390391,1,ok,3.655823,2.568991,2.531556,1.299759,5.199036,0.7088763,0.3203125,0.99999963636,1.5190252727e-07,3.655823
88,20390392,1,ok,3.655881,2.573808,2.534148,1.299827,5.199307,0.7066678,0.3218359,0.99999963636,1.5205430909e-07,3.655881
89,20390393,1,ok,3.65567,2.573504,2.536114,1.300239,5.200956,0.7088812,0.3205889,0.99999963636,1.5222709091e-07,3.65567
90,20390394,1,ok,3.655961,2.567529,2.53492,1.299893,5.199571,0.7081938,0.3208898,0.99999963636,1.519896e-07,3.655961
91,20390395,1,ok,3.655899,2.571466,2.535732,1.299957,5.199827,0.7089667,0.3211648,0.99999963636,1.5221705455e-07,3.655899
92,20390396,1,ok,3.655576,2.569022,2.532294,1.300141,5.200565,0.7103279,0.3211191,0.99999963636,1.522476e-07,3.655576
93,20390397,1,ok,3.655722,2.570355,2.53524,1.298445,5.19378,0.7076041,0.3218135,0.99999963636,1.5211249091e-07,3.655722
94,20390398,1,ok,3.655956,2.574966,2.530819,1.299968,5.199872,0.7075867,0.321359,0.99999963636,1.5227361818e-07,3.655956
95,20390399,1,ok,3.655993,2.573379,2.530879,1.300164,5.200657,0.7102258,0.3203142,0.99999963636,1.5225594545e-07,3.655993
96,20390400,1,ok,3.655843,2.576656,2.535584,1.300014,5.200058,0.7085722,0.3206782,0.99999963636,1.5218643636e-07,3.655843
97,20390401,1,ok,3.655981,2.569723,2.531887,1.29963,5.198521,0.7093092,0.3217608,0.99999963636,1.5228143636e-07,3.655981
98,20390402,1,ok,3.656035,2.567,2.530939,1.300137,5.200547,0.7114562,0.3202501,0.99999963636,1.5245714545e-07,3.656035
99,20390403,1,ok,3.655775,2.57544,2.535121,1.299966,5.199864,0.7080323,0.3197738,0.99999963636,1.5230534545e-07,3.655775
100,20390404,1,ok,3.655651,2.571659,2.531779,1.297873,5.19149,0.7061633,0.3219436,0.99999963636,1.5208472727e-07,3.655651
101,20390405,1,ok,3.655961,2.56728,2.540001,1.30187,5.207482,0.7110703,0.3211641,0.99999963636,1.5257527273e-07,3.655961
102,20390406,1,ok,3.655863,2.572481,2.535621,1.300048,5.200191,0.7094176,0.3207942,0.99999963636,1.5216934545e-07,3.655863
103,20390407,1,ok,3.656057,2.573941,2.533187,1.300197,5.200788,0.7089146,0.3216051,0.99999963636,1.518732e-07,3.656057
104,20390408,1,ok,3.655529,2.571128,2.538725,1.298846,5.195384,0.7076882,0.3211229,0.99999963636,1.5230972727e-07,3.655529
105,20390409,1,ok,3.655692,2.574016,2.53836,1.299161,5.196645,0.7040391,0.3216729,0.99999963636,1.5255752727e-07,3.655692
106,20390410,1,ok,3.655931,2.57144,2.533323,1.300788,5.203154,0.709875,0.3216547,0.99999963636,1.5240814545e-07,3.655931
107,20390411,1,ok,3.655947,2.570204,2.536644,1.299386,5.197543,0.7082173,0.3195746,0.99999963636,1.5189690909e-07,3.655947
108,20390412,1,ok,3.655851,2.573234,2.533976,1.299488,5.19795,0.7063451,0.3209493,0.99999963636,1.5225254545e-07,3.655851
109,20390413,1,ok,3.655819,2.57254,2.534623,1.300037,5.200149,0.7083023,0.3211474,0.99999963636,1.523192e-07,3.655819
110,20390414,1,ok,3.65575,2.571739,2.541482,1.299009,5.196034,0.7052089,0.3206632,0.99999963636,1.5210141818e-07,3.65575
111,20390415,1,ok,3.655697,2.570817,2.533759,1.299806,5.199225,0.7062808,0.321634,0.99999963636,1.5216396364e-07,3.655697
112,20390416,1,ok,3.655967,2.56748,2.537341,1.299575,5.198301,0.706599,0.321414,0.99999963636,1.5194436364e-07,3.655967
113,20390417,1,ok,3.65592,2.567434,2.534874,1.300548,5.202194,0.708725,0.3227237,0.99999963636,1.5223681818e-07,3.65592
114,20390418,1,ok,3.656048,2.568901,2.533308,1.299707,5.198828,0.7092563,0.3205093,0.99999963636,1.5203541818e-07,3.656048
115,20390419,1,ok,3.6559,2.57855,2.53496,1.300664,5.202656,0.7098793,0.3213907,0.99999963636,1.5229369091e-07,3.6559
116,20390420,1,ok,3.656046,2.568178,2.537158,1.30035,5.201399,0.7071739,0.3215851,0.99999963636,1.5229145455e-07,3.656046
117,20390421,1,ok,3.655928,2.575549,2.526954,1.299483,5.197934,0.7098066,0.3212997,0.99999963636,1.5236032727e-07,3.655928
118,20390422,1,ok,3.656021,2.566482,2.53427,1.299806,5.199223,0.7083416,0.3210357,0.99999963636,1.5234076364e-07,3.656021
119,20390423,1,ok,3.655694,2.574236,2.531295,1.299775,5.1991,0.706602,0.3224805,0.99999963636,1.5207065455e-07,3.655694
120,20390424,1,ok,3.655759,2.570918,2.531138,1.298546,5.194186,0.706581,0.3213889,0.99999963636,1.5231461818e-07,3.655759
121,20390425,1,ok,3.655919,2.572145,2.530985,1.298453,5.193813,0.7078196,0.3219374,0.99999963636,1.5220327273e-07,3.655919
122,20390426,1,ok,3.65586,2.570862,2.536976,1.301381,5.205522,0.7111423,0.3210695,0.99999963636,1.523224e-07,3.65586
123,20390427,1,ok,3.655939,2.571596,2.536243,1.300576,5.202303,0.7086169,0.3200538,0.99999963636,1.5251218182e-07,3.655939
124,20390428,1,ok,3.655908,2.573994,2.534226,1.299918,5.199673,0.7070714,0.3207287,0.99999963636,1.5233049091e-07,3.655908
125,20390429,1,ok,3.655707,2.574597,2.537377,1.299544,5.198176,0.7062169,0.3201602,0.99999963636,1.5234107273e-07,3.655707
126,20390430,1,ok,3.655891,2.572516,2.531062,1.300068,5.200272,0.7099227,0.3214559,0.99999963636,1.5227883636e-07,3.655891
127,20390431,1,ok,3.655694,2.571248,2.536118,1.297589,5.190355,0.7069446,0.3224916,0.99999963636,1.5238072727e-07,3.655694
128,20390432,1,ok,3.655682,2.573601,2.530756,1.299952,5.199809,0.7102971,0.3203182,0.99999963636,1.5218023636e-07,3.655682
129,20390433,1,ok,3.655886,2.573445,2.529574,1.299695,5.198781,0.708958,0.3199041,0.99999963636,1.5187072727e-07,3.655886
130,20390434,1,ok,3.655537,2.564679,2.530433,1.299196,5.196785,0.7064399,0.3217753,0.99999963636,1.5241805455e-07,3.655537
131,20390435,1,ok,3.655925,2.571453,2.52975,1.29955,5.198201,0.7095436,0.3214015,0.99999963636,1.5234183636e-07,3.655925
132,20390436,1,ok,3.656065,2.569585,2.537273,1.29995,5.1998,0.7092276,0.3198895,0.99999963636,1.5224650909e-07,3.656065
133,20390437,1,ok,3.655965,2.565757,2.53441,1.298912,5.195648,0.7098078,0.3205788,0.99999963636,1.5215887273e-07,3.655965
134,20390438,1,ok,3.655707,2.569411,2.534233,1.300131,5.200524,0.7093719,0.3208951,0.99999963636,1.5223534545e-07,3.655707
135,20390439,1,ok,3.655686,2.570103,2.530447,1.299581,5.198325,0.7086846,0.3208269,0.99999963636,1.5235032727e-07,3.655686
136,20390440,1,ok,3.655637,2.573298,2.53784,1.300515,5.202058,0.7082189,0.3219855,0.99999963636,1.5227854545e-07,3.655637
137,20390441,1,ok,3.655909,2.573454,2.533881,1.300126,5.200505,0.7079048,0.3215345,0.99999963636,1.5237027273e-07,3.655909
138,20390442,1,ok,3.655787,2.568723,2.534441,1.29829,5.193162,0.7078761,0.3210511,0.99999963636,1.5195629091e-07,3.655787
139,20390443,1,ok,3.655948,2.568487,2.543496,1.299606,5.198425,0.7069153,0.3206772,0.99999963636,1.5182556364e-07,3.655948
140,20390444,1,ok,3.65588,2.569221,2.538047,1.29886,5.195441,0.7048136,0.3209494,0.99999963636,1.5231145455e-07,3.65588
141,20390445,1,ok,3.655896,2.573342,2.531921,1.300553,5.202211,0.7098511,0.3210396,0.99999963636,1.5214241818e-07,3.655896
142,20390446,1,ok,3.655853,2.577722,2.53913,1.300132,5.200527,0.708194,0.3198742,0.99999963636,1.5229478182e-07,3.655853
143,20390447,1,ok,3.655906,2.570388,2.531568,1.299956,5.199824,0.7083846,0.3212282,0.99999963636,1.5248670909e-07,3.655906
144,20390448,1,ok,3.65587,2.572405,2.532114,1.300108,5.200434,0.7083405,0.3204635,0.99999963636,1.5226185455e-07,3.65587
145,20390449,1,ok,3.655525,2.577236,2.53158,1.299834,5.199338,0.7070891,0.3207722,0.99999963636,1.5214825455e-07,3.655525
146,20390450,1,ok,3.655933,2.569556,2.532801,1.299976,5.199905,0.7087058,0.3204973,0.99999963636,1.5234636364e-07,3.655933
147,20390451,1,ok,3.655856,2.573345,2.528438,1.299151,5.196603,0.7087522,0.3209378,0.99999963636,1.5193441818e-07,3.655856
148,20390452,1,ok,3.65575,2.567488,2.534534,1.299096,5.196386,0.7071068,0.3220354,0.99999963636,1.5205787273e-07,3.65575
149,20390453,1,ok,3.655967,2.571201,2.536276,1.300291,5.201162,0.7096342,0.3214094,0.99999963636,1.5227198182e-07,3.655967
150,20390454,1,ok,3.65585,2.567599,2.533755,1.300871,5.203483,0.7089665,0.3219572,0.99999963636,1.5233925455e-07,3.65585
151,20390455,1,ok,3.655914,2.571222,2.53764,1.300592,5.202368,0.711446,0.3198816,0.99999963636,1.5238405455e-07,3.655914
152,20390456,1,ok,3.655634,2.572094,2.525741,1.30041,5.20164,0.7063013,0.3220102,0.99999963636,1.5224994545e-07,3.655634
153,20390457,1,ok,3.655997,2.569654,2.536367,1.300193,5.200773,0.707209,0.3204717,0.99999963636,1.5217270909e-07,3.655997
154,20390458,1,ok,3.655765,2.571861,2.532738,1.299799,5.199197,0.7079353,0.3219541,0.99999963636,1.5227529091e-07,3.655765
155,20390459,1,ok,3.655837,2.570224,2.536572,1.300097,5.200388,0.710628,0.3200827,0.99999963636,1.5184321818e-07,3.655837
156,20390460,1,ok,3.655942,2.568563,2.540849,1.300732,5.202928,0.7105128,0.3203674,0.99999963636,1.5208705455e-07,3.655942
157,20390461,1,ok,3.655903,2.569926,2.534447,1.300482,5.20193,0.7081609,0.3210437,0.99999963636,1.5224805455e-07,3.655903
158,20390462,1,ok,3.655989,2.571799,2.533968,1.299122,5.196489,0.7056336,0.322398,0.99999963636,1.5214581818e-07,3.655989
159,20390463,1,ok,3.655986,2.569323,2.536909,1.299776,5.199103,0.712466,0.3193424,0.99999963636,1.522254e-07,3.655986
160,20390464,1,ok,3.655643,2.574399,2.537226,1.299506,5.198023,0.7047206,0.3212774,0.99999963636,1.5190992727e-07,3.655643
161,20390465,1,ok,3.655705,2.570404,2.540233,1.30003,5.200121,0.7079614,0.3222637,0.99999963636,1.5228569091e-07,3.655705
162,20390466,1,ok,3.65601,2.573483,2.535922,1.299355,5.197422,0.7059763,0.3206389,0.99999963636,1.5193298182e-07,3.65601
163,20390467,1,ok,3.655529,2.572369,2.532741,1.299629,5.198516,0.7061663,0.3201108,0.99999963636,1.5216878182e-07,3.655529
164,20390468,1,ok,3.655736,2.568098,2.535771,1.299889,5.199556,0.707037,0.3228173,0.99999963636,1.5188538182e-07,3.655736
165,20390469,1,ok,3.655902,2.576708,2.537,1.300251,5.201006,0.7050611,0.3206592,0.99999963636,1.5203934545e-07,3.655902
166,20390470,1,ok,3.655494,2.572722,2.534937,1.300774,5.203097,0.7106002,0.3207241,0.99999963636,1.5216381818e-07,3.655494
167,20390471,1,ok,3.655882,2.572449,2.533886,1.300532,5.202126,0.708709,0.3212,0.99999963636,1.5224821818e-07,3.655882
168,20390472,1,ok,3.655862,2.571443,2.5371,1.300249,5.200998,0.7061917,0.3213733,0.99999963636,1.5222932727e-07,3.655862
169,20390473,1,ok,3.655528,2.574931,2.53795,1.299392,5.19757,0.7063287,0.3215522,0.99999963636,1.5231349091e-07,3.655528
170,20390474,1,ok,3.655958,2.574578,2.539341,1.300116,5.200466,0.7104438,0.3206586,0.99999963636,1.5237176364e-07,3.655958
171,20390475,1,ok,3.655946,2.568843,2.534354,1.300512,5.202049,0.7106768,0.3201673,0.99999963636,1.522486e-07,3.655946
172,20390476,1,ok,3.655991,2.572313,2.536555,1.299917,5.199666,0.7115263,0.3205286,0.99999963636,1.518264e-07,3.655991
173,20390477,1,ok,3.655844,2.57317,2.537888,1.300385,5.201539,0.7105505,0.3197733,0.99999963636,1.5242418182e-07,3.655844
174,20390478,1,ok,3.656054,2.573219,2.540754,1.300204,5.200816,0.7068449,0.3205975,0.99999963636,1.5220654545e-07,3.656054
175,20390479,1,ok,3.65593,2.566177,2.531467,1.298724,5.194894,0.707479,0.3207449,0.99999963636,1.5219023636e-07,3.65593
176,20390480,1,ok,3.655852,2.576305,2.535427,1.299923,5.199691,0.7034245,0.3221901,0.99999963636,1.5207927273e-07,3.655852
177,20390481,1,ok,3.655744,2.568332,2.538359,1.298447,5.193788,0.7101245,0.3225,0.99999963636,1.5224265455e-07,3.655744
178,20390482,1,ok,3.655749,2.575572,2.541095,1.301398,5.205593,0.7130264,0.3202775,0.99999963636,1.524504e-07,3.655749
179,20390483,1,ok,3.655964,2.572166,2.539361,1.300588,5.202354,0.711586,0.3203046,0.99999963636,1.5244832727e-07,3.655964
180,20390484,1,ok,3.656141,2.577217,2.539071,1.299537,5.198147,0.7079484,0.3210073,0.99999963636,1.518224e-07,3.656141
181,20390485,1,ok,3.655894,2.567777,2.532011,1.299916,5.199663,0.7075125,0.3205223,0.99999963636,1.5223214545e-07,3.655894
182,20390486,1,ok,3.655916,2.573924,2.534529,1.301017,5.204067,0.7093523,0.3207002,0.99999963636,1.5257289091e-07,3.655916
183,20390487,1,ok,3.655807,2.569299,2.534467,1.300136,5.200542,0.7063154,0.321723,0.99999963636,1.5214950909e-07,3.655807
184,20390488,1,ok,3.656107,2.57107,2.534829,1.300908,5.20363,0.7108245,0.3206785,0.99999963636,1.5266889091e-07,3.656107
185,20390489,1,ok,3.655883,2.57503,2.54004,1.300318,5.201273,0.7072073,0.3212931,0.99999963636,1.5226132727e-07,3.655883
186,20390490,1,ok,3.656052,2.571753,2.538893,1.300535,5.20214,0.710255,0.3216366,0.99999963636,1.5237016364e-07,3.656052
187,20390491,1,ok,3.655776,2.574829,2.530876,1.299635,5.198539,0.7075925,0.3195693,0.99999963636,1.5235510909e-07,3.655776
188,20390492,1,ok,3.65593,2.573979,2.534663,1.29919,5.196761,0.7067562,0.3210514,0.99999963636,1.522002e-07,3.65593
189,20390493,1,ok,3.655941,2.569332,2.534384,1.300168,5.200673,0.7085958,0.321094,0.99999963636,1.5240390909e-07,3.655941
190,20390494,1,ok,3.655913,2.575537,2.535553,1.301142,5.204567,0.7111248,0.321337,0.99999963636,1.5263409091e-07,3.655913
191,20390495,1,ok,3.655846,2.569572,2.539151,1.299766,5.199064,0.7043852,0.3213254,0.99999963636,1.5245143636e-07,3.655846
192,20390496,1,ok,3.655903,2.572017,2.530735,1.30026,5.20104,0.7088309,0.320464,0.99999963636,1.5219270909e-07,3.655903
193,20390497,1,ok,3.65595,2.573988,2.5372,1.300617,5.202468,0.711895,0.3208335,0.99999963636,1.5214592727e-07,3.65595
194,20390498,1,ok,3.65593,2.572255,2.539482,1.3005,5.202,0.7107419,0.3200247,0.99999963636,1.5212796364e-07,3.65593
195,20390499,1,ok,3.655689,2.573487,2.535184,1.300005,5.200021,0.7057563,0.321414,0.99999963636,1.5220654545e-07,3.655689
