sample,seed,sw_stat_mismatch,status,vgate_thinox_max,vna_peak,vnb_peak,vccomp_dev_max,vccomp_stack_max,t_plh_ns,t_phl_ns,vout_hi_ratio,vout_lo_ratio,vinb_max_v
11,20360315,1,ok,3.657839,2.716678,2.686738,1.318193,5.272773,0.7458853,0.3380942,0.99999945455,1.2873798182e-07,3.657839
12,20360316,1,ok,3.657747,2.72313,2.68423,1.31776,5.271039,0.7435873,0.3372438,0.99999945455,1.2869216364e-07,3.657747
13,20360317,1,ok,3.657622,2.717857,2.688473,1.319157,5.276627,0.7421644,0.3387421,0.99999945455,1.2915625455e-07,3.657622
14,20360318,1,ok,3.657635,2.717928,2.683333,1.31846,5.273842,0.7409211,0.3401941,0.99999945455,1.2866192727e-07,3.657635
15,20360319,1,ok,3.657625,2.721949,2.682916,1.318399,5.273597,0.7407342,0.3396414,0.99999945455,1.2860318182e-07,3.657625
16,20360320,1,ok,3.657905,2.721746,2.687467,1.318326,5.273303,0.7427339,0.3390341,0.99999945455,1.287004e-07,3.657905
17,20360321,1,ok,3.657661,2.71994,2.681042,1.318191,5.272764,0.7418163,0.3378666,0.99999945455,1.2883552727e-07,3.657661
18,20360322,1,ok,3.657799,2.719621,2.682189,1.318558,5.274231,0.745876,0.3374426,0.99999945455,1.2896034545e-07,3.657799
19,20360323,1,ok,3.657763,2.719077,2.68347,1.318068,5.272273,0.7422689,0.3384603,0.99999945455,1.2846538182e-07,3.657763
20,20360324,1,ok,3.657585,2.717912,2.68757,1.317988,5.271952,0.7413353,0.3379506,0.99999945455,1.2874563636e-07,3.657585
21,20360325,1,ok,3.657556,2.721814,2.687583,1.318634,5.274534,0.7441161,0.3381213,0.99999945455,1.2895847273e-07,3.657556
22,20360326,1,ok,3.657587,2.717038,2.68462,1.318172,5.272689,0.7388096,0.3386775,0.99999945455,1.2863701818e-07,3.657587
23,20360327,1,ok,3.65777,2.71765,2.681935,1.31911,5.276438,0.7442231,0.3398331,0.99999945455,1.2882970909e-07,3.65777
24,20360328,1,ok,3.65779,2.722451,2.686899,1.318372,5.273488,0.736683,0.339082,0.99999945455,1.2879896364e-07,3.65779
25,20360329,1,ok,3.657918,2.719898,2.691569,1.318865,5.275459,0.7461339,0.3384576,0.99999945455,1.2889709091e-07,3.657918
26,20360330,1,ok,3.657817,2.71612,2.686457,1.31876,5.27504,0.7454366,0.3386259,0.99999945455,1.28769e-07,3.657817
27,20360331,1,ok,3.657876,2.724042,2.686523,1.318455,5.273821,0.746727,0.3383831,0.99999945455,1.2882812727e-07,3.657876
28,20360332,1,ok,3.657831,2.719823,2.686835,1.318513,5.274052,0.7431317,0.3390825,0.99999945455,1.287644e-07,3.657831
29,20360333,1,ok,3.657756,2.722618,2.678618,1.318013,5.272051,0.7460359,0.3371544,0.99999945455,1.2871227273e-07,3.657756
30,20360334,1,ok,3.657631,2.716121,2.683121,1.318165,5.272661,0.7445923,0.3383764,0.99999945455,1.2856169091e-07,3.657631
31,20360335,1,ok,3.657701,2.719475,2.687974,1.318321,5.273282,0.7478848,0.3375476,0.99999945455,1.2881421818e-07,3.657701
32,20360336,1,ok,3.657754,2.718221,2.688599,1.318052,5.272208,0.7463272,0.3374839,0.99999945455,1.2853581818e-07,3.657754
33,20360337,1,ok,3.657497,2.719086,2.679577,1.31816,5.272639,0.7436744,0.3381145,0.99999945455,1.286446e-07,3.657497
34,20360338,1,ok,3.657861,2.714938,2.686201,1.318402,5.273608,0.7449843,0.3377708,0.99999945455,1.2868845455e-07,3.657861
35,20360339,1,ok,3.657562,2.714564,2.68996,1.318345,5.273382,0.7458466,0.338007,0.99999945455,1.2875e-07,3.657562
36,20360340,1,ok,3.657695,2.713976,2.685228,1.31904,5.276162,0.7405771,0.3392477,0.99999945455,1.2904418182e-07,3.657695
37,20360341,1,ok,3.657686,2.721614,2.68147,1.318194,5.272775,0.7426072,0.3390121,0.99999945455,1.2873801818e-07,3.657686
38,20360342,1,ok,3.657809,2.720019,2.685814,1.318679,5.274717,0.7420761,0.3386215,0.99999945455,1.28701e-07,3.657809
39,20360343,1,ok,3.65754,2.721769,2.685475,1.317693,5.270773,0.7417574,0.3374116,0.99999945455,1.2856381818e-07,3.65754
40,20360344,1,ok,3.657967,2.725785,2.688222,1.318418,5.273672,0.7432975,0.3381553,0.99999945455,1.2877785455e-07,3.657967
41,20360345,1,ok,3.657651,2.72048,2.688073,1.319009,5.276035,0.7425316,0.3390842,0.99999945455,1.2900356364e-07,3.657651
42,20360346,1,ok,3.657812,2.724163,2.685326,1.318624,5.274495,0.74347,0.3395319,0.99999945455,1.2889583636e-07,3.657812
43,20360347,1,ok,3.657723,2.718688,2.686338,1.318417,5.273668,0.7481386,0.3374349,0.99999945455,1.2870625455e-07,3.657723
44,20360348,1,ok,3.657554,2.718488,2.692996,1.319058,5.276232,0.7487329,0.3386324,0.99999945455,1.2888996364e-07,3.657554
45,20360349,1,ok,3.657744,2.717874,2.682299,1.318557,5.274226,0.746317,0.3384772,0.99999945455,1.2870221818e-07,3.657744
46,20360350,1,ok,3.657637,2.72494,2.684671,1.318298,5.273191,0.742185,0.3383064,0.99999945455,1.2867310909e-07,3.657637
47,20360351,1,ok,3.657562,2.713126,2.679961,1.318798,5.275193,0.7464634,0.3389234,0.99999945455,1.2869518182e-07,3.657562
48,20360352,1,ok,3.657652,2.716827,2.68665,1.318704,5.274818,0.7365314,0.3403186,0.99999945455,1.2881629091e-07,3.657652
49,20360353,1,ok,3.65762,2.719557,2.683286,1.318969,5.275877,0.7460662,0.3394581,0.99999945455,1.2880465455e-07,3.65762
50,20360354,1,ok,3.657726,2.723392,2.67992,1.318733,5.274934,0.7457406,0.3387799,0.99999945455,1.2876743636e-07,3.657726
51,20360355,1,ok,3.657656,2.723188,2.68379,1.318445,5.27378,0.7390617,0.3398902,0.99999945455,1.2870621818e-07,3.657656
52,20360356,1,ok,3.657782,2.71462,2.689284,1.317866,5.271463,0.7430361,0.3381821,0.99999945455,1.2844172727e-07,3.657782
53,20360357,1,ok,3.657708,2.71405,2.681127,1.318254,5.273014,0.7464675,0.3379438,0.99999945455,1.2853707273e-07,3.657708
54,20360358,1,ok,3.657819,2.718066,2.685068,1.318672,5.274686,0.742134,0.3390302,0.99999945455,1.2873678182e-07,3.657819
55,20360359,1,ok,3.657655,2.714057,2.682622,1.318181,5.272726,0.7415661,0.3377186,0.99999945455,1.2889578182e-07,3.657655
56,20360360,1,ok,3.657676,2.7151,2.68421,1.318363,5.273452,0.7437834,0.3382586,0.99999945455,1.2858976364e-07,3.657676
57,20360361,1,ok,3.657767,2.721911,2.687717,1.318794,5.275176,0.7468748,0.3386971,0.99999945455,1.2873954545e-07,3.657767
58,20360362,1,ok,3.657581,2.718718,2.680906,1.31841,5.273639,0.7423147,0.3385463,0.99999945455,1.2881681818e-07,3.657581
59,20360363,1,ok,3.657711,2.724515,2.68876,1.317932,5.271727,0.74455,0.3375303,0.99999945455,1.2856389091e-07,3.657711
60,20360364,1,ok,3.657719,2.718747,2.687071,1.318749,5.274996,0.7432798,0.3405755,0.99999945455,1.288022e-07,3.657719
61,20360365,1,ok,3.658299,2.719505,2.679136,1.318266,5.273065,0.7451142,0.3380107,0.99999945455,1.2878970909e-07,3.658299
62,20360366,1,ok,3.65757,2.71637,2.684269,1.318205,5.272821,0.7449859,0.3389845,0.99999945455,1.2862370909e-07,3.65757
63,20360367,1,ok,3.657734,2.718227,2.684495,1.31813,5.272519,0.7425294,0.3383584,0.99999945455,1.2877925455e-07,3.657734
64,20360368,1,ok,3.657578,2.721228,2.684104,1.318242,5.272967,0.7412131,0.3394623,0.99999945455,1.2852985455e-07,3.657578
65,20360369,1,ok,3.657623,2.718721,2.688035,1.317604,5.270417,0.7415,0.3374952,0.99999945455,1.2855832727e-07,3.657623
66,20360370,1,ok,3.657673,2.718076,2.687467,1.318576,5.274303,0.7433571,0.3383515,0.99999945455,1.2872170909e-07,3.657673
67,20360371,1,ok,3.657617,2.71773,2.686801,1.318903,5.275612,0.7411275,0.3400134,0.99999945455,1.2887167273e-07,3.657617
68,20360372,1,ok,3.657769,2.723223,2.680914,1.318762,5.275047,0.7467428,0.3382066,0.99999945455,1.2872749091e-07,3.657769
69,20360373,1,ok,3.6578,2.720419,2.681295,1.318614,5.274457,0.7457665,0.3385775,0.99999945455,1.2892941818e-07,3.6578
70,20360374,1,ok,3.657691,2.720534,2.682739,1.318419,5.273675,0.7425191,0.3392733,0.99999945455,1.2895861818e-07,3.657691
71,20360375,1,ok,3.657541,2.719618,2.68233,1.318575,5.274301,0.7452613,0.3386945,0.99999945455,1.2883556364e-07,3.657541
72,20360376,1,ok,3.65762,2.718455,2.675245,1.317911,5.271645,0.7364302,0.3397598,0.99999945455,1.2857330909e-07,3.65762
73,20360377,1,ok,3.657703,2.720625,2.686747,1.318234,5.272936,0.7396517,0.3377187,0.99999945455,1.2878709091e-07,3.657703
74,20360378,1,ok,3.657587,2.715453,2.679869,1.318519,5.274078,0.7436916,0.338645,0.99999945455,1.2890138182e-07,3.657587
75,20360379,1,ok,3.657794,2.717534,2.682206,1.318393,5.273574,0.7418275,0.3392836,0.99999945455,1.2876718182e-07,3.657794
76,20360380,1,ok,3.657859,2.7158,2.689426,1.318737,5.274949,0.7445658,0.3396683,0.99999945455,1.2868569091e-07,3.657859
77,20360381,1,ok,3.657761,2.717646,2.685259,1.318694,5.274775,0.745798,0.3393783,0.99999945455,1.2863589091e-07,3.657761
78,20360382,1,ok,3.657589,2.718429,2.683881,1.318655,5.274618,0.7421588,0.3405642,0.99999945455,1.2867118182e-07,3.657589
79,20360383,1,ok,3.657727,2.718435,2.689259,1.318458,5.273832,0.7428742,0.3390871,0.99999945455,1.285398e-07,3.657727
80,20360384,1,ok,3.657644,2.721952,2.680359,1.318492,5.273967,0.7426501,0.3395939,0.99999945455,1.2888145455e-07,3.657644
81,20360385,1,ok,3.657711,2.723933,2.684188,1.318657,5.274628,0.7450351,0.3386179,0.99999945455,1.2865227273e-07,3.657711
82,20360386,1,ok,3.657723,2.717266,2.69023,1.318733,5.27493,0.7431415,0.3390346,0.99999945455,1.2869729091e-07,3.657723
83,20360387,1,ok,3.657559,2.717575,2.68565,1.31846,5.273842,0.7420182,0.3384522,0.99999945455,1.2885712727e-07,3.657559
84,20360388,1,ok,3.657679,2.718034,2.684936,1.318885,5.275539,0.7406634,0.3384243,0.99999945455,1.2892663636e-07,3.657679
85,20360389,1,ok,3.657653,2.722109,2.685123,1.318126,5.272505,0.7421245,0.3391038,0.99999945455,1.2871647273e-07,3.657653
86,20360390,1,ok,3.657947,2.719785,2.681068,1.318534,5.274136,0.7428128,0.3379527,0.99999945455,1.2896109091e-07,3.657947
87,20360391,1,ok,3.657612,2.720095,2.687106,1.31857,5.274278,0.7476899,0.3386658,0.99999945455,1.2882596364e-07,3.657612
88,20360392,1,ok,3.65752,2.719255,2.683646,1.318739,5.274957,0.7481157,0.3381084,0.99999945455,1.2885114545e-07,3.65752
89,20360393,1,ok,3.657767,2.717468,2.685619,1.318514,5.274057,0.7471443,0.3378425,0.99999945455,1.2866510909e-07,3.657767
90,20360394,1,ok,3.657566,2.717602,2.686101,1.317939,5.271757,0.7410022,0.338605,0.99999945455,1.2880430909e-07,3.657566
91,20360395,1,ok,3.657537,2.725537,2.679434,1.318829,5.275316,0.7431596,0.3393167,0.99999945455,1.2878907273e-07,3.657537
92,20360396,1,ok,3.657721,2.725753,2.687588,1.318095,5.272379,0.7454201,0.3368228,0.99999945455,1.2869167273e-07,3.657721
93,20360397,1,ok,3.657483,2.718917,2.683341,1.319092,5.276369,0.7412843,0.3394687,0.99999945455,1.2894632727e-07,3.657483
94,20360398,1,ok,3.657666,2.722064,2.683976,1.318632,5.27453,0.743433,0.3384819,0.99999945455,1.2876841818e-07,3.657666
95,20360399,1,ok,3.657719,2.720788,2.688199,1.318523,5.274091,0.7454458,0.3373071,0.99999945455,1.2886665455e-07,3.657719
96,20360400,1,ok,3.657585,2.717369,2.683479,1.318076,5.272304,0.747096,0.3374546,0.99999945455,1.2865494545e-07,3.657585
97,20360401,1,ok,3.657869,2.720101,2.68606,1.318573,5.274291,0.744811,0.3381676,0.99999945455,1.2865036364e-07,3.657869
98,20360402,1,ok,3.658057,2.718129,2.679802,1.318207,5.272829,0.7412005,0.3383369,0.99999945455,1.2891190909e-07,3.658057
99,20360403,1,ok,3.657778,2.719918,2.679542,1.317936,5.271745,0.7382176,0.3389576,0.99999945455,1.2860885455e-07,3.657778
100,20360404,1,ok,3.657563,2.718599,2.682728,1.318626,5.274504,0.7438968,0.3383283,0.99999945455,1.289968e-07,3.657563
101,20360405,1,ok,3.65768,2.721861,2.685702,1.318115,5.272461,0.741375,0.3380149,0.99999945455,1.2889876364e-07,3.65768
102,20360406,1,ok,3.657861,2.717048,2.68639,1.318819,5.275275,0.7445241,0.3384889,0.99999945455,1.2890505455e-07,3.657861
103,20360407,1,ok,3.657613,2.714446,2.686668,1.318338,5.273354,0.7441834,0.3374948,0.99999945455,1.2873552727e-07,3.657613
104,20360408,1,ok,3.658155,2.715042,2.68728,1.318905,5.275619,0.7437647,0.3379848,0.99999945455,1.2907338182e-07,3.658155
105,20360409,1,ok,3.657634,2.722169,2.687415,1.318945,5.275781,0.7404225,0.3409713,0.99999945455,1.2881861818e-07,3.657634
106,20360410,1,ok,3.657661,2.718163,2.68269,1.318641,5.274563,0.7467834,0.3385969,0.99999945455,1.2888678182e-07,3.657661
107,20360411,1,ok,3.65785,2.723561,2.688596,1.318514,5.274055,0.7459707,0.3382316,0.99999945455,1.2864723636e-07,3.65785
108,20360412,1,ok,3.657655,2.719313,2.685448,1.318879,5.275517,0.7434876,0.3391398,0.99999945455,1.2876896364e-07,3.657655
109,20360413,1,ok,3.657745,2.722156,2.68568,1.318783,5.275131,0.7429168,0.3390096,0.99999945455,1.2872450909e-07,3.657745
110,20360414,1,ok,3.657637,2.720483,2.683598,1.317816,5.271265,0.7393924,0.3376121,0.99999945455,1.2877474545e-07,3.657637
111,20360415,1,ok,3.658302,2.724486,2.684728,1.317316,5.269263,0.7453162,0.3355147,0.99999945455,1.2866407273e-07,3.658302
112,20360416,1,ok,3.658283,2.722133,2.682754,1.318455,5.273818,0.7404013,0.3382609,0.99999945455,1.2898549091e-07,3.658283
113,20360417,1,ok,3.657779,2.718473,2.686244,1.319347,5.27739,0.7447235,0.3397242,0.99999945455,1.2882087273e-07,3.657779
114,20360418,1,ok,3.657639,2.715192,2.688213,1.318284,5.273136,0.7455092,0.338009,0.99999945455,1.2864705455e-07,3.657639
115,20360419,1,ok,3.657486,2.717548,2.685057,1.318753,5.275013,0.7447015,0.3380352,0.99999945455,1.2889814545e-07,3.657486
116,20360420,1,ok,3.657665,2.72416,2.686279,1.319024,5.276096,0.7423823,0.3401292,0.99999945455,1.2915209091e-07,3.657665
117,20360421,1,ok,3.657687,2.722665,2.683699,1.318214,5.272855,0.7404337,0.3379935,0.99999945455,1.286654e-07,3.657687
118,20360422,1,ok,3.65755,2.719506,2.686874,1.318218,5.272873,0.7412703,0.3393182,0.99999945455,1.2848998182e-07,3.65755
119,20360423,1,ok,3.6576,2.725919,2.68363,1.318762,5.275046,0.7466916,0.3388113,0.99999945455,1.2874863636e-07,3.6576
120,20360424,1,ok,3.657816,2.722853,2.683277,1.319001,5.276003,0.7509896,0.3378898,0.99999945455,1.2885603636e-07,3.657816
121,20360425,1,ok,3.657771,2.717715,2.686339,1.31848,5.273921,0.7458836,0.3372857,0.99999945455,1.2894192727e-07,3.657771
122,20360426,1,ok,3.657556,2.716552,2.683985,1.317848,5.271394,0.7398876,0.3377928,0.99999945455,1.285844e-07,3.657556
123,20360427,1,ok,3.657669,2.715886,2.684076,1.318492,5.273969,0.7457596,0.3378364,0.99999945455,1.2875863636e-07,3.657669
124,20360428,1,ok,3.657534,2.720806,2.686373,1.318316,5.273262,0.7430219,0.3379242,0.99999945455,1.2882590909e-07,3.657534
125,20360429,1,ok,3.657864,2.717224,2.687024,1.318353,5.273411,0.7449227,0.3381054,0.99999945455,1.2867285455e-07,3.657864
126,20360430,1,ok,3.657738,2.718531,2.684784,1.318131,5.272525,0.7471763,0.3377807,0.99999945455,1.2851656364e-07,3.657738
127,20360431,1,ok,3.657638,2.713961,2.680836,1.31794,5.271761,0.7461939,0.3380713,0.99999945455,1.2836838182e-07,3.657638
128,20360432,1,ok,3.657657,2.719294,2.685595,1.318649,5.274597,0.7427153,0.3400319,0.99999945455,1.2878403636e-07,3.657657
129,20360433,1,ok,3.657807,2.725084,2.686805,1.317783,5.271131,0.7451469,0.3372331,0.99999945455,1.2864605455e-07,3.657807
130,20360434,1,ok,3.657605,2.721486,2.687359,1.318261,5.273044,0.742437,0.3385742,0.99999945455,1.2853861818e-07,3.657605
131,20360435,1,ok,3.65761,2.715841,2.685212,1.318374,5.273496,0.7424179,0.3379184,0.99999945455,1.2877129091e-07,3.65761
132,20360436,1,ok,3.657613,2.718618,2.687097,1.318283,5.27313,0.7426546,0.3376171,0.99999945455,1.2885325455e-07,3.657613
133,20360437,1,ok,3.657584,2.716622,2.686833,1.319416,5.277663,0.7443153,0.3400422,0.99999945455,1.2892829091e-07,3.657584
134,20360438,1,ok,3.657716,2.720255,2.688887,1.319051,5.276203,0.7422357,0.3388472,0.99999945455,1.2908869091e-07,3.657716
135,20360439,1,ok,3.657725,2.720473,2.689344,1.318307,5.273229,0.7430011,0.3387363,0.99999945455,1.2857936364e-07,3.657725
136,20360440,1,ok,3.657612,2.720751,2.684065,1.317824,5.271297,0.7430593,0.3391353,0.99999945455,1.2849538182e-07,3.657612
137,20360441,1,ok,3.65787,2.718897,2.688096,1.318556,5.274224,0.7467012,0.3386988,0.99999945455,1.2870570909e-07,3.65787
138,20360442,1,ok,3.657565,2.719283,2.682688,1.318267,5.273069,0.7398875,0.3380804,0.99999945455,1.2885807273e-07,3.657565
139,20360443,1,ok,3.657741,2.714238,2.687215,1.318748,5.274991,0.742738,0.3380573,0.99999945455,1.2878472727e-07,3.657741
140,20360444,1,ok,3.657564,2.720659,2.686596,1.318621,5.274485,0.7418238,0.3393918,0.99999945455,1.2875098182e-07,3.657564
141,20360445,1,ok,3.657547,2.722061,2.68541,1.317703,5.270813,0.7419857,0.3380834,0.99999945455,1.2838376364e-07,3.657547
142,20360446,1,ok,3.657699,2.72187,2.683206,1.318517,5.274066,0.7420729,0.3398173,0.99999945455,1.2865256364e-07,3.657699
143,20360447,1,ok,3.657688,2.719757,2.683032,1.317726,5.270903,0.7389962,0.3396174,0.99999945455,1.2861049091e-07,3.657688
144,20360448,1,ok,3.657741,2.721431,2.685231,1.318182,5.272728,0.7432854,0.3375739,0.99999945455,1.2883181818e-07,3.657741
145,20360449,1,ok,3.65824,2.717023,2.681683,1.318328,5.27331,0.7417222,0.3382304,0.99999945455,1.2865063636e-07,3.65824
146,20360450,1,ok,3.6576,2.719544,2.682884,1.318363,5.27345,0.7416499,0.3385419,0.99999945455,1.2876234545e-07,3.6576
147,20360451,1,ok,3.657613,2.719555,2.679424,1.318643,5.274571,0.7448787,0.339111,0.99999945455,1.2887661818e-07,3.657613
148,20360452,1,ok,3.65765,2.720049,2.685562,1.319116,5.276466,0.7465442,0.33905,0.99999945455,1.2880378182e-07,3.65765
149,20360453,1,ok,3.657776,2.716875,2.68966,1.318219,5.272878,0.7436373,0.3369864,0.99999945455,1.2899821818e-07,3.657776
150,20360454,1,ok,3.657584,2.722441,2.688169,1.318072,5.272287,0.7451805,0.3379568,0.99999945455,1.2856689091e-07,3.657584
151,20360455,1,ok,3.657592,2.717567,2.683998,1.319365,5.27746,0.7492227,0.3385389,0.99999945455,1.2912387273e-07,3.657592
152,20360456,1,ok,3.657777,2.713495,2.680492,1.318603,5.274412,0.7438903,0.3387017,0.99999945455,1.2884398182e-07,3.657777
153,20360457,1,ok,3.657782,2.718922,2.687239,1.318785,5.275142,0.7447426,0.3381811,0.99999945455,1.2888449091e-07,3.657782
154,20360458,1,ok,3.657599,2.722852,2.682057,1.319202,5.276807,0.7438352,0.3391482,0.99999945455,1.2897690909e-07,3.657599
155,20360459,1,ok,3.657811,2.719017,2.677452,1.318598,5.274394,0.7436873,0.3390914,0.99999945455,1.2876965455e-07,3.657811
156,20360460,1,ok,3.657669,2.713016,2.683414,1.31847,5.273881,0.747642,0.3377297,0.99999945455,1.2887147273e-07,3.657669
157,20360461,1,ok,3.657605,2.715024,2.686121,1.318405,5.27362,0.7421546,0.3376326,0.99999945455,1.2890385455e-07,3.657605
158,20360462,1,ok,3.657593,2.716756,2.68102,1.317796,5.271186,0.7393417,0.339153,0.99999945455,1.2859356364e-07,3.657593
159,20360463,1,ok,3.657787,2.715536,2.687445,1.318107,5.272429,0.7469682,0.3382741,0.99999945455,1.28607e-07,3.657787
160,20360464,1,ok,3.657609,2.719302,2.681767,1.318355,5.273419,0.7442525,0.3377082,0.99999945455,1.2882103636e-07,3.657609
161,20360465,1,ok,3.657704,2.719665,2.686353,1.31856,5.274239,0.7445935,0.3384483,0.99999945455,1.2888145455e-07,3.657704
162,20360466,1,ok,3.657762,2.723209,2.68509,1.317777,5.271109,0.7446115,0.3374073,0.99999945455,1.2837061818e-07,3.657762
163,20360467,1,ok,3.657817,2.717061,2.690098,1.318711,5.274842,0.7434129,0.3382266,0.99999945455,1.2894212727e-07,3.657817
164,20360468,1,ok,3.657702,2.713494,2.689957,1.318637,5.274548,0.7419552,0.3396141,0.99999945455,1.2883210909e-07,3.657702
165,20360469,1,ok,3.657577,2.72043,2.681914,1.317871,5.271483,0.7456132,0.3376948,0.99999945455,1.2857074545e-07,3.657577
166,20360470,1,ok,3.657532,2.713789,2.686041,1.317963,5.271851,0.7444109,0.3383672,0.99999945455,1.2864227273e-07,3.657532
167,20360471,1,ok,3.657517,2.725296,2.683073,1.318408,5.273632,0.7484607,0.3386216,0.99999945455,1.2842743636e-07,3.657517
168,20360472,1,ok,3.657736,2.719717,2.682465,1.318535,5.274141,0.7451629,0.3391436,0.99999945455,1.2878723636e-07,3.657736
169,20360473,1,ok,3.657893,2.717706,2.685732,1.318363,5.273454,0.7439353,0.3391787,0.99999945455,1.286034e-07,3.657893
170,20360474,1,ok,3.657687,2.713062,2.680256,1.317906,5.271622,0.7424575,0.3381388,0.99999945455,1.2872323636e-07,3.657687
171,20360475,1,ok,3.657624,2.720712,2.688044,1.318984,5.275936,0.7416554,0.3394531,0.99999945455,1.289822e-07,3.657624
172,20360476,1,ok,3.6575,2.719048,2.68384,1.318522,5.274086,0.7459875,0.3378385,0.99999945455,1.2879854545e-07,3.6575
173,20360477,1,ok,3.657469,2.722633,2.687007,1.318924,5.275695,0.7442307,0.3381271,0.99999945455,1.2904089091e-07,3.657469
174,20360478,1,ok,3.657688,2.720676,2.685497,1.318792,5.275167,0.7500756,0.3389427,0.99999945455,1.2876003636e-07,3.657688
175,20360479,1,ok,3.657682,2.717957,2.686129,1.318798,5.275192,0.7407406,0.3388784,0.99999945455,1.2884030909e-07,3.657682
176,20360480,1,ok,3.657912,2.7245,2.683274,1.318231,5.272925,0.7433572,0.3384173,0.99999945455,1.2882727273e-07,3.657912
177,20360481,1,ok,3.657769,2.723902,2.688488,1.318577,5.274307,0.7445976,0.338916,0.99999945455,1.2865858182e-07,3.657769
178,20360482,1,ok,3.657622,2.719855,2.687903,1.318943,5.275772,0.7451759,0.3383476,0.99999945455,1.2884625455e-07,3.657622
179,20360483,1,ok,3.657709,2.716733,2.683039,1.31795,5.271799,0.743828,0.3375986,0.99999945455,1.2863063636e-07,3.657709
180,20360484,1,ok,3.658067,2.722833,2.686895,1.318511,5.274046,0.7433692,0.3381352,0.99999945455,1.2883396364e-07,3.658067
181,20360485,1,ok,3.657732,2.719134,2.686845,1.318585,5.274338,0.7428263,0.3376268,0.99999945455,1.2886749091e-07,3.657732
182,20360486,1,ok,3.658011,2.717811,2.682825,1.318727,5.274909,0.7498891,0.3373769,0.99999945455,1.2874110909e-07,3.658011
183,20360487,1,ok,3.657755,2.72205,2.689432,1.318682,5.274727,0.7469911,0.3384273,0.99999945455,1.28724e-07,3.657755
184,20360488,1,ok,3.657641,2.718473,2.68964,1.318622,5.274486,0.7406778,0.3395364,0.99999945455,1.2876798182e-07,3.657641
185,20360489,1,ok,3.657565,2.72157,2.684702,1.318978,5.275912,0.7487518,0.3380164,0.99999945455,1.2897950909e-07,3.657565
186,20360490,1,ok,3.657613,2.718742,2.684063,1.318553,5.27421,0.745485,0.3387685,0.99999945455,1.2866627273e-07,3.657613
187,20360491,1,ok,3.657743,2.725395,2.685338,1.318297,5.273189,0.746636,0.3376372,0.99999945455,1.2859212727e-07,3.657743
188,20360492,1,ok,3.657681,2.721189,2.682472,1.319153,5.276613,0.7419591,0.33919,0.99999945455,1.2898092727e-07,3.657681
189,20360493,1,ok,3.657621,2.718179,2.688042,1.318954,5.275815,0.7465446,0.3387063,0.99999945455,1.2891770909e-07,3.657621
190,20360494,1,ok,3.658087,2.723714,2.685805,1.318217,5.272867,0.7448179,0.3381553,0.99999945455,1.2883412727e-07,3.658087
191,20360495,1,ok,3.657585,2.722082,2.681223,1.319195,5.276779,0.7434234,0.3402901,0.99999945455,1.2872154545e-07,3.657585
192,20360496,1,ok,3.657713,2.718446,2.686872,1.31917,5.27668,0.7480602,0.3373377,0.99999945455,1.2912718182e-07,3.657713
193,20360497,1,ok,3.657552,2.722272,2.685407,1.318741,5.274964,0.7461028,0.3385296,0.99999945455,1.2878425455e-07,3.657552
194,20360498,1,ok,3.657841,2.724673,2.681362,1.319047,5.276189,0.742264,0.339415,0.99999945455,1.2900712727e-07,3.657841
