sample,seed,sw_stat_mismatch,status,vgate_thinox_max,vna_peak,vnb_peak,vccomp_dev_max,vccomp_stack_max,t_plh_ns,t_phl_ns,vout_hi_ratio,vout_lo_ratio,vinb_max_v
29,20380333,1,ok,3.652382,2.495568,2.477824,1.314003,5.256011,0.6185727,0.2810454,0.99999963636,1.1422970909e-07,3.652382
30,20380334,1,ok,3.652459,2.499172,2.478641,1.314386,5.257545,0.6182931,0.2812522,0.99999963636,1.1461227273e-07,3.652459
31,20380335,1,ok,3.652437,2.491344,2.481017,1.313862,5.255449,0.6157935,0.28133,0.99999963636,1.1456447273e-07,3.652437
32,20380336,1,ok,3.652509,2.490299,2.481971,1.314282,5.257127,0.6200137,0.2811963,0.99999963636,1.1435061818e-07,3.652509
33,20380337,1,ok,3.652424,2.49448,2.471789,1.314719,5.258877,0.6193591,0.2807035,0.99999963636,1.1464250909e-07,3.652424
34,20380338,1,ok,3.652327,2.494909,2.484347,1.3146,5.258399,0.6179042,0.2808926,0.99999963636,1.1442076364e-07,3.652327
35,20380339,1,ok,3.652323,2.492598,2.474909,1.313478,5.253912,0.6185066,0.2791701,0.99999963636,1.1437043636e-07,3.652323
36,20380340,1,ok,3.652474,2.489806,2.47837,1.313578,5.254312,0.6200967,0.2807285,0.99999963636,1.1430609091e-07,3.652474
37,20380341,1,ok,3.652413,2.496537,2.482939,1.313678,5.254711,0.6175622,0.2795388,0.99999963636,1.1431901818e-07,3.652413
38,20380342,1,ok,3.652494,2.496819,2.475255,1.314212,5.256846,0.617164,0.2812116,0.99999963636,1.1478967273e-07,3.652494
39,20380343,1,ok,3.652474,2.493889,2.481008,1.313307,5.253229,0.6186453,0.2806937,0.99999963636,1.1423036364e-07,3.652474
40,20380344,1,ok,3.652384,2.498034,2.477365,1.313473,5.253892,0.6148369,0.2810902,0.99999963636,1.142738e-07,3.652384
41,20380345,1,ok,3.65252,2.494298,2.474671,1.313502,5.254009,0.6198901,0.2803985,0.99999963636,1.1420650909e-07,3.65252
42,20380346,1,ok,3.652452,2.494219,2.480769,1.313997,5.255989,0.6174981,0.2813958,0.99999963636,1.1448230909e-07,3.652452
43,20380347,1,ok,3.652308,2.497435,2.482735,1.314387,5.257547,0.6189825,0.2804787,0.99999963636,1.1435852727e-07,3.652308
44,20380348,1,ok,3.652338,2.497648,2.478705,1.313553,5.25421,0.6172306,0.2803905,0.99999963636,1.1434216364e-07,3.652338
45,20380349,1,ok,3.652352,2.494058,2.475632,1.314086,5.256345,0.6194207,0.2816169,0.99999963636,1.1426978182e-07,3.652352
46,20380350,1,ok,3.652431,2.489147,2.478398,1.313818,5.25527,0.6185196,0.28031,0.99999963636,1.144922e-07,3.652431
47,20380351,1,ok,3.65246,2.497787,2.476601,1.313748,5.254994,0.6165326,0.2821827,0.99999963636,1.143466e-07,3.65246
48,20380352,1,ok,3.652522,2.493359,2.47656,1.314168,5.256673,0.6176405,0.2823912,0.99999963636,1.1434490909e-07,3.652522
49,20380353,1,ok,3.652505,2.495066,2.482603,1.314701,5.258804,0.6210378,0.2807218,0.99999963636,1.1444469091e-07,3.652505
50,20380354,1,ok,3.652522,2.493503,2.477011,1.313851,5.255405,0.6192006,0.2807878,0.99999963636,1.1412227273e-07,3.652522
51,20380355,1,ok,3.652377,2.498246,2.476799,1.313495,5.253982,0.6160228,0.2800846,0.99999963636,1.1427163636e-07,3.652377
52,20380356,1,ok,3.652376,2.496598,2.476149,1.312972,5.251887,0.6160393,0.2816795,0.99999963636,1.1443492727e-07,3.652376
53,20380357,1,ok,3.652517,2.488914,2.481923,1.314411,5.257644,0.6207404,0.2812317,0.99999963636,1.144976e-07,3.652517
54,20380358,1,ok,3.652472,2.491548,2.474469,1.313896,5.255584,0.6182433,0.2810302,0.99999963636,1.1444249091e-07,3.652472
55,20380359,1,ok,3.652465,2.493684,2.478386,1.314568,5.258271,0.6206854,0.2815883,0.99999963636,1.143166e-07,3.652465
56,20380360,1,ok,3.652495,2.496111,2.471971,1.313969,5.255876,0.6184689,0.2806384,0.99999963636,1.1440816364e-07,3.652495
57,20380361,1,ok,3.652473,2.495909,2.483253,1.314386,5.257544,0.6199098,0.2804645,0.99999963636,1.1452714545e-07,3.652473
58,20380362,1,ok,3.652441,2.494436,2.476317,1.314008,5.25603,0.6184983,0.2805138,0.99999963636,1.1427436364e-07,3.652441
59,20380363,1,ok,3.652503,2.498901,2.4828,1.314983,5.259933,0.6192889,0.2816945,0.99999963636,1.1463254545e-07,3.652503
60,20380364,1,ok,3.652486,2.493163,2.478825,1.313955,5.255819,0.6173142,0.2818172,0.99999963636,1.1429847273e-07,3.652486
61,20380365,1,ok,3.652314,2.497216,2.478385,1.314131,5.256526,0.617694,0.2813319,0.99999963636,1.1449825455e-07,3.652314
62,20380366,1,ok,3.652425,2.497632,2.478833,1.313426,5.253703,0.615616,0.2812843,0.99999963636,1.1438878182e-07,3.652425
63,20380367,1,ok,3.65248,2.49829,2.48447,1.313205,5.252819,0.6186338,0.2803251,0.99999963636,1.1414243636e-07,3.65248
64,20380368,1,ok,3.652352,2.498717,2.483581,1.314822,5.259287,0.6216407,0.2804433,0.99999963636,1.1433190909e-07,3.652352
65,20380369,1,ok,3.652378,2.495844,2.485732,1.313771,5.255083,0.6192959,0.2810251,0.99999963636,1.1407692727e-07,3.652378
66,20380370,1,ok,3.652425,2.494278,2.481441,1.314214,5.256858,0.6203194,0.2795173,0.99999963636,1.1456392727e-07,3.652425
67,20380371,1,ok,3.65244,2.503285,2.476989,1.314665,5.258658,0.6224586,0.2804034,0.99999963636,1.1441567273e-07,3.65244
68,20380372,1,ok,3.652351,2.49302,2.478639,1.315131,5.260526,0.6206259,0.2803187,0.99999963636,1.14588e-07,3.652351
69,20380373,1,ok,3.652491,2.489615,2.479021,1.314221,5.256884,0.6193676,0.2804804,0.99999963636,1.1429341818e-07,3.652491
70,20380374,1,ok,3.65214,2.501887,2.482481,1.314313,5.257252,0.6187367,0.2810377,0.99999963636,1.1433934545e-07,3.65214
71,20380375,1,ok,3.652509,2.494164,2.484309,1.315044,5.260177,0.6217246,0.2813821,0.99999963636,1.1458654545e-07,3.652509
72,20380376,1,ok,3.652464,2.493597,2.476614,1.314086,5.256342,0.6186857,0.2816397,0.99999963636,1.1429698182e-07,3.652464
73,20380377,1,ok,3.652542,2.495149,2.487691,1.313911,5.255645,0.6202786,0.2809374,0.99999963636,1.1422774545e-07,3.652542
74,20380378,1,ok,3.652535,2.496687,2.482919,1.314644,5.258575,0.6206421,0.2819114,0.99999963636,1.1427449091e-07,3.652535
75,20380379,1,ok,3.652461,2.493521,2.480732,1.314094,5.256377,0.6187203,0.2811075,0.99999963636,1.1447101818e-07,3.652461
76,20380380,1,ok,3.652401,2.493462,2.473869,1.314293,5.257173,0.6184139,0.2813742,0.99999963636,1.1454325455e-07,3.652401
77,20380381,1,ok,3.652292,2.49402,2.477218,1.314781,5.259122,0.6204474,0.2805063,0.99999963636,1.145346e-07,3.652292
78,20380382,1,ok,3.652489,2.493011,2.480282,1.313782,5.255127,0.6198624,0.2796064,0.99999963636,1.14458e-07,3.652489
79,20380383,1,ok,3.652403,2.494047,2.480092,1.314495,5.25798,0.6208395,0.2806745,0.99999963636,1.1465050909e-07,3.652403
80,20380384,1,ok,3.652499,2.492158,2.478284,1.313912,5.255648,0.6188424,0.2813739,0.99999963636,1.1436454545e-07,3.652499
81,20380385,1,ok,3.652458,2.495368,2.47419,1.314046,5.256183,0.6181124,0.2811949,0.99999963636,1.1430149091e-07,3.652458
82,20380386,1,ok,3.652499,2.497155,2.478747,1.31423,5.256919,0.6201905,0.2809953,0.99999963636,1.1449543636e-07,3.652499
83,20380387,1,ok,3.652384,2.498947,2.475618,1.31448,5.25792,0.6172339,0.2816038,0.99999963636,1.1477532727e-07,3.652384
84,20380388,1,ok,3.652481,2.500078,2.482221,1.313872,5.255488,0.6178726,0.2815177,0.99999963636,1.144586e-07,3.652481
85,20380389,1,ok,3.652525,2.492613,2.474337,1.313344,5.253377,0.6182515,0.2819962,0.99999963636,1.1425083636e-07,3.652525
86,20380390,1,ok,3.652516,2.495939,2.48042,1.313775,5.255101,0.6189271,0.2817108,0.99999963636,1.1444778182e-07,3.652516
87,20380391,1,ok,3.652453,2.495148,2.482856,1.313541,5.254166,0.619824,0.2802599,0.99999963636,1.140934e-07,3.652453
88,20380392,1,ok,3.652462,2.495489,2.480751,1.313948,5.255792,0.6192789,0.2813504,0.99999963636,1.143298e-07,3.652462
89,20380393,1,ok,3.652348,2.487833,2.479642,1.314484,5.257935,0.6186634,0.2802413,0.99999963636,1.1442694545e-07,3.652348
90,20380394,1,ok,3.652431,2.495389,2.476464,1.314263,5.25705,0.6174447,0.2814586,0.99999963636,1.1433936364e-07,3.652431
91,20380395,1,ok,3.6524,2.49526,2.480036,1.314494,5.257977,0.6229478,0.2797593,0.99999963636,1.14232e-07,3.6524
92,20380396,1,ok,3.652532,2.501381,2.472874,1.314159,5.256634,0.6185397,0.2817936,0.99999963636,1.1442436364e-07,3.652532
93,20380397,1,ok,3.652313,2.494509,2.479998,1.314563,5.25825,0.6177303,0.2809242,0.99999963636,1.1457841818e-07,3.652313
94,20380398,1,ok,3.652491,2.502235,2.481121,1.313329,5.253316,0.6163648,0.2814177,0.99999963636,1.1431952727e-07,3.652491
95,20380399,1,ok,3.65242,2.496665,2.474834,1.314151,5.256604,0.6179935,0.2812696,0.99999963636,1.1459232727e-07,3.65242
96,20380400,1,ok,3.652591,2.497595,2.474307,1.314608,5.258433,0.6193857,0.282519,0.99999963636,1.1450709091e-07,3.652591
97,20380401,1,ok,3.652333,2.494247,2.480948,1.314005,5.256022,0.6154221,0.2821046,0.99999963636,1.1442872727e-07,3.652333
98,20380402,1,ok,3.652503,2.491236,2.483829,1.314157,5.25663,0.6202308,0.2809271,0.99999963636,1.1440450909e-07,3.652503
99,20380403,1,ok,3.652523,2.493222,2.474364,1.314289,5.257154,0.6203822,0.2814276,0.99999963636,1.1437929091e-07,3.652523
100,20380404,1,ok,3.652353,2.496787,2.476275,1.314307,5.257228,0.6195018,0.2799702,0.99999963636,1.1444883636e-07,3.652353
101,20380405,1,ok,3.652355,2.495575,2.482054,1.313756,5.255024,0.6181241,0.2805196,0.99999963636,1.1439423636e-07,3.652355
102,20380406,1,ok,3.652349,2.49422,2.47719,1.314383,5.257531,0.6170597,0.2813846,0.99999963636,1.1449858182e-07,3.652349
103,20380407,1,ok,3.652409,2.497162,2.480343,1.314263,5.257051,0.6214511,0.2799724,0.99999963636,1.1423181818e-07,3.652409
104,20380408,1,ok,3.65247,2.493691,2.481638,1.313881,5.255523,0.6211748,0.2809812,0.99999963636,1.1430349091e-07,3.65247
105,20380409,1,ok,3.652396,2.496075,2.48494,1.314541,5.258164,0.6179769,0.2815345,0.99999963636,1.1455745455e-07,3.652396
106,20380410,1,ok,3.652362,2.493394,2.483045,1.313588,5.254354,0.6178706,0.2805436,0.99999963636,1.1430570909e-07,3.652362
107,20380411,1,ok,3.65245,2.492268,2.485435,1.313805,5.255222,0.6174451,0.2813754,0.99999963636,1.1435790909e-07,3.65245
108,20380412,1,ok,3.652383,2.495637,2.481562,1.313957,5.25583,0.6169765,0.2813211,0.99999963636,1.1449396364e-07,3.652383
109,20380413,1,ok,3.65229,2.494298,2.477101,1.313917,5.255669,0.6169631,0.2808428,0.99999963636,1.1435421818e-07,3.65229
110,20380414,1,ok,3.652408,2.49454,2.482037,1.31463,5.258521,0.6196003,0.2808823,0.99999963636,1.143838e-07,3.652408
111,20380415,1,ok,3.652306,2.500904,2.475534,1.313936,5.255746,0.6196764,0.2801127,0.99999963636,1.1438543636e-07,3.652306
112,20380416,1,ok,3.652413,2.499841,2.48216,1.313582,5.25433,0.6194671,0.2799711,0.99999963636,1.1424370909e-07,3.652413
113,20380417,1,ok,3.65252,2.494858,2.476117,1.313656,5.254625,0.6194504,0.2806337,0.99999963636,1.1424238182e-07,3.65252
114,20380418,1,ok,3.652508,2.50128,2.477568,1.314394,5.257576,0.6213792,0.280498,0.99999963636,1.1449234545e-07,3.652508
115,20380419,1,ok,3.652448,2.494487,2.479596,1.314016,5.256063,0.6162123,0.2827346,0.99999963636,1.1435074545e-07,3.652448
116,20380420,1,ok,3.652399,2.497509,2.47879,1.313554,5.254215,0.6198499,0.2793213,0.99999963636,1.1430023636e-07,3.652399
117,20380421,1,ok,3.652302,2.494995,2.480706,1.313941,5.255762,0.6172428,0.2821023,0.99999963636,1.1429783636e-07,3.652302
118,20380422,1,ok,3.652492,2.490746,2.476862,1.314373,5.25749,0.6201222,0.2815163,0.99999963636,1.142368e-07,3.652492
119,20380423,1,ok,3.652535,2.495387,2.480572,1.31391,5.25564,0.6196736,0.2815412,0.99999963636,1.1438092727e-07,3.652535
120,20380424,1,ok,3.652433,2.492635,2.478677,1.314513,5.258054,0.6173883,0.2816252,0.99999963636,1.1469234545e-07,3.652433
121,20380425,1,ok,3.652367,2.493059,2.477866,1.313487,5.253948,0.6186014,0.2804679,0.99999963636,1.1418692727e-07,3.652367
122,20380426,1,ok,3.652384,2.496189,2.481614,1.313718,5.254874,0.6206725,0.2796273,0.99999963636,1.1424094545e-07,3.652384
123,20380427,1,ok,3.652465,2.493232,2.481801,1.314357,5.257427,0.6174451,0.2815261,0.99999963636,1.1433874545e-07,3.652465
124,20380428,1,ok,3.652375,2.491516,2.478857,1.314116,5.256466,0.6184367,0.2805393,0.99999963636,1.1440912727e-07,3.652375
125,20380429,1,ok,3.65244,2.498777,2.481274,1.314064,5.256256,0.6196826,0.2811764,0.99999963636,1.1426947273e-07,3.65244
126,20380430,1,ok,3.652346,2.496025,2.478054,1.314362,5.257448,0.6181123,0.2807966,0.99999963636,1.1465716364e-07,3.652346
127,20380431,1,ok,3.652463,2.492764,2.478997,1.313762,5.255048,0.6180204,0.2814461,0.99999963636,1.1440152727e-07,3.652463
128,20380432,1,ok,3.652463,2.498746,2.475554,1.313792,5.255168,0.6171472,0.2812091,0.99999963636,1.1434181818e-07,3.652463
129,20380433,1,ok,3.652419,2.49411,2.481388,1.31386,5.25544,0.6182903,0.2808078,0.99999963636,1.1436709091e-07,3.652419
130,20380434,1,ok,3.652347,2.495846,2.4816,1.31405,5.256201,0.6179302,0.2803641,0.99999963636,1.1424165455e-07,3.652347
131,20380435,1,ok,3.652514,2.488355,2.474916,1.313233,5.252931,0.6152873,0.2816947,0.99999963636,1.1441678182e-07,3.652514
132,20380436,1,ok,3.652405,2.494149,2.478098,1.314174,5.256698,0.6164056,0.2816707,0.99999963636,1.145214e-07,3.652405
133,20380437,1,ok,3.652533,2.497105,2.483261,1.313762,5.255047,0.6164411,0.2815993,0.99999963636,1.1429067273e-07,3.652533
134,20380438,1,ok,3.652396,2.494924,2.475389,1.313519,5.254076,0.6160057,0.2802602,0.99999963636,1.1444123636e-07,3.652396
135,20380439,1,ok,3.652299,2.496082,2.482323,1.314319,5.257278,0.6196406,0.280264,0.99999963636,1.1429241818e-07,3.652299
136,20380440,1,ok,3.652425,2.495589,2.47751,1.313914,5.255656,0.6202922,0.2805611,0.99999963636,1.1407761818e-07,3.652425
137,20380441,1,ok,3.652526,2.491497,2.475623,1.314745,5.258981,0.6171493,0.2825685,0.99999963636,1.1468621818e-07,3.652526
138,20380442,1,ok,3.652495,2.496111,2.477481,1.314003,5.256014,0.6215125,0.2790821,0.99999963636,1.1450092727e-07,3.652495
139,20380443,1,ok,3.652424,2.497537,2.477661,1.31396,5.255841,0.6171029,0.2811015,0.99999963636,1.1440556364e-07,3.652424
140,20380444,1,ok,3.652378,2.498603,2.479211,1.313877,5.255507,0.6206115,0.2799526,0.99999963636,1.1427216364e-07,3.652378
141,20380445,1,ok,3.652525,2.492635,2.479867,1.314454,5.257817,0.6185136,0.2821704,0.99999963636,1.1429087273e-07,3.652525
142,20380446,1,ok,3.652456,2.496106,2.476383,1.314113,5.256451,0.6196485,0.2806918,0.99999963636,1.1450458182e-07,3.652456
143,20380447,1,ok,3.652446,2.498192,2.480072,1.314652,5.258607,0.620101,0.2808928,0.99999963636,1.1438116364e-07,3.652446
144,20380448,1,ok,3.652415,2.49731,2.476315,1.314271,5.257084,0.6191231,0.2808894,0.99999963636,1.1430672727e-07,3.652415
145,20380449,1,ok,3.652528,2.494801,2.47487,1.313965,5.255862,0.6172957,0.2822929,0.99999963636,1.1466852727e-07,3.652528
146,20380450,1,ok,3.65252,2.492029,2.476655,1.314472,5.257889,0.6194135,0.2814092,0.99999963636,1.1447754545e-07,3.65252
147,20380451,1,ok,3.652558,2.496134,2.475762,1.314133,5.256533,0.6191553,0.280626,0.99999963636,1.1454392727e-07,3.652558
148,20380452,1,ok,3.652513,2.500334,2.477457,1.31457,5.258279,0.6184186,0.2809442,0.99999963636,1.1476358182e-07,3.652513
149,20380453,1,ok,3.652441,2.496296,2.481087,1.314057,5.256227,0.6202591,0.2815824,0.99999963636,1.1432092727e-07,3.652441
150,20380454,1,ok,3.652528,2.495985,2.474761,1.314148,5.256594,0.6155693,0.2815241,0.99999963636,1.1468127273e-07,3.652528
151,20380455,1,ok,3.65243,2.494784,2.475569,1.313397,5.253588,0.6171478,0.2811478,0.99999963636,1.1435e-07,3.65243
152,20380456,1,ok,3.652529,2.498315,2.480055,1.313407,5.253628,0.6182746,0.2805534,0.99999963636,1.1416996364e-07,3.652529
153,20380457,1,ok,3.652394,2.500426,2.481877,1.313664,5.254655,0.6146201,0.2820071,0.99999963636,1.1436370909e-07,3.652394
154,20380458,1,ok,3.652458,2.49619,2.477519,1.314052,5.256209,0.6206652,0.2809379,0.99999963636,1.1444107273e-07,3.652458
155,20380459,1,ok,3.652514,2.49526,2.480155,1.313728,5.25491,0.6198839,0.2801496,0.99999963636,1.1423207273e-07,3.652514
156,20380460,1,ok,3.652449,2.496469,2.483049,1.31423,5.25692,0.6200437,0.2815339,0.99999963636,1.1434938182e-07,3.652449
157,20380461,1,ok,3.652373,2.496807,2.476956,1.313817,5.255266,0.6166252,0.2816197,0.99999963636,1.1428110909e-07,3.652373
158,20380462,1,ok,3.652494,2.493294,2.486241,1.313924,5.255694,0.6173525,0.2814323,0.99999963636,1.1443541818e-07,3.652494
159,20380463,1,ok,3.652411,2.497622,2.484974,1.314107,5.256429,0.6164141,0.2816408,0.99999963636,1.1441883636e-07,3.652411
160,20380464,1,ok,3.652557,2.493125,2.482129,1.314005,5.256019,0.6188938,0.2814313,0.99999963636,1.1443530909e-07,3.652557
161,20380465,1,ok,3.652399,2.493977,2.476472,1.313899,5.255595,0.619283,0.2811141,0.99999963636,1.1418829091e-07,3.652399
162,20380466,1,ok,3.652443,2.501885,2.480789,1.313973,5.255891,0.6195382,0.2803602,0.99999963636,1.142726e-07,3.652443
163,20380467,1,ok,3.652573,2.498549,2.484466,1.314251,5.257005,0.6167294,0.28267,0.99999963636,1.1449905455e-07,3.652573
164,20380468,1,ok,3.652388,2.494773,2.479932,1.313839,5.255355,0.6188638,0.2813524,0.99999963636,1.1440829091e-07,3.652388
165,20380469,1,ok,3.652484,2.495308,2.473449,1.314417,5.257668,0.6218501,0.28106,0.99999963636,1.1440132727e-07,3.652484
166,20380470,1,ok,3.652405,2.49467,2.472002,1.313329,5.253318,0.6156715,0.2803218,0.99999963636,1.1420716364e-07,3.652405
167,20380471,1,ok,3.652503,2.502837,2.477636,1.313224,5.252895,0.6155482,0.2816849,0.99999963636,1.1422061818e-07,3.652503
168,20380472,1,ok,3.652469,2.493313,2.484295,1.313812,5.255247,0.621749,0.2793104,0.99999963636,1.1430490909e-07,3.652469
169,20380473,1,ok,3.652393,2.497126,2.482668,1.314575,5.258301,0.6194998,0.2811952,0.99999963636,1.1445465455e-07,3.652393
170,20380474,1,ok,3.652406,2.493737,2.479591,1.313773,5.255094,0.6157302,0.280862,0.99999963636,1.1433869091e-07,3.652406
171,20380475,1,ok,3.652419,2.491658,2.476269,1.313659,5.254635,0.6177927,0.2802809,0.99999963636,1.1460267273e-07,3.652419
172,20380476,1,ok,3.652562,2.492767,2.475265,1.314147,5.256589,0.616717,0.2826735,0.99999963636,1.1426963636e-07,3.652562
173,20380477,1,ok,3.652368,2.492374,2.480014,1.313827,5.255309,0.6180949,0.2806585,0.99999963636,1.1438865455e-07,3.652368
174,20380478,1,ok,3.652418,2.494879,2.479155,1.314317,5.257268,0.6196864,0.2812299,0.99999963636,1.1438536364e-07,3.652418
175,20380479,1,ok,3.652406,2.490752,2.482423,1.313126,5.252506,0.618173,0.2799615,0.99999963636,1.1413903636e-07,3.652406
176,20380480,1,ok,3.65229,2.493001,2.481387,1.313718,5.254872,0.6167764,0.2815438,0.99999963636,1.1444458182e-07,3.65229
177,20380481,1,ok,3.652366,2.494867,2.480356,1.313687,5.25475,0.6184613,0.28005,0.99999963636,1.1422978182e-07,3.652366
178,20380482,1,ok,3.652504,2.495237,2.481254,1.312862,5.251447,0.6168807,0.2803995,0.99999963636,1.1405196364e-07,3.652504
179,20380483,1,ok,3.652419,2.491592,2.481244,1.314292,5.257169,0.6202438,0.2807428,0.99999963636,1.1439165455e-07,3.652419
180,20380484,1,ok,3.652469,2.49547,2.479388,1.314766,5.259064,0.6189603,0.2819348,0.99999963636,1.1450132727e-07,3.652469
181,20380485,1,ok,3.652544,2.49239,2.48421,1.314358,5.257434,0.6209186,0.2814221,0.99999963636,1.1431154545e-07,3.652544
182,20380486,1,ok,3.652425,2.490946,2.480448,1.314405,5.257619,0.620084,0.281269,0.99999963636,1.1433303636e-07,3.652425
183,20380487,1,ok,3.652486,2.496371,2.479644,1.314328,5.257313,0.6186394,0.28138,0.99999963636,1.1460125455e-07,3.652486
184,20380488,1,ok,3.652586,2.493373,2.48043,1.314151,5.256603,0.6186005,0.2815506,0.99999963636,1.1442583636e-07,3.652586
185,20380489,1,ok,3.652298,2.49412,2.475586,1.314731,5.258926,0.6222419,0.2793248,0.99999963636,1.146376e-07,3.652298
186,20380490,1,ok,3.652343,2.492633,2.486572,1.314642,5.258567,0.6207707,0.279559,0.99999963636,1.1456885455e-07,3.652343
187,20380491,1,ok,3.652388,2.499099,2.475652,1.313861,5.255444,0.6185962,0.2802507,0.99999963636,1.1456492727e-07,3.652388
188,20380492,1,ok,3.652443,2.496976,2.478807,1.313904,5.255617,0.6198367,0.2804409,0.99999963636,1.1443112727e-07,3.652443
189,20380493,1,ok,3.652345,2.495516,2.486386,1.314674,5.258694,0.6177492,0.2824804,0.99999963636,1.1452090909e-07,3.652345
190,20380494,1,ok,3.652463,2.499038,2.480846,1.314401,5.257605,0.6203876,0.2810375,0.99999963636,1.1428772727e-07,3.652463
191,20380495,1,ok,3.65237,2.49464,2.479116,1.31417,5.256679,0.6172465,0.280214,0.99999963636,1.1445190909e-07,3.65237
192,20380496,1,ok,3.652442,2.492032,2.476859,1.314662,5.25865,0.6213347,0.2815109,0.99999963636,1.1444967273e-07,3.652442
193,20380497,1,ok,3.652461,2.497675,2.477972,1.314403,5.257612,0.6211821,0.2812806,0.99999963636,1.1430470909e-07,3.652461
194,20380498,1,ok,3.652419,2.496522,2.47447,1.314337,5.257346,0.6200042,0.2815843,0.99999963636,1.1444825455e-07,3.652419
