sample,seed,sw_stat_mismatch,status,vgate_thinox_max,vna_peak,vnb_peak,vccomp_dev_max,vccomp_stack_max,t_plh_ns,t_phl_ns,vout_hi_ratio,vout_lo_ratio,vinb_max_v
10,20370314,1,ok,3.659959,2.771972,2.742846,1.303028,5.21211,0.896428,0.3928109,0.99999927273,1.7966316364e-07,3.659959
11,20370315,1,ok,3.660189,2.767838,2.745829,1.302383,5.209532,0.8925622,0.3921212,0.99999927273,1.7987021818e-07,3.660189
12,20370316,1,ok,3.660167,2.769029,2.746319,1.301543,5.206171,0.892609,0.3924409,0.99999927273,1.792806e-07,3.660167
13,20370317,1,ok,3.659792,2.771755,2.747227,1.30119,5.20476,0.8904643,0.3934867,0.99999927273,1.7899334545e-07,3.659792
14,20370318,1,ok,3.660141,2.7727,2.740568,1.301965,5.207859,0.8872502,0.3923294,0.99999927273,1.794874e-07,3.660141
15,20370319,1,ok,3.660058,2.767761,2.744587,1.30219,5.208761,0.8934739,0.3928227,0.99999927273,1.7935378182e-07,3.660058
16,20370320,1,ok,3.659881,2.772617,2.749249,1.300329,5.201317,0.8966057,0.3941492,0.99999909091,1.7893627273e-07,3.659881
17,20370321,1,ok,3.660549,2.770686,2.74775,1.302103,5.208411,0.8951332,0.3913712,0.99999927273,1.7940050909e-07,3.660549
18,20370322,1,ok,3.660231,2.77186,2.740867,1.301206,5.204824,0.8936655,0.3951572,0.99999927273,1.7939885455e-07,3.660231
19,20370323,1,ok,3.659928,2.771839,2.740957,1.302551,5.210206,0.8990587,0.3937397,0.99999927273,1.7986238182e-07,3.659928
20,20370324,1,ok,3.660367,2.765829,2.742144,1.302532,5.210129,0.8969494,0.3922948,0.99999927273,1.7952250909e-07,3.660367
21,20370325,1,ok,3.660019,2.771608,2.744062,1.301662,5.206648,0.888987,0.3936245,0.99999927273,1.7919449091e-07,3.660019
22,20370326,1,ok,3.660249,2.771463,2.747605,1.303144,5.212574,0.8990197,0.3919271,0.99999927273,1.7979607273e-07,3.660249
23,20370327,1,ok,3.660204,2.770444,2.743188,1.302229,5.208917,0.8914815,0.3926474,0.99999927273,1.7917345455e-07,3.660204
24,20370328,1,ok,3.659899,2.774791,2.746612,1.302418,5.209671,0.8957621,0.3931875,0.99999927273,1.7947189091e-07,3.659899
25,20370329,1,ok,3.659736,2.771741,2.741904,1.300949,5.203797,0.8919101,0.3948361,0.99999927273,1.7939634545e-07,3.659736
26,20370330,1,ok,3.66008,2.775816,2.746744,1.301771,5.207083,0.8923293,0.3929595,0.99999927273,1.7961267273e-07,3.66008
27,20370331,1,ok,3.659799,2.777857,2.740921,1.302012,5.208049,0.8944619,0.3929822,0.99999927273,1.7898310909e-07,3.659799
28,20370332,1,ok,3.660262,2.767624,2.742515,1.301983,5.207934,0.8904958,0.3934919,0.99999927273,1.793968e-07,3.660262
29,20370333,1,ok,3.660279,2.771365,2.745326,1.302589,5.210355,0.8985665,0.3930114,0.99999927273,1.7963496364e-07,3.660279
30,20370334,1,ok,3.660143,2.774057,2.745672,1.30181,5.207241,0.8949446,0.3936633,0.99999927273,1.7950529091e-07,3.660143
31,20370335,1,ok,3.660156,2.770257,2.743821,1.302526,5.210104,0.8918542,0.3929876,0.99999927273,1.7923185455e-07,3.660156
32,20370336,1,ok,3.660258,2.776072,2.74432,1.301438,5.205752,0.8913003,0.3933269,0.99999927273,1.7909290909e-07,3.660258
33,20370337,1,ok,3.660328,2.773793,2.741086,1.302049,5.208197,0.8934777,0.3925841,0.99999909091,1.7893383636e-07,3.660328
34,20370338,1,ok,3.659878,2.766741,2.742548,1.302068,5.208272,0.8873218,0.3938001,0.99999927273,1.7972294545e-07,3.659878
35,20370339,1,ok,3.660137,2.768486,2.741968,1.302376,5.209504,0.8933617,0.3920873,0.99999927273,1.7958221818e-07,3.660137
36,20370340,1,ok,3.660085,2.767109,2.742425,1.301686,5.206746,0.8948019,0.3920351,0.99999927273,1.7898436364e-07,3.660085
37,20370341,1,ok,3.660062,2.774937,2.749757,1.300238,5.200953,0.8913132,0.3949209,0.99999927273,1.7894792727e-07,3.660062
38,20370342,1,ok,3.660188,2.771553,2.745729,1.303034,5.212136,0.8939878,0.3937935,0.99999927273,1.7978109091e-07,3.660188
39,20370343,1,ok,3.660331,2.7671,2.75321,1.300913,5.20365,0.8925725,0.3937075,0.99999909091,1.789106e-07,3.660331
40,20370344,1,ok,3.660142,2.770712,2.735543,1.302264,5.209056,0.8948066,0.3936417,0.99999927273,1.7934336364e-07,3.660142
41,20370345,1,ok,3.659993,2.772959,2.74493,1.300963,5.203853,0.8922803,0.3947862,0.99999927273,1.7950525455e-07,3.659993
42,20370346,1,ok,3.659974,2.770627,2.745562,1.3022,5.208801,0.8934029,0.3931949,0.99999927273,1.7928345455e-07,3.659974
43,20370347,1,ok,3.660243,2.774969,2.745146,1.30208,5.20832,0.893172,0.3928406,0.99999927273,1.7927870909e-07,3.660243
44,20370348,1,ok,3.660223,2.765195,2.744997,1.301747,5.206989,0.8913301,0.3918107,0.99999927273,1.7927074545e-07,3.660223
45,20370349,1,ok,3.659742,2.769918,2.74509,1.301472,5.205888,0.8891775,0.3931429,0.99999927273,1.7957147273e-07,3.659742
46,20370350,1,ok,3.660223,2.774736,2.745851,1.302329,5.209316,0.8955166,0.392864,0.99999927273,1.7921152727e-07,3.660223
47,20370351,1,ok,3.660076,2.771737,2.744182,1.302132,5.20853,0.8939534,0.3916135,0.99999927273,1.7929810909e-07,3.660076
48,20370352,1,ok,3.660257,2.773504,2.742772,1.300682,5.202727,0.8921833,0.3925078,0.99999927273,1.7932690909e-07,3.660257
49,20370353,1,ok,3.660032,2.770044,2.743433,1.301485,5.20594,0.8926396,0.3921754,0.99999927273,1.7949172727e-07,3.660032
50,20370354,1,ok,3.659954,2.765888,2.750614,1.301392,5.205567,0.8880765,0.3939207,0.99999927273,1.794978e-07,3.659954
51,20370355,1,ok,3.660092,2.77312,2.740095,1.302783,5.211131,0.8930623,0.393837,0.99999927273,1.7949041818e-07,3.660092
52,20370356,1,ok,3.660224,2.76966,2.744279,1.302419,5.209677,0.8933122,0.3924421,0.99999927273,1.7937845455e-07,3.660224
53,20370357,1,ok,3.659814,2.773627,2.747437,1.301558,5.206232,0.894327,0.3942292,0.99999927273,1.7953016364e-07,3.659814
54,20370358,1,ok,3.660207,2.767116,2.745223,1.302671,5.210683,0.89547,0.3925059,0.99999927273,1.7934149091e-07,3.660207
55,20370359,1,ok,3.65991,2.768771,2.744341,1.302119,5.208474,0.8929371,0.3928199,0.99999927273,1.7937570909e-07,3.65991
56,20370360,1,ok,3.660112,2.770399,2.742401,1.301227,5.204907,0.8902852,0.3930494,0.99999927273,1.7932118182e-07,3.660112
57,20370361,1,ok,3.660075,2.767992,2.749687,1.301302,5.205209,0.8905559,0.3941405,0.99999927273,1.7944456364e-07,3.660075
58,20370362,1,ok,3.660178,2.771832,2.74345,1.301548,5.206192,0.8938317,0.3934597,0.99999927273,1.7916841818e-07,3.660178
59,20370363,1,ok,3.660261,2.775271,2.745008,1.301976,5.207905,0.8918361,0.3925326,0.99999927273,1.795438e-07,3.660261
60,20370364,1,ok,3.660253,2.774971,2.743559,1.302276,5.209104,0.899947,0.3932985,0.99999927273,1.7956663636e-07,3.660253
61,20370365,1,ok,3.660052,2.769862,2.74234,1.302691,5.210765,0.8935063,0.3928929,0.99999927273,1.7977549091e-07,3.660052
62,20370366,1,ok,3.660213,2.772432,2.743658,1.30113,5.204522,0.8951838,0.3924068,0.99999927273,1.7915452727e-07,3.660213
63,20370367,1,ok,3.660016,2.774642,2.739941,1.301795,5.207179,0.8932798,0.392959,0.99999909091,1.7895769091e-07,3.660016
64,20370368,1,ok,3.659786,2.772133,2.742082,1.301585,5.20634,0.8919239,0.3929665,0.99999927273,1.7918729091e-07,3.659786
65,20370369,1,ok,3.660096,2.77102,2.741167,1.301798,5.207192,0.8957021,0.3943982,0.99999927273,1.7949396364e-07,3.660096
66,20370370,1,ok,3.660108,2.768073,2.748312,1.302021,5.208082,0.8963343,0.3929879,0.99999927273,1.7929965455e-07,3.660108
67,20370371,1,ok,3.65992,2.770519,2.74022,1.302197,5.208786,0.8926567,0.3929197,0.99999927273,1.7945529091e-07,3.65992
68,20370372,1,ok,3.660148,2.774996,2.744178,1.300975,5.2039,0.8930858,0.391428,0.99999927273,1.7934770909e-07,3.660148
69,20370373,1,ok,3.659988,2.775241,2.745414,1.300303,5.201213,0.8912697,0.3926082,0.99999927273,1.7947518182e-07,3.659988
70,20370374,1,ok,3.660342,2.773936,2.751122,1.302008,5.208034,0.8904819,0.3941886,0.99999927273,1.7921692727e-07,3.660342
71,20370375,1,ok,3.660374,2.770698,2.748352,1.30176,5.20704,0.8943289,0.3939018,0.99999927273,1.7948445455e-07,3.660374
72,20370376,1,ok,3.660038,2.774284,2.738553,1.301983,5.20793,0.8911499,0.3925079,0.99999927273,1.792266e-07,3.660038
73,20370377,1,ok,3.659937,2.77127,2.743823,1.301897,5.207588,0.8919504,0.3940205,0.99999927273,1.7928976364e-07,3.659937
74,20370378,1,ok,3.660307,2.776681,2.744637,1.301713,5.206851,0.8946077,0.3919968,0.99999927273,1.7924925455e-07,3.660307
75,20370379,1,ok,3.660152,2.775721,2.747519,1.301725,5.206901,0.8909313,0.3945353,0.99999927273,1.8004327273e-07,3.660152
76,20370380,1,ok,3.660369,2.767771,2.748873,1.301845,5.207379,0.8924544,0.3939228,0.99999927273,1.7918027273e-07,3.660369
77,20370381,1,ok,3.660162,2.772874,2.740671,1.301724,5.206895,0.8955767,0.3913776,0.99999927273,1.7913061818e-07,3.660162
78,20370382,1,ok,3.660017,2.777371,2.741028,1.300501,5.202004,0.8941264,0.3949857,0.99999927273,1.7897092727e-07,3.660017
79,20370383,1,ok,3.660174,2.771227,2.737883,1.30161,5.206441,0.8935245,0.392873,0.99999927273,1.7913123636e-07,3.660174
80,20370384,1,ok,3.660302,2.769212,2.743935,1.302378,5.209512,0.8985176,0.3931067,0.99999927273,1.79338e-07,3.660302
81,20370385,1,ok,3.65993,2.768751,2.744172,1.30163,5.20652,0.8952196,0.3918943,0.99999927273,1.7901934545e-07,3.65993
82,20370386,1,ok,3.660147,2.772859,2.743231,1.301628,5.206513,0.894616,0.3917058,0.99999927273,1.7954712727e-07,3.660147
83,20370387,1,ok,3.660029,2.771547,2.742946,1.302271,5.209083,0.8964581,0.3921745,0.99999927273,1.7920390909e-07,3.660029
84,20370388,1,ok,3.660343,2.772214,2.741553,1.302873,5.211494,0.8971941,0.3930605,0.99999927273,1.7939147273e-07,3.660343
85,20370389,1,ok,3.660262,2.770065,2.744126,1.301787,5.20715,0.8977957,0.3922331,0.99999927273,1.7908225455e-07,3.660262
86,20370390,1,ok,3.660116,2.767012,2.749628,1.302167,5.208669,0.8945568,0.3921782,0.99999927273,1.7912085455e-07,3.660116
87,20370391,1,ok,3.6602,2.765736,2.745745,1.30251,5.210041,0.892225,0.3919503,0.99999927273,1.7950076364e-07,3.6602
88,20370392,1,ok,3.660024,2.773762,2.74733,1.30291,5.211641,0.8902057,0.3961268,0.99999927273,1.7971776364e-07,3.660024
89,20370393,1,ok,3.659837,2.765607,2.742075,1.302574,5.210296,0.8960353,0.3933678,0.99999927273,1.7945050909e-07,3.659837
90,20370394,1,ok,3.660068,2.772373,2.744832,1.302121,5.208486,0.8949604,0.3918597,0.99999927273,1.7904850909e-07,3.660068
91,20370395,1,ok,3.660163,2.769698,2.746584,1.302404,5.209617,0.89005,0.3933504,0.99999927273,1.7951678182e-07,3.660163
92,20370396,1,ok,3.660038,2.776601,2.741924,1.300495,5.201982,0.8918605,0.3938246,0.99999927273,1.7911732727e-07,3.660038
93,20370397,1,ok,3.660187,2.777888,2.750234,1.301988,5.207951,0.8908946,0.3931722,0.99999927273,1.7938156364e-07,3.660187
94,20370398,1,ok,3.66015,2.768804,2.744545,1.302266,5.209063,0.893259,0.3923463,0.99999927273,1.7952945455e-07,3.66015
95,20370399,1,ok,3.65999,2.76917,2.747991,1.302565,5.210259,0.8970035,0.3918934,0.99999927273,1.7930896364e-07,3.65999
96,20370400,1,ok,3.660423,2.768286,2.743206,1.302858,5.211432,0.89907,0.3926884,0.99999927273,1.7974447273e-07,3.660423
97,20370401,1,ok,3.659984,2.775565,2.742235,1.302927,5.211707,0.8910812,0.3923454,0.99999927273,1.7966612727e-07,3.659984
98,20370402,1,ok,3.66032,2.770317,2.74199,1.302894,5.211575,0.8963888,0.3920995,0.99999927273,1.79463e-07,3.66032
99,20370403,1,ok,3.660148,2.771329,2.742757,1.300598,5.20239,0.8944813,0.3925107,0.99999909091,1.7897136364e-07,3.660148
100,20370404,1,ok,3.660204,2.765306,2.74558,1.301592,5.206368,0.8926792,0.3930536,0.99999927273,1.7943152727e-07,3.660204
101,20370405,1,ok,3.660138,2.772806,2.741207,1.302066,5.208264,0.8966299,0.3928571,0.99999927273,1.7935596364e-07,3.660138
102,20370406,1,ok,3.660264,2.771333,2.737939,1.302993,5.211972,0.8962696,0.3923233,0.99999927273,1.7972483636e-07,3.660264
103,20370407,1,ok,3.659999,2.766895,2.742625,1.302585,5.21034,0.8983866,0.3934092,0.99999927273,1.7918407273e-07,3.659999
104,20370408,1,ok,3.660112,2.764547,2.74671,1.302389,5.209556,0.8973137,0.3924648,0.99999927273,1.7922736364e-07,3.660112
105,20370409,1,ok,3.660132,2.775704,2.738531,1.301873,5.207491,0.894833,0.3931533,0.99999927273,1.7930792727e-07,3.660132
106,20370410,1,ok,3.660255,2.774759,2.744346,1.302668,5.210674,0.8970232,0.3931683,0.99999927273,1.7943332727e-07,3.660255
107,20370411,1,ok,3.65983,2.76819,2.740614,1.302097,5.208386,0.8974788,0.3932039,0.99999927273,1.7945387273e-07,3.65983
108,20370412,1,ok,3.659921,2.76819,2.744553,1.301817,5.207269,0.8944449,0.3926966,0.99999927273,1.7906721818e-07,3.659921
109,20370413,1,ok,3.659984,2.770725,2.746972,1.302556,5.210226,0.8959445,0.3921286,0.99999927273,1.7973765455e-07,3.659984
110,20370414,1,ok,3.659984,2.772687,2.741591,1.300806,5.203222,0.8930423,0.394216,0.99999927273,1.7951456364e-07,3.659984
111,20370415,1,ok,3.65999,2.776662,2.744059,1.301466,5.205862,0.8931304,0.3950221,0.99999927273,1.7959716364e-07,3.65999
112,20370416,1,ok,3.660034,2.771635,2.746142,1.301981,5.207922,0.8910666,0.3924885,0.99999927273,1.7921410909e-07,3.660034
113,20370417,1,ok,3.660197,2.766909,2.746375,1.301799,5.207194,0.8980911,0.3919383,0.99999927273,1.7936878182e-07,3.660197
114,20370418,1,ok,3.660317,2.774609,2.742385,1.302285,5.20914,0.8992566,0.39131,0.99999927273,1.7932285455e-07,3.660317
115,20370419,1,ok,3.660108,2.771888,2.740012,1.301964,5.207855,0.8907165,0.3922632,0.99999927273,1.7925529091e-07,3.660108
116,20370420,1,ok,3.659828,2.778036,2.741785,1.301859,5.207438,0.8972927,0.3938946,0.99999927273,1.7971098182e-07,3.659828
117,20370421,1,ok,3.66019,2.768947,2.74467,1.301755,5.20702,0.8933674,0.3934819,0.99999927273,1.7961678182e-07,3.66019
118,20370422,1,ok,3.659921,2.773812,2.738744,1.301178,5.204712,0.8916897,0.3946562,0.99999927273,1.7956716364e-07,3.659921
119,20370423,1,ok,3.659738,2.770678,2.739726,1.30028,5.201121,0.8930865,0.3922271,0.99999927273,1.7921081818e-07,3.659738
120,20370424,1,ok,3.660097,2.776138,2.74313,1.301583,5.206331,0.8916466,0.3949818,0.99999927273,1.7947843636e-07,3.660097
121,20370425,1,ok,3.660013,2.780541,2.741863,1.301808,5.207233,0.8936483,0.3920905,0.99999927273,1.7905270909e-07,3.660013
122,20370426,1,ok,3.660142,2.778837,2.74303,1.302296,5.209185,0.8953282,0.3927551,0.99999927273,1.7920443636e-07,3.660142
123,20370427,1,ok,3.659975,2.769226,2.744352,1.302401,5.209604,0.8920791,0.3927636,0.99999927273,1.7908430909e-07,3.659975
124,20370428,1,ok,3.660133,2.769081,2.745674,1.301416,5.205663,0.8923691,0.3930697,0.99999909091,1.7872072727e-07,3.660133
125,20370429,1,ok,3.659946,2.772272,2.746356,1.300355,5.20142,0.889691,0.393798,0.99999927273,1.7945223636e-07,3.659946
126,20370430,1,ok,3.660248,2.775035,2.739097,1.302301,5.209205,0.8978522,0.3914945,0.99999927273,1.7936243636e-07,3.660248
127,20370431,1,ok,3.660098,2.767689,2.745114,1.30307,5.21228,0.8972604,0.3926218,0.99999927273,1.7956538182e-07,3.660098
128,20370432,1,ok,3.66023,2.770163,2.739663,1.302543,5.210173,0.8934752,0.3932477,0.99999927273,1.7949978182e-07,3.66023
129,20370433,1,ok,3.660034,2.777768,2.746629,1.3015,5.206001,0.8950177,0.3935275,0.99999927273,1.7904945455e-07,3.660034
130,20370434,1,ok,3.659827,2.769547,2.747876,1.301039,5.204157,0.8931627,0.3932915,0.99999927273,1.7924921818e-07,3.659827
131,20370435,1,ok,3.659975,2.771516,2.741666,1.3015,5.206002,0.8929236,0.3925184,0.99999927273,1.7939510909e-07,3.659975
132,20370436,1,ok,3.660302,2.762543,2.751832,1.302684,5.210736,0.8970175,0.3918463,0.99999927273,1.7915716364e-07,3.660302
133,20370437,1,ok,3.66045,2.768097,2.741724,1.302219,5.208876,0.8950322,0.393335,0.99999927273,1.7933667273e-07,3.66045
134,20370438,1,ok,3.660062,2.759832,2.742774,1.302449,5.209795,0.8966515,0.3921256,0.99999927273,1.7953701818e-07,3.660062
135,20370439,1,ok,3.659923,2.769711,2.742245,1.302096,5.208385,0.8948455,0.3927832,0.99999927273,1.7929812727e-07,3.659923
136,20370440,1,ok,3.659969,2.772979,2.740738,1.301288,5.205153,0.8913805,0.3952076,0.99999927273,1.7980749091e-07,3.659969
137,20370441,1,ok,3.660043,2.769786,2.746485,1.302758,5.211032,0.8950882,0.3918786,0.99999927273,1.794254e-07,3.660043
138,20370442,1,ok,3.660017,2.771782,2.745007,1.301844,5.207377,0.8851115,0.3916345,0.99999927273,1.7942587273e-07,3.660017
139,20370443,1,ok,3.660063,2.76702,2.740433,1.302228,5.208913,0.8972868,0.3910884,0.99999927273,1.7904278182e-07,3.660063
140,20370444,1,ok,3.659992,2.769687,2.74068,1.300832,5.20333,0.8858886,0.3929682,0.99999927273,1.7986269091e-07,3.659992
141,20370445,1,ok,3.659954,2.767042,2.747966,1.301227,5.204907,0.8969867,0.3917288,0.99999927273,1.7926650909e-07,3.659954
142,20370446,1,ok,3.659979,2.769842,2.74249,1.302411,5.209643,0.8959422,0.3920479,0.99999927273,1.7936530909e-07,3.659979
143,20370447,1,ok,3.660023,2.77264,2.745875,1.300813,5.203252,0.8942824,0.3944813,0.99999909091,1.7894754545e-07,3.660023
144,20370448,1,ok,3.66016,2.770213,2.746528,1.300558,5.202233,0.8902119,0.393485,0.99999927273,1.7938507273e-07,3.66016
145,20370449,1,ok,3.659947,2.768435,2.7416,1.302606,5.210426,0.8944034,0.3919345,0.99999927273,1.7986376364e-07,3.659947
146,20370450,1,ok,3.660251,2.778721,2.744499,1.303149,5.212595,0.8963237,0.393243,0.99999927273,1.7961667273e-07,3.660251
147,20370451,1,ok,3.660061,2.769952,2.74361,1.300314,5.201258,0.8929904,0.3943371,0.99999927273,1.7939418182e-07,3.660061
148,20370452,1,ok,3.660198,2.766212,2.741118,1.302096,5.208385,0.8904562,0.3934484,0.99999927273,1.7957541818e-07,3.660198
149,20370453,1,ok,3.660059,2.775254,2.740646,1.302476,5.209902,0.8908115,0.3924957,0.99999927273,1.795762e-07,3.660059
150,20370454,1,ok,3.659813,2.777078,2.749248,1.302897,5.211588,0.8919992,0.393358,0.99999927273,1.7971896364e-07,3.659813
151,20370455,1,ok,3.660189,2.770251,2.742482,1.302578,5.210314,0.8965038,0.3925599,0.99999927273,1.7928278182e-07,3.660189
152,20370456,1,ok,3.660085,2.773689,2.741737,1.301961,5.207846,0.8934479,0.3934372,0.99999927273,1.7962752727e-07,3.660085
153,20370457,1,ok,3.660188,2.771024,2.737563,1.30313,5.21252,0.8943407,0.3943064,0.99999927273,1.7959741818e-07,3.660188
154,20370458,1,ok,3.659849,2.770146,2.746178,1.301581,5.206323,0.8914335,0.3940447,0.99999927273,1.7961314545e-07,3.659849
155,20370459,1,ok,3.660165,2.771622,2.743751,1.302252,5.209007,0.8954822,0.391816,0.99999927273,1.7925167273e-07,3.660165
156,20370460,1,ok,3.660301,2.769599,2.743392,1.301688,5.206752,0.8945581,0.3925607,0.99999927273,1.7948952727e-07,3.660301
157,20370461,1,ok,3.660261,2.774204,2.73753,1.301816,5.207263,0.8907366,0.394523,0.99999927273,1.7958061818e-07,3.660261
158,20370462,1,ok,3.65986,2.77329,2.751015,1.302583,5.210332,0.891442,0.3931211,0.99999927273,1.7953874545e-07,3.65986
159,20370463,1,ok,3.660071,2.773369,2.739977,1.302914,5.211657,0.8939906,0.3931294,0.99999927273,1.7943298182e-07,3.660071
160,20370464,1,ok,3.66052,2.768407,2.738901,1.301542,5.206168,0.8935428,0.3927517,0.99999927273,1.7901323636e-07,3.66052
161,20370465,1,ok,3.660155,2.779319,2.739465,1.301639,5.206556,0.8902444,0.3935402,0.99999927273,1.7924514545e-07,3.660155
162,20370466,1,ok,3.660188,2.776917,2.741602,1.302167,5.208667,0.8964095,0.391844,0.99999927273,1.7929641818e-07,3.660188
163,20370467,1,ok,3.660195,2.775024,2.747214,1.301591,5.206363,0.8901482,0.3918255,0.99999927273,1.794048e-07,3.660195
164,20370468,1,ok,3.660156,2.771129,2.743342,1.302126,5.208506,0.8976033,0.3922769,0.99999927273,1.792486e-07,3.660156
165,20370469,1,ok,3.660093,2.771744,2.743716,1.301791,5.207163,0.8960491,0.3940673,0.99999927273,1.7931789091e-07,3.660093
166,20370470,1,ok,3.660174,2.774496,2.74226,1.302172,5.208686,0.8949319,0.3925448,0.99999927273,1.7922338182e-07,3.660174
167,20370471,1,ok,3.660086,2.768814,2.745169,1.301774,5.207097,0.8905298,0.3932026,0.99999927273,1.7920632727e-07,3.660086
168,20370472,1,ok,3.659964,2.772958,2.745004,1.302277,5.209107,0.892489,0.3929797,0.99999927273,1.7911925455e-07,3.659964
169,20370473,1,ok,3.660159,2.768681,2.744429,1.302036,5.208144,0.8950727,0.393672,0.99999927273,1.7924989091e-07,3.660159
170,20370474,1,ok,3.659948,2.778818,2.748626,1.301616,5.206462,0.8923281,0.3919347,0.99999927273,1.7906125455e-07,3.659948
171,20370475,1,ok,3.660139,2.772403,2.746493,1.301259,5.205038,0.8898115,0.3932593,0.99999927273,1.792934e-07,3.660139
172,20370476,1,ok,3.659972,2.772737,2.746409,1.300924,5.203695,0.894773,0.3938944,0.99999927273,1.7933283636e-07,3.659972
173,20370477,1,ok,3.659836,2.772101,2.742624,1.300672,5.20269,0.887718,0.394583,0.99999927273,1.7946370909e-07,3.659836
174,20370478,1,ok,3.660114,2.776215,2.74316,1.302017,5.208067,0.8955147,0.3933643,0.99999927273,1.7917172727e-07,3.660114
175,20370479,1,ok,3.659855,2.771484,2.745693,1.302981,5.211925,0.8873458,0.3936444,0.99999927273,1.7949909091e-07,3.659855
176,20370480,1,ok,3.660092,2.764384,2.748491,1.301389,5.205557,0.8936936,0.3932901,0.99999927273,1.7905803636e-07,3.660092
177,20370481,1,ok,3.659663,2.768665,2.743104,1.30232,5.209282,0.8993562,0.3933613,0.99999927273,1.7938667273e-07,3.659663
178,20370482,1,ok,3.659791,2.779406,2.742313,1.301806,5.207223,0.8887878,0.3932708,0.99999909091,1.789364e-07,3.659791
179,20370483,1,ok,3.660081,2.771229,2.745086,1.30233,5.20932,0.8912286,0.3928126,0.99999927273,1.7937596364e-07,3.660081
180,20370484,1,ok,3.660035,2.7763,2.749097,1.301224,5.204896,0.8875976,0.3935657,0.99999927273,1.7932134545e-07,3.660035
181,20370485,1,ok,3.659899,2.772232,2.740852,1.302225,5.208899,0.8965332,0.3926985,0.99999927273,1.7905052727e-07,3.659899
182,20370486,1,ok,3.659835,2.767125,2.745582,1.301808,5.207233,0.8951364,0.3918855,0.99999927273,1.7929392727e-07,3.659835
183,20370487,1,ok,3.660217,2.774219,2.749874,1.302301,5.209206,0.8968395,0.3944593,0.99999927273,1.7939358182e-07,3.660217
184,20370488,1,ok,3.659927,2.76645,2.746836,1.302634,5.210537,0.8976244,0.3934077,0.99999927273,1.7928665455e-07,3.659927
185,20370489,1,ok,3.660148,2.767618,2.743058,1.30107,5.20428,0.8952803,0.3935119,0.99999927273,1.7932798182e-07,3.660148
186,20370490,1,ok,3.660386,2.769428,2.743087,1.302212,5.208846,0.889767,0.3919322,0.99999927273,1.7974470909e-07,3.660386
187,20370491,1,ok,3.660199,2.7741,2.74262,1.301018,5.204073,0.8931571,0.3913319,0.99999927273,1.7904387273e-07,3.660199
188,20370492,1,ok,3.660113,2.770463,2.747338,1.301616,5.206465,0.8865949,0.3926774,0.99999927273,1.7910909091e-07,3.660113
189,20370493,1,ok,3.660254,2.762273,2.741666,1.301992,5.207967,0.9001673,0.3915656,0.99999927273,1.7920289091e-07,3.660254
190,20370494,1,ok,3.659999,2.765866,2.744166,1.302227,5.208908,0.8948195,0.3932353,0.99999927273,1.7937890909e-07,3.659999
191,20370495,1,ok,3.660075,2.770694,2.747502,1.300412,5.201649,0.8919188,0.392261,0.99999927273,1.7939585455e-07,3.660075
192,20370496,1,ok,3.660265,2.76483,2.74316,1.301207,5.204828,0.8940861,0.3932716,0.99999927273,1.7931492727e-07,3.660265
193,20370497,1,ok,3.660268,2.771442,2.744191,1.302538,5.210151,0.8936876,0.3930505,0.99999927273,1.7965456364e-07,3.660268
194,20370498,1,ok,3.660086,2.767637,2.747406,1.30199,5.207961,0.8910074,0.3933278,0.99999927273,1.7956389091e-07,3.660086
